"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"NRS18_RI_10202",1,"S",4.636027887,10,3.741408451,7.254901961,9.302325581,10,10,10,8,81.17
"NRS18_SC_10002",1,"S",5.697640075,0.003273353,9.191428571,3.225806452,10,10,4,10,8,65.15
"NRS18_SC_10002",2,"S",7.261694586,0,10,7.290322581,10,10,8.5,10,8,78.82
"NRS18_SC_10005",1,"T",8.85119812,7.598136892,10,10,10,10,10,10,8,95.56
"NRS18_SC_10001",1,"S",0,9.716883341,0,0,1.243902439,0,0,10,8,26.2
"NRS18_SC_10001",2,"S",0,0.094691347,10,0,10,10,7,10,8,58.87
"NRS18_SC_10003",1,"S",2.997922932,0,9.569371429,0.23655914,10,0,10,10,8,53.5
"NRS18_SC_10004",1,"S",5.263422042,10,0,0,0,0,0,10,8,31.58
"NRS18_SC_10007",1,"T",8.489747988,10,9.934110787,0,0,10,10,10,8,73.03
"NRS18_SC_10007",2,"T",9.138570691,10,0,0,0,0,10,10,8,48.92
"NRS18_SC_10010",1,"R",8.049293934,10,8.241107872,10,10,10,10,10,8,95.36
"NRS18_SC_10008",1,"T",7.950191772,10,8.662390671,2.981132075,10,10,10,10,8,86.99
"NRS18_SC_10008",2,"T",7.513125826,10,7.241107872,1.886792453,9.725400458,0,10,10,8,70.46
"NRS18_SC_10012",1,"T",5.903774474,10,2.921282799,1.245283019,10,10,3,10,8,66.34
"NRS18_SC_10011",1,"S",10,10,3.742565598,10,0,10,10,10,8,79.68
"NRS18_SC_10009",1,"R",0,10,8.612,10,10,10,0,10,8,73.27
"NRS18_SC_10017",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_SC_10019",1,"S",10,8.369812312,0,9.139784946,0,10,10,10,8,71.89
"NRS18_SC_10020",1,"S",9.370656096,10,0,0,10,10,10,10,8,74.21
"NRS18_SC_10034",1,"T",6.818457444,0.299933706,0,7.11827957,10,10,10,10,8,67.8
"NRS18_SC_10180",1,"R",9.960186907,10,0,2.452830189,1.967963387,0,10,10,8,55.48
"NRS18_SC_10332",1,"S",0,0,6.2664,4.602150538,10,10,10,10,8,63.59
"NRS18_SC_10479",1,"S",10,10,10,10,2.448512586,0,10,10,8,78.06
"NRS18_SC_10779",1,"S",10,10,2.328279883,7.547169811,0,10,10,10,8,74.84
"NRS18_SC_10781",1,"S",6.044380961,10,0,0,0,10,10,10,8,57.56
"NRS18_SC_RF001",1,"S",10,10,8.644606414,10,8.970251716,10,10,10,8,97.02
"NRS18_SC_RF002",1,"S",6.274772312,10,0,0,0,10,10,10,8,57.84
"NRS18_SC_RF003",1,"T",6.710144204,10,1.730612245,10,0,10,10,10,8,73.05
"NRS18_SD_10009",1,"S",10,10,9.941269841,5.553145336,4.988491049,0,10,10,8,75.6
"NRS18_SD_10010",1,"S",0,3.105055849,0,0,0,10,8.5,10,8,39.51
"NRS18_SD_10011",1,"S",9.966570047,10,2.279541446,0,7.533248082,NA,10,10,7,71.11
"NRS18_SD_10012",1,"S",7.252780585,5.778903278,10,10,10,10,10,10,8,91.29
"NRS18_SD_10003",1,"S",9.449297779,10,0,0,9.805626598,10,10,10,8,74.07
"NRS18_SD_10065",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_SD_10004",1,"T",9.167352321,10,10,10,10,10,10,10,8,98.96
"NRS18_SD_10002",1,"S",4.370345954,7.141159941,10,10,8.058823529,10,10,10,8,86.96
"NRS18_SD_10002",2,"S",5.554567328,7.117469504,10,10,5.18627451,10,10,10,8,84.82
"NRS18_SD_10005",1,"S",10,3.629893722,8.750970018,0,3.97314578,10,10,10,8,70.44
"NRS18_SD_10006",9,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_10006",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_SD_10001",1,"S",0,9.031445889,0,0,0,10,10,10,8,48.79
"NRS18_SD_10001",2,"S",0,8.685159847,0,0,0,0,10,10,8,35.86
"NRS18_SD_10013",1,"S",10,10,0,0,4.122762148,10,10,10,8,67.65
"NRS18_SD_10013",2,"S",10,10,0,0.477223427,7.65601023,0,10,10,8,60.17
"NRS18_SD_10018",1,"T",0,0,0.642710796,0,10,10,10,10,8,50.8
"NRS18_SD_10019",1,"S",9.543436937,0,10,10,0,10,10,10,8,74.43
"NRS18_SD_10020",1,"S",9.646711143,10,7.991710758,0,10,0,10,10,8,72.05
"NRS18_SD_10014",1,"R",10,10,10,8.763557484,10,10,10,10,8,98.45
"NRS18_SD_10014",2,"S",10,10,7.49691358,0,8.184143223,10,10,10,8,82.1
"NRS18_SD_10024",1,"S",0,6.004067633,0,0.78140455,0,10,10,10,8,45.98
"NRS18_SD_10025",1,"R",10,10,0,0,NA,NA,10,10,6,NA
"NRS18_SD_10026",1,"S",0,0,10,0.6875,0,10,10,10,8,50.86
"NRS18_SD_10021",1,"T",0,0,0,1.34520277,8.058823529,10,10,10,8,49.26
"NRS18_SD_10022",9,"?",10,10,6.278571429,2.603036876,7.262148338,10,10,10,8,82.68
"NRS18_SD_10022",1,"S",8.257315082,8.451796083,10,0,10,10,10,10,8,83.39
"NRS18_SD_10023",1,"S",8.726823281,10,0,0,10,10,0.75,10,8,61.85
"NRS18_SD_10015",1,"S",0.634665802,7.88022045,0,0,0,10,0.25,10,8,35.96
"NRS18_SD_10016",1,"S",10,10,0,3.125,0,10,10,10,8,66.41
"NRS18_SD_10071",1,"S",9.880836036,7.993622599,1.815652174,0,0,10,10,10,8,62.11
"NRS18_SD_10029",1,"T",0,0,0,5.351137488,10,10,10,10,8,56.69
"NRS18_SD_10031",1,"S",9.514472252,10,0,0,5.836317136,10,10,10,8,69.19
"NRS18_SD_10034",1,"T",0,0,0,0,10,10,2.4,10,8,40.5
"NRS18_SD_10035",1,"T",0,0,10,0,0,10,10,10,8,50
"NRS18_SD_10037",1,"S",10,8.026509028,8.123897707,0,10,10,10,10,8,82.69
"NRS18_SD_10038",1,"S",7.62750517,10,2.974955908,0,4.407928389,10,10,10,8,68.76
"NRS18_SD_10039",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_SD_10040",1,"R",9.965596439,10,1.501499118,7.071583514,2.869565217,10,10,10,8,76.76
"NRS18_SD_10041",1,"S",8.330908402,5.992269722,10,10,10,10,10,10,8,92.9
"NRS18_SD_10042",1,"R",10,10,0,0,0,0,10,10,8,50
"NRS18_SD_10045",1,"S",0,0,0,2.957467854,8.196078431,10,10,10,8,51.44
"NRS18_SD_10046",1,"S",5.885691892,0,6.770434783,0,0,10,10,10,8,53.32
"NRS18_SD_10048",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_10053",1,"S",10,10,8.072222222,0,8.920716113,10,10,10,8,83.74
"NRS18_SD_10055",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_10057",1,"R",10,10,10,6.659436009,10,10,10,10,8,95.82
"NRS18_SD_10058",1,"S",0,10,0,7.396963124,0,10,10,10,8,59.25
"NRS18_SD_10060",1,"S",0,1.768590663,0,0.40553907,0,10,10,10,8,40.22
"NRS18_SD_10061",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_SD_10094",1,"S",10,0,10,0,8.764705882,NA,10,6.1,7,64.09
"NRS18_SD_10244",1,"S",10,10,3.223102041,10,10,10,10,10,8,91.53
"NRS18_SD_10544",1,"S",10,0.90129548,3.19826087,3.125,0,10,10,10,8,59.03
"NRS18_SD_10694",1,"S",3.822587358,0,10,0,10,10,10,10,8,67.28
"NRS18_SD_10959",1,"S",10,10,0,9.021276596,0,10,10,10,8,73.78
"NRS18_SD_11294",1,"S",10,10,10,9.219088937,8.218670077,10,10,10,8,96.8
"NRS18_SD_11446",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_SD_11594",1,"S",5.231597863,6.288888349,10,0,10,10,10,10,8,76.9
"NRS18_SD_11894",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_11899",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_11901",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_SD_11908",1,"R",9.965481896,10,4.518694885,2.863340564,7.012787724,NA,10,10,7,77.66
"NRS18_SD_11910",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_SD_12194",1,"S",0,6.978442335,0,2.769535114,5.950980392,0,10,10,8,44.62
"NRS18_TN_10001",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_TN_10001",2,"S",10,10,7.353061224,10,10,10,10,10,8,96.69
"NRS18_TN_10002",1,"S",9.972892312,8.304257022,10,1.58490566,9.473684211,10,10,10,8,86.67
"NRS18_TN_10002",2,"S",10,8.309555231,10,2.830188679,10,10,10,10,8,88.92
"NRS18_TN_10006",1,"S",7.687613393,9.976823186,5.425947522,0.264150943,0,10,10,10,8,66.69
"NRS18_TN_10007",1,"S",6.735555015,10,0,0,0,10,10,10,8,58.42
"NRS18_TN_10008",1,"S",6.446718799,10,6.540816327,0,2.95194508,10,10,10,8,69.92
"NRS18_TN_10004",1,"S",9.488392853,9.573374364,7.856851312,1.698113208,5.697940503,0,10,10,8,67.89
"NRS18_TN_10005",1,"S",10,10,10,10,4.048780488,0,10,10,8,80.06
"NRS18_TN_10029",1,"S",9.042856637,10,0,0,0,10,10,10,8,61.3
"NRS18_TN_10009",1,"S",0,10,10,0,10,10,10,10,8,75
"NRS18_TN_10009",2,"S",0.068605285,10,10,0,8.901601831,10,10,10,8,73.71
"NRS18_TN_10010",1,"S",7.929016096,10,8.330612245,4.226415094,8.741418764,10,10,10,8,86.53
"NRS18_TN_10010",2,"S",7.790950691,10,7.827988338,9.622641509,9.839816934,0,10,10,8,81.35
"NRS18_TN_10015",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TN_10016",1,"S",6.541585826,9.950822714,0,0,0,10,10,10,8,58.12
"NRS18_TN_10011",1,"T",10,10,0,0,0,10,0,10,8,50
"NRS18_TN_10033",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_TN_10019",1,"S",10,10,6.477259475,10,8.215102975,0,10,10,8,80.87
"NRS18_TN_10022",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TN_10023",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TN_10024",1,"S",9.826356637,10,0,0.641509434,0,10,10,10,8,63.08
"NRS18_TN_10026",1,"S",7.541077718,9.9828082,4.769970845,2.754716981,0.526315789,10,10,10,8,69.47
"NRS18_TN_10040",1,"S",10,10,10,10,10,10,0,10,8,87.5
"NRS18_TN_10339",1,"S",10,10,6.016228571,9.397849462,0.87804878,10,10,10,8,82.87
"NRS18_TN_10340",1,"S",10,10,10,10,6.853658537,10,10,10,8,96.07
"NRS18_TN_10489",1,"T",9.664574474,10,8.510787172,0,0,10,10,10,8,72.72
"NRS18_TN_10490",1,"S",9.735724745,10,0,0,10,10,10,10,8,74.67
"NRS18_TN_11089",1,"S",7.181938258,10,6.826239067,8.301886792,10,10,10,10,8,90.39
"NRS18_TN_11090",1,"S",7.153139339,10,10,7.056603774,10,10,10,10,8,92.76
"NRS18_TN_RF001",1,"S",10,7.895706221,6.142565598,0,0,10,10,10,8,67.55
"NRS18_TN_RF002",1,"S",10,10,10,10,6.041189931,10,10,10,8,95.05
"NRS18_TX_10017",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_TX_10017",2,"T",8.988158329,4.288963258,0,0,0,NA,10,10,7,47.54
"NRS18_TX_10016",1,"T",0,0,0,0,10,0,0,10,8,25
"NRS18_TX_10016",2,"T",0,0,0,0,10,0,0,10,8,25
"NRS18_TX_10012",1,"R",8.015055687,10,10,10,10,10,10,10,8,97.52
"NRS18_TX_10002",1,"T",0,0,0.873142857,10,10,10,10,10,8,63.59
"NRS18_TX_10014",1,"S",9.356043183,10,5.11477551,0,4.122641509,0,10,10,8,60.74
"NRS18_TX_10009",1,"T",9.834858561,10,0,0,9.589622642,10,10,10,8,74.28
"NRS18_TX_10004",1,"T",0,0,8.696228571,10,1.048780488,0,0,10,8,37.18
"NRS18_TX_10015",1,"S",9.964746392,10,10,10,7.79245283,10,10,10,8,97.2
"NRS18_TX_10003",1,"S",0,0,10,6.494623656,0,10,10,10,8,58.12
"NRS18_TX_10013",1,"S",8.767826017,0,7.480979592,0,0,10,0.95,10,8,46.5
"NRS18_TX_10085",1,"S",9.639236655,10,10,10,7.400943396,10,10,10,8,96.3
"NRS18_TX_10085",2,"S",9.568572705,10,10,10,8.245283019,10,10,10,8,97.27
"NRS18_TX_10007",1,"S",10,10,9.439142857,7.212765957,5.462264151,10,0,10,8,77.64
"NRS18_TX_10005",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10006",1,"T",0,0,9.731542857,10,0,10,10,10,8,62.16
"NRS18_TX_10010",1,"T",10,10,10,10,0.683962264,10,8.45,10,8,86.42
"NRS18_TX_10011",1,"S",10,10,8.831306122,7.893617021,0,10,0.75,10,8,71.84
"NRS18_TX_10001",1,"R",0.238824737,5.067113216,8.045714286,6.279569892,0.743902439,10,0,10,8,50.47
"NRS18_TX_10025",1,"S",9.907135528,10,10,10,9.259433962,0,1.5,10,8,75.83
"NRS18_TX_10093",1,"S",9.029341278,5.060839432,9.962285714,8.516129032,7.56097561,10,8,10,8,85.16
"NRS18_TX_10093",2,"S",7.253211579,5.331508394,9.335085714,1.741935484,10,10,0,10,8,67.08
"NRS18_TX_10021",1,"R",10,10,10,10,10,10,9.6,10,8,99.5
"NRS18_TX_10026",1,"S",9.312012179,10,9.753020408,1,5.320754717,10,10,10,8,81.73
"NRS18_TX_10027",1,"S",9.149402627,10,10,10,10,10,10,10,8,98.94
"NRS18_TX_10023",1,"S",0,0,10,10,8.804878049,10,10,10,8,73.51
"NRS18_TX_10116",1,"T",0.655556496,0,0,1.92,0,10,10,10,8,40.72
"NRS18_TX_10018",1,"S",0,0,9.744228571,0,0,10,10,10,8,49.68
"NRS18_TX_10019",1,"S",0,0,6.423542857,10,0,10,10,10,8,58.03
"NRS18_TX_10022",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10029",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_TX_10030",1,"S",9.660888865,10,5.02755102,8.14893617,3.919811321,10,10,10,8,83.45
"NRS18_TX_10024",1,"T",0,0,0,0,0,0,0,10,8,12.5
"NRS18_TX_10099",1,"S",4.578943459,0,10,10,0.304878049,10,10,10,8,68.6
"NRS18_TX_10033",1,"S",0,0,10,10,10,10,7.3,10,8,71.63
"NRS18_TX_10034",1,"S",0,0,0,8.043010753,0,10,10,10,8,47.55
"NRS18_TX_10035",1,"S",0,0,4.533142857,8.193548387,0,10,10,10,8,53.41
"NRS18_TX_10036",1,"R",6.641374662,10,10,10,7.304878049,10,10,10,8,92.43
"NRS18_TX_10038",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10039",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10040",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10041",1,"S",10,10,10,8.553191489,10,10,10,10,8,98.19
"NRS18_TX_10042",1,"R",10,10,10,10,9.801886792,10,10,10,8,99.75
"NRS18_TX_10046",1,"T",0,0,0,0,5.390243902,10,10,10,8,44.24
"NRS18_TX_10048",1,"S",0,0,10,10,10,10,10,10,8,75
"NRS18_TX_10050",1,"S",0,5.636235041,0,10,10,10,10,10,8,69.55
"NRS18_TX_10054",1,"S",10,10,6.767836735,9.978723404,10,10,5.65,10,8,90.5
"NRS18_TX_10055",1,"R",10,10,0,0,1.95754717,10,10,10,8,64.95
"NRS18_TX_10056",1,"S",9.155284326,10,10,0.70212766,9.613207547,10,10,10,8,86.84
"NRS18_TX_10060",1,"S",6.017733751,5.135821034,0,9.170212766,0,10,10,10,8,62.9
"NRS18_TX_10062",1,"S",0,0,10,10,4.254716981,10,10,10,8,67.82
"NRS18_TX_10068",1,"T",0,0,0,0,0,0,0,10,8,12.5
"NRS18_TX_10073",1,"S",8.821168199,9.593475815,10,10,10,10,10,10,8,98.02
"NRS18_TX_10074",1,"T",8.553825163,4.983734831,0,0,4.787735849,0,0,10,8,35.41
"NRS18_TX_10077",1,"S",9.745361548,10,10,10,10,10,10,10,8,99.68
"NRS18_TX_10079",1,"R",10,10,10,3.723404255,10,10,10,10,8,92.15
"NRS18_TX_10080",1,"S",9.290795919,10,4.81077551,0,0,10,10,10,8,67.63
"NRS18_TX_10081",1,"T",10,10,10,10,7.551886792,10,10,10,8,96.94
"NRS18_TX_10254",1,"R",7.998655865,10,7.770514286,10,0,10,1.95,10,8,72.15
"NRS18_TX_10445",1,"R",10,10,10,0,10,10,NA,10,7,85.71
"NRS18_TX_10449",1,"S",10,10,10,10,8.264150943,10,10,10,8,97.83
"NRS18_TX_10453",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10504",1,"T",0,0,0,0,0,10,0.7,10,8,25.88
"NRS18_TX_10599",1,"T",0,0,0,10,7.097560976,10,10,10,8,58.87
"NRS18_TX_10640",1,"T",0,0,3.236228571,5.741935484,0,10,10,10,8,48.72
"NRS18_TX_10645",1,"T",2.614066842,2.67321653,3.338514286,10,0,10,10,10,8,60.78
"NRS18_TX_10694",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10827",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_TX_10886",1,"R",0,0,10,10,0.853773585,10,10,10,8,63.57
"NRS18_TX_10887",1,"S",8.620445671,10,10,10,10,10,10,10,8,98.28
"NRS18_TX_10987",1,"S",5.314672681,8.455100563,0,4.29787234,0,NA,10,10,7,54.38
"NRS18_TX_10988",1,"S",0,0,0,0,10,10,10,10,8,50
"NRS18_TX_11022",1,"S",9.741372601,8.435616606,10,10,9.613207547,10,7.1,10,8,93.61
"NRS18_TX_11028",1,"T",8.968715659,10,0,0,10,10,7.15,10,8,70.15
"NRS18_TX_11086",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NRS18_TX_11093",1,"S",0,0,8.751409135,0,0,10,10,10,8,48.44
"NRS18_TX_11101",1,"T",0,0,0,0,1.24298316,10,0,10,8,26.55
"NRS18_TX_11144",1,"T",0,0,0,0,0,NA,0,10,7,14.29
"NRS18_TX_11175",1,"R",0,0,10,5.28,0,10,2.25,10,8,46.91
"NRS18_TX_11185",1,"R",10,0,5.879689018,0,0,NA,10,10,7,51.26
"NRS18_TX_11224",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NRS18_TX_11270",1,"R",10,10,10,4.787234043,10,10,10,10,8,93.48
"NRS18_TX_11330",1,"R",10,10,7.998367347,10,0,10,10,10,8,85
"NRS18_TX_11369",1,"S",10,10,10,0.680851064,10,10,10,10,8,88.35
"NRS18_UT_10002",1,"S",10,10,1.236248785,9.32,0,10,10,10,8,75.7
"NRS18_UT_10002",2,"S",10,10,10,10,5.156375301,10,10,10,8,93.95
"NRS18_UT_10006",1,"S",8.782891906,10,10,10,9.687249399,10,10,10,8,98.09
"NRS18_UT_10007",1,"T",0,4.49950904,3.109782609,0,0,10,10,10,8,47.01
"NRS18_UT_10008",1,"S",6.940240541,10,10,9.3125,0,10,10,10,8,82.82
"NRS18_UT_10032",1,"R",10,10,10,8.3125,3.227848101,10,10,10,8,89.43
"NRS18_UT_10032",2,"R",10,10,10,10,8.101265823,10,10,10,8,97.63
"NRS18_UT_10003",1,"S",7.363072041,0,10,4.74,10,10,10,10,8,77.63
"NRS18_UT_10004",1,"S",0,0,10,0,4.240506329,10,10,10,8,55.3
"NRS18_UT_10005",1,"T",0,0,10,0,10,10,10,10,8,62.5
"NRS18_UT_10009",1,"S",10,2.858943364,10,10,0,10,10,10,8,78.57
"NRS18_UT_10009",2,"S",9.927723671,3.179693672,9.496598639,7.92,0,10,10,10,8,75.66
"NRS18_UT_10013",1,"S",0,0,0,3.54,0,10,10,10,8,41.93
"NRS18_UT_10014",1,"S",0,0,10,4.75,0,10,10,10,8,55.94
"NRS18_UT_10010",1,"S",10,10,0,5.92,0,10,10,10,8,69.9
"NRS18_UT_10010",2,"S",3.228549341,6.029893298,10,4.62,5.669607057,10,10,10,8,74.44
"NRS18_UT_10017",1,"S",10,10,0,4.94,0,NA,10,10,7,64.2
"NRS18_UT_10018",1,"S",10,10,10,10,0,10,10,10,8,87.5
"NRS18_UT_10015",1,"S",7.033413514,10,10,9.8125,0,10,10,10,8,83.56
"NRS18_UT_10039",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_UT_10011",1,"R",10,10,9.417391304,4.8125,10,0,10,10,8,80.29
"NRS18_UT_10012",1,"S",10,10,10,10,5.886075949,10,10,10,8,94.86
"NRS18_UT_10020",1,"S",10,10,2.92326087,7.875,10,10,10,10,8,88.5
"NRS18_UT_10025",1,"T",6.32259613,10,10,5.84,10,10,10,10,8,90.2
"NRS18_UT_10026",1,"S",10,10,6.505830904,9.46,0,10,10,10,8,82.46
"NRS18_UT_10027",1,"S",6.801892793,10,10,9.625,0,10,10,10,8,83.03
"NRS18_UT_10044",1,"T",4.475742321,10,0,0,7.417802727,10,1.8,10,8,54.62
"NRS18_UT_10046",1,"S",10,10,8.568695652,0,8.037974684,10,10,10,8,83.26
"NRS18_UT_10282",1,"R",10,9.823312429,10,0,0,10,10,10,8,74.78
"NRS18_UT_10285",1,"R",10,10,10,10,0.569620253,10,10,10,8,88.21
"NRS18_UT_10396",1,"S",0.786114645,0,10,9.92,10,10,10,10,8,75.88
"NRS18_UT_10432",1,"S",10,10,0,5.68,0,10,10,10,8,69.6
"NRS18_UT_10434",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_UT_10435",1,"S",10,10,10,10,8.829190056,10,10,10,8,98.54
"NRS18_UT_10439",1,"S",10,10,0,6.08,0,10,10,10,8,70.1
"NRS18_VA_10006",1,"S",6.273925285,9.417960226,7.069970845,0,10,0,10,10,8,65.95
"NRS18_VA_10007",1,"S",9.305435015,10,5.059475219,7.169811321,0,10,10,10,8,76.92
"NRS18_VA_10008",1,"S",8.559204204,10,10,1.924528302,10,10,10,10,8,88.1
"NRS18_VA_10001",1,"S",0,9.100950707,9.803790087,0,10,10,10,10,8,73.63
"NRS18_VA_10001",2,"S",0,8.844085674,5.491253644,0,10,0,10,10,8,55.42
"NRS18_VA_10003",1,"R",10,10,2.721282799,10,0,0,10,10,8,65.9
"NRS18_VA_10004",1,"S",6.305265285,10,0,0,0,0,10,10,8,45.38
"NRS18_VA_10002",1,"R",8.358458799,9.472217813,5.495626822,3.660377358,0,10,10,10,8,71.23
"NRS18_VA_10002",2,"S",5.819918799,8.3191705,10,10,10,10,10,10,8,92.67
"NRS18_VA_10005",1,"S",0.168554474,10,8.358600583,0,9.725400458,10,10,10,8,72.82
"NRS18_VA_10009",1,"S",0,10,8.56180758,6.79245283,10,0,10,10,8,69.19
"NRS18_VA_10009",2,"S",0,10,7.893586006,4.188679245,10,10,10,10,8,77.6
"NRS18_VA_10010",1,"S",9.095084586,10,10,10,10,10,10,10,8,98.87
"NRS18_VA_10010",2,"S",9.397291729,10,10,10,10,10,10,10,8,99.25
"NRS18_VA_10011",1,"T",6.683039339,10,0.606122449,0,10,10,10,10,8,71.61
"NRS18_VA_10013",1,"T",7.297980961,0,10,0,5.400457666,10,10,10,8,65.87
"NRS18_VA_10014",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_VA_10015",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_VA_10016",1,"S",9.812804204,10,0.739358601,10,10,10,10,10,8,88.19
"NRS18_VA_10017",1,"S",10,10,6.064139942,10,0,10,10,10,8,82.58
"NRS18_VA_10018",1,"S",10,10,8.37755102,10,0.526315789,10,10,10,8,86.13
"NRS18_VA_10019",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_VA_10020",1,"S",10,10,8.424198251,10,9.221967963,10,10,10,8,97.06
"NRS18_VA_10021",1,"S",10,10,9.710514286,10,9.829268293,10,10,10,8,99.42
"NRS18_VA_10022",1,"R",7.532607447,10,7.813411079,10,0,10,10,10,8,81.68
"NRS18_VA_RF001",1,"S",4.888189069,8.59075278,10,0,10,10,10,10,8,79.35
"NRS18_VA_RF002",1,"S",4.738265285,9.495274835,8.681049563,0,10,0,10,10,8,66.14
"NRS18_VA_RF003",1,"S",10,9.385386051,10,7.169811321,10,10,10,10,8,95.69
"NRS18_VA_RF004",1,"S",9.461974662,10,10,10,10,10,10,10,8,99.33
"NRS18_VA_RF005",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_VA_RF006",1,"S",6.737868872,8.910253982,9.349714286,10,10,10,10,10,8,93.75
"NRS18_VA_RF008",1,"S",10,10,9.889257143,10,10,10,10,10,8,99.86
"NRS18_VA_RF011",1,"S",10,10,10,3.132075472,6.567505721,10,10,10,8,87.12
"NRS18_VA_RF013",1,"S",10,10,6.381924198,0,0,10,10,10,8,70.48
"NRS18_VA_RF014",1,"S",7.043257143,9.886275506,10,10,10,10,10,10,8,96.16
"NRS18_VA_RF015",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_VT_10002",1,"S",3.376027465,7.990595547,10,8.85620915,10,10,10,10,8,87.78
"NRS18_VT_10002",2,"S",5.890069296,9.937400742,10,10,10,10,10,10,8,94.78
"NRS18_VT_10001",1,"S",6.692549859,10,10,10,10,10,10,10,8,95.87
"NRS18_VT_10001",2,"S",7.656585915,10,10,10,10,10,10,10,8,97.07
"NRS18_VT_10003",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_VT_10005",1,"S",8.262419014,10,10,10,10,10,NA,10,7,97.52
"NRS18_VT_10004",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_VT_10006",1,"S",10,0.021827458,10,10,10,10,10,10,8,87.53
"NRS18_VT_10006",2,"S",10,0,9.515492958,10,10,10,10,10,8,86.89
"NRS18_VT_10023",1,"S",10,10,10,10,7.441860465,10,10,10,8,96.8
"NRS18_VT_10023",2,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_VT_10008",1,"S",0,4.603,10,10,10,10,10,10,8,80.75
"NRS18_VT_10009",1,"S",10,4.587549165,10,3.529411765,10,10,10,10,8,85.15
"NRS18_VT_10011",1,"T",5.950983662,10,10,9.509803922,10,10,10,10,8,94.33
"NRS18_VT_10012",1,"S",10,9.120437848,10,3.758169935,10,NA,10,10,7,89.83
"NRS18_VT_10013",1,"S",10,5.696146568,10,10,10,10,10,10,8,94.62
"NRS18_VT_10014",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_VT_10015",1,"S",0,6.113319109,10,9.836601307,7.558139535,10,NA,10,7,76.44
"NRS18_VT_10016",1,"S",6.274756761,8.911851577,10,10,10,0,10,10,8,81.48
"NRS18_VT_10017",1,"S",4.385749296,10,10,8.758169935,10,10,10,10,8,91.43
"NRS18_VT_10018",1,"S",4.539359437,7.789734694,10,7.614379085,9.825581395,10,10,10,8,87.21
"NRS18_VT_10034",1,"T",0,9.213142857,6.503098592,4.150326797,0,0,10,10,8,49.83
"NRS18_VT_10184",1,"S",4.813474085,5.474040816,10,10,10,0,10,10,8,75.36
"NRS18_VT_10335",1,"S",4.256637324,5.520393321,10,7.026143791,10,10,10,10,8,83.5
"NRS18_VT_RF001",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_VT_RF002",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_WA_10001",1,"R",10,0,7.845,10,9.303797468,10,10,10,8,83.94
"NRS18_WA_10001",2,"R",10,0,6.31173913,10,0,10,10,10,8,70.39
"NRS18_WA_10002",1,"R",10,10,10,10,10,10,10,10,8,100
