SITE_ID,VISIT_NO,NH4,NH4_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,K,K_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NO2,NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT
FW08MI029,1,0.005,R,3010.29,NA,43.3,NA,6.1,NA,18,NA,325.31,NA,3.34,H,12.7,NA,5.127,NA,0.625,NA,0.05113,NA,NA,NA,0,R,206,NA,8.25,NA,26.4838,NA,9.076,H,8.33,NA,3.5,NA,4.5,NA
FW08MI031,1,0.068,NA,275.57,NA,6.945,NA,0.11,R,335,NA,46.22,NA,42.66,NA,2.419,NA,1.823,NA,0.322,NA,0.02479,NA,NA,NA,0.00385,R,1468,NA,6.65,NA,36.3,NA,1.515,NA,0.96,NA,0.8,NA,1.79,R
FW08MI032,1,0.025,HS,2557.7,S,29.06,S,3.3,HS,22,HS,267.11,S,7.57,S,15.71,S,3.715,S,0.796,S,0.00525,HRS,NA,NA,0,RS,323,S,8.2,S,32.28,S,7.116,S,4.29,HS,0.9,S,1.03,RS
FW08MI035,1,0.014,HR,1825.9,NA,37.28,NA,8.4,H,24,NA,294.78,NA,4.14,NA,9.428,NA,4.95,NA,4.107,NA,0.06818,H,NA,NA,0.00621,R,603,NA,7.94,NA,79.6125,NA,9.138,NA,37.28,H,1.3,NA,1.93,R
FW08MI045,1,0.006,R,3498.28,NA,58.83,NA,13.15,NA,19,NA,437.98,NA,2.8,H,15.58,NA,9.238,NA,0.841,NA,0.12089,NA,NA,NA,0,R,362,H,8.39,NA,21.846,H,7.902,H,25.07,NA,2.2,NA,2.77,NA
FW08MI052,1,0.026,H,3573.47,NA,52.94,NA,72,NA,50,NA,597.43,NA,10.69,H,14.55,NA,47.85,NA,2.359,NA,0.00158,R,NA,NA,0,R,736,NA,8.16,NA,21.285,NA,1.618,NA,12.91,NA,3.8,NA,9.47,NA
FW08MI053,1,0.48,NA,6421.8,NA,106.4,NA,151.72,NA,35,NA,1138.4,NA,8.29,H,20.53,NA,91.04,NA,5.449,NA,0.04785,NA,NA,NA,0,R,1520,NA,7.99,NA,145.0775,NA,12.172,NA,29.5,NA,8.6,NA,9.61,NA
FW08MI055,1,0.025,NA,1232,NA,17.06,NA,1.06,NA,65,NA,132.34,NA,13.29,NA,4.437,NA,3.954,NA,1.193,NA,7.3e-4,R,NA,NA,0,R,570,NA,7.67,NA,25.6513,NA,5.762,NA,0.84,NA,2,NA,1.78,R
FW08MI063,1,0.007,R,521.16,NA,6.851,NA,0.67,NA,20,NA,66.33,NA,4.14,NA,2.506,NA,1.264,NA,1.074,NA,0.08735,NA,NA,NA,0.00228,R,306,NA,7.61,NA,49.6025,NA,10.657,H,3,NA,1.9,NA,0.2,R
FW08MI077,1,0.045,NA,3819.02,NA,63.73,NA,22.23,NA,14,NA,532.82,NA,4.42,NA,20.77,NA,11.68,NA,2.73,NA,1.89832,NA,NA,NA,0,R,2369,NA,8.09,NA,28.0763,NA,1.515,NA,31.88,NA,5,NA,6.93,NA
FW08MI079,1,0.037,NA,218.45,NA,5.385,NA,0.06,R,235,NA,29.09,H,26.52,H,1.115,NA,0.45,NA,0.13,NA,0.00846,R,NA,NA,0,R,817,NA,6.64,NA,32.6994,NA,3.379,H,0.15,R,5.2,NA,1.1,R
FW08MI080,1,0.037,NA,2139.66,NA,39.21,NA,6.17,NA,73,NA,291.26,NA,18.71,NA,12.59,NA,3.05,NA,0.698,NA,0.00457,R,NA,NA,0,R,881,NA,7.87,NA,36.6744,NA,9.159,H,28.4,NA,4,NA,0.78,R
FW08MS020,2,0.01,R,22.47,NA,0.557,NA,2.65,NA,9,NA,16.35,NA,3.1,H,0.342,NA,1.523,NA,0.231,NA,0.02325,NA,NA,NA,0,R,110,NA,6.29,NA,21.5531,NA,12.391,NA,0.44,R,2.2,NA,1.92,R
FW08MS026,2,0.004,R,138.55,NA,1.452,NA,2.9,NA,5,NA,28.68,NA,1.06,NA,0.617,NA,2.617,NA,0.762,NA,0.14868,NA,NA,NA,3.5e-4,R,259,NA,6.82,NA,66.9094,NA,11.148,NA,0.16,R,2.6,NA,3.62,NA
FW08MS045,1,0.124,NA,873.5,NA,7.002,NA,2.92,NA,40,NA,101.64,NA,6.73,NA,1.127,NA,11.24,NA,1.315,NA,0,R,NA,NA,0,R,791,NA,7.01,NA,236.415,NA,5.516,H,0.68,NA,76,NA,51.89,NA
FW08MS053,1,0.087,NA,1240.24,NA,177.3,NA,8868.87,NA,25,NA,26347.56,NA,3.14,NA,586,NA,5291,NA,156.1,NA,1.99781,NA,NA,NA,0,R,367,NA,7.31,NA,29.7731,NA,4.115,NA,1255.23,NA,8.2,NA,3.03,NA
FW08RMS9252,1,0.027,NA,812.21,NA,15.13,NA,2.01,NA,20,NA,110.65,NA,7.53,NA,1.648,NA,2.281,NA,2.043,NA,0.05372,NA,NA,NA,0.00466,R,473,NA,7.55,NA,53.7563,NA,4.872,H,6.31,NA,21.8,NA,40.33,NA
FW08RMS9254,1,0.044,NA,263.94,NA,3.137,NA,2.66,NA,48,NA,50.3,NA,9.25,NA,1.627,NA,2.675,NA,1.498,NA,0.08535,NA,NA,NA,0.00184,R,568,NA,7.11,NA,85.735,NA,12.74,NA,3.65,NA,0.6,NA,11.23,NA
FW08RMS9306,1,0.047,S,1196.45,S,2.545,S,16.11,S,25,S,188.48,S,6.51,S,5.722,S,26.15,S,3.958,S,0.00524,RS,NA,NA,0,RS,454,S,7.6,S,128.8013,S,8.068,S,4.44,S,10.4,S,8.58,S
FW08RMS9418,1,0.026,NA,151.17,NA,2.551,NA,2.79,NA,26,NA,46.14,NA,6.12,H,1.05,NA,2.278,NA,2.09,NA,0.07701,NA,NA,NA,0,R,389,NA,6.99,NA,66.2775,NA,12.52,NA,5.62,NA,6.6,NA,14.18,NA
FW08MI007,1,0.007,R,845.53,NA,12.53,NA,0.16,R,25,NA,97.63,NA,1.55,H,3.991,NA,1.064,NA,0.713,NA,0.00456,R,NA,NA,0,R,288,NA,8.36,NA,23.2738,NA,5.142,H,5.21,NA,1.2,NA,0.65,R
FW08MD010,2,0.031,NA,1780.49,NA,46.34,NA,88.11,NA,14,NA,534.89,NA,2.91,NA,14.96,NA,32.13,NA,4.568,NA,0.75144,NA,NA,NA,0.00566,R,947,NA,8.05,NA,70.6044,NA,7.145,H,34.02,NA,2.4,NA,1.37,R
FW08MD022,1,0.054,NA,178.78,NA,1.865,NA,8.38,NA,18,NA,58.94,NA,2.19,NA,1.239,NA,5.49,NA,1.77,NA,0.04864,NA,NA,NA,0,R,224,NA,6.2,NA,91.6563,NA,10.053,NA,3.44,NA,25.3,NA,38.38,NA
FW08MN013,2,0.074,NA,3138.89,NA,47.81,NA,21.44,NA,13,NA,460.79,NA,6.99,H,21.35,NA,15.63,NA,2.911,NA,0.91005,NA,NA,NA,0,R,1839,NA,8.42,NA,207.135,NA,13.55,H,37.13,NA,4.5,NA,11.08,NA
FW08MN022,1,0.02,H,2501.93,NA,25.97,NA,11.6,H,50,NA,392.27,NA,10.76,H,22.54,NA,13.72,NA,2.932,NA,0.08809,H,NA,NA,0,R,551,NA,8.16,NA,27.0525,NA,4.089,NA,54.15,H,2.4,NA,2.64,NA
FW08MN042,1,0.016,R,1043.95,NA,13.82,NA,2.66,NA,40,NA,122.83,NA,9.96,H,6.293,NA,2.869,NA,0.617,NA,0.01308,R,NA,NA,0,R,371,NA,7.96,NA,35.9025,NA,7.62,NA,2.8,NA,2.3,NA,2.28,NA
FW08MN051,1,0.01,HR,2048.4,NA,27.07,NA,6.53,H,20,NA,226.59,NA,4.45,H,9.908,NA,4.838,NA,1.006,NA,0.03168,H,NA,NA,0.00528,R,471,NA,8.35,NA,49.91,NA,9.892,NA,4.37,H,7.5,NA,3.7,NA
FW08MN052,1,0.019,R,3361.36,NA,45.24,NA,16.88,NA,26,NA,398.03,NA,7.77,NA,16.09,NA,16.89,NA,2.482,NA,0.14,NA,NA,NA,0.00449,R,878,NA,8.47,NA,80.0663,NA,11.598,H,15.77,NA,7,NA,5.51,NA
FW08MT049,1,0.001,R,3063.01,NA,50.01,NA,9.01,NA,5,NA,546.74,NA,2.41,NA,20,NA,40.29,NA,3.605,NA,0.00805,R,NA,NA,0,R,184,NA,8.3,NA,19.29,NA,6.486,NA,123.23,NA,1.7,NA,3.43,NA
FW08NH001,1,0.007,R,80.53,NA,1.393,NA,5.4,NA,35,NA,35.81,NA,4.47,NA,0.512,NA,4.124,NA,0.458,NA,6.8e-4,R,NA,NA,0,R,220,NA,6.62,NA,16.0188,NA,3.566,NA,2.37,NA,1,NA,0.5,R
FW08NH001,2,0.008,RS,92.56,S,1.838,S,5.24,S,25,S,37.62,S,4.05,S,0.578,S,4.165,S,0.353,S,0.00179,RS,NA,NA,0,RS,229,S,6.71,S,24.5963,S,4.229,S,2.26,S,4.2,S,0.46,RS
FW08NH002,2,0.009,R,252.33,NA,4.223,NA,4.92,NA,50,NA,49.29,NA,5.9,NA,0.796,NA,4.281,NA,0.38,NA,0.01643,R,NA,NA,0,R,205,NA,7.29,NA,22.8113,NA,7.832,NA,1.93,NA,0.7,NA,1.67,R
FW08NH003,1,0.038,NA,248.56,NA,5.357,NA,24.38,NA,22,NA,129.39,NA,3.82,NA,1.096,NA,16.32,NA,1.198,NA,0.21835,NA,NA,NA,0,R,478,NA,7.19,NA,54.7619,NA,7.576,H,4.18,NA,0,NA,1.76,R
FW08NH099,1,0.01,HRS,85.8,S,1.703,S,9.76,S,48,HS,51.98,S,6.55,HS,0.577,S,7,S,0.351,S,0.00273,RS,NA,NA,0,RS,409,HS,6.45,HS,25.0863,HS,4.804,S,2.05,S,1.4,S,0.79,HRS
FW08NH104,1,0.005,R,103.41,NA,1.994,NA,3.76,NA,13,NA,32.33,NA,2.45,NA,0.459,NA,3.446,NA,0.352,NA,0.032,NA,NA,NA,0,R,153,NA,7.12,NA,17.1038,NA,6.742,NA,2.55,NA,2.5,NA,0.05,R
FW08TX028,1,0.01,R,2772.4,NA,43.55,NA,26.45,NA,14,NA,415.33,NA,5.53,NA,6.162,NA,28.49,NA,5.545,NA,0,R,NA,NA,0,R,1196,H,7.82,NA,173.6419,H,20.912,NA,27.31,NA,62.4,NA,52.43,NA
FW08AZ003,1,0.004,HR,4134.38,NA,50.02,NA,2.8,NA,8,NA,416.36,NA,0.87,H,21.62,NA,4.568,NA,1.146,NA,0.00209,R,NA,NA,0,R,57,NA,8.39,NA,13.6663,NA,10.152,NA,11.03,NA,7.4,NA,2.37,NA
FW08AZ004,1,0.004,RS,5215.5,S,49.77,S,65.43,S,1,HRS,784.29,S,2.55,HS,22.15,S,81.15,S,6.757,S,0,RS,NA,NA,0,RS,139,HS,8.14,HS,74.6088,HS,31.145,HS,51.62,S,0.4,S,0.12,HRS
FW08AZ005,1,0.011,RS,843.15,S,8.35,S,0.67,HS,2,RS,94.44,S,1.51,S,4.208,S,3.53,S,0.857,S,0.00113,HRS,NA,NA,0,RS,275,HS,7.84,S,115.4725,HS,18.562,HS,2.75,HS,34.2,S,14.13,S
FW08AZ006,1,0.009,RS,725.24,S,7.62,S,0.87,HS,4,RS,86.8,S,1.34,S,3.856,S,3.281,S,0.579,S,NA,NA,NA,NA,0,RS,146,HS,7.8,S,83.8113,HS,21.193,HS,3.96,HS,24.2,S,5.76,S
FW08AZ062,1,0.001,HRS,2716.64,S,78.9,S,96.54,S,17,HS,1109.15,S,2.36,HS,28.96,S,105.9,S,5.188,S,0.32158,S,NA,NA,0,RS,523,HS,8.24,HS,16.96,HS,7.087,S,255.29,S,0,S,2.66,HS
FW08AZ050,1,0.003,HR,4086.9,NA,304.9,NA,453.16,H,13,NA,3101.17,NA,1.07,NA,110.1,NA,295,NA,25.13,NA,1.3e-4,R,NA,NA,0.00449,R,201,NA,8.02,NA,38.3163,NA,13.889,NA,1221.86,H,19.7,NA,7.07,NA
FW08AZ062,2,0.009,R,2761.46,NA,79.04,NA,94.51,NA,5,H,1094.64,NA,2.39,H,28.55,NA,102,NA,4.942,NA,0.29214,NA,NA,NA,0,R,512,NA,8.28,H,17.5925,NA,7.06,NA,253.58,NA,4.2,NA,2.22,H
FW08AZ048,1,0.021,S,5837.69,S,46.47,S,23.54,S,3,HRS,628.82,S,0.67,HS,24.73,S,53.29,S,4.434,S,0.47377,S,NA,NA,0,RS,745,HS,8.45,HS,42.3563,HS,34.475,HS,16.78,S,24.4,S,5.65,HS
FW08AZ028,1,0.015,RS,5616.87,S,57.55,S,28.19,S,4,HRS,722.69,S,1.04,HS,37.6,S,41.52,S,4.356,S,0.20931,S,NA,NA,0,RS,454,HS,8.31,HS,119.425,HS,31.117,HS,75.46,S,72.1,S,22.26,HS
FW08AZ024,1,0.02,HS,6115.21,S,60.76,S,9.4,HS,28,HS,616.52,S,5.16,HS,33.08,S,23.09,S,7.778,S,0,HRS,NA,NA,0,RS,723,S,8.39,HS,266.2425,S,26.907,S,27.56,HS,126.7,S,115.63,HS
FW08DE025,2,0.014,R,987.53,NA,14.95,NA,21.15,NA,30,NA,197.47,NA,4.67,NA,6.018,NA,12.33,NA,3.299,NA,0.53065,NA,NA,NA,0.00144,R,878,NA,7.57,NA,61.4006,NA,9.675,NA,9.42,NA,0,NA,1.61,R
FW08CO029,1,0.007,R,596.6,NA,8.761,NA,0.3,NA,17,NA,73.79,NA,1.35,H,1.43,NA,2.971,NA,1.48,NA,6.9e-4,R,NA,NA,0,R,65,NA,7.84,NA,92.8425,NA,28.865,NA,4.56,NA,2.5,NA,1.4,R
FW08CO050,1,0.006,RS,1932.29,S,44.46,S,0.5,S,6,HS,288.36,S,1.23,S,9.367,S,2.773,S,1.03,S,5.5e-4,RS,NA,NA,0,RS,89,HS,8.26,HS,44.8488,HS,17.982,S,55.67,S,3.7,S,0.63,HRS
FW08CO129,1,0.006,R,976.76,NA,14.17,NA,1.32,NA,11,NA,119.67,NA,2.66,NA,3.981,NA,4.177,NA,1.209,NA,0.00502,R,NA,NA,0,R,79,NA,7.95,NA,48.9363,NA,20.065,NA,7.54,NA,2,NA,2.52,NA
FW08AR003,2,0.014,R,3124.19,NA,55.54,NA,7.95,NA,10,NA,345.41,NA,1.08,H,5.537,NA,5.933,NA,1.983,NA,0.65163,NA,NA,NA,5.4e-4,R,741,NA,8.28,NA,41.3594,NA,9.685,NA,8.51,NA,1,NA,1.21,R
FW08AR012,2,0.005,R,1951.36,NA,26.38,NA,5.49,NA,15,NA,226.48,NA,3.18,H,9.067,NA,4.154,NA,2.014,NA,0.24671,NA,NA,NA,0.00419,R,554,NA,7.99,NA,98.9875,NA,6.524,H,6.61,NA,54.5,NA,29.96,NA
FW08AR022,1,0.03,NA,1349.93,NA,18.67,NA,12.25,NA,25,NA,199.41,NA,5.3,NA,6.098,NA,7.604,NA,3.489,NA,0.13828,NA,NA,NA,0.00494,R,626,NA,7.78,NA,202.0088,NA,11.558,H,7.39,NA,44.5,NA,27.79,NA
FW08RMI9201,1,0.012,R,2201.59,NA,27.06,NA,10.78,NA,30,NA,296.1,NA,6.77,NA,12.84,NA,16.35,NA,2.016,NA,0.00413,R,NA,NA,0,R,268,NA,8.18,NA,29.6644,NA,6.053,NA,24.15,NA,0.2,NA,0.66,R
FW08NV020,1,0,HR,2663.7,NA,75.83,NA,88.63,NA,9,NA,1034.22,NA,2.55,NA,26.61,NA,93.09,NA,4.866,NA,0.4253,NA,NA,NA,0,R,584,NA,8.27,NA,7.2975,NA,6.167,NA,237.11,NA,0.5,NA,0.28,R
FW08NJ001,2,0.047,NA,185.57,NA,9.532,NA,71.6,NA,18,NA,322.2,H,3.29,NA,5.257,NA,39.88,NA,3.617,NA,1.89838,NA,NA,NA,0.00128,R,2004,NA,6.71,NA,43.185,NA,8.637,NA,15.97,NA,1.4,NA,5.32,NA
FW08NJ001,1,0.051,NA,203.28,NA,9.622,NA,68.11,NA,32,NA,299,NA,4.55,NA,5.011,NA,37.09,NA,3.268,NA,1.674,NA,NA,NA,0,R,1844,NA,6.96,NA,75.735,NA,7.27,NA,14.89,NA,5.6,NA,10.27,NA
FW08NJ035,1,0.174,NA,2819.32,NA,69.7,NA,235.67,H,10,NA,1125.56,NA,2.06,NA,27.99,NA,104.5,NA,2.542,NA,0.83736,NA,NA,NA,0,R,1142,NA,7.79,NA,98.6538,NA,22.052,NA,32.78,NA,2.4,NA,3.8,NA
FW08CO033,1,0.004,RS,2445.1,S,24.85,S,10.13,S,13,S,343.48,S,2.91,S,6.15,S,39.54,S,5.5,S,0,RS,NA,NA,0,RS,369,S,8.65,S,104.2713,S,32.783,HS,39.14,S,7.6,S,4.92,S
FW08CO072,1,0.007,R,3459.82,NA,141.4,NA,34.98,NA,9,NA,1781.67,NA,3.12,NA,92.43,NA,139.2,NA,3.963,NA,0.08127,NA,NA,NA,0,R,397,NA,8.21,NA,152.5644,NA,7.917,NA,862.55,H,101.2,NA,33.33,NA
FW08CO171,1,0,R,541.57,NA,9.408,NA,0.12,R,8,NA,88.45,NA,0.67,NA,2.793,NA,2.116,NA,0.767,NA,0.04057,NA,NA,NA,0,R,88,NA,7.68,NA,29.0394,NA,11.589,H,12.72,NA,3.5,NA,1,R
FW08VT020,1,0.001,R,1693.11,NA,33.61,NA,3.3,NA,4,R,197.16,NA,1.48,H,1.128,NA,3.233,NA,0.991,NA,0.05627,NA,NA,NA,0,R,1506,NA,8.19,NA,1012.075,H,7.246,NA,4.17,NA,2.6,NA,0.86,R
FW08VT021,2,0.01,R,1340.03,NA,27.4,NA,1.68,NA,16,NA,156.86,NA,2.39,NA,1.162,NA,1.563,NA,1.181,NA,0.1389,NA,NA,NA,5.5e-4,R,192,NA,8.01,NA,14.4144,NA,7.26,H,5.12,NA,0,NA,0.01,R
FW08WA018,1,0.011,HR,803.42,NA,7.347,NA,0.52,NA,18,NA,88.26,NA,1.61,H,3.257,NA,3.656,NA,2.269,NA,0.00139,R,NA,NA,0,R,99,NA,7.14,NA,123.175,NA,38.45,NA,1.12,NA,11.6,NA,3.36,NA
FW08RWA9901,1,0.008,RS,787.06,S,12.86,S,2.45,S,20,HS,103.82,S,0.55,HS,2.12,S,3.354,S,0.193,S,0.02776,S,NA,NA,0,RS,105,S,7.96,HS,18.3831,S,10.239,S,5.02,S,1.3,S,2.43,HS
FW08RWA9902,1,0.002,RS,373.46,S,6.712,S,0.33,S,5,S,49.29,S,0.75,HS,0.88,S,0.817,S,0.398,S,0.03001,S,NA,NA,0,RS,39,S,7.59,S,8.825,S,4.686,S,3.06,S,1.3,S,1.61,RS
FW08RWA9903,1,0.01,HR,244.94,NA,3.536,NA,0.39,NA,5,NA,32.95,NA,0.82,H,0.781,NA,1.138,NA,0.817,NA,0.00324,R,NA,NA,0,R,11,R,7.46,NA,15.4688,NA,7.485,NA,1.85,NA,1.2,NA,0.78,R
FW08WV026,1,0.074,S,1269.39,S,44.58,S,51.63,S,5,HS,533.7,S,2.5,HS,12.89,S,32.78,S,3.281,S,0.71375,S,NA,NA,0.01956,RS,1119,HS,7.93,HS,34.855,HS,2.66,HS,106.91,S,7.9,S,6.78,HS
FW08WV030,1,0.039,S,1235.16,S,44.02,S,50.82,S,10,HS,526.95,S,2.44,HS,12.66,S,32.63,S,3.221,S,0.71577,S,NA,NA,0,RS,1121,HS,7.98,HS,32.4238,HS,2.576,HS,106.16,S,6,S,7.94,HS
FW08WV010,1,0.029,S,921.98,S,33.62,S,45.84,S,5,HS,485.8,S,2.49,S,10.5,S,42.46,S,2.881,S,0.72299,S,NA,NA,0.01452,RS,971,HS,7.97,HS,12.9363,HS,2.799,HS,93.23,S,8.4,S,4.15,HS
FW08WV007,2,0.087,S,1123.73,S,42.13,S,55.33,S,12,HS,542.78,S,2.43,HS,12,S,42.56,S,3.798,S,1.1716,S,NA,NA,0.02308,S,1603,HS,7.76,S,52.8844,HS,3.274,S,105.97,S,2.3,S,5.31,S
FW08WV007,1,0.026,S,1002.36,S,36.2,S,40.26,S,8,HS,468.46,S,2.44,S,10.59,S,35.89,S,2.996,S,0.78,S,NA,NA,0.0194,RS,1170,HS,7.93,HS,25.96,HS,1.656,HS,92.73,S,15.9,S,5.23,HS
FW08DE011,1,0.101,NA,314.65,NA,12.09,NA,19.57,NA,90,NA,185.78,NA,24.06,NA,4.594,NA,9.859,NA,10.68,NA,3.22144,NA,NA,NA,0.02493,NA,4598,H,6.72,NA,55.0713,NA,9.462,NA,18.88,NA,2.5,NA,3.52,NA
FW08DE025,1,0.018,R,1349.91,NA,23.62,NA,45.62,NA,17,NA,319.3,NA,3,NA,9.657,NA,20.02,NA,3.171,NA,0.69137,NA,NA,NA,0.00358,R,864,NA,7.91,NA,52.7394,NA,11.599,H,11.07,NA,0,NA,0.06,R
FW08DE046,1,0.026,NA,307.32,NA,5.531,NA,11.72,NA,6,NA,103.72,NA,1.69,NA,1.655,NA,10.22,NA,1.748,NA,1.61344,NA,NA,NA,0.00422,R,1733,NA,6.58,NA,73.9888,NA,20.403,H,6.21,NA,3.1,NA,4.08,NA
FW08ND011,1,0.024,NA,5139.18,NA,90.01,NA,15.6,NA,30,NA,962.58,NA,6.46,NA,43,NA,54.53,NA,7.168,NA,0.91584,NA,NA,NA,0,R,1722,NA,8.3,NA,223.8669,NA,21.513,NA,240.52,NA,36.5,NA,12.05,NA
FW08ND023,1,0.05,NA,5123.65,NA,88.03,NA,15.62,NA,25,NA,975.42,NA,10.05,NA,42.2,NA,58.52,NA,7.42,NA,1.12647,NA,NA,NA,0,R,1682,NA,8.13,NA,183.5594,NA,18.593,H,254.14,H,25.4,NA,11.27,NA
FW08ND041,1,0.015,RS,5888.21,S,67.45,S,12.82,S,26,HS,1986.15,S,7.07,HS,33.34,S,358.8,S,10.48,S,0,RS,NA,NA,0,RS,459,S,8.5,HS,103.1056,S,12.067,HS,721.18,HS,49.5,S,40.1,HS
FW08ND042,1,0.012,R,5442.35,NA,72.72,NA,14.23,NA,23,NA,1934.05,NA,4.28,H,42.75,NA,340.4,NA,10.95,NA,0,R,NA,NA,0,R,238,NA,8.36,NA,36.98,NA,8.986,H,731.18,H,10.3,NA,10.17,NA
FW08ND053,1,0.018,RS,6437.15,S,71.3,S,11.25,S,36,HS,1960.59,S,8.53,HS,32.14,S,329.5,S,11.04,S,0,RS,NA,NA,0,RS,568,S,8.55,HS,230.8769,S,12.282,HS,684.32,HS,123.2,S,116.8,HS
FW08NH057,1,0.008,R,100.62,NA,2.234,NA,9.63,NA,24,NA,55.24,NA,2.54,H,0.292,NA,7.324,NA,0.545,NA,0.06506,NA,NA,NA,0,R,158,NA,6.9,NA,9.9688,NA,7.135,H,2.08,NA,1.1,NA,0.61,R
FW08ND058,1,0.012,RS,5245.07,S,62.38,S,14.88,HS,20,S,1986.15,S,4.78,HS,42,S,334.9,S,11.12,S,0,HRS,NA,NA,0,RS,338,S,8.5,S,69.6175,S,11.228,S,787.21,HS,46.4,S,38.91,S
FW08ND074,1,0.023,H,5468.57,NA,39.33,NA,8.72,NA,30,NA,1762,NA,9.29,H,31.52,NA,310.8,NA,9.773,NA,0,R,NA,NA,0,R,1031,NA,8.45,NA,114.73,NA,3.825,NA,600.1,H,54.5,NA,29.74,NA
FW08VT024,1,0.013,R,345.27,NA,7.74,NA,34.03,NA,10,NA,163.34,NA,3.05,NA,1.646,NA,19.64,NA,1.378,NA,0.07392,NA,NA,NA,0,R,201,NA,7.51,NA,10.265,NA,5.374,NA,3.7,NA,0,NA,0.47,R
FW08AR001,2,0.035,NA,1015.67,NA,9.498,NA,9.46,NA,29,NA,168.64,NA,6.18,H,5.192,NA,14.98,NA,5.227,NA,0.0892,NA,NA,NA,NA,NA,684,H,7.81,NA,202.771,H,10.742,H,11.61,NA,2.6,NA,15.07,NA
FW08AR002,2,0.496,NA,565.95,NA,7.527,NA,3.09,NA,42,NA,83.7,NA,9.65,NA,1.608,NA,1.541,NA,5.98,NA,0.03893,NA,NA,NA,0.01046,R,1438,NA,7.18,NA,231.9088,NA,4.663,NA,2.56,NA,19.7,NA,25.75,NA
FW08AR013,1,0.082,H,176.78,NA,2.738,NA,2.52,NA,38,NA,40.56,NA,9.29,H,0.971,NA,2.108,NA,1.901,NA,0.00374,R,NA,NA,0,R,1121,NA,6.4,NA,108.6613,NA,9.278,H,2.97,NA,170,NA,31.59,NA
FW08AR020,1,0.01,HR,126.95,NA,1.413,NA,2.18,NA,9,NA,29.8,NA,2.49,H,1.069,NA,2.134,NA,0.744,NA,0.02585,NA,NA,NA,0,R,173,NA,7.1,NA,9.9013,NA,6.368,NA,2.51,NA,0,NA,4.23,NA
FW08AR025,1,0.0834,H,2138.79,NA,26.32,NA,2.79,NA,3,R,262.62,NA,1.92,H,16.33,NA,2.306,NA,2.037,NA,0.13974,NA,NA,NA,0.00802,R,529,NA,8.1,NA,7.5456,NA,8.534,NA,2.27,NA,5.8,NA,3.42,NA
FW08AR026,1,0.06,NA,1978.64,NA,31.03,NA,7.17,NA,11,NA,255.66,NA,3.48,H,8.161,NA,7.149,NA,3.354,NA,0.37132,NA,NA,NA,0,R,953,NA,7.96,NA,273.675,NA,13.446,H,12.74,NA,89.1,NA,72.18,NA
FW08AR027,1,0.645,H,2720.89,NA,38.71,NA,8.23,NA,24,NA,342.15,NA,7.14,H,9.148,NA,15.76,NA,7.66,NA,0.02655,NA,NA,NA,0.04715,NA,2258,H,8,NA,452.0538,H,33.853,H,26.55,NA,31.4,NA,17.63,NA
FW08AR031,1,0.015,RS,174.89,S,2.254,S,3.69,S,27,HS,50.59,S,2.75,HS,1.641,S,2.677,S,2.267,S,0.12843,S,NA,NA,0.00109,RS,347,S,7.2,HS,19.8706,S,4.592,HS,5.74,S,4.1,S,4.64,HS
FW08AR037,1,0.027,NA,2287.95,NA,26.19,NA,2.95,NA,21,NA,232.28,NA,3.34,H,14.28,NA,2.25,NA,2.436,NA,0.22496,NA,NA,NA,0.00434,R,736,NA,7.99,NA,215.96,NA,7.142,H,3.92,NA,104.6,NA,84.51,NA
FW08AR042,1,0.033,NA,1343.48,NA,18.46,NA,12.5,NA,28,NA,197.47,NA,5.32,NA,6.018,NA,7.45,NA,3.47,NA,0.14355,NA,NA,NA,0.00493,R,644,NA,7.73,NA,219.965,NA,11.551,H,7.58,NA,43.6,NA,39.64,NA
FW08AR043,1,0.017,R,2308.35,NA,33.14,NA,4.66,NA,15,NA,255.49,NA,2.58,H,10.8,NA,3.397,NA,1.849,NA,0.30082,NA,NA,NA,0.00532,R,618,NA,8.18,NA,96.28,NA,6.201,H,6.41,NA,55,NA,29.16,NA
FW08AR052,1,0.023,H,2622.8,NA,52.41,NA,72.55,NA,20,NA,646.5,NA,4.71,H,14.22,NA,54.21,NA,3.717,NA,0.02205,NA,NA,NA,0.00482,R,726,NA,8.24,NA,105.0338,NA,5.299,NA,77.46,NA,28.4,NA,27.98,NA
FW08AR053,1,0.028,NA,2242.66,NA,27.21,NA,4.99,NA,20,NA,241.95,NA,2.55,NA,12.42,NA,4.754,NA,1.843,NA,0.1425,NA,NA,NA,0.00303,R,501,NA,8.01,NA,117.6088,NA,12.118,NA,7.46,NA,46.6,NA,37,NA
FW08AR057,1,0.01,R,2724.66,NA,39.71,NA,5.29,NA,5,NA,294.16,NA,2.09,NA,11.67,NA,3.179,NA,1.883,NA,0.33239,NA,NA,NA,0,R,454,NA,8.27,NA,10.1794,NA,3.387,H,5.77,NA,3.7,NA,1.84,R
