"UID","SITE_ID","VISIT_NO","DATE_COL","YEAR","SITETYPE","STATE","AG_ECO3","AG_ECO9","AG_ECO5","US_L3CODE","US_L4CODE","HUC8","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAH_ORD","MMI_BENT","OE_SCORE_OLD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NITRATE_N_RESULT","NITRITE_N_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XMW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","RdDensWs","RdDensWsRp100","PopDen2010Ws","PopDen2010WsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
1003875,"PAR9-0909",1,"2014-07-08",2014,"PROB","PA","EHIGH","SAP","Appalachians",64,"64a","H02040203",40.14318,-75.51026,"BOATABLE","BOATABLE",6,19.07,0.629141504,0.629141504,0.024,1716.33,34.723,2,411,2.04,13.95,22.1,2.902,2.84,0.008,3.219,140,48.663,5.1,1.29,"T",0,6.111387088,0,0,10,0,10,10,45.14,-42.9,-6.87,12.09,11.61803525,23.39969071,1.673645645,1.007071301,140.9,58.12030366,101.87,36.98939476,106.2727273,1.230909091,3.794545455,NA,4003.856286,1.640216358,NA,0,3,NA,0.718277005,0.921939353,0.633145057,4.545454545,95.45454545,26.25223191,NA,0,0.013636364,0.145454545,1.215909091,0.006993636,82.0855615,NA,0.239772727,0.101136364,0.307954545,0.322727273,0.571590909,1.202272727,0.559597601,0.641022727,0.674079868,2.068236364,0.295459091,2.068236364,0,0,0.033825325,95.40909091,0.083600335,0.088458266,0.633145057,"3 High","Good",0.191765057,"Good",0.056620335,"Good",0.564810723,146.364626,2.165436127,0.046545018,-1.332126797,18.06931326,1.256941647,0.005746173,-2.240621277,0.090302119,0.231209544,5.1579,3144.582,0.5454,417.6495,1156.239136,1249.139324,-1.677716494,-3.137583438,-3.216786623,-4.756034527,22.78263092,21.34768877,10.94610977,9.679792865,0,0,1190.303699,16.23168558,10.56171303,-7.381297767,52.13101134,199.7120112,8.603207414,552.6581323,0.101287269,10,7,106,1.013657777,0,9.73042204,5.741990509,3.067046749,1.464003801,38.27818133,0.435091214,6.497175141,0.972873342,0.361020956,11.71225937,19.24928019,0.764772552,0.075873359,0.888472272,0,12.31491957,5.367251727,2.449925117,0.884593421,34.7282111,1.19791835,12.80063786,0.554891123,0.202131213,13.6455808,9.648640786,4.566700068,0.380773831,5.777574571,4.80027152,0.018126416,85533.61566,28362.63186,3.42061833,3.625074818,184.0395885,153.3581839,0.108791716,14.59864739,10.84052513,0.007950182,0.040703987
1004499,"PARF-0005",1,"2014-08-28",2014,"HAND","PA","EHIGH","SAP","Appalachians",70,"70c","H5020006",40.08965928,-79.73079104,"BOATABLE","BOATABLE",NA,66.78,1.206656,1.206656,0.017,630.47,15.834,10,208,1.97,5.127,11.08,1.693,0.557,0.002,0.813,29,37.786,9,7.21,"S",0,7.178583789,8.454810496,0,2.517162471,0,10,10,47.69,-58.12,-8.94,13.41,12.02965752,22.23423019,2.083267872,1.29377865,95.3,42.0306526,85.262,19.66421046,98,0.654545455,2.827272727,NA,3794.386153,2.166229299,NA,0,1,NA,1.029977201,1.136252097,0.872450648,38,62,20.63400887,NA,0,0.186363636,0.009090909,0.209090909,0.000475909,66.71122995,NA,0.278409091,0.180681818,0.177272727,0.364772727,0.547727273,1.089772727,0.579565777,0.590397727,0.529221391,1.124140693,0,1.124140693,0,0,0.11093854,98.84545455,0.041302946,-0.659375643,0.872450648,"2 Medi","Good",0.431070648,"Good",0.014322946,"Medi",-0.178931046,88.18315486,1.945385632,0.024149304,-1.61709539,17.04409389,1.231573918,0.004667592,-2.330907104,-0.000606922,-0.029421255,0.0873,3651.5817,0.0261,616.5306,1138.693237,1192.15782,-2.646392822,-4.290102064,-4.792087555,-6.324079891,21.22671509,18.63021529,9.827953339,7.669513128,0,0,1197.521195,14.53077751,8.751407921,-8.235832613,37.80953577,670.0774222,10.08949191,671.4826931,0.146728376,13,9,134,1.251468644,0,5.391868954,1.703467295,0.783277011,0.207871564,54.83730242,1.188717755,10.75095759,0.807800631,0.853372663,17.68411754,1.935837832,0.953389596,0.706403474,0.356916591,0,6.715725059,1.999900735,1.04564153,0.285387295,52.76453432,2.822633621,16.62019695,0.623472704,0.426402193,9.907537436,0.775435964,3.173273151,2.074495572,1.490846282,1.880928538,0.012597281,161452.9574,86155.71292,2.149579475,2.30314039,29.45715058,32.00197815,0.063591638,4.295474862,1.993567171,0.000821562,0
1003773,"PARM-1003",1,"2014-06-24",2014,"PROB","PA","EHIGH","NAP","Appalachians",60,"60a","H02050106",41.71462,-76.32307,"BOATABLE","BOATABLE",6,66.6,1.114568657,1.114568657,0.012,1433.67,23.779,13,251,2.84,4.575,15.49,1.578,0.441,0.004,0.798,62,9.479,20,7,"S",0,0.70938961,0,0,0,0,10,10,25.89,-58.92,-8.93,12.54,11.65762291,20.57028663,3.181781959,0.991179361,139.9976238,65.27587788,283.004352,51.08773206,229.3636364,0.936363636,2.5,NA,4127.564688,1.584259572,NA,0,19.8019802,NA,0.801051513,0.783208059,0.593080211,3.96039604,96.03960396,36.49185657,NA,0,0.009090909,0.004545455,0.095454545,0.001142273,55.54035568,NA,0.214772727,0.263636364,0.164772727,0.434090909,0.721590909,1.320454545,0.607641133,0.694204545,0.461231967,0.856086364,0,0.856086364,0,0,0.050644451,223.5454545,0.124000042,-0.976934698,0.593080211,"2 Medi","Good",1.225340211,"Good",-0.096510151,"Poor",-0.761274705,200.1503563,2.301356368,0.009382302,-2.027690576,38.66919386,1.587365118,0.001812668,-2.741681825,-0.959902855,-0.593914752,3.1338,21332.7549,0.441,3347.5986,988.1138306,1032.672089,-5.53002739,-6.501017737,-7.412255764,-8.303186397,19.15633202,18.50144386,7.457184315,6.676816152,0,0,1021.193538,13.31229355,7.587363696,-10.34194414,41.13300451,456.9394326,4.936976681,487.8260005,0.116247389,12,9,122,0.928268294,0,4.990406091,1.536434471,0.642988684,0.218376859,37.9265235,3.954455503,18.04491833,0.69847097,0.398674247,23.03575053,4.117485079,2.850298533,0.506867024,0.682743146,0,7.344617123,2.262744404,0.807193551,0.206046209,26.16098597,4.924138754,20.44914525,0.432067931,0.268741898,21.66466732,3.876755116,8.97088737,1.831483022,1.361356156,1.819627568,0.011156552,71834.84276,28900.4221,1.718156471,1.997637302,34.94761326,35.74152917,0.094802018,4.134244096,3.748181511,0.001546917,0.004182102
1003764,"PARO-1049",1,"2014-06-23",2014,"PROB","NY","EHIGH","NAP","Appalachians",60,"60a","H02050105",41.9999,-76.62264,"BOATABLE","BOATABLE",5,54.67,1.038056267,1.038056267,0.005,2008.79,42.477,18,380,2.8,8.398,25.19,2.436,0.382,0.009,0.995,66,16.971,18.8,7.26,"S",0,0,0,0,0,10,10,10,37.5,-61.69,-9.22,12.1,11.62427653,20.90783334,1.889323138,1.13697043,215.6932,266.7871528,172.551672,121.6332579,96.22727273,0.781818182,1.945454545,NA,3954.389332,1.179875491,NA,6.12244898,30.6122449,NA,0.956068287,0.223807204,0.042905061,10,90,56.3917907,NA,0,0.027272727,0,0.040909091,0.005806364,39.70588235,NA,0.114772727,0.364772727,0.164772727,0.425,0.469318182,1.059090909,0.571467562,0.576590909,0.292289754,0.413007662,0,0.346337662,0.06667,0,0.077121814,88.59090909,0.029014637,-1.293204657,0.042905061,"2 Medi","Good",0.675165061,"Medi",-0.175810861,"Poor",-0.964365744,101.4627287,2.006306538,0.015617215,-1.806396409,35.15010916,1.545926678,0.00541033,-2.266776269,-0.471469086,-0.543375545,0.0189,6496.8516,0.0063,856.0242,1045.689209,933.8499878,-5.717858791,-6.425000361,-7.71191597,-8.351490645,19.62433815,18.36264238,7.554112911,6.690762167,0,0,925.1385851,13.59062649,7.63851793,-9.936296202,36.79046989,491.5253745,4.951794544,376.4271414,0.133481103,13,9,127,0.689720233,0,5.258741018,1.479194938,0.618322573,0.205701174,38.37772437,2.707625337,18.51126321,0.689831056,0.286380252,24.27399912,4.982944354,1.288191653,0.472202567,0.639865088,0,8.893346707,2.439393653,0.897871813,0.220367602,28.11789667,2.893796694,22.4510008,0.51296447,0.231617284,21.70852179,3.974502123,4.891929457,1.965224815,1.314983645,2.005404053,0.006002908,110595.4715,17857.38982,1.771987959,2.152532377,32.60043564,36.76060873,0.099805999,3.994874717,3.358708409,0.001847048,0.004672765
1004300,"PARO-1051",1,"2014-08-13",2014,"PROB","PA","EHIGH","SAP","Appalachians",69,"69b","H05020006",39.80494,-79.32561,"WADEABLE","WADEABLE",5,74.6,1.01203393,1.01203393,0.008,862.22,27.927,10,568,1.9,22.31,18.5,2.761,1.028,0.002,1.401,12,187.822,1.8,0.2,"S",0,0,10,0,10,0,10,10,50,-56.18,-8.41,11.11,11.47493698,20.80022818,2.101169808,1.061295049,53.19,26.58422674,22.61175,27.33645238,63.52,0.52,1.24,NA,158.4,1.967973231,44.54545455,7.619047619,7.619047619,7.619047619,1.006331954,0.961641277,0.906678182,40,60,0.513939695,2.857142857,0.009090909,0,0,0.245454545,0.000162003,89.83957219,8.155080214,0.211363636,0.367045455,0.3,0.425,0.567045455,1.292045455,0.69026541,0.681420455,0.468771466,0.882429004,0.119047619,0.882429004,0,0,0.190346,42.375,0.114626146,-0.592686366,0.906678182,"2 Medi","Good",0.161675939,"Good",-0.076913234,"Medi",-0.386115175,14.77826654,1.169623495,0.013245165,-1.877942622,1.142894672,0.058006208,0.001024331,-2.989559909,-0.654316544,-0.483310085,0.1008,1115.748,0.0297,183.3435,1111.135132,1086.810702,-3.813293934,-4.642275392,-5.805283546,-6.688234808,19.76025009,18.22080133,8.415933609,7.264540856,0,0,1131.790858,14.16006018,8.299925576,-8.856868735,39.08329058,718.3667545,8.923022545,669.4998903,0.134809367,15,11,155,0.616429516,0,4.828832317,1.790807602,0.815668054,0.21553254,45.94376149,2.285596748,10.05581906,1.007888878,0.970945052,25.81599071,2.364969509,0.898186687,0.39428258,0.328399971,0,5.617652112,1.887931669,0.940529662,0.207152149,45.63385121,5.211692806,17.47294014,0.833517414,0.463883366,15.57175466,1.002380777,2.730284957,1.152099747,1.527185977,1.65173404,0.010755117,17474.93015,8543.446585,1.966371402,2.13475617,31.29762851,32.10084405,0.097745959,6.452038364,3.753774239,0.001792519,0
1004598,"PARO-1054",1,"2014-09-15",2014,"PROB","PA","EHIGH","NAP","Appalachians",62,"62d","H02050206",41.35975,-76.88407,"WADEABLE","WADEABLE",5,56.28,1.321404139,1.321404139,0.011,400.47,5.077,2,79.7,0.84,1.368,3.09,0.761,0.182,0.001,0.263,5,6.954,0.6,1.25,"S",10,5.586059369,10,10,10,10,10,10,94.48,-49.93,-7.07,6.6,11.51220349,20.78637509,1.774111787,1.024143895,94.7,49.11407048,47.813,65.56087892,57.51818182,0.490909091,1.654545455,NA,198,1.725848282,24.81818182,13.33333333,13.33333333,13.33333333,0.946571383,0.779276899,0.701704387,14,86,0.692300728,2.857142857,0,0,0,0.272727273,7.38e-05,66.57754011,6.818181818,0.232954545,0.332954545,0.192045455,0.280681818,0.554545455,1.027272727,0.573580431,0.562272727,0.520005934,1.083359091,0.303031818,1.083359091,0,0,0.16504,47.49,0.015892959,-0.548632296,0.701704387,"2 Medi","Good",0.371586184,"Good",0.051059181,"Good",-0.024348209,15.78567155,1.198263062,0.01550195,-1.809613662,3.482528659,0.541894699,0.003419936,-2.465982026,-0.649588396,-0.81274883,0.7272,1018.3023,0.1359,163.9476,1029.857056,1145.859945,-5.385581493,-6.240864467,-7.1364398,-8.109950943,19.83093262,18.52923262,7.922633648,6.749198843,0,0,1115.601074,12.94679521,7.696105903,-9.698036132,37.12411982,521.6663941,3.432296307,635.5211663,0.184074482,12,9,126,0.48009319,0,3.931779394,0.335057674,0.085289015,0.035794872,44.66360333,2.440945091,28.83988379,5.892896441,0.59870237,8.547019878,0.509259382,2.939863732,0.482391133,0.920599021,0,6.883906809,0.729013416,0.152609736,0.035682133,30.92982148,4.724314354,37.05726708,1.972398498,0.186645001,5.9830702,0.552798577,7.915943875,1.825278321,0.331696491,0.614989789,0.010802293,3679.790916,2111.870945,1.394103047,1.621661311,6.140489899,6.66366231,0.034516597,0.722749718,1.476511936,0,0
1003920,"PAS9-0914",1,"2014-07-10",2014,"PROB","PA","EHIGH","NAP","Appalachians",60,"60b","H02040103",41.7208,-75.41279,"WADEABLE","WADEABLE",1,36.78,0.73485157,0.73485157,0.043,1122.37,13.395,13,184.5,1.5,2.403,7.463,1.848,0.48,0.004,0.628,49,10.828,3,1.1,"T",5.567620423,0,1.85915493,1.732026144,10,0,NA,10,41.66,-55.91,-8.75,14.1,10.78563869,16.28102805,3.42622196,1.15440641,10.68,8.337124865,0.213305,6.351944785,2.76,0.209090909,0.535454545,1.288071619,149,-0.041583241,82.72727273,30.47619048,48.57142857,68.57142857,1.304145488,-1.34572873,-1.195989651,12,88,0.594751384,0,0.031818182,0.472727273,0.075,0.911363636,0,75.13368984,61.4973262,0.206818182,0.075,0.068181818,0.277272727,0.498863636,0.844318182,0.571818175,0.479943182,0.498109928,0.992468182,0,0.659118182,0.33335,0,1.165238095,3.45,-0.068380351,-0.035568932,-1.195989651,"2 Medi","Medi",-0.566610645,"Medi",-0.114699259,"Good",0.191810211,0.124366185,-0.905297688,0.1099321,-0.958875475,0.0050508,-2.296639839,0.004464598,-2.350217626,-0.456421364,-0.938997301,1.1313,1.1313,0.2106,0.2106,1113.80957,1113.80957,-7.0373106,-7.0373106,-8.88643837,-8.88643837,18.19928551,18.19928551,6.028402805,6.028402805,0,0,1193.363554,12.60278765,7.10616294,1.60583236,43,493.0067383,2.45,605,0.108690001,12,9,131,0,0,8.432776452,1.352426412,0.15910899,0,17.42243437,1.431980907,8.432776452,0,0,60.22275259,0,2.46618934,0.079554495,0,0,8.547008547,0.854700855,0,0,2.136752137,7.692307692,19.23076923,0,0,57.26495726,0,3.846153846,0.427350427,1.23150358,1.076923077,0,0,0,1.979514479,2.142109493,11.2097314,11.2097314,0.232601432,5.638822593,7.048528242,0,0
1004650,"PAS9-0914",2,"2014-09-22",2014,"PROB","PA","EHIGH","NAP","Appalachians",60,"60b","H02040103",41.7208,-75.41279,"WADEABLE","WADEABLE",1,17.42,0.489901047,0.489901047,0.006,1063.31,19.943,2,204,0.83,2.464,8.764,1.741,0.67,0.001,0.788,14,9.71,0,0.18,"T",1.23210662,0.263246753,10,0,10,10,10,10,64.37,-55.19,-8.19,10.34,10.78563869,16.28102805,3.42622196,1.792897455,8.646666667,11.65737757,0.15035,4.409415948,3.481818182,0.286363636,0.56,1.113741638,149,-0.019262629,73.72727273,34.28571429,49.52380952,56.19047619,1.871872624,-1.891135253,-1.812160084,2.666666667,97.33333333,0.509955584,0,0,0.418181818,0.102272727,0.968181818,0.002020082,76.47058824,60.96256684,0.2125,0.082954545,0.077272727,0.2375,0.426136364,0.740909091,0.586080083,0.433409091,0.410726387,0.697004545,0,0.454568182,0.242436364,0,3.347380952,1.31,-0.124412638,-0.009580414,-1.812160084,"2 Medi","Poor",-1.182781078,"Poor",-0.29457523,"Good",0.112180916,0.605550456,-0.217849665,0.535269562,-0.271427452,0.00224948,-2.647917915,0.001988403,-2.701495702,-0.80769944,-0.251549278,1.1313,1.1313,0.2106,0.2106,1113.80957,1113.80957,-7.0373106,-7.0373106,-8.88643837,-8.88643837,18.19928551,18.19928551,6.028402805,6.028402805,0,0,1193.363554,12.60278765,7.10616294,1.60583236,43,493.0067383,2.45,605,0.108690001,12,9,131,0,0,8.432776452,1.352426412,0.15910899,0,17.42243437,1.431980907,8.432776452,0,0,60.22275259,0,2.46618934,0.079554495,0,0,8.547008547,0.854700855,0,0,2.136752137,7.692307692,19.23076923,0,0,57.26495726,0,3.846153846,0.427350427,1.23150358,1.076923077,0,0,0,1.979514479,2.142109493,11.2097314,11.2097314,0.232601432,5.638822593,7.048528242,0,0
1003898,"PAS9-0915",1,"2014-07-09",2014,"PROB","PA","EHIGH","SAP","Appalachians",64,"64c","H02040203",40.07336,-75.22354,"WADEABLE","WADEABLE",3,26.65,0.878883189,0.878883189,0.013,2959.73,117.705,12,767,2.17,26.4,62.86,5.029,4.094,0.04,4.25,179,39.909,0.7,0.99,"T",0,6.970285674,0,0,10,0,10,10,46.21,-40.52,-6.77,13.65,13.49375809,23.07796288,3.001756473,1.264903695,97.27,53.22865769,24.55575,51.85149203,32.09090909,0.874545455,2.498181818,1.1394665,990,1.151910044,58.36538462,9.803921569,23.52941176,33.33333333,1.173143437,-0.021233393,-0.112993651,16,84,0.533067668,1.960784314,0.113636364,0.018181818,0.079545455,1.404545455,9.52e-05,90.19607843,53.74331551,0.317045455,0.180681818,0.270454545,0.364772727,0.630681818,1.265909091,0.573429467,0.669659091,0.691181384,2.238146753,0.121218182,2.238146753,0,0,0.163711111,25,0.105819732,0.150616908,-0.112993651,"3 High","Good",-0.418652209,"Good",0.146683051,"Good",0.580235792,23.67984954,1.374378939,0.168396508,-0.77366692,2.430706621,0.385732544,0.017285689,-1.762313314,0.581565446,0.283735473,5.7456,140.6196,0.5625,19.9179,1131.651245,1151.504632,-0.324959099,-0.954859483,-1.811100721,-2.463792293,23.4623642,22.87026612,11.83907604,11.29968498,0,0,1194.719909,17.4481999,12.16426741,-4.590185277,41.10585366,86.67321696,3.842577315,552.5911587,1.32100142,10,7,102,0.089603441,0,35.34407721,22.86295794,8.909142111,3.152121041,16.63999898,0.072322777,3.258365121,0.284810937,0.113924375,6.971787717,0.391055017,1.495737436,0.00832032,0.085852424,0,31.11472595,14.70787583,6.764267317,2.205051737,28.02855723,0.126519362,3.031946139,0.253038724,0.171704848,4.324251051,0.122000813,8.580723871,0.045185486,18.27998515,12.85780127,0,0,0,7.318987019,7.025092045,793.5023133,694.8343534,0.024985407,1.731586493,0.008960344,0.028445537,0.150618288
1004394,"PAS9-0915",2,"2014-08-20",2014,"PROB","PA","EHIGH","SAP","Appalachians",64,"64c","H02040203",40.07336,-75.22354,"WADEABLE","WADEABLE",3,17.93,0.743670391,0.743670391,0.016,3173.65,124.664,18,825,1.98,28.43,72.06,5.66,4.291,0.006,4.8,178,48.279,1,1.2,"T",0,6.149063242,0,0,10,0,10,10,45.19,-40.73,-6.13,8.28,13.49375809,23.07796288,3.001756473,1.378430876,88.13,47.59884028,20.9145,46.93246808,29.95454545,1.202727273,2.998181818,1.099489915,990,1.147158333,55.36363636,7.619047619,26.66666667,33.33333333,1.242778676,-0.095620344,-0.231272543,13,87,0.532536799,1.904761905,0.009090909,0.004545455,0.088636364,0.838636364,5.18e-05,95.79831933,46.79144385,0.385714286,0.222619048,0.270238095,0.391666667,0.644047619,1.305952381,0.574341676,0.687678571,0.713669919,2.492472727,0.106063636,2.492472727,0,0,0.158133333,25.075,0.119240174,-0.071278363,-0.231272543,"3 High","Medi",-0.536931101,"Good",0.160103493,"Good",0.358340521,34.64524897,1.539643687,0.246375676,-0.608402172,1.911077371,0.28127827,0.013590405,-1.866767588,0.477111172,0.449000221,5.7456,140.6196,0.5625,19.9179,1131.651245,1151.504632,-0.324959099,-0.954859483,-1.811100721,-2.463792293,23.4623642,22.87026612,11.83907604,11.29968498,0,0,1194.719909,17.4481999,12.16426741,-4.590185277,41.10585366,86.67321696,3.842577315,552.5911587,1.32100142,10,7,102,0.089603441,0,35.34407721,22.86295794,8.909142111,3.152121041,16.63999898,0.072322777,3.258365121,0.284810937,0.113924375,6.971787717,0.391055017,1.495737436,0.00832032,0.085852424,0,31.11472595,14.70787583,6.764267317,2.205051737,28.02855723,0.126519362,3.031946139,0.253038724,0.171704848,4.324251051,0.122000813,8.580723871,0.045185486,18.27998515,12.85780127,0,0,0,7.318987019,7.025092045,793.5023133,694.8343534,0.024985407,1.731586493,0.008960344,0.028445537,0.150618288
1004478,"PAS9-0921",1,"2014-08-27",2014,"PROB","PA","EHIGH","SAP","Appalachians",67,"67e","H02050107",41.44305,-75.66055,"WADEABLE","WADEABLE",3,26.02,0.903509339,0.903509339,0.016,1082.36,181.581,18,883,3.2,5.777,110.8,7.614,10.992,0.004,12.05,2262,25.831,0.8,0.28,"T",0,8.351548445,0,0,10,0,10,10,47.94,-54.28,-8.33,12.35,10.33566405,19.71597743,1.991682126,1.571742707,28.59,22.94750047,2.07185,15.79011227,11.84545455,0.545454545,2.054545455,1.159491744,297,1.409527978,45.18181818,10.47619048,13.33333333,21.9047619,1.582084739,-0.172556761,-0.162214729,45,55,0.552294938,0,0,0,0.022727273,0.334090909,0.000167136,85.29411765,67.9144385,0.2125,0.663636364,0.120454545,0.113636364,0.35,0.584090909,0.419972786,0.362840909,0.764709657,3.250068182,0.159090909,3.250068182,0,0,0.828518519,8.385,-0.226147093,-0.463326801,-0.162214729,"3 High","Good",-0.235100936,"Poor",-0.26844319,"Medi",-0.243098032,4.379388176,0.641413442,0.093314672,-1.030050068,0.1062862,-0.973523122,0.002264714,-2.644986631,-0.296532681,-0.151318398,0.0306,46.9314,0.0117,7.8408,922.2186279,985.8175445,-4.391716003,-5.405414421,-6.166633129,-7.215625752,20.71950722,19.53711031,8.810791016,7.645088716,0,0,1145.168068,13.82734369,8.182105998,-9.343656669,44.76985771,430.904585,6.487073985,561.011928,0.140555219,11,9,120,1.66839259,0,14.06435776,12.37103517,7.25654892,2.544778123,41.98788018,0.184098493,5.58815633,0.310666206,0.878303226,10.60675795,0.001917693,2.011659571,0.335596211,0.252525253,0,15.16299357,13.51010101,12.07529844,3.615702479,32.82828283,0.332874197,7.2543618,0.20661157,0.60835629,7.185491276,0.011478421,5.612947658,1.159320478,11.83431136,16.3655877,0.085230784,103014.7164,62999.43236,5.881147484,7.379606823,315.7052812,347.7428074,0.035653358,1.139109424,0.341732827,0,0
1003782,"PAS9-0924",1,"2014-06-25",2014,"PROB","PA","EHIGH","NAP","Appalachians",60,"60a","H02050106",41.8317,-76.33241,"WADEABLE","WADEABLE",3,50.88,0.970438981,0.970438981,0.011,806.87,16.088,3,160.8,1.49,3.768,9.388,2.686,0.299,0,0.448,17,8.717,1.6,0.48,"T",3.784550986,2.181081633,10,7.614379085,10,10,10,10,79.48,-55.51,-8.91,15.8,11.05612114,18.46931051,2.72460475,1.695793903,23.67,15.05884417,2.76615,10.12743219,16.29090909,0.590909091,1.227272727,1.033872056,277.2,1.499890939,23.81818182,9.523809524,10.47619048,16.19047619,1.62536274,-0.125471801,-0.195902964,27.17391304,72.82608696,0.427859408,0,0,0.009090909,0,0.195454545,0.000907251,84.22459893,75.26737968,0.208333333,0.303409091,0.182954545,0.354761905,0.628409091,1.15,0.735185564,0.6175,0.250009375,0.33335,0,0.33335,0,0,0.850396825,11.845,0.064457989,-0.687284247,-0.195902964,"2 Medi","Good",-0.140196847,"Good",0.021449336,"Medi",-0.321114958,8.787591719,0.943869871,0.133029835,-0.876050948,0.122348405,-0.912401687,0.001852156,-2.732322506,-0.884804431,-0.272043133,0.6471,66.7026,0.1863,12.0708,1064.65271,1077.659871,-5.949970722,-6.22894426,-7.829855919,-8.107975314,18.94186401,18.78175389,7.126047611,6.901089644,0,0,970.0266252,13.5189784,7.873363637,-9.716541507,37.4632728,402.7083698,3.243021022,503.4683056,0.079256925,12,9,121,0.984969102,0,5.881479882,0.707018917,0.183501093,0.145721456,27.32277303,2.726880212,18.95053566,0.439862914,0.465499096,39.33399897,1.26966565,0.889170737,0.473594732,0.402624515,0,7.67968983,1.431553832,0.17148822,0.111840143,20.87682672,6.061735759,25.29824038,0.305696391,0.372800477,29.40650164,2.706531464,3.407396361,1.617954071,0.811209758,1.14874739,0.044975758,13883.9683,7489.354238,1.802635786,1.920381162,15.88365486,17.68545716,0.156551124,4.148689856,7.836414173,0,0
