"SITE_ID","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","HydrlCondWs","OMHWs","RdDensWs","RdDensWsRp100","RdDens_WS_PctFull","RdDens_RipBuf100_WS_PctFullRp100","DamDensWs","DamNIDStorWs","DamNrmStorWs","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","MineDensWs","MineDensWsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100","SuperfundDensWs","HUDen2010Ws","HUDen2010WsRp100","PopDen2010Ws","PopDen2010WsRp100","PctOw2013Ws","PctIce2013Ws","PctUrbOp2013Ws","PctUrbLo2013Ws","PctUrbMd2013Ws","PctUrbHi2013Ws","PctDecid2013Ws","PctConif2013Ws","PctMxFst2013Ws","PctShrb2013Ws","PctGrs2013Ws","PctHay2013Ws","PctCrop2013Ws","PctWdWet2013Ws","PctHbWet2013Ws","PctOw2013_WsRp100","PctIce2013_WsRp100","PctUrbOp2013_WsRp100","PctUrbLo2013_WsRp100","PctUrbMd2013_WsRp100","PctUrbHi2013_WsRp100","PctDecid2013_WsRp100","PctConif2013_WsRp100","PctMxFst2013_WsRp100","PctShrb2013_WsRp100","PctGrs2013_WsRp100","PctHay2013_WsRp100","PctCrop2013_WsRp100","PctWdWet2013_WsRp100","PctHbWet2013_WsRp100","PctFrstLoss2013Ws","PctFrstLoss2013WsRp100","PctImp2013Ws","PctImp2013_RipBuf100WsRp100","BFIWs","BFI_WS_PctFull","PctNOT_PRINCIPLEWs","PctSANDSTONEWs","PctSEMICONSOL_SANDWs","PctVOLCANICWs","PctSANDSTONE_CARBONATEWs","PctUNCONSOL_SAND_GRAVELWs","PctCARBONATEWs","ClayWs","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","ElevWs","PermWs","KffactWs","Kffact_PT","LSTFRZWs","LSTFRZ_PT","RDHWs","RDH_PT","RHMEANWs","RHMEAN_PT","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip08Ws","Precip09Ws","TMEAN_S_2013Ws","TMEAN_S_2013_PT","TMEAN_S_2014Ws","TMEAN_S_2014_PT","TMEAN_W_2013Ws","TMEAN_W_2013_PT","TMEAN_W_2014Ws","TMEAN_W_2014_PT","TMEAN_PW_2013Ws","TMEAN_PW_2013_PT","TMEAN_PW_2014Ws","TMEAN_PW_2014_PT","TMEAN_SY_2013Ws","TMEAN_SY_2013_PT","TMEAN_SY_2014Ws","TMEAN_SY_2014_PT","PSUMPY_2013Ws","PSUMPY_2013_PT","PSUMPY_2014Ws","PSUMPY_2014_PT","MAST_2013","MAST_2014","MSST_2013","MSST_2014","MWST_2013","MWST_2014"
"NHSS-1068",0.0216,11.4795,0.0135,1.9908,0.000734292,3.79703556,1.458871873,1.549964501,100,100,0.087111808,41046.15706,22564.64132,0.087111808,41046.15706,22564.64132,0,0,0.009611133,0.567855743,0.188318307,0,0,0,16.04607386,16.67941389,26.4908751,27.36315112,2.47745982,0,4.500196002,1.160329283,0.203841631,0,16.59741278,13.60250882,50.38024304,3.081144649,0.901607213,3.763230106,0,3.269306154,0.062720502,0.949367089,0,5.289330922,2.079566004,0.587703436,0,14.19529837,13.0198915,46.47377939,0.361663653,0.678119349,4.475587703,0,11.6636528,0.226039783,0.352802822,0.180831826,0.666875735,1.167721519,61.04068993,100,100,0,0,0,0,0,0,4.598424147,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,294.0371909,11.72815445,0.221344571,21,141.3326539,143,0,59.38800049,0,69,749.4352019,12,8,123,0,0,1190.677128,12.38733984,5.998402062,-12.76560583,1563.114989,1326.888533,20.24381604,20.18472099,19.30670008,19.21359253,-5.66773474,-5.7385602,-7.840020758,-7.965184212,-4.300792706,-4.358329773,-6.971122614,-7.074519634,7.114373144,7.053230762,6.315563127,6.21531105,1222.693375,1227.13562,1222.693375,1227.13562,8.599076119,8.501758445,16.19688205,15.20934259,1.150223193,1.11169704
"NHSS-1070",0.4221,0.4221,0.0567,0.0567,0.308459014,3.052000046,0.172792168,0.125190958,100,100,0,0,0,0,0,0,0,0,0.008827292,0.767590618,0.038379531,0,0,0,16.00289771,16.00289771,15.08121183,15.08121183,0,0,0.852878465,0.426439232,0.213219616,0,14.4989339,36.67377399,44.7761194,0,0,2.558635394,0,0,0,0,0,3.174603175,3.174603175,1.587301587,0,14.28571429,0,65.07936508,0,0,12.6984127,0,0,0,0,0,0.302771855,2,61,100,100,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,350.463774,10.99,0.23,23,138.9360341,138,0,53.79999924,0,67,747,11,8,120,0,0,1295.93522,12.24931992,6.08630476,-0.080944405,1623.642822,1459.126953,19.52100563,19.52100563,18.93484688,18.93484688,-5.897537708,-5.897537708,-8.438567162,-8.438567162,-4.691287518,-4.691287518,-7.683336735,-7.683336735,6.568031788,6.568031788,5.940536499,5.940536499,1374.091553,1374.091553,1374.091553,1374.091553,8.786723268,8.772994164,15.53673656,15.08836321,2.200733993,2.193356105
"NHRF-0001",0.1674,65.9772,0.0657,11.2644,0.058409672,2.949122758,1.70669448,1.83915815,100,90.69990412,0.075783756,224679.3732,141697.3078,0.075783756,224679.3732,141697.3078,0,0,0.004739865,0.27852349,0.366726687,0,0,0,11.35275011,11.28683569,19.36099655,19.56119062,8.82441207,0,4.200087303,0.656135756,0.150051836,0.009548753,25.94123424,9.682435751,39.66006439,0.911223877,0.742074535,1.343645987,0,7.217493316,0.611120205,2.460850112,0,5.800575264,1.573985299,0.431447747,0.031959092,16.16331096,13.04729946,35.93000959,0.343560243,0.279642058,0.822946628,0,21.021093,2.09332055,0.252359906,0.087887504,0.468352704,1.039229786,44.85236263,100,100,0,0,0,0,0,0,4.943662571,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,406.7515004,8.497379837,0.225299831,23,141.9891281,144,0,53.68399811,0,68,566.0685873,11,8,111,0,0,1243.921404,12.67120437,7.329040231,-10.80613709,1534.457119,1313.6814,20.34729963,20.55776215,18.98609647,19.30020523,-4.900378989,-4.739219189,-7.217865431,-7.06501627,-3.568858239,-3.406636,-6.160039642,-5.99461031,7.318435789,7.509510994,6.70126059,6.930902004,1296.337767,1292.03125,1296.337767,1292.03125,10.67739866,10.57196711,19.86912191,18.65209439,0.905936904,0.856001276
"NHRF-0002",0.8739,36.7803,0.0594,7.0056,0.111645659,2.392096617,0.773124865,1.011878424,100,100,0,0,0,0,0,0,0,0,0.000326425,0.02838476,0.001419238,0,0,0,11.29069887,11.40395523,14.5256911,14.3561435,1.429025864,0,1.247950669,0.119901143,0.029363545,0.004893924,34.08128808,6.009738909,47.76470012,7.673673135,0.579930017,0.041598356,0,0.971443952,0.026916583,0.642343268,0,3.815519013,0.244090442,0.102774923,0.012846865,38.05241521,4.804727646,41.63669065,6.783144913,0.629496403,0.038540596,0,3.198869476,0.038540596,0.188416081,0.077081192,0.099371131,0.261048304,59.10658967,100,100,0,0,0,0,0,0,4.532418333,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,473.3356711,15.96520493,0.208204909,20,145.6749211,143,0,52.75391769,0,68,742.5410233,11,8,115,0,0,1432.382569,11.58966932,5.355901656,-14.07922591,1769.927312,1660.216739,18.34246253,18.61297798,17.4767471,17.87914658,-6.790302001,-6.271349907,-9.101813709,-8.771222115,-5.335567521,-4.97118187,-8.138980693,-7.9288311,5.672146531,6.002639771,4.948569446,5.273304939,1569.631191,1485.632202,1569.631191,1485.632202,8.080878526,8.097813611,15.32514641,14.92766848,0.85662268,0.882055751
"NHRF-0003",21.3489,21.3489,1.5885,1.5885,0.001323233,0.452249414,0.542172551,1.438909954,96.16373677,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.440297034,5.131969033,6.546923522,6.576801265,1.585093377,0,1.032840099,0.008431348,0,0,42.54458075,12.82407993,37.07263606,1.534505291,2.238522828,0,0,0.560684625,0.012647022,0,0,5.269121813,0.113314448,0,0,19.26345609,21.86968839,53.20113314,0,0.283286119,0,0,0,0,0.008431348,0,0.022300915,0.212464589,49,100,100,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,657.3951853,6.7,0.240894144,24,139.3101471,137,0,53.19599915,0,68,747,13,9,134,0,0,1454.412104,10.26236818,4.551712287,-1.163592889,1802.764116,1529.739666,17.9231597,18.14042473,17.10943624,17.35148621,-7.491955181,-7.366145134,-9.669639713,-9.545183182,-6.201254338,-6.085044861,-8.79602454,-8.684153557,5.018254044,5.200971603,4.418999574,4.601050854,1723.475297,1695.438599,1723.475297,1695.438599,8.700547449,8.697375217,15.49465444,15.06521028,1.681793686,1.754896038
"NHRF-0004",12.7107,124.7931,0.9684,10.4589,0.22981384,2.487208055,0.64491473,1.172483013,100,98.45107994,0.016026527,7205.582039,3489.122716,0.016026527,7205.582039,3489.122716,0,0,0.000210589,0.014279636,0.016183587,0,0,0,4.774511942,4.518137423,5.985012903,6.074280226,0.36636641,0,2.290511254,0.400262515,0.091591602,0.002163581,42.69538941,23.51452124,28.42729286,0.597869594,0.268284064,0.121160545,0,1.145255627,0.037502073,0.490491352,0,6.187075123,2.392220979,0.54212202,0.025815334,27.02865502,18.10515446,39.45443593,0.068840891,0.008605111,0.413045349,0,5.137251527,0.094656226,0.065628629,0,0.259737918,1.463987609,47.8864769,100,100,0,0,0,0,0,0,5.28434887,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,593.5674449,11.33290309,0.211448013,21,145.9596781,143,0,54.17979813,0,68,671.13438,13,9,140,0,0,1229.438729,10.893484,4.971766702,-13.88532499,1521.329346,1299.810573,18.88857171,20.07995987,17.85256794,19.41548157,-7.989420955,-7.13574791,-10.0525893,-9.174337387,-6.32043506,-5.483409882,-8.853912665,-8.006115913,5.561578176,6.503060341,4.839332581,5.94411993,1294.903381,1038.952271,1294.903381,1038.952271,9.102993933,9.080699451,19.18743016,18.75933138,0.693234818,0.789179481
"NJS9-0908",0.0396,2.9043,0.0162,0.729,0.211781836,3.643834438,7.115292686,8.03321805,100,100,0,0,0,0,0,0,0,0,0.008329718,8.210722033,0.039665324,0,0,0.344317047,259.933553,310.0217713,696.2237816,833.4722628,0,0,35.2029749,24.26402231,13.72792067,3.129841958,15.09141618,0.185931205,2.757979548,0.061977068,1.642392315,1.518438178,0,2.386117137,0.030988534,0,0,33.58024691,25.55555556,15.30864198,4.938271605,13.33333333,0,2.839506173,0,0,0,0,4.444444444,0,0,0,21.92500775,24.97283951,47.41338705,100,0,100,0,0,0,0,0,9.764251627,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,104.2460861,8.803492408,0.21,21,109.167648,108,0,44.15489578,0,67,479,11,7,105,0,0,1243.127034,16.50031545,11.06769382,-6.079936185,1341.553547,1246.131469,23.63593711,23.91659546,22.63004265,22.95307159,-0.201906447,0.043380771,-3.373107654,-3.083317757,1.098726313,1.33779943,-1.875570925,-1.535425305,11.34152042,11.61555672,10.55206418,10.85997295,1152.662134,1110.105469,1152.662134,1110.105469,11.88832677,11.49246864,19.23376177,18.49988625,4.143583205,3.659655315
"NJR9-0901",3.9726,9092.7027,0.8757,1194.8229,0.15759259,1.715615853,1.714741382,2.112061482,99.99914877,96.40993657,0.037172666,251340.4055,154737.1557,0.029034272,249873.9502,153826.9715,0.00131974,0.001673888,0.032690504,1.114823385,0.799904147,0.001099783,0.005021665,0.00065987,14.75447883,16.21687108,23.47505555,26.6441814,2.283776418,0,4.986101657,1.299870939,0.442215052,0.119736676,53.94313948,3.667167079,19.41570244,0.536127724,0.518340933,8.646468778,0.196317867,3.444678775,0.30862111,1.785653757,0,8.059997846,2.542368413,0.822247381,0.196748824,34.41228821,6.449323996,22.80275177,0.260473749,0.387923599,8.814678728,0.431310783,11.33362107,1.189531938,0.025279612,0.025233865,1.031612086,1.915773877,43.52050227,100,97.56328886,0,0,0,0.677679696,0,1.759031448,15.52475158,0,0,0,0,0,0,0,98.83098124,0.227882739,0.695862408,0,0,0,0,0,0,0,0.245273608,488.5293664,4.056867073,0.311809167,23,137.5486365,124,0,47.40000153,0,66,550.0791076,10,8,111,0,0,1194.514291,13.17793615,7.340922942,-10.95911079,1392.990809,1239.362626,19.58565355,21.37538338,18.2468036,20.3021698,-4.728563304,-2.95933032,-8.356967437,-6.750887871,-3.265276346,-1.569750905,-6.670153114,-5.102806091,7.158483638,8.995376587,6.388635121,8.264944077,1178.725307,1238.886597,1178.725307,1238.886597,11.33381883,11.27546703,22.51280735,21.6414026,1.677927537,1.384198406
"NJR9-0902",0.2781,2296.9854,0.0135,338.8689,5.318676884,1.729812222,4.28089672,4.005769173,100,98.63540148,0.026121193,137777.4235,112047.0926,0.022638368,242452.05,201592.2954,0.003482826,0,0.072025009,7.238217056,0.055519813,0.005224239,0.017705962,0.032216139,142.3116509,132.803402,379.4284221,349.0686741,1.092505856,0,17.47300179,10.91655611,5.463704732,2.005441567,28.43959304,0.36705501,2.513629386,0.73234684,0.427982694,12.80586285,7.625520824,9.743845128,0.146226441,0.928766257,0,13.75222099,6.538811912,3.301807867,0.906722334,27.67176333,0.225219842,1.965627415,0.685486334,0.337298584,9.346357839,4.655782812,29.18748224,0.345531856,0.029425524,0.001593537,9.960677939,5.816828278,39.65697283,100,0,63.46776083,10.57410726,19.2937404,0,0,6.664391511,17.32523755,0,75.95437045,0,0,0,5.772222148,0,2.830688432,1.118875201,3.83045099,0.001763181,0,0,2.117305578,0,8.374324016,0,0,96.03211321,9.947067758,0.310889215,19,119.0557639,111,0,40.65999985,0,67,555.327023,12,8,111,0,0,1241.902514,16.88491803,11.02156453,-6.554727563,1307.797985,1312.780967,23.12345681,24.25122833,22.04150722,22.8565712,-0.249556144,0.612685263,-3.828980583,-2.644207478,1.006231884,1.883592725,-2.279232175,-1.112244129,11.11857011,11.97446823,10.33734336,11.20409298,1133.213085,1065.80481,1133.213085,1065.80481,13.68075892,13.14994666,24.19019533,23.7080091,2.279804302,1.149921226
"NJS9-0909",0.0171,19.2762,0.0099,3.7467,0.036150002,2.780324024,2.806472648,3.178980565,100,90.36752342,0.155632334,83826.62558,83826.62558,0.155632334,83826.62558,83826.62558,0,0,0.003166962,0.164721262,0.027453544,0,0,0,35.23621202,34.63597485,74.90559267,77.22923429,7.306938089,0,11.65374918,1.223270147,0.177420861,0.01867588,52.28779531,0.224110561,1.90493977,0.873097395,0.336165842,1.325987487,0,22.50910449,0.154076011,0.984866683,0,17.1751141,2.041796781,0.480422772,0.072063416,37.23276483,0.384338218,1.321162623,0,0.024021139,1.297141485,0,38.31371607,0.672591881,0,0,0.884302923,1.608935864,54.09034457,100,0,0,0,0,100,0,0,15.3088491,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,281.5292474,4.268414418,0.242782239,25,127.6166776,128,0,53.25,0,66,614.9428518,11,8,116,0,0,1202.172779,15.03074128,9.452467321,-8.435197504,1427.533507,1169.586753,21.75991058,21.8970108,20.71690577,20.84291458,-2.405251445,-2.286803246,-6.297814458,-6.193845272,-1.023927214,-0.901327074,-4.640077291,-4.535146236,9.461403539,9.590629578,8.685983581,8.799664497,1200.316397,1188.000366,1200.316397,1188.000366,10.28919248,10.03707473,19.28307759,18.72906286,3.243197965,2.761774221
"NJLS-1041",2.457,149.3631,0.5328,20.1861,9.134129113,1.947522704,8.262746154,7.157826954,100,98.76499175,0.060255846,11710.21919,5128.382311,0.06695094,12048.80804,5293.547603,0.006695094,0,0.007876283,1.945143078,0.02236697,0,0,0.026780376,443.7165136,387.9107946,1091.634311,954.4000093,1.107502455,0,19.29693479,29.17467567,15.09951253,5.087401105,12.60010002,0.508559343,2.809127556,0.567007514,0.632083828,0.71764713,1.735970933,8.766623082,1.272603474,2.61268893,0,13.48700343,12.7825583,6.794774622,1.622898925,18.26207143,0.129296892,2.242632306,0.468143921,0.922912301,0.526104597,0.503812029,31.93187391,7.543804895,0.051820028,0.022292568,25.49068746,10.93686745,50.96465995,100,0,0,100,0,0,0,0,14.76177429,0,39.00963491,0,0,0,0,0,0,0,0,0,0,0,0,0,60.99036509,0,0,25.51662905,14.40711706,0.29720684,19,104.1853892,101,0,59.06886673,0,66,558.6403991,9,6,93,0,0,1181.061252,18.28624888,13.14128609,-3.686100396,1144.188294,1434.894927,24.19030849,24.99835587,23.57299907,24.29982758,1.003648183,1.42438364,-0.949234076,-0.890498519,2.359472382,2.810837269,0.500133232,0.621627629,12.36309887,13.02603722,12.17545154,12.65021801,1072.565609,1047.413452,1072.565609,1047.413452,14.94368242,14.39073758,23.87037964,23.61936726,4.159192027,3.457867758
"NJLS-1042",1.944,26582.6475,0.0927,3626.5698,3.609457763,1.800802753,3.392246804,3.353007961,99.99577807,97.01076207,0.034609043,139157.6142,76222.99719,0.026934864,131897.6698,73212.3863,0.004175656,0.00413614,0.055896685,6.123946672,2.140012307,0.005454686,0.019577729,0.011398413,107.7130044,78.64737054,255.189602,186.5063206,1.966243204,0,10.14244687,6.067461113,3.370144001,1.718632427,41.12236563,2.232888203,10.4550997,0.668100497,0.474257502,9.106649366,6.894606717,5.160312192,0.28895316,1.444042246,0,10.91546342,4.687181259,2.224258858,0.887946511,33.34288782,3.500167017,12.98414551,0.393570255,0.333811306,8.171837751,3.59295718,16.0676378,1.090799355,0.03736761,0.017495872,6.314544708,4.336939716,48.04147801,100,40.16211252,12.91318218,9.653099451,8.850171526,22.80996503,0,5.611469286,17.52086333,4.839652258,30.52760715,0,1.734057528,0,6.6663044,0.789097474,47.72760952,1.336536175,0.392226169,0,0.301087392,0,0.209779331,0,4.972133419,0,0.141172169,290.3545726,7.275678448,0.299827701,0,126.3027659,98,0,-3.4e+38,0,67,590.1134137,10,7,102,0,0,1209.151133,15.26431238,9.554194063,-8.370033797,1322.736432,1283.50354,21.57516554,25.31719017,20.39598029,24.18710136,-2.259501086,1.935172677,-5.756914443,-1.01781106,-0.865951643,3.323189497,-4.119057519,0.546876609,9.429264241,13.35335159,8.662621678,12.54957867,1212.05458,1153.141113,1212.05458,1153.141113,14.40280924,13.61095262,23.90899729,23.60221855,4.063755575,2.833450745
"NJLS-1043",8.6067,121.6503,1.0791,23.8788,0.222539407,2.679580221,8.10003039,7.347792647,100,100,0.041101419,2798.51739,2433.493382,0.032881136,2068.469375,1875.817815,0,0,0.001710181,1.028986365,0.004431555,0.016440568,0.041878151,0.049321703,351.0435969,284.9307271,991.1539292,801.8236277,0.355856089,0,41.18164937,21.7960005,8.169153714,2.664111802,12.9957756,0.143526157,2.709241161,0.065844474,0.119851739,0.704313923,0.001479651,8.953368796,0.125030518,0.65581185,0,33.65370119,14.76330469,6.561887532,2.45740992,14.29217549,0.116840042,2.721242273,0.048997437,0.075380672,0.866877733,0.003769034,23.51500075,0.226142017,0.012577034,0.003769034,17.3138044,13.18438112,47.64871603,100,0,100,0,0,0,0,0,10.4993164,0,0,0,0,0,0,0,79.4609631,20.5390369,0,0,0,0,0,0,0,0,0,92.48155674,13.08312998,0.198058106,18,110.4230914,105,0,41.88000107,0,67,479,10,7,106,0,0,1248.394597,16.53778729,11.07430411,-5.715688309,1329.543991,1323.323205,23.53976951,24.62557602,22.59776776,23.85977364,-0.346075457,0.582926631,-3.755910995,-2.471199036,0.92480707,1.833639503,-2.216316575,-0.885166943,11.22029148,12.27851677,10.4378034,11.65622139,1189.425055,1108.349731,1189.425055,1108.349731,13.20507761,12.35327249,23.35343309,22.79402175,4.189969803,3.681399064
"NJRM-1001",1.4085,34543.3203,0.1089,4729.3524,0.187631112,2.753792738,1.992233803,2.155975629,99.99826479,96.37223693,0.023448817,121784.9604,98805.77996,0.016964206,121291.5073,98406.51758,0.002489627,0.000422891,0.050385978,3.25636128,1.743124175,0.002605424,0.007189145,0.004429221,37.93123508,33.83660574,87.8587392,79.15396596,2.974985297,0,5.166662858,3.132681197,1.810319027,0.632839282,38.7973133,10.57590634,13.89325999,0.461061064,0.723023432,11.21516799,2.711021963,7.074026118,0.618501633,1.230809106,0,5.890954542,3.150716787,1.803177112,0.600798959,29.71464761,11.59444367,12.51167496,0.330038844,0.505610451,10.11403591,2.152188955,18.31056193,1.812425735,0.038325789,0.030295903,3.052312331,3.05178468,46.80120497,100,81.50989904,1.577284683,0,0.784521863,1.595189157,0,14.53310526,11.99503974,0,0,0,0,0,0,1.260788182,46.69279316,33.81660216,8.273289815,7.030346182,2.34e-05,0.869380527,0,0,0.61971576,0,1.437060756,325.7794793,7.391848398,0.282091173,21,132.7354698,94,0,-3.4e+38,0,67,607.3813294,10,7,108,0,0,1178.111573,13.40794966,7.681617244,-11.55918139,1432.287019,1235.337407,20.51609796,25.21770096,19.18173142,24.2016468,-4.885750097,1.27899003,-7.832356416,-1.337829709,-3.419325387,2.623714209,-6.444264292,0.232691586,7.595978805,12.89112949,6.924082413,12.26596737,1176.887564,1048.159912,1176.887564,1048.159912,13.77655468,12.87966882,23.48169204,23.12421352,3.091210996,2.220142092
"NJRM-1002",0.0018,9012.3966,NA,1180.2501,0.157842868,1.709024468,1.704496787,2.102339994,100,96.45078615,0.036949106,253458.47,156041.2325,0.028849152,252017.133,155144.8364,0.001331499,0.001694556,0.032881818,1.120035363,0.806549659,0.001109583,0.005083668,0.00066575,14.53002095,15.9711714,22.90079056,25.9565556,2.276064948,0,4.920792101,1.290272778,0.442111036,0.120024678,53.98180546,3.675167824,19.45877748,0.539017557,0.520882536,8.705439128,0.184415985,3.383639375,0.30854501,1.794433231,0,8.043684978,2.54783287,0.826680718,0.198491828,34.32734299,6.467874902,22.90609423,0.262698559,0.39202708,8.898732565,0.42405419,11.20201557,1.191027224,0.025385035,0.025469178,1.026203907,1.921649488,43.50968396,100,97.73093541,0,0,0,0.683718246,0,1.585346344,15.52910599,0,0,0,0,0,0,0,98.87833498,0.229913317,0.644292551,0,0,0,0,0,0,0,0.24745915,489.9611495,4.000844933,0.312108594,25,137.6321571,124,0,57.2159996,0,66,549.304588,10,7,108,0,0,1194.20307,13.16662138,7.328607026,-10.98348226,1392.001954,1239.508147,19.5739499,21.59796715,18.23361421,20.59031677,-4.74030855,-2.843767643,-8.367740726,-6.649113178,-3.276712221,-1.429805517,-6.680823518,-4.993787766,7.146207968,9.173047066,6.37615514,8.473529816,1178.290411,1196.614258,1178.290411,1196.614258,11.34839264,11.27552565,22.66939534,21.82602637,1.706868023,1.394260183
"NJRM-1003",0.7848,15805.3662,0.1899,2116.9818,0.143706174,1.795043034,2.386597151,2.598481103,99.99983487,96.79704379,0.037645442,180807.4085,103245.1463,0.029546927,177438.3177,100402.7662,0.003226752,0.002361853,0.041709508,2.840053178,1.0428574,0.002404247,0.008502671,0.002151168,36.7688349,33.38892458,78.76275863,69.48326618,1.996746523,0,7.23611706,2.82697088,1.268586235,0.51109477,51.00606337,2.863920989,14.58844275,0.601645029,0.489388218,7.992589251,3.602940247,4.456676239,0.270620114,1.47750916,0,9.036341267,3.069336732,1.211970741,0.372374481,36.64732026,5.246318131,17.90977135,0.273573443,0.322548829,7.409482689,1.732036619,13.83941515,0.999914123,0.040309727,0.021851865,2.55528013,2.551013901,47.95915718,100,67.54764594,0.073353568,0,1.789930688,24.76919136,0,5.819878441,16.60917647,3.670924119,9.875917332,0,0,0,3.56589903,1.327163176,79.64638364,1.112933404,0.65967532,0,0,0,0,0,0,0,0.141103975,408.5042827,5.725377996,0.303587203,28,133.2203583,122,0,55.86999893,0,66,605.29371,11,7,109,0,0,1216.730492,14.01738749,8.217315851,-10.00154149,1394.151134,1235.161716,20.40629761,22.86000061,19.13405862,21.99545097,-3.714187353,-0.877331197,-7.355445536,-4.445130825,-2.288370966,0.376646966,-5.671838969,-2.933643103,8.118148236,10.83860493,7.329406806,10.08347607,1231.271619,1185.258545,1231.271619,1185.258545,11.87582375,11.32326611,23.66624043,22.8270953,3.132692677,2.449837738
"NJRO-1019",4.3587,2383.1838,0.6039,396.2736,0.148056458,2.384629322,5.388194443,4.97182178,100,96.7320306,0.096929158,337114.6736,320626.4969,0.076788035,277058.1986,261092.2566,0.003776461,0.002523509,0.003915272,0.785958137,0.023414812,0.010909775,0.017664563,0.055807697,272.8289602,217.479213,731.7443828,576.1598459,3.06950727,0,19.13679927,12.21904076,8.305154642,3.560107282,37.09251045,0.140635397,2.094462878,0.216882139,0.455139046,1.390152954,0.048640814,11.83199131,0.250945815,1.662033504,0,16.86016934,9.530233657,6.53139649,2.693820633,30.01312729,0.23529198,2.181674479,0.124459464,0.238471601,1.154429667,0.031341982,27.97317308,0.557796432,0.043731415,0.025891202,13.79814251,10.7675992,44.11577118,100,12.25216032,48.24802434,0,37.45871384,0,0,2.041101488,11.44416805,0,7.763194765,0,0,0,2.650055778,0,27.20853087,56.6758762,2.023503181,3.678839207,0,0,0,0,0,0,0,163.7515077,8.794054099,0.217665169,18,116.74857,99,0,38.78697968,0,66,478.8356956,11,7,107,0,0,1272.114078,16.2324495,10.50226584,-7.351253389,1346.85863,1286.242529,22.92152652,24.8386116,21.97654066,23.82373619,-0.949839877,0.874575198,-4.734548784,-2.259111404,0.329365557,2.124269247,-3.153791032,-0.672933996,10.63505255,12.44531727,9.903716387,11.76447201,1217.318573,1037.952759,1217.318573,1037.952759,14.12771973,13.02422056,24.35711677,23.8387731,2.40154002,1.201438814
"NJRO-1020",0.0144,924.1542,0.0135,153.2052,0.156264207,2.889121979,5.293634371,4.810445113,100,98.16011467,0.095222204,150135.1158,134410.8699,0.076827006,134484.2791,121412.1066,0.002164141,0,0.00758143,1.070810586,0.006807306,0.017313128,0.026108774,0.060595948,192.6022626,168.5287199,506.8430379,445.7529104,2.086502447,0,23.5307809,12.22919292,5.486941465,2.291500704,30.51883549,0.032624426,2.226349239,0.130595089,0.310272896,2.456667946,0.098360209,18.07919068,0.328094597,1.087365181,0,17.23394506,8.11676105,4.316563668,1.584345701,23.95904317,0.01586108,1.423972554,0.101628404,0.159785699,1.539699697,0.069906243,39.69734709,0.575698475,0.030968858,0.007636817,10.98507165,7.823101957,43.45044009,100,0,50.51312865,0,47.90025301,0,0,1.586618337,14.13809523,0,20.01951622,0,0,0,6.833892006,0,20.70053894,39.48110608,3.478055935,9.486890824,0,0,0,0,0,0,0,150.7006457,8.600838739,0.236887377,21,119.2978844,111,0,44.15272522,0,65,480.0412782,11,7,105,0,0,1272.36405,16.46683322,10.54224741,-7.485339885,1324.492402,1280.438306,22.90073334,23.68827057,21.90751181,22.70356178,-0.725874505,-0.131635487,-4.673691296,-3.873058319,0.497710967,1.099144697,-3.087045732,-2.305635691,10.72035428,11.36069775,9.978363978,10.61694336,1194.982376,1126.169067,1194.982376,1126.169067,12.6077904,12.14837556,23.85520464,23.32620728,2.266207551,1.096163194
