"UNIQUE_ID","DATE_COL","phdi_month","phdi_mean"
"NRS_OK-10212",2018-09-11,1.33,0.606666666666667
"NRS_OK-10213",2018-08-06,-0.89,1.0025
"NRS_OK-10215",2018-07-10,-1.67,0.606666666666667
"NRS_OK-10217",2018-06-18,-3.23,-0.355
"NRS_OK-10220",2018-07-16,-2.49,-1.015
"NRS_OK-10221",2018-06-19,-3.58,-1.22416666666667
"NRS_OR-10615",2018-08-22,-3.12,-1.93666666666667
"NRS_OR-10622",2018-09-18,-3.14,-2.5575
"NRS_OR-10629",2018-06-19,-1.01,-1.5
"NRS_OR-10631",2018-08-21,-3.12,-1.93666666666667
"NRS_OR-10634",2018-08-09,-3.5,-2.565
"NRS_OR-10649",2018-09-25,-4.81,-4.015
"NRS_OR-10672",2018-09-26,-4.81,-4.015
"NRS_OR-10678",2018-08-15,-4.59,-4.015
"NRS_OR-10681",2018-08-16,-2.16,-1.5
"NRS_PA-10113",2018-08-08,2.31,2.6025
"NRS_PA-10116",2018-07-17,2.89,2.99333333333333
"NRS_PA-10120",2018-08-30,4.57,5.29083333333333
"NRS_PA-10123",2018-08-28,2.31,2.6025
"NRS_PA-10129",2018-07-18,2.89,2.99333333333333
"NRS_PA-10131",2018-09-26,6.82,3.77916666666667
"NRS_PA-10132",2018-09-12,3.25,2.6025
"NRS_RI-10070",2018-07-26,-1.29,1.3075
"NRS_RI-10071",2018-07-04,-1.29,1.3075
"NRS_RI-10072",2018-07-05,-1.29,1.3075
"NRS_RI-10073",2018-08-22,-1.33,1.3075
"NRS_RI-10075",2018-07-08,-1.29,1.3075
"NRS_RI-10083",2018-07-27,-1.29,1.3075
"NRS_RI-10085",2018-07-09,-1.29,1.3075
"NRS_RI-10088",2018-07-13,-1.29,1.3075
"NRS_RI-10090",2018-08-10,-1.33,1.3075
"NRS_RI-10092",2018-08-31,-1.33,1.3075
"NRS_SC-10086",2018-07-29,1.43,0.595833333333333
"NRS_SC-10094",2018-08-02,-2.99,-2.1
"NRS_SC-10099",2018-07-18,1.23,0.8775
"NRS_SC-10102",2018-07-30,-0.71,-0.6275
"NRS_SC-10103",2018-08-30,1.48,0.8775
"NRS_SD-10443",2018-08-01,4.7,4.11666666666667
"NRS_SD-10445",2018-07-10,4.2,4.11666666666667
"NRS_SD-10448",2018-08-08,4.7,4.11666666666667
"NRS_SD-10449",2018-08-29,4.38,2.44
"NRS_SD-10451",2018-06-20,1.4,0.133333333333333
"NRS_SD-10452",2018-06-05,0.59,0.1425
"NRS_SD-10453",2018-06-19,1.4,0.133333333333333
"NRS_SD-10455",2018-09-11,0.78,0.1425
"NRS_SD-10459",2018-09-04,5.88,4.11666666666667
"NRS_SD-10467",2018-09-11,1.33,0.133333333333333
"NRS_SD-10471",2018-09-10,1.33,0.133333333333333
"NRS_SD-10472",2018-08-14,4.38,2.44
"NRS_SD-10474",2018-09-12,5.88,4.11666666666667
"NRS_SD-10478",2018-06-26,2.4,2.44
"NRS_TN-10138",2018-09-06,3.15,1.955
"NRS_TN-10143",2018-06-12,1.77,1.955
"NRS_TN-10145",2018-06-06,1.77,1.955
"NRS_TN-10152",2018-09-12,3.15,1.955
"NRS_TN-10153",2018-09-04,3.15,1.955
"NRS_TX-10284",2018-08-23,-2.15,1.79083333333333
"NRS_TX-10285",2018-08-01,-2.15,1.79083333333333
"NRS_TX-10286",2018-08-09,-2.15,1.79083333333333
"NRS_TX-10288",2018-07-24,-1.79,-0.195
"NRS_TX-10289",2018-07-26,-3.69,-0.749166666666667
"NRS_TX-10290",2018-07-25,-3.69,-0.749166666666667
"NRS_TX-10292",2018-09-13,-1.24,-0.749166666666667
"NRS_TX-10296",2018-07-19,1.27,2.07416666666667
"NRS_TX-10298",2018-08-30,-1.89,-1.115
"NRS_TX-10300",2018-08-13,0.77,2.07416666666667
"NRS_TX-10305",2018-06-05,-1.73,-0.195
"NRS_TX-10306",2018-07-11,-3.69,-0.749166666666667
"NRS_TX-10312",2018-06-25,-4.03,-1.44916666666667
"NRS_TX-10318",2018-07-15,-2.86,-1.81666666666667
"NRS_TX-10323",2018-08-28,-2.68,-0.623333333333333
"NRS_TX-10327",2018-08-29,-2.68,-0.623333333333333
"NRS_TX-10330",2018-09-06,2.16,-0.623333333333333
"NRS_TX-10331",2018-06-13,-1.73,-0.195
"NRS_TX-10340",2018-09-11,-1.24,-0.749166666666667
"NRS_TX-10369",2018-06-24,-4.03,-1.44916666666667
"NRS_UT-10370",2018-07-16,-4.4,-3.70833333333333
"NRS_UT-10371",2018-07-10,-5.52,-4.26416666666667
"NRS_UT-10377",2018-07-20,-5.15,-4.1525
"NRS_UT-10379",2018-07-23,-4.4,-3.70833333333333
"NRS_UT-10380",2018-08-23,-4.39,-3.70833333333333
"NRS_UT-10387",2018-07-17,-4.4,-3.70833333333333
"NRS_UT-10388",2018-08-07,-6.03,-4.72916666666667
"NRS_VA-10136",2018-09-21,2.57,1.40083333333333
"NRS_VA-10138",2018-09-11,3.33,2.21333333333333
"NRS_VA-10139",2018-08-16,1.87,2.21333333333333
"NRS_VA-10140",2018-09-26,2.57,1.40083333333333
"NRS_VA-10146",2018-08-23,2.51,1.40083333333333
"NRS_VA-10147",2018-10-03,3.68,2.21333333333333
"NRS_VA-10151",2018-08-22,2.62,1.58666666666667
"NRS_VA-10152",2018-08-08,3.15,2.49333333333333
"NRS_VA-10154",2018-08-23,2.51,1.40083333333333
"NRS_VT-10135",2018-07-25,-1.29,-0.400833333333333
"NRS_VT-10136",2018-08-07,-1.3,0.28
"NRS_VT-10138",2018-06-05,-0.96,0.915833333333333
"NRS_VT-10139",2018-08-07,-1.3,0.28
"NRS_VT-10140",2018-08-02,-1.3,0.28
"NRS_VT-10142",2018-08-01,-1.71,-0.400833333333333
"NRS_VT-10143",2018-06-20,-0.96,0.915833333333333
"NRS_VT-10144",2018-08-14,-1.71,-0.400833333333333
"NRS_VT-10145",2018-08-09,-1.3,0.28
"NRS_VT-10148",2018-06-04,-0.96,0.915833333333333
"NRS_VT-10149",2018-07-24,-1.29,-0.400833333333333
"NRS_VT-10151",2018-06-12,0.63,0.28
"NRS_WA-10432",2018-09-10,-2.24,-0.101666666666667
"NRS_WA-10435",2018-07-01,-2.07,-1.39
"NRS_WA-10437",2018-07-06,-2.33,-1.29833333333333
"NRS_WA-10438",2018-06-27,0.75,-0.156666666666667
"NRS_WA-10440",2018-07-12,-1.31,-0.101666666666667
"NRS_WA-10441",2018-07-10,-1.62,-1.26333333333333
"NRS_WA-10442",2018-07-29,-1.35,-0.156666666666667
"NRS_WA-10443",2018-07-30,1.18,0.454166666666667
"NRS_WA-10444",2018-07-04,-2.33,-1.29833333333333
"NRS_WA-10449",2018-06-28,-0.94,-1.26333333333333
"NRS_WA-10451",2018-06-17,-0.94,-1.26333333333333
"NRS_WA-10452",2018-07-08,-0.88,-0.274166666666667
"NRS_WA-10453",2018-07-04,-2.33,-1.29833333333333
"NRS_WA-10463",2018-07-01,-1.35,-0.156666666666667
"NRS_WA-10466",2018-07-31,-1.35,-0.156666666666667
"NRS_WA-10468",2018-06-20,1.84,0.454166666666667
"NRS_WI-10177",2018-07-23,4.04,4.88833333333333
"NRS_WI-10178",2018-06-05,4.47,4.88833333333333
"NRS_WI-10180",2018-08-23,6.22,4.88833333333333
"NRS_WI-10183",2018-08-01,0.99,1.74916666666667
"NRS_WI-10184",2018-07-17,1.96,3.15416666666667
"NRS_WI-10186",2018-07-18,1.96,3.15416666666667
"NRS_WI-10187",2018-06-18,3.53,3.55166666666667
"NRS_WI-10188",2018-08-20,4.3,3.52583333333333
"NRS_WI-10189",2018-08-21,4.3,3.52583333333333
"NRS_WI-10191",2018-07-10,1.46,1.9825
"NRS_WI-10194",2018-08-08,1.25,1.9825
"NRS_WI-10195",2018-07-24,3.15,4.15416666666667
"NRS_WI-10197",2018-09-17,2.93,3.15416666666667
"NRS_WI-10198",2018-09-12,1.1,1.9825
"NRS_WI-10199",2018-09-19,5.7,4.15416666666667
"NRS_WI-10201",2018-07-16,0.71,1.3675
"NRS_WI-10211",2018-07-02,4.04,4.88833333333333
"NRS_WI-10212",2018-09-10,4.16,3.52583333333333
"NRS_WI-10215",2018-07-09,1.46,1.9825
"NRS_WI-10217",2018-09-26,1.23,1.74916666666667
"NRS_WI-10221",2018-08-09,1.25,1.9825
"NRS_WI-10222",2018-10-02,2.47,1.74916666666667
"NRS_WI-10223",2018-08-07,4.3,3.52583333333333
"NRS_WI-10224",2018-09-11,1.1,1.9825
"NRS_WI-10225",2018-09-25,5.7,4.15416666666667
"NRS_WI-10226",2018-08-02,2.32,3.15416666666667
"NRS_WI-10232",2018-09-13,4.52,3.5025
"NRS_WI-10263",2018-08-16,-0.83,1.3675
"NRS_WV-10068",2018-06-12,3.81,3.66166666666667
"NRS_WV-10069",2018-08-30,2.58,3.14083333333333
"NRS_WV-10071",2018-06-07,1.83,2.425
"NRS_WV-10072",2018-06-13,3.1,3.22166666666667
"NRS_WV-10078",2018-06-06,3.1,3.22166666666667
"NRS_WV-10080",2018-08-29,2.58,3.14083333333333
"NRS_WV-10082",2018-07-11,2.74,3.22166666666667
"NRS_WY-10456",2018-08-23,-1.95,-1.80666666666667
"NRS_WY-10473",2018-09-17,5.97,3.79083333333333
"NRS_WY-10481",2018-09-21,-4.38,-2.73333333333333
"NRS_WY-10486",2018-09-03,-2.69,-1.80666666666667
"NRS_WY-10489",2018-08-27,-3.65,-2.73333333333333
"NRS_WY-10513",2018-09-20,-4.38,-2.73333333333333
"NRS_WY-10519",2018-08-28,6.74,3.79083333333333
"NRS_WY-10520",2018-08-20,-0.76,-0.868333333333333
"NRS_WY-10524",2018-08-26,-0.76,-0.868333333333333
"NRS_WY-10526",2018-09-03,-2.69,-1.80666666666667
"NRS_WY-10531",2018-09-20,-4.38,-2.73333333333333
"NRS_WY-10537",2018-09-12,0.99,1.74083333333333
"NRS_WY-10543",2018-08-31,-0.76,-0.868333333333333
"NRS_WY-10550",2018-08-23,-0.76,-0.868333333333333
"NRS_WY-10552",2018-09-17,5.97,3.79083333333333
"NRS_WY-10574",2018-09-13,0.99,1.74083333333333
"NRS_WY-10575",2018-09-22,-4.38,-2.73333333333333
"NRS_WY-10621",2018-08-22,-1.95,-1.80666666666667
"NRS_WY-10628",2018-08-20,-1.95,-1.80666666666667
"NRS_WY-10633",2018-08-22,-1.95,-1.80666666666667
"NRS_WY-10637",2018-08-17,-1.95,-1.80666666666667
"NRS_WY-10640",2018-08-31,-1.95,-1.80666666666667
"NRS_WY-10642",2018-08-16,-1.95,-1.80666666666667
"NRS_WY-10649",2018-08-30,-4.67,-3.4625
"NRS_WY-10653",2018-08-28,-3.65,-2.73333333333333
"NRS_AL-10097",2019-07-25,1.2,1.52666666666667
"NRS_AL-10101",2019-07-11,-2.35,-0.755
"NRS_AL-10102",2019-07-24,1.2,1.52666666666667
"NRS_AL-10103",2019-07-08,2.55,2.46666666666667
"NRS_AL-10105",2019-07-23,-1.22,0.0558333333333333
"NRS_AL-10106",2019-09-15,-2.59,-0.8775
"NRS_AL-10107",2019-07-14,-2.35,-0.755
"NRS_AL-10108",2019-06-04,1.36,0.515
"NRS_AL-10110",2019-06-17,1.12,0.0558333333333333
"NRS_AZ-10690",2019-04-29,-1.4,-0.825833333333333
"NRS_AZ-10694",2019-04-30,2.19,1.52833333333333
"NRS_AZ-10695",2019-04-26,-1.4,-0.825833333333333
"NRS_AZ-10698",2019-05-10,1.92,0.00500000000000001
"NRS_AZ-10701",2019-05-06,1.69,0.720833333333333
"NRS_AZ-10721",2019-05-12,1.57,0.968333333333333
"NRS_AZ-10722",2019-05-09,0.94,0.420833333333333
"NRS_AZ-10729",2019-05-10,-0.93,-1.325
"NRS_AZ-10730",2019-05-07,1.57,0.968333333333333
"NRS_AZ-10731",2019-05-02,1.57,0.968333333333333
"NRS_AZ-10733",2019-04-28,1.23,0.420833333333333
"NRS_AZ-10740",2019-05-09,0.94,0.420833333333333
"NRS_CA-11198",2019-06-17,3.11,2.04833333333333
"NRS_CA-11212",2019-06-19,1.66,0.5425
"NRS_CA-11226",2019-08-06,2.57,2.04833333333333
"NRS_CA-11236",2019-06-05,3.64,1.66416666666667
"NRS_CA-11354",2019-07-25,1.96,1.13583333333333
"NRS_CA-11364",2019-07-31,1.31,0.5425
"NRS_CO-10384",2019-07-14,2.25,-1.23
"NRS_CO-10447",2019-06-07,2.06,0.375833333333333
"NRS_CO-10475",2019-06-24,2.79,-1.23
"NRS_CO-10504",2019-07-30,1.95,0.375833333333333
"NRS_CO-10505",2019-07-29,1.95,0.375833333333333
"NRS_CO-10506",2019-08-13,1.11,-1.23
"NRS_CO-10507",2019-07-31,1.95,0.375833333333333
"NRS_CO-10508",2019-08-12,1.45,-0.0441666666666667
"NRS_CO-10509",2019-08-14,1.11,-1.23
"NRS_CO-10510",2019-09-09,-1.84,-1.23
"NRS_CO-10511",2019-09-10,-1.84,-1.23
"NRS_CO-10512",2019-09-11,-1.84,-1.23
"NRS_CT-10117",2019-06-30,2.41,1.59916666666667
"NRS_CT-10118",2019-09-23,1.67,2.56916666666667
"NRS_DE-10086",2019-07-01,1.21,0.455833333333333
"NRS_DE-10088",2019-07-15,3.7,3.0025
"NRS_DE-10092",2019-08-26,2.82,3.0025
"NRS_DE-10093",2019-07-22,1.21,0.455833333333333
"NRS_DE-10094",2019-08-13,2.82,3.0025
"NRS_DE-10100",2019-06-20,1.93,0.455833333333333
"NRS_DE-10105",2019-07-17,3.7,3.0025
"NRS_FL-10193",2019-08-15,-2.37,-1.22833333333333
"NRS_FL-10208",2019-06-25,-1.42,-0.715833333333333
"NRS_FL-10209",2019-07-29,-2.33,-1.22833333333333
"NRS_FL-10211",2019-08-28,-2.37,-1.22833333333333
"NRS_FL-10213",2019-06-18,-1.91,-1.22833333333333
"NRS_FL-10214",2019-06-19,-1.91,-1.22833333333333
"NRS_GA-10156",2019-06-05,-1.94,-1.04416666666667
"NRS_GA-10159",2019-09-04,-2.11,1.66333333333333
"NRS_GA-10174",2019-05-29,-2.02,-0.725833333333333
"NRS_GA-10182",2019-08-22,-2.22,-0.725833333333333
"NRS_GA-10184",2019-09-04,0.78,2.63333333333333
"NRS_IA-10135",2019-06-06,5.52,5.42666666666667
"NRS_IA-10140",2019-07-22,4.14,4.74583333333333
"NRS_IA-10142",2019-07-30,6.46,6.3025
"NRS_IA-10143",2019-07-18,4.9,5.42666666666667
"NRS_IA-10146",2019-06-24,6.65,6.685
"NRS_IA-10147",2019-08-06,3.72,4.74583333333333
"NRS_IA-10148",2019-06-27,6.65,6.685
"NRS_IA-10151",2019-06-26,6.65,6.685
"NRS_IA-10152",2019-07-26,3.31,3.885
"NRS_IA-10154",2019-07-01,6.11,6.685
"NRS_IA-10156",2019-08-23,5.22,6.685
"NRS_IA-10159",2019-07-23,4.1,3.98583333333333
"NRS_IA-10160",2019-08-01,5.45,6.3025
"NRS_IA-10162",2019-09-11,5.96,6.685
"NRS_IA-10163",2019-09-10,5.96,6.685
"NRS_ID-10391",2019-07-09,1.55,1.26666666666667
"NRS_ID-10392",2019-08-08,0.91,1.26666666666667
"NRS_ID-10396",2019-08-12,0.92,0.95
"NRS_ID-10417",2019-08-20,-0.96,-0.709166666666667
"NRS_ID-10424",2019-08-01,-1.28,-0.68
"NRS_ID-10427",2019-08-15,-1.28,-0.68
"NRS_ID-10478",2019-07-10,2.32,0.776666666666667
"NRS_ID-10483",2019-08-19,0.92,0.95
"NRS_ID-10485",2019-07-29,2.84,1.18083333333333
"NRS_ID-10489",2019-07-09,2.32,0.776666666666667
"NRS_ID-10491",2019-07-17,1.4,1.09416666666667
"NRS_IL-10160",2019-08-22,4.51,5.5075
"NRS_IN-10080",2019-07-16,2.85,2.69833333333333
"NRS_IN-10082",2019-08-27,5.22,4.31083333333333
"NRS_IN-10090",2019-08-02,5.22,4.31083333333333
"NRS_IN-10091",2019-08-16,4.93,4.45083333333333
"NRS_IN-10093",2019-07-19,2.8,2.74583333333333
"NRS_IN-10095",2019-09-11,2.82,3.94166666666667
"NRS_IN-10096",2019-07-17,2.85,2.69833333333333
"NRS_IN-10109",2019-08-25,4.83,4.73666666666667
"NRS_IN-10110",2019-08-29,3.36,3.29833333333333
"NRS_IN-10111",2019-08-12,3.79,3.68416666666667
"NRS_IN-10112",2019-07-28,3.45,3.29833333333333
"NRS_KS-10199",2019-08-19,5.32,4.04333333333333
"NRS_KS-10205",2019-07-23,4.06,3.99583333333333
"NRS_KS-10208",2019-10-07,5.07,4.46333333333333
"NRS_KS-10210",2019-09-03,5.02,3.99583333333333
"NRS_KS-10210",2019-09-17,5.02,3.99583333333333
"NRS_KS-10222",2019-09-18,5.02,3.99583333333333
"NRS_KS-10226",2019-07-17,4.06,3.99583333333333
"NRS_KS-10246",2019-10-01,6.02,4.55916666666667
"NRS_KS-10248",2019-07-30,5.13,4.55916666666667
"NRS_KS-10250",2019-09-25,5.31,4.16416666666667
"NRS_KS-10255",2019-09-23,5.24,4.46333333333333
"NRS_KS-10262",2019-09-11,5.31,4.16416666666667
"NRS_KS-10264",2019-07-08,4.41,4.16416666666667
"NRS_KS-10269",2019-07-22,4.06,3.99583333333333
"NRS_KS-10271",2019-07-15,4.01,3.5125
"NRS_KS-10289",2019-08-26,6.57,4.55916666666667
"NRS_KS-10290",2019-07-01,4.86,4.04333333333333
"NRS_KS-10293",2019-07-09,4.41,4.16416666666667
"NRS_KY-10101",2019-06-06,3.55,3.29833333333333
"NRS_KY-10102",2019-07-09,3.85,3.29833333333333
"NRS_KY-10103",2019-09-05,2.41,3.29833333333333
"NRS_KY-10105",2019-06-05,3.55,3.29833333333333
"NRS_KY-10107",2019-06-05,5.4,4.54083333333333
"NRS_KY-10108",2019-08-29,3.92,3.29833333333333
"NRS_KY-10109",2019-08-20,3.92,3.29833333333333
"NRS_KY-10113",2019-07-11,3.85,3.29833333333333
"NRS_KY-10114",2019-06-26,5.4,4.54083333333333
"NRS_KY-10120",2019-08-28,3.92,3.29833333333333
"NRS_MA-10101",2019-07-01,1.68,1.8475
"NRS_MA-10109",2019-08-19,2.98,2.99333333333333
"NRS_MD-10082",2019-09-12,2.2,3.89083333333333
"NRS_MD-10088",2019-07-15,0.9,0.0941666666666667
"NRS_MD-10093",2019-07-24,3.08,3.0675
"NRS_MD-10094",2019-09-19,3.65,5.5925
"NRS_MD-10096",2019-09-16,0.75,3.0675
"NRS_MD-10097",2019-06-24,3.98,3.89083333333333
"NRS_ME-10312",2019-07-28,2.12,2.13416666666667
"NRS_ME-10314",2019-08-05,1.75,2.075
"NRS_ME-10315",2019-07-29,2.12,2.13416666666667
"NRS_ME-10316",2019-08-22,3.31,2.46666666666667
"NRS_ME-10317",2019-09-18,2.62,2.46666666666667
"NRS_ME-10321",2019-08-04,1.75,2.075
"NRS_ME-10322",2019-08-27,2.91,2.13416666666667
"NRS_ME-10325",2019-07-26,2.12,2.13416666666667
"NRS_ME-10326",2019-07-24,2.12,2.13416666666667
"NRS_ME-10327",2019-08-30,2.91,2.13416666666667
"NRS_ME-10328",2019-08-25,2.91,2.13416666666667
"NRS_MI-10127",2019-07-09,2.46,3.025
"NRS_MI-10134",2019-06-24,3.05,3.025
"NRS_MI-10136",2019-06-27,3.05,3.025
"NRS_MI-10144",2019-08-14,1.6,3.025
"NRS_MI-10145",2019-09-05,3.37,3.40833333333333
"NRS_MI-10148",2019-06-26,3.05,3.025
"NRS_MI-10149",2019-07-01,3,2.4725
"NRS_MI-10152",2019-07-02,3,2.4725
"NRS_MI-10153",2019-09-17,3.37,3.40833333333333
"NRS_MI-10154",2019-07-31,4.51,4.44583333333333
"NRS_MI-10156",2019-07-31,2.46,3.025
"NRS_MI-10161",2019-07-11,3.78,3.985
"NRS_MI-10164",2019-09-09,2.4,2.4725
"NRS_MI-10167",2019-08-11,3.21,3.985
"NRS_MI-10171",2019-09-19,3.37,3.40833333333333
"NRS_MN-10173",2019-07-19,3.12,3.71916666666667
"NRS_MN-10174",2019-06-23,1.69,3.10333333333333
"NRS_MN-10175",2019-06-04,1.69,3.10333333333333
"NRS_MN-10176",2019-06-13,3.88,4.47083333333333
"NRS_MN-10181",2019-06-09,1.09,1.42
"NRS_MN-10182",2019-06-27,3.88,4.47083333333333
"NRS_MN-10183",2019-06-21,1.65,2.29583333333333
"NRS_MN-10187",2019-06-20,1.65,2.29583333333333
"NRS_MN-10189",2019-06-20,3.88,4.47083333333333
"NRS_MN-10191",2019-06-24,1.65,2.29583333333333
"NRS_MN-10192",2019-07-17,6.75,6.37916666666667
"NRS_MN-10193",2019-07-21,4.32,4.47083333333333
"NRS_MN-10194",2019-06-12,3.88,4.47083333333333
"NRS_MN-10195",2019-06-13,1.09,1.42
"NRS_MN-10196",2019-07-16,6.75,6.37916666666667
"NRS_MN-10197",2019-06-16,3.88,4.47083333333333
"NRS_MN-10198",2019-06-09,1.69,3.10333333333333
"NRS_MN-10199",2019-06-11,1.09,1.42
"NRS_MN-10201",2019-09-25,2.32,2.29583333333333
"NRS_MN-10202",2019-08-15,2.63,3.71916666666667
"NRS_MN-10204",2019-06-19,1.09,1.42
"NRS_MN-10205",2019-06-25,3.89,5.03166666666667
"NRS_MN-10206",2019-07-28,2.13,3.10333333333333
"NRS_MN-10209",2019-07-10,6.4,6.7625
"NRS_MN-10210",2019-07-18,4.32,4.47083333333333
"NRS_MN-10212",2019-06-04,1.09,1.42
"NRS_MN-10216",2019-07-31,0.8,1.42
"NRS_MN-10219",2019-07-24,1.19,2.29583333333333
"NRS_MN-10220",2019-10-02,1.67,1.42
"NRS_MN-10221",2019-07-22,4.32,4.47083333333333
"NRS_MN-10224",2019-07-29,2.13,3.10333333333333
"NRS_MN-10226",2019-06-14,1.09,1.42
"NRS_MN-10227",2019-07-22,1.19,2.29583333333333
"NRS_MN-10229",2019-08-01,2.63,3.71916666666667
"NRS_MN-10233",2019-08-06,-0.88,1.42
"NRS_MN-10234",2019-08-07,1.18,2.29583333333333
"NRS_MO-10171",2019-08-27,4.59,3.38583333333333
"NRS_MO-10172",2019-08-28,4.59,3.38583333333333
"NRS_MO-10173",2019-08-28,4.59,3.38583333333333
"NRS_MO-10174",2019-09-05,3.24,2.90416666666667
"NRS_MO-10175",2019-09-04,3.24,2.90416666666667
"NRS_MS-10151",2019-08-13,1.86,1.55833333333333
"NRS_MS-10155",2019-08-21,4.84,3.9175
"NRS_MT-10503",2019-09-10,0.5,0.175
"NRS_MT-10504",2019-08-02,4.7,4.47833333333333
"NRS_MT-10505",2019-08-21,7.44,5.66833333333333
"NRS_MT-10506",2019-09-02,5.73,4.47833333333333
"NRS_MT-10508",2019-09-03,5.73,4.47833333333333
"NRS_MT-10509",2019-07-10,-1.86,-1.385
"NRS_MT-10511",2019-08-07,0.13,0.7575
"NRS_MT-10512",2019-08-29,0.13,0.7575
"NRS_MT-10513",2019-07-31,0.13,0.7575
"NRS_MT-10514",2019-08-04,2.61,2.87916666666667
"NRS_MT-10517",2019-07-28,4.82,4.47833333333333
"NRS_MT-10518",2019-09-17,-1,-1.385
"NRS_MT-10520",2019-07-11,-1.86,-1.385
"NRS_MT-10522",2019-08-16,-1.82,-1.385
"NRS_MT-10524",2019-08-04,4.7,4.47833333333333
"NRS_MT-10544",2019-07-28,6.5,5.66833333333333
"NRS_MT-10547",2019-08-01,4.7,4.47833333333333
"NRS_MT-10548",2019-07-29,2.44,3.20916666666667
"NRS_MT-10558",2019-09-20,3.68,2.87916666666667
"NRS_MT-10559",2019-07-20,6.5,5.66833333333333
"NRS_MT-10560",2019-09-05,5.73,4.47833333333333
"NRS_MT-10561",2019-07-24,6.5,5.66833333333333
"NRS_MT-10563",2019-08-22,-1.82,-1.385
"NRS_NC-10144",2019-09-25,-1.7,1.80583333333333
"NRS_NC-10153",2019-06-21,0.91,0.533333333333333
"NRS_NC-10154",2019-06-23,0.91,0.533333333333333
"NRS_NC-10226",2019-06-13,0.68,0.2575
"NRS_NC-10270",2019-08-28,-2.61,0.533333333333333
"NRS_NC-10277",2019-09-12,-1.49,0.13
"NRS_NC-10343",2019-09-04,-1.7,1.80583333333333
"NRS_NC-10349",2019-06-18,0.76,0.13
"NRS_NC-10457",2019-09-24,1.19,3.10916666666667
"NRS_ND-10427",2019-08-06,2.52,2.065
"NRS_ND-10428",2019-07-25,2.48,3.62583333333333
"NRS_ND-10429",2019-08-22,2.52,2.065
"NRS_ND-10432",2019-08-01,3.43,3.62583333333333
"NRS_ND-10433",2019-09-24,4.3,1.64583333333333
"NRS_ND-10434",2019-07-23,1.96,2.065
"NRS_ND-10436",2019-07-16,3.58,4.18916666666667
"NRS_ND-10437",2019-07-15,-1.14,0.893333333333333
"NRS_ND-10438",2019-07-14,0.19,1.64583333333333
"NRS_ND-10439",2019-08-29,3.43,3.62583333333333
"NRS_ND-10440",2019-07-02,1.96,2.065
"NRS_ND-10442",2019-07-12,0.19,1.64583333333333
"NRS_ND-10443",2019-08-27,3.43,3.62583333333333
"NRS_ND-10444",2019-06-25,0.9,2.065
"NRS_ND-10445",2019-07-25,5.13,5.59666666666667
"NRS_ND-10450",2019-08-15,2.52,2.065
"NRS_ND-10451",2019-09-03,6.08,3.62583333333333
"NRS_ND-10452",2019-06-27,-1.73,0.893333333333333
"NRS_ND-10455",2019-07-16,1.25,2.64416666666667
"NRS_ND-10457",2019-09-24,4.91,2.065
"NRS_ND-10458",2019-08-07,2.52,2.065
"NRS_NE-10159",2019-06-25,8.4,8.90166666666667
"NRS_NE-10162",2019-08-20,5.46,5.3225
"NRS_NE-10170",2019-06-10,3.9,4.52
"NRS_NE-10172",2019-09-10,9.31,7.60833333333333
"NRS_NE-10174",2019-08-15,5.07,5.50833333333333
"NRS_NE-10177",2019-07-18,8.72,8.90166666666667
"NRS_NE-10179",2019-07-16,8.72,8.90166666666667
"NRS_NE-10181",2019-07-24,5.08,5.3225
"NRS_NE-10182",2019-06-11,3.9,4.52
"NRS_NE-10183",2019-07-17,8.72,8.90166666666667
"NRS_NE-10185",2019-07-09,4.61,3.74083333333333
"NRS_NE-10188",2019-06-24,8.4,8.90166666666667
"NRS_NE-10208",2019-09-23,4.89,5.50833333333333
"NRS_NE-10209",2019-07-30,8.72,8.90166666666667
"NRS_NE-10214",2019-07-08,6.42,5.07666666666667
"NRS_NE-10220",2019-08-16,5.07,5.50833333333333
"NRS_NE-10226",2019-08-19,6.33,3.74083333333333
"NRS_NE-10242",2019-09-09,6.35,5.07666666666667
"NRS_NE-10248",2019-08-28,8.63,8.18166666666667
"NRS_NE-10249",2019-06-12,3.9,4.52
"NRS_NE-10261",2019-06-12,3.9,4.52
"NRS_NE-10262",2019-08-20,7.39,4.52
"NRS_NE-10263",2019-08-21,7.39,4.52
"NRS_NH-10123",2019-06-18,3.18,2.1
"NRS_NH-10125",2019-06-11,2.73,2.4075
"NRS_NH-10127",2019-06-13,3.18,2.1
"NRS_NH-10128",2019-06-25,3.18,2.1
"NRS_NH-10129",2019-08-20,2.46,2.4075
"NRS_NH-10133",2019-07-11,2.35,2.4075
"NRS_NH-10137",2019-08-27,1.89,2.1
"NRS_NH-10138",2019-09-03,1.5,2.4075
"NRS_NH-10139",2019-09-10,1.5,2.4075
"NRS_NJ-10057",2019-09-10,2.01,3.16666666666667
"NRS_NJ-10058",2019-07-24,3.68,3.16666666666667
"NRS_NJ-10065",2019-07-30,3.68,3.16666666666667
"NRS_NJ-10069",2019-09-12,3.35,4.72166666666667
"NRS_NJ-10071",2019-07-25,3.68,3.16666666666667
"NRS_NJ-10075",2019-09-18,2.28,3.25666666666667
"NRS_NJ-10076",2019-06-27,3.84,3.25666666666667
"NRS_NJ-10078",2019-09-11,3.24,4.51916666666667
"NRS_NM-10153",2019-05-15,-1.8,-1.80583333333333
