UID,UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,SAMPLE_ID,H2O_dD,H2O_d18O,d-excess,LAT_DD83,LON_DD83,ELEVATION
2013603,1001131,4/7/2021,NRS18_VA_10022,10/3/2018,1,2018,NRS_VA-10147,2018-19,109280,-46.37,-7.53,13.86,36.72157734,-81.47754244,892.49
2014617,1002206,4/7/2021,NRS18_VA_RF001,9/10/2019,1,2019,NRS_VA-10148,2018-19,135760,-40.54,-6.82,13.98,36.8909,-82.3285,471.8
2014630,1002219,4/7/2021,NRS18_VA_RF002,9/11/2019,1,2019,NRS_VA-10149,2018-19,135180,-41.78,-6.51,10.33,36.95501,-82.1014,474.59
2014549,1002137,4/7/2021,NRS18_VA_RF003,8/29/2019,1,2019,NRS_VA-10150,2018-19,135240,-47.75,-7.53,12.45,37.9393,-79.9527,426.38
2013332,1000858,4/7/2021,NRS18_VA_RF004,8/22/2018,1,2018,NRS_VA-10151,2018-19,109480,-37.84,-5.8,8.57,38.090282,-77.392947,30.5
2013198,1000724,4/7/2021,NRS18_VA_RF005,8/8/2018,1,2018,NRS_VA-10152,2018-19,893800,-42.66,-7.02,13.48,37.91257,-79.42857,340.15
2014681,1002271,4/7/2021,NRS18_VA_RF006,9/17/2019,1,2019,NRS_VA-10153,2018-19,135040,-24.31,-4.23,9.5,36.5483,-77.1686,2.64
2013341,1000867,4/7/2021,NRS18_VA_RF008,8/23/2018,1,2018,NRS_VA-10154,2018-19,109800,-23.84,-3.47,3.9,36.9882,-77.323,14.51
2013780,1001362,4/7/2021,NRS18_VA_RF011,6/13/2019,1,2019,NRS_VA-10155,2018-19,122100,-47.54,-7.95,16.03,36.646169,-81.871981,536.42
2013765,1001347,4/7/2021,NRS18_VA_RF013,6/12/2019,1,2019,NRS_VA-10156,2018-19,122200,-45.98,-7.77,16.18,36.91532,-81.615843,558.78
2014470,1002126,4/7/2021,NRS18_VA_RF014,8/21/2019,1,2019,NRS_VA-10157,2018-19,135220,-47.05,-7.46,12.66,37.9151,-77.3002,14.68
2014538,1002058,4/7/2021,NRS18_VA_RF015,8/28/2019,1,2019,NRS_VA-10158,2018-19,135100,-26.19,-4.66,11.08,37.95882,-79.6971,374.66
2012873,1000398,4/7/2021,NRS18_VT_10001,7/12/2018,1,2018,NRS_VT-10099,2018-19,898920,-71.26,-10.58,13.34,43.90350591,-72.82532461,259.13
2013082,1000608,4/7/2021,NRS18_VT_10001,7/31/2018,2,2018,NRS_VT-10099,2018-19,101060,-67.56,-10.31,14.94,43.90350591,-72.82532461,259.13
2012656,1000180,4/7/2021,NRS18_VT_10002,6/19/2018,1,2018,NRS_VT-10098,2018-19,889300,-72.27,-10.69,13.28,42.79337093,-72.52476969,65.86
2012842,1000367,4/7/2021,NRS18_VT_10002,7/10/2018,2,2018,NRS_VT-10098,2018-19,895360,-71.31,-10.74,14.61,42.79337093,-72.52476969,65.86
2013693,1001270,4/7/2021,NRS18_VT_10003,6/3/2019,1,2019,NRS_VT-10100,2018-19,101020,-65.14,-9.96,14.55,43.04999043,-72.72147657,258.09
2013717,1001299,4/7/2021,NRS18_VT_10004,6/5/2019,1,2019,NRS_VT-10102,2018-19,890660,-64.45,-9.83,14.2,42.94638873,-72.87177843,597.01
2013334,1000860,4/7/2021,NRS18_VT_10005,8/23/2018,1,2018,NRS_VT-10101,2018-19,109840,-67.56,-9.96,12.09,43.79297219,-72.67631186,176.17
2012581,1000103,4/7/2021,NRS18_VT_10006,6/13/2018,1,2018,NRS_VT-10119,2018-19,889280,-76.43,-11.49,15.53,43.91461652,-72.45774359,281.29
2012776,1000300,4/7/2021,NRS18_VT_10006,7/2/2018,2,2018,NRS_VT-10119,2018-19,890800,-74.8,-11.37,16.13,43.91461652,-72.45774359,281.29
2013019,1000545,4/7/2021,NRS18_VT_10008,7/25/2018,1,2018,NRS_VT-10135,2018-19,101000,-73.35,-10.89,13.8,43.23836778,-73.24959885,219.68
2013210,1000736,4/7/2021,NRS18_VT_10009,8/7/2018,1,2018,NRS_VT-10136,2018-19,890400,-70.79,-10.1,9.99,44.92641794,-72.08737253,299.12
2012531,1000044,4/7/2021,NRS18_VT_10011,6/5/2018,1,2018,NRS_VT-10138,2018-19,889020,-58.41,-8.7,11.21,42.87681254,-72.69005327,398.77
2013211,1000737,4/7/2021,NRS18_VT_10012,8/7/2018,1,2018,NRS_VT-10139,2018-19,890640,-59.44,-8.12,5.52,44.94365739,-72.04422356,406.57
2013120,1000646,4/7/2021,NRS18_VT_10013,8/2/2018,1,2018,NRS_VT-10140,2018-19,101100,-74.63,-11.1,14.17,44.00941614,-72.4004584,473.6
2013775,1001357,4/7/2021,NRS18_VT_10014,6/12/2019,1,2019,NRS_VT-10141,2018-19,122000,-75.52,-11.41,15.72,44.2982896,-72.94783568,253.47
2013096,1000622,4/7/2021,NRS18_VT_10015,8/1/2018,1,2018,NRS_VT-10142,2018-19,896080,-74.19,-10.75,11.8,44.54095144,-73.03445819,139.91
2012664,1000188,4/7/2021,NRS18_VT_10016,6/20/2018,1,2018,NRS_VT-10143,2018-19,889000,-65,-10.03,15.27,43.17350471,-72.60710706,267.2
2013241,1000767,4/7/2021,NRS18_VT_10017,8/14/2018,1,2018,NRS_VT-10144,2018-19,890780,-58.33,-5.48,-14.51,44.1128039,-73.09310954,108.39
2013208,1000734,4/7/2021,NRS18_VT_10018,8/9/2018,1,2018,NRS_VT-10145,2018-19,895400,-67.62,-9.7,10.01,44.56353755,-72.56501577,197.05
2012739,1000263,4/7/2021,NRS18_VT_10023,6/27/2018,1,2018,NRS_VT-10120,2018-19,893540,-73.2,-10.64,11.92,44.21852254,-72.26004236,375.145
2012853,1000378,4/7/2021,NRS18_VT_10023,7/11/2018,2,2018,NRS_VT-10120,2018-19,889320,-72.19,-10.58,12.47,44.21852254,-72.26004236,375.145
2012529,1000042,4/7/2021,NRS18_VT_10034,6/4/2018,1,2018,NRS_VT-10148,2018-19,887900,-63,-9.99,16.92,43.29959964,-72.49427176,154.8
2013014,1000540,4/7/2021,NRS18_VT_10184,7/24/2018,1,2018,NRS_VT-10149,2018-19,101040,-64.52,-9.59,12.22,43.51047318,-73.24101049,121.79
2012595,1000118,4/7/2021,NRS18_VT_10335,6/12/2018,1,2018,NRS_VT-10151,2018-19,889060,-71.94,-10.51,12.11,43.82072087,-72.54251143,145.57
2013694,1001271,4/7/2021,NRS18_VT_RF001,6/4/2019,1,2019,NRS_VT-10152,2018-19,122040,-69.39,-10.69,16.14,43.14003,-72.93391,454.09
2013748,1001330,4/7/2021,NRS18_VT_RF002,6/10/2019,1,2019,NRS_VT-10153,2018-19,122060,-81.89,-12.23,15.95,44.503609,-72.781937,395.69
2012663,1000187,4/7/2021,NRS18_WA_10001,6/20/2018,1,2018,NRS_WA-10319,2018-19,885240,-102.17,-14.25,11.82,46.13171454,-121.5872985,1076.865
2012845,1000370,4/7/2021,NRS18_WA_10001,7/8/2018,2,2018,NRS_WA-10319,2018-19,885660,-102.1,-14.2,11.54,46.13171454,-121.5872985,1076.865
2012677,1000201,4/7/2021,NRS18_WA_10002,6/21/2018,1,2018,NRS_WA-10325,2018-19,885120,-129.7,-17.46,9.95,48.95608157,-119.6933175,353.995
2012883,1000408,4/7/2021,NRS18_WA_10002,7/11/2018,2,2018,NRS_WA-10325,2018-19,884760,-127.75,-16.91,7.53,48.95608157,-119.6933175,353.995
2012718,1000242,4/7/2021,NRS18_WA_10005,6/24/2018,1,2018,NRS_WA-10336,2018-19,884240,-58.46,-8.77,11.73,46.83756894,-123.3862687,195.01
2012805,1000329,4/7/2021,NRS18_WA_10006,7/5/2018,1,2018,NRS_WA-10340,2018-19,884960,-60.16,-8.84,10.57,46.22895408,-123.3929511,1.14
2012697,1000221,4/7/2021,NRS18_WA_10007,6/24/2018,1,2018,NRS_WA-10341,2018-19,885580,-99.22,-14.19,14.27,48.68135951,-121.7200308,335.335
2013099,1000625,4/7/2021,NRS18_WA_10008,7/27/2018,1,2018,NRS_WA-10326,2018-19,103880,-127.3,-16.81,7.19,45.69860775,-120.4175269,81.8
2012765,1000289,4/7/2021,NRS18_WA_10010,6/27/2018,1,2018,NRS_WA-10332,2018-19,885420,-95.42,-13.18,9.99,47.72891816,-121.427561,253.775
2012712,1000236,4/7/2021,NRS18_WA_10011,6/25/2018,1,2018,NRS_WA-10339,2018-19,885340,-94.61,-12.73,7.24,47.84358519,-121.6946012,58.685
2012682,1000206,4/7/2021,NRS18_WA_10012,6/18/2018,1,2018,NRS_WA-10342,2018-19,885380,-102.92,-13.69,6.63,46.27116999,-119.5704723,149.81
2012679,1000203,4/7/2021,NRS18_WA_10013,6/21/2018,1,2018,NRS_WA-10381,2018-19,885780,-79.84,-11.33,10.78,46.85520352,-122.1764777,441.255
2012802,1000326,4/7/2021,NRS18_WA_10013,7/5/2018,2,2018,NRS_WA-10381,2018-19,883080,-79.16,-10.96,8.48,46.85520352,-122.1764777,441.255
2012676,1000200,4/7/2021,NRS18_WA_10014,6/17/2018,1,2018,NRS_WA-10388,2018-19,884800,-103.36,-13.86,7.53,47.18230382,-120.9080718,572.57
2012823,1000348,4/7/2021,NRS18_WA_10014,7/9/2018,2,2018,NRS_WA-10388,2018-19,885180,-103.1,-14.06,9.35,47.18230382,-120.9080718,572.57
2012803,1000327,4/7/2021,NRS18_WA_10016,7/6/2018,1,2018,NRS_WA-10405,2018-19,883000,-111.25,-15.36,11.66,46.52076993,-121.2404181,1401.455
2012764,1000288,4/7/2021,NRS18_WA_10017,6/28/2018,1,2018,NRS_WA-10407,2018-19,884880,-97.03,-13.93,14.43,47.99067895,-123.5022942,1006.625
2012791,1000315,4/7/2021,NRS18_WA_10018,7/2/2018,1,2018,NRS_WA-10382,2018-19,885460,-81.86,-12.02,14.33,47.57364589,-123.5832338,158.11
2012652,1000176,4/7/2021,NRS18_WA_10021,6/19/2018,1,2018,NRS_WA-10397,2018-19,884220,-102.64,-13.66,6.65,46.3105729,-120.3531807,223.5
2012686,1000210,4/7/2021,NRS18_WA_10022,6/22/2018,1,2018,NRS_WA-10398,2018-19,884180,-105.92,-14.67,11.47,48.51598564,-121.9798106,27.49
2013460,1000988,4/7/2021,NRS18_WA_10023,9/9/2018,1,2018,NRS_WA-10399,2018-19,108780,-117.03,-15.28,5.2,48.08720323,-118.6915789,433.575
2013100,1000626,4/7/2021,NRS18_WA_10024,7/30/2018,1,2018,NRS_WA-10389,2018-19,103540,-131.94,-17.4,7.28,48.13943156,-119.0654186,292.98
2012904,1000429,4/7/2021,NRS18_WA_10025,7/15/2018,1,2018,NRS_WA-10390,2018-19,883200,-111.47,-14.97,8.25,46.03378498,-117.1125038,325.51
2013101,1000627,4/7/2021,NRS18_WA_10026,7/28/2018,1,2018,NRS_WA-10391,2018-19,103560,-120.85,-16.01,7.19,46.69021349,-117.4968159,195.84
2013482,1001010,4/7/2021,NRS18_WA_10029,9/10/2018,1,2018,NRS_WA-10432,2018-19,890760,-118.76,-16.06,9.73,48.26724,-118.5072669,1328.89
2012792,1000316,4/7/2021,NRS18_WA_10032,7/1/2018,1,2018,NRS_WA-10435,2018-19,883020,-59.09,-8.54,9.23,47.5824467,-124.2980591,20.29
2012806,1000330,4/7/2021,NRS18_WA_10034,7/6/2018,1,2018,NRS_WA-10437,2018-19,883040,-77.93,-11.36,12.98,45.93085396,-122.7096299,5.11
2012749,1000273,4/7/2021,NRS18_WA_10035,6/27/2018,1,2018,NRS_WA-10438,2018-19,883160,-98.47,-13.85,12.35,46.24149542,-120.4127497,293.25
2012881,1000406,4/7/2021,NRS18_WA_10037,7/12/2018,1,2018,NRS_WA-10440,2018-19,885080,-110.99,-14.95,8.64,47.68086219,-117.1576414,602.77
2012846,1000371,4/7/2021,NRS18_WA_10038,7/10/2018,1,2018,NRS_WA-10441,2018-19,885040,-132.44,-17.56,8.07,48.46991066,-120.1756803,526.88
2013103,1000629,4/7/2021,NRS18_WA_10039,7/29/2018,1,2018,NRS_WA-10442,2018-19,103700,-130.7,-17.21,6.99,47.46138945,-120.3168798,188.21
2013102,1000628,4/7/2021,NRS18_WA_10040,7/30/2018,1,2018,NRS_WA-10443,2018-19,103900,-131.72,-17.41,7.55,48.08731961,-119.0223688,292.26
2012631,1000155,4/7/2021,NRS18_WA_10043,6/18/2018,1,2018,NRS_WA-10356,2018-19,885540,-108.56,-15.16,12.7,46.79931481,-121.0911192,836.66
2012770,1000294,4/7/2021,NRS18_WA_10044,6/28/2018,1,2018,NRS_WA-10358,2018-19,885500,-134.76,-17.62,6.17,48.38500378,-120.296423,704.325
2012728,1000252,4/7/2021,NRS18_WA_10047,6/26/2018,1,2018,NRS_WA-10343,2018-19,884660,-85.7,-11.72,8.08,47.69211872,-121.9662585,11.225
2012736,1000260,4/7/2021,NRS18_WA_10049,6/26/2018,1,2018,NRS_WA-10410,2018-19,883140,-102.88,-13.55,5.55,46.45440604,-120.4150557,259.695
2012789,1000313,4/7/2021,NRS18_WA_10060,7/4/2018,1,2018,NRS_WA-10444,2018-19,885260,-58.92,-9.01,13.14,46.76266019,-123.4158518,185.83
2012762,1000286,4/7/2021,NRS18_WA_10065,6/28/2018,1,2018,NRS_WA-10449,2018-19,885000,-130.03,-17.87,12.91,48.45505401,-120.5661413,1061.99
2012638,1000162,4/7/2021,NRS18_WA_10211,6/17/2018,1,2018,NRS_WA-10451,2018-19,885300,-103.57,-14.18,9.85,47.02809035,-120.6529174,509.51
2012810,1000334,4/7/2021,NRS18_WA_10212,7/8/2018,1,2018,NRS_WA-10452,2018-19,883120,-107.68,-14.05,4.73,46.25930758,-117.3111025,637.37
2012790,1000314,4/7/2021,NRS18_WA_10360,7/4/2018,1,2018,NRS_WA-10453,2018-19,883060,-56.88,-8.65,12.35,46.7885522,-123.4468025,92.21
2012781,1000305,4/7/2021,NRS18_WA_10519,7/1/2018,1,2018,NRS_WA-10463,2018-19,883100,-97.95,-12.09,-1.25,45.79994363,-120.2141829,222.29
2013098,1000624,4/7/2021,NRS18_WA_10522,7/31/2018,1,2018,NRS_WA-10466,2018-19,103920,-115.53,-15.32,7.01,47.18115042,-120.0244085,209.1
2012662,1000186,4/7/2021,NRS18_WA_10811,6/20/2018,1,2018,NRS_WA-10468,2018-19,884160,-118.9,-14.93,0.51,48.85865044,-119.4147726,276.73
2014496,1002084,4/7/2021,NRS18_WI_10013,8/22/2019,1,2019,NRS_WI-10069,2018-19,113180,-73.56,-10.67,11.82,46.41641935,-90.7411621,216.37
2013900,1001484,4/7/2021,NRS18_WI_10015,6/25/2019,1,2019,NRS_WI-10120,2018-19,125280,-78.46,-11.05,9.95,46.4808727,-90.55855213,235.93
2014476,1002064,4/7/2021,NRS18_WI_10015,8/21/2019,2,2019,NRS_WI-10120,2018-19,113200,-83.55,-12.1,13.26,46.4808727,-90.55855213,235.93
2014699,1002289,4/7/2021,NRS18_WI_10018,9/23/2019,1,2019,NRS_WI-10157,2018-19,131700,-52.97,-6.5,-0.94,46.5106808,-90.70870421,207.7
2013277,1000803,4/7/2021,NRS18_WI_RF001,8/16/2018,1,2018,NRS_WI-10263,2018-19,102180,-67.72,-9.09,5.01,45.913,-89.758,480.55
2013942,1001527,4/7/2021,NRS18_WI_RF001,6/27/2019,2,2019,NRS_WI-10263,2018-19,113360,-72.38,-10.1,8.43,45.913,-89.758,480.55
2013934,1001519,4/7/2021,NRS18_WI_RF002,6/26/2019,1,2019,NRS_WI-10264,2018-19,102200,-74.89,-10.6,9.87,46.41289,-90.51619,359.19
2014469,1002057,4/7/2021,NRS18_WI_RF003,8/20/2019,1,2019,NRS_WI-10265,2018-19,890500,-73.45,-10.06,7.04,46.608309,-90.700936,184.11
2014245,1001832,4/7/2021,NRS18_WV_10001,7/30/2019,1,2019,NRS_WV-10028,2018-19,124820,-45.68,-7.58,14.93,38.20965977,-80.04872664,666.32
2014486,1002074,4/7/2021,NRS18_WV_10001,8/21/2019,2,2019,NRS_WV-10028,2018-19,124860,-43.55,-7.07,13,38.20965977,-80.04872664,666.32
2012738,1000262,4/7/2021,NRS18_WV_10002,6/26/2018,1,2018,NRS_WV-10019,2018-19,889560,-49.68,-7.44,9.83,39.9187742,-80.79683477,191.44
2012884,1000409,4/7/2021,NRS18_WV_10002,7/12/2018,2,2018,NRS_WV-10019,2018-19,102120,-50.91,-8.01,13.16,39.9187742,-80.79683477,191.44
2012603,1000126,4/7/2021,NRS18_WV_10003,6/14/2018,1,2018,NRS_WV-10036,2018-19,889260,-44.22,-7.33,14.4,38.80393699,-80.89188502,281.42
2014064,1001651,4/7/2021,NRS18_WV_10004,7/15/2019,1,2019,NRS_WV-10037,2018-19,124840,-33.94,-5.65,11.24,38.46936013,-82.27877882,179.5
2013706,1001288,4/7/2021,NRS18_WV_10005,6/4/2019,1,2019,NRS_WV-10017,2018-19,115780,-44.55,-7.27,13.58,37.54136091,-82.03360839,234.455
2014000,1001586,4/7/2021,NRS18_WV_10006,7/9/2019,1,2019,NRS_WV-10021,2018-19,886960,-39.73,-6.74,14.17,38.3571113,-82.22414472,168.25
2013845,1001428,4/7/2021,NRS18_WV_10008,6/19/2019,1,2019,NRS_WV-10054,2018-19,102860,-43.7,-7.13,13.36,39.2489047,-77.81410271,101.21
2013999,1001585,4/7/2021,NRS18_WV_10008,7/9/2019,2,2019,NRS_WV-10054,2018-19,104260,-42.2,-6.71,11.48,39.2489047,-77.81410271,101.21
2013756,1001338,4/7/2021,NRS18_WV_10009,6/11/2019,1,2019,NRS_WV-10057,2018-19,104220,-43.59,-7.27,14.54,38.14841523,-82.210465,189.295
2012527,1000040,4/7/2021,NRS18_WV_10010,6/5/2018,1,2018,NRS_WV-10053,2018-19,891560,-44.79,-7.62,16.18,38.26276189,-81.22257444,243.61
2012784,1000308,4/7/2021,NRS18_WV_10010,7/2/2018,2,2018,NRS_WV-10053,2018-19,891580,-46.52,-7.52,13.61,38.26276189,-81.22257444,243.61
2014088,1001675,4/7/2021,NRS18_WV_10011,7/16/2019,1,2019,NRS_WV-10055,2018-19,117500,-38.55,-6.37,12.45,37.78563275,-80.90760137,385.54
2012571,1000091,4/7/2021,NRS18_WV_10012,6/12/2018,1,2018,NRS_WV-10068,2018-19,990440,-45.42,-7.63,15.61,38.63828077,-79.19020318,532.71
2013415,1000942,4/7/2021,NRS18_WV_10013,8/30/2018,1,2018,NRS_WV-10069,2018-19,889240,-27.61,-4.98,12.25,39.31011106,-80.27189457,292.83
2012548,1000062,4/7/2021,NRS18_WV_10015,6/7/2018,1,2018,NRS_WV-10071,2018-19,891660,-48.66,-8.29,17.7,37.74096976,-81.57619751,485.91
2012590,1000112,4/7/2021,NRS18_WV_10016,6/13/2018,1,2018,NRS_WV-10072,2018-19,891640,-52.92,-8.7,16.7,38.58067484,-79.51500414,854.03
2014113,1001700,4/7/2021,NRS18_WV_10018,7/17/2019,1,2019,NRS_WV-10074,2018-19,124920,-40.14,-6.45,11.43,39.36758388,-81.2372602,189.42
2013779,1001361,4/7/2021,NRS18_WV_10019,6/12/2019,1,2019,NRS_WV-10075,2018-19,889220,-47.63,-7.69,13.91,39.96504668,-80.58732134,242.28
2013912,1001497,4/7/2021,NRS18_WV_10020,6/25/2019,1,2019,NRS_WV-10076,2018-19,108180,-43.09,-6.95,12.51,38.12790131,-81.21958276,188.97
2012541,1000055,4/7/2021,NRS18_WV_10031,6/6/2018,1,2018,NRS_WV-10078,2018-19,891600,-48.64,-7.82,13.9,38.27591788,-80.83754816,548.45
2014460,1002048,4/7/2021,NRS18_WV_10180,8/20/2019,1,2019,NRS_WV-10079,2018-19,124880,-51.61,-7.84,11.13,39.26324425,-79.26234742,784.45
2013390,1000916,4/7/2021,NRS18_WV_10181,8/29/2018,1,2018,NRS_WV-10080,2018-19,102520,-44.64,-7,11.39,39.5594013,-79.98095209,285.45
2014343,1001931,4/7/2021,NRS18_WV_RF001,8/8/2019,1,2019,NRS_WV-10081,2018-19,119940,-45.55,-7.37,13.39,38.21031,-81.101733,214.43
2012950,1000476,4/7/2021,NRS18_WV_RF002,7/18/2018,1,2018,NRS_WV-10047,2018-19,895180,-46.54,-7.16,10.76,39.61255,-78.29421,130.6
2012869,1000394,4/7/2021,NRS18_WV_RF003,7/11/2018,1,2018,NRS_WV-10082,2018-19,895160,-49.35,-8.09,15.38,39.320454,-79.68259,426.43
2013830,1001413,4/7/2021,NRS18_WV_RF004,6/18/2019,1,2019,NRS_WV-10066,2018-19,119960,-50.83,-8.25,15.16,38.10803,-80.20808,612.77
2013282,1000808,4/7/2021,NRS18_WY_10003,8/16/2018,1,2018,NRS_WY-10330,2018-19,101620,-129.48,-15.09,-8.75,41.38215042,-107.2276038,2367.465
2013324,1000850,4/7/2021,NRS18_WY_10004,8/21/2018,1,2018,NRS_WY-10340,2018-19,106140,-123.56,-16.07,5.02,44.15839042,-106.9120155,2107.295
2013865,1001449,4/7/2021,NRS18_WY_10005,6/23/2019,1,2019,NRS_WY-10343,2018-19,127400,-133.01,-17.98,10.87,42.81299095,-110.6890214,2124.81
2013283,1000809,4/7/2021,NRS18_WY_10010,8/17/2018,1,2018,NRS_WY-10319,2018-19,106160,-99.88,-8.72,-30.13,41.59625174,-109.1487648,1910.5
2013438,1000966,4/7/2021,NRS18_WY_10010,9/5/2018,2,2018,NRS_WY-10319,2018-19,107880,-92.35,-6.87,-37.38,41.59625174,-109.1487648,1910.5
2013510,1001038,4/7/2021,NRS18_WY_10011,9/16/2018,1,2018,NRS_WY-10321,2018-19,111060,-128.24,-14.59,-11.49,43.41402315,-106.2859759,1459.76
2013364,1000890,4/7/2021,NRS18_WY_10014,8/24/2018,1,2018,NRS_WY-10333,2018-19,109240,-111.52,-13.76,-1.4,44.69584102,-106.3382579,1155.495
2013395,1000922,4/7/2021,NRS18_WY_10015,8/29/2018,1,2018,NRS_WY-10337,2018-19,109820,-112.29,-13.06,-7.81,43.96560832,-106.1714276,1269.94
2013322,1000848,4/7/2021,NRS18_WY_10016,8/21/2018,1,2018,NRS_WY-10338,2018-19,104800,-113.22,-14.09,-0.46,42.82883729,-106.3667892,1561.63
2013454,1000982,4/7/2021,NRS18_WY_10021,9/7/2018,1,2018,NRS_WY-10439,2018-19,108020,-114.82,-15.78,11.4,42.77052111,-109.2570498,3134.765
2013531,1001059,4/7/2021,NRS18_WY_10022,9/18/2018,1,2018,NRS_WY-10441,2018-19,110920,-90.97,-11.13,-1.96,41.2332842,-105.2928902,2405.15
2013864,1001448,4/7/2021,NRS18_WY_10025,6/23/2019,1,2019,NRS_WY-10388,2018-19,127540,-133.18,-18.03,11.02,42.93434526,-110.7209235,2005.39
2014004,1001590,4/7/2021,NRS18_WY_10025,7/9/2019,2,2019,NRS_WY-10388,2018-19,127420,-132.68,-17.9,10.49,42.93434526,-110.7209235,2005.39
2013471,1000999,4/7/2021,NRS18_WY_10026,9/11/2018,1,2018,NRS_WY-10391,2018-19,107980,-138.33,-18,5.67,43.55855074,-110.2491438,2323.785
2013337,1000863,4/7/2021,NRS18_WY_10027,8/22/2018,1,2018,NRS_WY-10417,2018-19,109260,-88.18,-11.25,1.85,44.80369114,-105.368457,1070.665
2013358,1000884,4/7/2021,NRS18_WY_10029,8/27/2018,1,2018,NRS_WY-10421,2018-19,106220,-87.82,-9.13,-14.79,44.07422655,-105.2545973,1338.06
2013840,1001423,4/7/2021,NRS18_WY_10034,6/19/2019,1,2019,NRS_WY-10415,2018-19,127500,-130.53,-16.77,3.63,43.68901283,-108.1791191,1311.285
2013975,1001561,4/7/2021,NRS18_WY_10034,7/5/2019,2,2019,NRS_WY-10415,2018-19,127120,-128.84,-16.75,5.19,43.68901283,-108.1791191,1311.285
2013347,1000873,4/7/2021,NRS18_WY_10035,8/23/2018,1,2018,NRS_WY-10456,2018-19,101260,-108.34,-13.09,-3.59,42.90839973,-106.5568563,1665.6
2013738,1001320,4/7/2021,NRS18_WY_10039,6/9/2019,1,2019,NRS_WY-10460,2018-19,117900,-118.46,-15.32,4.07,41.21505949,-105.7961256,2206.07
2013519,1001047,4/7/2021,NRS18_WY_10052,9/17/2018,1,2018,NRS_WY-10473,2018-19,111020,-80.94,-8.47,-13.2,43.61834598,-104.2088301,1137.71
2013572,1001100,4/7/2021,NRS18_WY_10060,9/21/2018,1,2018,NRS_WY-10481,2018-19,111080,-109.82,-13.13,-4.75,42.34264031,-109.5151102,2074.83
2013417,1000944,4/7/2021,NRS18_WY_10065,9/3/2018,1,2018,NRS_WY-10486,2018-19,108760,-107.49,-13.18,-2.07,42.36369199,-104.9080902,1358.82
2013366,1000892,4/7/2021,NRS18_WY_10068,8/27/2018,1,2018,NRS_WY-10489,2018-19,101680,-118.98,-15.14,2.14,41.97039409,-110.0168622,1938.04
2013295,1000821,4/7/2021,NRS18_WY_10069,8/19/2018,1,2018,NRS_WY-10374,2018-19,106020,-139.41,-18.35,7.41,43.65473626,-109.9078766,2432.905
2013455,1000983,4/7/2021,NRS18_WY_10069,9/8/2018,2,2018,NRS_WY-10374,2018-19,109180,-139.82,-18.14,5.32,43.65473626,-109.9078766,2432.905
2013439,1000967,4/7/2021,NRS18_WY_10071,9/6/2018,1,2018,NRS_WY-10355,2018-19,109600,-125.09,-16.58,7.52,42.5468948,-109.1163941,2506.74
2013419,1000946,4/7/2021,NRS18_WY_10073,9/2/2018,1,2018,NRS_WY-10360,2018-19,108000,-128.23,-15.11,-7.37,43.4924754,-106.6606345,1489.43
2013363,1000889,4/7/2021,NRS18_WY_10076,8/27/2018,1,2018,NRS_WY-10339,2018-19,890460,-119.64,-15.43,3.79,41.96621452,-110.0007263,1936.205
2013498,1001026,4/7/2021,NRS18_WY_10078,9/13/2018,1,2018,NRS_WY-10344,2018-19,111740,-132.27,-16.95,3.32,44.50771059,-108.4333775,1337.425
2013310,1000836,4/7/2021,NRS18_WY_10084,8/20/2018,1,2018,NRS_WY-10394,2018-19,896720,-114.94,-14.45,0.67,44.08912171,-106.6736713,1423.66
2013411,1000938,4/7/2021,NRS18_WY_10085,8/30/2018,1,2018,NRS_WY-10399,2018-19,109760,-126.07,-16.67,7.32,44.34618596,-106.7024292,1414.02
2013414,1000941,4/7/2021,NRS18_WY_10089,8/29/2018,1,2018,NRS_WY-10423,2018-19,108600,-116.27,-14.21,-2.59,42.50245586,-108.2566083,2008.555
2013362,1000888,4/7/2021,NRS18_WY_10090,8/26/2018,1,2018,NRS_WY-10424,2018-19,109120,-133.28,-16.87,1.65,44.73966416,-108.607171,1244.62
2013789,1001372,4/7/2021,NRS18_WY_10251,6/13/2019,1,2019,NRS_WY-10497,2018-19,117960,-84.68,-8.53,-16.42,41.83306864,-104.148164,1290.78
2013976,1001562,4/7/2021,NRS18_WY_10394,7/1/2019,1,2019,NRS_WY-10498,2018-19,127460,-138.53,-18.88,12.53,44.94782023,-109.3645701,2948.98
2013990,1001576,4/7/2021,NRS18_WY_10396,7/8/2019,1,2019,NRS_WY-10500,2018-19,127180,-142.9,-19.27,11.29,43.75512628,-109.5922634,2637.72
2013849,1001432,4/7/2021,NRS18_WY_10400,6/20/2019,1,2019,NRS_WY-10504,2018-19,127000,-128.5,-17.21,9.17,42.62008091,-109.1883507,2792.68
2013980,1001566,4/7/2021,NRS18_WY_10406,7/7/2019,1,2019,NRS_WY-10510,2018-19,127440,-137.32,-18.16,8,42.72943246,-106.1733609,1744.13
2013557,1001085,4/7/2021,NRS18_WY_10546,9/20/2018,1,2018,NRS_WY-10513,2018-19,896980,-126.34,-15.8,0.05,41.69605984,-110.9799158,2024.34
2013749,1001331,4/7/2021,NRS18_WY_10549,6/10/2019,1,2019,NRS_WY-10516,2018-19,115940,-138.23,-17.99,5.65,41.48794841,-107.1787199,2134.17
