UID,SITE_ID,VISIT_NO,SAMPLE_ID,DATE_COL,LAT_DD83,LON_DD83,STRAH_ORD,Chem_Lab_ID,H2O_dD,H2O_d18O,d-excess
145710,NDLS-1079,1,754960,7/15/2014,46.60633,-100.2571,3,1410484,-83.39,-10.03,-3.14
149258,NDR9-0901,1,761120,8/6/2014,46.11629,-97.38506,5,1410758,-50.38,-5.75,-4.36
148435,NDR9-0902,1,759340,7/31/2014,47.12958,-102.2342,5,1410699,-100.83,-12.17,-3.5
148960,NDR9-0904,1,761160,8/5/2014,48.17576,-97.69986,5,1410725,-83.18,-10.61,1.72
143641,NDR9-0906,1,737400,6/26/2014,47.50223,-97.33886,6,1410351,-63.63,-8.77,6.49
142335,NDR9-0908,1,737340,6/17/2014,47.97871,-103.8253,9,1410228,-134.86,-17.61,5.99
142444,NDR9-0909,1,752120,6/18/2014,46.76208,-97.19334,5,1410250,-66.38,-8.95,5.2
154300,NDR9-0912,1,768200,9/16/2014,46.05455,-102.0751,5,1411116,-82.61,-10.29,-0.26
141011,NDR9-0918,1,737300,6/9/2014,45.97889,-98.16758,5,1410153,-80.76,-10.48,3.1
143036,NDR9-0918,2,737420,6/23/2014,45.97889,-98.16758,5,1410296,-84.51,-10.84,2.2
140920,NDR9-0921,1,737320,6/8/2014,47.28029,-101.1779,9,1410137,-118.24,-15.09,2.44
142881,NDR9-0921,2,737460,6/22/2014,47.28029,-101.1779,9,1410292,-119.55,-15.27,2.58
141900,NDRF-0001,1,737480,6/15/2014,46.59191509,-101.7355341,NA,1410202,-109.66,-13.96,1.98
142421,NDRF-0002,1,737380,6/18/2014,46.25339821,-103.9119045,NA,1410269,-85.54,-10.57,-0.97
150895,NDRF-0008,1,766980,8/17/2014,48.83817635,-98.00679836,NA,1410864,-94.75,-11.97,0.98
142623,NDRM-1002,1,737440,6/19/2014,46.41016,-100.6711,6,1410272,-78.42,-9.48,-2.61
153943,NDRM-1005,1,764600,9/11/2014,46.5037,-102.753,5,1411099,-75.9,-8.79,-5.6
151143,NDRO-1021,1,764580,8/19/2014,46.05266,-101.4819,5,1410871,-83.71,-9.24,-9.76
155201,NDRO-1026,1,759360,9/23/2014,45.9555,-103.9574,5,1411164,-99.38,-12.02,-3.21
154691,NDRO-1029,1,768180,9/18/2014,46.66263,-102.0795,6,1411145,-90.41,-11.41,0.89
148704,NDS9-0942,1,761140,8/4/2014,47.32471,-97.0366,4,1410709,-51.2,-5.69,-5.69
141101,NDSS-1112,1,739900,6/10/2014,46.83159,-102.5029,2,1410140,-91.21,-11.37,-0.26
140861,NDSS-1115,1,739920,6/5/2014,46.61594,-102.0195,2,1410129,-93.8,-11.88,1.24
140450,NDSS-1131,1,739940,6/3/2014,46.55055,-101.705,2,1410107,-106.54,-14.1,6.25
142381,NDSS-1133,1,750500,6/18/2014,46.27863,-104.0273,2,1410245,-84.48,-9.98,-4.68
145843,NELS-1079,1,752960,7/15/2014,42.12492,-98.08295,3,1410481,-57.37,-8.27,8.82
145990,NELS-1082,1,752980,7/16/2014,41.46241,-97.68192,3,1410511,-63.8,-9.19,9.75
151331,NELS-1083,1,765580,8/20/2014,42.81968,-98.26476,3,1410929,-59.27,-6.78,-5.04
141510,NER9-0908,1,746640,6/11/2014,40.35743,-98.13044,5,1410176,-53.33,-7.94,10.2
149461,NER9-0909,1,756760,8/6/2014,42.94804,-99.44767,5,1410749,-63.68,-8.17,1.65
151332,NER9-0909,2,765560,8/21/2014,42.94804,-99.44767,5,1410927,-68.44,-8.07,-3.88
144883,NER9-0911,1,754520,7/9/2014,40.62492,-100.5746,5,1410440,-69.54,-9.65,7.62
145160,NER9-0912,1,754540,7/10/2014,40.2352,-100.3105,6,1410443,-56.29,-6.78,-2.02
141460,NER9-0913,1,746560,6/9/2014,40.78429,-98.73232,5,1410149,-49,-6.66,4.31
147050,NER9-0914,1,758560,7/21/2014,41.93933,-96.14472,9,1410579,-94.25,-11.86,0.65
148381,NER9-0914,2,756740,7/31/2014,41.93933,-96.14472,9,1410682,-95.85,-11.81,-1.39
150121,NER9-0915,1,765640,8/13/2014,41.54085,-102.716,7,1410829,-104.71,-12.31,-6.26
150454,NER9-0916,1,765620,8/14/2014,41.02435,-98.06696,8,1410841,-72.54,-8.36,-5.67
1000059,NERF-0001,1,742120,5/20/2014,42.6242154,-103.7172555,NA,1410054,-116.93,-15.28,5.31
1000062,NERF-0002,1,705540,5/22/2014,41.8568786,-101.0981954,NA,1410061,-75.21,-10.44,8.31
1000060,NERF-0003,1,705540,5/20/2014,42.7653305,-103.9269517,NA,1410063,-115.36,-15.74,10.58
1000061,NERF-0004,1,742080,5/21/2014,42.69774761,-103.5673095,NA,1410052,-113.47,-14.86,5.39
147452,NERM-1001,1,756680,7/24/2014,40.01724,-95.33155,9,1410603,-82.61,-10.57,1.97
148382,NERM-1004,1,756700,7/30/2014,42.72253,-96.87167,9,1410679,-98.64,-12.14,-1.51
147453,NERM-1005,1,758520,7/23/2014,41.64471,-96.09547,9,1410608,-90.71,-11.37,0.24
148700,NERM-1007,1,722400,8/4/2014,42.90837,-100.4519,6,1410711,-80.92,-10.56,3.6
148110,NERM-1008,1,756720,7/29/2014,42.80418,-97.17051,9,1410655,-96.56,-12.07,0.01
147051,NERO-1037,1,758540,7/22/2014,41.4629,-95.95535,9,1410570,-90.69,-11.36,0.16
145161,NERO-1042,1,753020,7/11/2014,41.22095,-99.24727,5,1410453,-70.03,-10.02,10.1
143732,NERO-1043,1,746540,6/26/2014,40.89354,-96.60389,5,1410334,-38.29,-5.11,2.63
148961,NERO-1045,1,752940,8/5/2014,42.9629,-99.50453,5,1410728,-70.49,-8.48,-2.64
151050,NERO-1046,1,765600,8/15/2014,41.21068,-98.11082,5,1410844,-40.21,-6.15,8.98
143261,NES9-0922,1,746620,6/23/2014,42.09737,-101.1665,3,1410303,-75,-10.38,8.03
141461,NES9-0931,1,746660,6/10/2014,40.24371,-97.53552,4,1410151,-45.53,-6.48,6.33
149420,NES9-0935,1,765900,8/8/2014,40.07208,-97.24108,4,1410764,-42.11,-5.57,2.44
148962,NES9-0936,1,752920,8/5/2014,42.93652,-98.81808,3,1410741,-60.81,-7.68,0.66
144735,NESS-1128,1,746580,7/8/2014,40.05924,-101.753,1,1410409,-73.1,-9.93,6.31
144311,NESS-1134,1,722260,7/2/2014,41.82238,-96.85704,2,1410374,-51.97,-7.8,10.41
149892,NESS-1138,1,765920,8/12/2014,42.59489,-103.9548,0,1410798,-107.82,-13.43,-0.38
151593,NESS-1140,1,765540,8/22/2014,42.69389,-98.90705,1,1410943,-65.82,-9.25,8.18
154131,NESS-1143,1,765520,9/15/2014,40.0228,-96.23836,2,1411106,-34.74,-5.05,5.67
144290,NHR9-0901,1,743820,7/1/2014,44.24308,-72.04818,5,1410366,-73.58,-10.98,14.29
147521,NHR9-0901,2,706740,7/24/2014,44.24308,-72.04818,5,1410629,-72.17,-10.6,12.62
142350,NHRF-0001,1,743020,6/17/2014,42.91112992,-71.99574538,NA,1410247,-53.99,-7.97,9.77
142693,NHRF-0002,1,743100,6/19/2014,43.78668413,-71.20800037,NA,1410280,-60.71,-9.54,15.61
149331,NHRF-0004,1,729680,8/7/2014,44.12176837,-71.93180383,NA,1410768,-64.82,-9.79,13.5
146590,NHRM-1001,1,706760,7/17/2014,44.87331,-71.52952,5,1410535,-74.85,-11.06,13.62
144590,NHRM-1002,1,743860,7/7/2014,44.71296,-71.1727,5,1410384,-71.22,-10.48,12.63
143390,NHRM-1004,1,743840,6/24/2014,43.26269,-71.5564,7,1410317,-56.94,-8.85,13.85
145291,NHRM-1005,1,706700,7/10/2014,44.62447,-71.54729,5,1410458,-75.12,-10.86,11.74
141600,NHS9-0911,1,743040,6/12/2014,43.81879,-71.19524,3,1410198,-59.5,-9.14,13.6
146572,NHS9-0911,2,729660,7/15/2014,43.81879,-71.19524,3,1410497,-56.07,-8.59,12.61
141261,NHS9-0913,1,743080,6/10/2014,44.39319,-71.21993,3,1410165,-73.6,-10.8,12.77
150420,NJRM-1002,1,751040,8/14/2014,41.31138,-74.79188,6,1410839,-54.1,-8.13,10.96
146970,NJRM-1003,1,751060,7/22/2014,40.67157,-75.17844,6,1410580,-50.48,-7.99,13.45
153493,NJSS-1086,1,768160,9/9/2014,41.15246,-74.34997,3,1411072,-32.84,-3.8,-2.41
154341,NJSS-1088,1,768140,9/17/2014,40.46545,-74.55524,1,1411123,-40.99,-6.4,10.23
139691,NMLS-1044,1,738060,5/28/2014,36.57492,-106.0472,3,1410088,-90.88,-12,5.13
138780,NMLS-1045,1,738740,5/16/2014,35.3899,-105.9688,4,1410027,-68.49,-8.9,2.73
139221,NMLS-1047,1,705540,5/22/2014,36.48122,-105.0151,3,1410064,-87.82,-12.4,11.42
138891,NMR9-0901,1,738720,5/19/2014,35.79088,-104.6117,5,1410043,-37.85,-2.02,-21.69
139873,NMR9-0902,1,738320,5/29/2014,34.75015,-106.7425,7,1410092,-83.5,-10.76,2.62
141580,NMR9-0902,2,737520,6/12/2014,34.75015,-106.7425,7,1410175,-84.83,-11.2,4.8
138760,NMR9-0903,1,738360,5/16/2014,32.92507,-105.3375,5,1410033,-60.51,-8.69,9
139460,NMR9-0904,1,738020,5/26/2014,33.30077,-108.1255,6,1410101,-69.22,-9.48,6.61
1000065,NMR9-0905,1,738700,5/28/2014,36.70793,-108.2114,6,1410086,-84.02,-11.02,4.12
1000076,NMR9-0905,2,737800,6/16/2014,36.70793,-108.2114,6,1410216,-83.17,-10.84,3.59
138552,NMR9-0906,1,738540,5/13/2014,34.00485,-104.3148,5,1410013,-57.63,-7.56,2.86
139230,NMRF-0001,1,705540,5/22/2014,36.22153658,-103.8506888,NA,1410074,-37.12,-3.58,-8.52
139250,NMRF-0002,1,705540,5/21/2014,36.58843462,-103.3148676,NA,1410076,-52.26,-6.3,-1.82
139014,NMRF-0009,1,745180,5/20/2014,36.06703407,-104.3720694,NA,1410056,-20.48,1.68,-33.91
139341,NMRM-1001,1,705540,5/23/2014,34.35425,-106.8532,8,1410070,-82.2,-10.38,0.84
138720,NMRM-1002,1,737880,5/14/2014,34.80287,-104.6276,5,1410020,-69.75,-9.63,7.3
139874,NMRM-1005,1,738000,5/29/2014,36.75052,-108.4182,6,1410094,-103.6,-14.45,11.98
141880,NMRM-1007,1,737640,6/13/2014,33.03974,-108.5324,6,1410194,-63.62,-8.59,5.09
1000074,NMRO-1025,1,748160,6/15/2014,36.97114,-103.3905,5,1410205,-51.13,-7.21,6.54
139015,NMRO-1028,1,738760,5/20/2014,35.8127,-104.906,5,1410051,-59.6,-7.5,0.4
139583,NMRO-1030,1,738040,5/27/2014,33.55138,-107.5537,5,1410085,-64.69,-8.86,6.18
138721,NMS9-0920,1,738520,5/15/2014,36.1106,-105.7319,2,1410026,-86.6,-12.32,11.97
1000067,NMS9-0920,2,737940,5/30/2014,36.1106,-105.7319,2,1410095,-87.61,-12.43,11.84
141393,NMS9-0924,1,737680,6/11/2014,36.78886,-106.2405,1,1410180,-100.74,-14.13,12.27
139050,NMS9-0925,1,705540,5/21/2014,36.79741,-104.8783,4,1410066,-95.14,-12.66,6.18
138670,NMS9-0926,1,738280,5/14/2014,35.77146,-105.0074,4,1410018,-54.27,-6.53,-2
139940,NMS9-0926,2,738300,5/30/2014,35.77146,-105.0074,4,1410097,-51.77,-6.32,-1.22
1000078,NMSS-1076,1,737820,6/17/2014,36.78769,-108.0619,0,1410215,-105.07,-14.62,11.91
138503,NMSS-1081,1,738080,5/12/2014,35.88864,-105.448,2,1410009,-77.43,-10.96,10.27
138845,NMSS-1085,1,738580,5/18/2014,35.71713,-105.4943,1,1410040,-78.39,-11.35,12.38
142624,NVLS-1069,1,722440,6/18/2014,41.99317,-117.528,4,1410262,-114.32,-14.02,-2.18
144291,NVLS-1072,1,722520,6/30/2014,38.4235,-119.0023,4,1410367,-121,-15.46,2.69
146211,NVLS-1074,1,722560,7/16/2014,41.58071,-115.3591,4,1410519,-117.82,-15.46,5.85
139501,NVR9-0902,1,744920,5/26/2014,35.07424,-114.6043,9,1410080,-102.39,-12.88,0.66
142625,NVR9-0917,1,722460,6/17/2014,41.00565,-117.3393,7,1410261,-110.64,-13.44,-3.13
143733,NVRO-1041,1,725440,6/25/2014,41.78608,-114.9674,5,1410324,-124.14,-15.9,3.09
141750,NVS9-0924,1,707900,6/12/2014,39.21429,-114.5413,3,1410196,-115.5,-15.9,11.71
145353,NYLS-1116,1,756380,7/13/2014,43.73873,-74.9586,4,1410468,-68.31,-9.92,11.05
146460,NYR9-0905,1,756260,7/18/2014,43.24866,-73.74077,6,1410545,-62.98,-9.33,11.67
153831,NYR9-0907,1,758640,9/11/2014,42.47413,-73.78702,7,1411091,-59.25,-8.86,11.61
144552,NYR9-0914,1,756240,7/7/2014,43.25553,-73.5864,6,1410388,-64.07,-9.82,14.51
153751,NYR9-0916,1,758600,9/9/2014,42.05576,-73.93195,7,1411079,-57.57,-8.22,8.22
145095,NYRF-0001,1,756400,7/11/2014,42.60626628,-73.47956391,NA,1410452,-51.25,-7.89,11.89
146150,NYRF-0002,1,756280,7/17/2014,42.50123686,-74.43871603,NA,1410527,-63.93,-9.68,13.55
144800,NYRF-0003,1,756440,7/9/2014,44.5578658,-73.44390589,NA,1410393,-67.19,-9.65,10
144660,NYRF-0004,1,756180,7/8/2014,43.48306505,-73.79940655,NA,1410408,-61.63,-9.17,11.76
145480,NYRF-0005,1,756340,7/14/2014,44.30053929,-75.34429679,NA,1410483,-67.4,-9.85,11.37
144491,NYRF-0006,1,756460,7/6/2014,43.25015024,-74.20937,NA,1410378,-56.79,-8.62,12.2
144933,NYRM-1002,1,756420,7/10/2014,43.30507,-73.59358,6,1410437,-63.62,-9.62,13.37
154081,NYRM-1004,1,764280,9/12/2014,42.69165,-73.70884,7,1411095,-59.25,-8.91,12.01
144661,NYRM-1006,1,756160,7/8/2014,43.47235,-73.84035,6,1410405,-62.18,-9.21,11.47
153832,NYRM-1008,1,764260,9/10/2014,42.17815,-73.8706,7,1411085,-57.13,-8.02,6.99
145481,NYRO-1060,1,756360,7/14/2014,44.33427,-75.47149,6,1410488,-66.57,-9.72,11.22
145880,NYSS-1239,1,756300,7/16/2014,43.30763,-73.63245,0,1410495,-63.23,-9.26,10.88
145601,NYSS-1258,1,756320,7/15/2014,43.03249,-74.65623,2,1410486,-51.86,-8.06,12.61
1000075,OHR9-0901,1,741360,6/16/2014,39.30982,-82.9643,5,1410222,-41.53,-6.57,10.99
1430317,OHR9-0901,2,741400,6/30/2014,39.30982,-82.9643,5,1410357,-41.86,-6.61,11.04
1000081,OHR9-0906,1,741340,6/18/2014,38.82668,-83.01769,6,1410249,-42.93,-6.78,11.29
1000079,OHRM-1003,1,741320,6/17/2014,39.41065,-82.98479,6,1410230,-42.96,-6.81,11.5
140351,OHRO-1034,1,741380,9/4/2014,39.90839,-84.29816,5,1411054,-38.59,-6.11,10.27
145492,OKLS-1203,1,725160,7/14/2014,35.92513,-96.71988,3,1410485,-15.09,-0.82,-8.51
142070,OKLS-1204,1,724740,6/16/2014,34.17387,-96.08742,3,1410219,-37.7,-5.86,9.18
142071,OKLS-1209,1,716520,6/16/2014,34.30293,-95.65807,4,1410221,-35.49,-5.69,10.02
151240,OKLS-1222,1,724660,8/20/2014,34.44337,-99.65264,4,1410932,-26.05,-2.97,-2.31
154132,OKR9-0903,1,726540,9/15/2014,33.86362,-97.00595,7,1411113,-11.22,-1.07,-2.67
155202,OKR9-0904,1,709540,9/22/2014,35.39936,-95.79265,6,1411157,-15.78,-1.88,-0.72
144161,OKRF-0002,1,754780,7/1/2014,35.69016411,-95.16564436,NA,1410371,-21.95,-3.81,8.57
141840,OKRF-0003,1,748120,6/13/2014,36.18364652,-98.92051469,NA,1410189,-37.73,-4.75,0.28
141340,OKRF-0004,1,748040,6/11/2014,36.24905178,-95.73395904,NA,1410161,-20.96,-3.59,7.72
1000072,OKRF-0005,1,748100,6/12/2014,35.77732288,-96.32552649,NA,1410195,-25.24,-3.95,6.33
153451,OKRF-0008,1,754800,9/8/2014,34.73311699,-97.21168907,NA,1411068,-12.84,-1.38,-1.78
141023,OKRF-0101,1,737780,6/9/2014,35.28664804,-95.26315121,NA,1410169,-34.81,-5.04,5.52
149690,OKRM-1020,1,726580,8/11/2014,33.87103,-95.43251,7,1410790,-8.92,-1.3,1.5
140280,OKRM-1021,1,740020,6/2/2014,35.02582,-97.35414,7,1410103,-25.44,-3.49,2.5
155432,OKRM-1022,1,709520,9/24/2014,36.95483,-96.93872,7,1411171,-28.71,-3.48,-0.85
151172,OKRM-1026,1,716840,8/19/2014,34.20331,-99.11783,7,1410892,-10.82,-0.24,-8.94
144040,OKRO-1092,1,716820,6/30/2014,35.56492,-97.94991,6,1410356,-31.76,-4.21,1.94
148063,OKRO-1102,1,725220,7/29/2014,34.09644,-95.89402,5,1410662,-26.76,-4.14,6.38
149853,OKRO-1103,1,726600,8/12/2014,34.1366,-94.68233,6,1410837,-26.23,-3.8,4.21
144563,OKS9-0941,1,740040,7/7/2014,35.75565,-96.21008,3,1410394,-8.71,-0.02,-8.53
147044,OKS9-0941,2,740080,7/22/2014,35.75565,-96.21008,3,1410585,-12.23,-0.73,-6.42
148705,OKSS-1403,1,724860,8/4/2014,34.36535,-94.46714,1,1410775,-25.82,-4.86,13.09
144736,OKSS-1429,1,740060,7/8/2014,34.54844,-95.89648,2,1410415,-28.44,-4.38,6.63
144902,OKSS-1430,1,716500,7/9/2014,35.46899,-94.95436,1,1410419,-24.13,-3.84,6.62
143037,OKSS-1431,1,725120,6/23/2014,36.76012,-96.28956,1,1410299,-19.91,-2.94,3.58
140540,OKSS-1444,1,725140,6/3/2014,34.85096,-97.91055,1,1410113,-27.79,-4.58,8.83
153400,ORLS-1109,1,739500,9/8/2014,45.74761,-123.4891,3,1411064,-61.45,-9.16,11.79
151180,ORLS-1110,1,717740,8/19/2014,43.50132,-121.7753,4,1410891,-80.47,-9.49,-4.59
144041,ORR9-0901,1,741860,6/30/2014,43.99127,-123.6643,5,1410358,-58.85,-9.19,14.7
148064,ORR9-0905,1,741740,7/29/2014,44.49071,-122.8137,5,1410664,-70.45,-10.3,11.95
151002,ORR9-0905,2,739420,8/18/2014,44.49071,-122.8137,5,1410894,-70.42,-10.12,10.53
144510,ORR9-0906,1,741880,7/2/2014,44.37292,-123.8363,5,1410377,-54.05,-8.2,11.55
143900,ORR9-0907,1,741940,6/25/2014,45.16978,-120.4823,6,1410353,-106.62,-13.85,4.21
1000138,ORR9-0909,1,741920,9/17/2014,45.57558,-116.4875,8,1411147,-118.58,-14.73,-0.76
155510,ORR9-0913,1,766560,9/24/2014,42.46206,-121.4688,6,1411169,-108.35,-13.92,2.99
143030,ORRF-0107,1,749160,6/18/2014,45.6394315,-117.7274075,NA,1410291,-117.29,-16.15,11.94
141932,ORRF-0108,1,748980,6/12/2014,44.97613893,-118.7487711,NA,1410201,-110.7,-14.8,7.69
143500,ORRF-0109,1,748900,6/24/2014,43.86592866,-122.4081796,NA,1410307,-81.63,-11.77,12.55
141933,ORRF-0110,1,748840,6/11/2014,44.09827196,-118.5869347,NA,1410207,-116.38,-15.55,8.01
141012,ORRF-0113,1,749140,6/7/2014,42.80640485,-124.3893986,NA,1410138,-48.53,-7.7,13.06
141013,ORRF-0115,1,749120,6/8/2014,42.72616342,-124.2710941,NA,1410132,-49.82,-7.9,13.41
143038,ORRF-0116,1,748880,6/16/2014,45.3781597,-117.6532567,NA,1410287,-113.67,-15.74,12.22
143050,ORRF-0118,1,750080,6/21/2014,45.9547295,-117.7860326,NA,1410289,-105.84,-14.97,13.93
141934,ORRF-0119,1,750040,6/14/2014,44.12160949,-118.3435238,NA,1410206,-116.48,-15.72,9.31
1000085,ORRM-1002,1,741620,6/18/2014,44.73944,-120.3283,6,1410285,-106.91,-14.13,6.11
142303,ORRM-1003,1,741980,6/17/2014,44.63184,-119.6373,5,1410284,-109.15,-14.21,4.5
150110,ORRM-1004,1,741660,8/13/2014,42.46828,-124.3453,6,1410835,-80.29,-10.89,6.84
142660,ORRM-1006,1,741960,6/19/2014,44.82284,-119.85,6,1410276,-108.44,-14.21,5.27
149740,ORRM-1007,1,717640,8/11/2014,43.65161,-123.9032,6,1410796,-80.86,-10.72,4.92
144737,ORRM-1010,1,741820,7/8/2014,45.99067,-118.9969,9,1410404,-123.77,-16.6,9
149910,ORRO-1049,1,741640,8/12/2014,43.12125,-124.1794,6,1410818,-50.73,-6.88,4.29
155521,ORRO-1054,1,741600,9/23/2014,42.46639,-121.4396,6,1411168,-110.98,-14.62,5.97
147820,ORRO-1062,1,741720,7/28/2014,44.06054,-122.8951,5,1410652,-83.99,-12.19,13.53
1000124,ORRO-1066,1,739440,8/20/2014,45.22943,-121.0757,6,1410912,-101.87,-13.5,6.14
152125,ORRO-1067,1,741900,8/26/2014,45.73934,-119.1984,6,1410984,-95.51,-12.55,4.92
146040,ORS9-0931,1,741760,7/15/2014,43.09695,-122.4115,1,1410490,-83.58,-11.92,11.77
148957,ORS9-0931,2,741700,8/5/2014,43.09695,-122.4115,1,1410724,-82.96,-11.69,10.6
153141,ORS9-0935,1,739460,9/4/2014,42.07215,-124.0083,0,1411052,-49.72,-7.7,11.9
146041,ORS9-0936,1,741780,7/16/2014,43.10118,-122.8297,1,1410491,-76.69,-11.1,12.11
145493,ORS9-0940,1,741800,7/14/2014,43.1678,-123.6913,1,1410475,-61.92,-9.24,12.02
155522,ORS9-0942,1,766540,9/25/2014,43.68773,-121.686,4,1411167,-92.08,-12.03,4.13
149241,ORSS-1169,1,741680,8/6/2014,44.13017,-122.1306,1,1410747,-78.62,-11.29,11.73
152993,ORSS-1172,1,739480,9/3/2014,42.15886,-123.4142,1,1411034,-72.02,-10.6,12.8
144884,ORSS-1175,1,741840,7/9/2014,45.87203,-117.9262,1,1410422,-102.03,-14.38,13.04
154700,PALS-1085,1,768940,9/18/2014,40.59318,-76.02772,4,1411146,-44.38,-6.53,7.82
151142,PALS-1089,1,768100,8/19/2014,40.09951,-74.86764,3,1410879,-37.15,-5.4,6.07
153915,PALS-1092,1,739600,9/11/2014,41.40645,-80.39264,4,1411094,-46.98,-7.21,10.72
144173,PAR9-0901,1,736440,7/1/2014,41.41992,-78.74775,5,1410359,-60.05,-9.64,17.06
146053,PAR9-0901,2,736480,7/16/2014,41.41992,-78.74775,5,1410496,-59.62,-9.22,14.15
152400,PAR9-0904,1,736460,8/28/2014,40.4918,-76.94813,7,1410997,-55.76,-8.34,10.93
154201,PAR9-0907,1,739720,9/16/2014,41.28871,-77.34123,5,1411103,-56.6,-8.39,10.5
144738,PAR9-0909,1,759160,7/8/2014,40.14318,-75.51026,6,1410401,-42.9,-6.87,12.09
152531,PARF-0005,1,745880,8/28/2014,40.08965928,-79.73079104,NA,1411008,-58.12,-8.94,13.41
143293,PARM-1003,1,740820,6/24/2014,41.71462,-76.32307,6,1410302,-58.92,-8.93,12.54
143039,PARO-1049,1,740800,6/23/2014,41.9999,-76.62264,5,1410293,-61.69,-9.22,12.1
150070,PARO-1051,1,739680,8/13/2014,39.80494,-79.32561,5,1410808,-56.18,-8.41,11.11
154133,PARO-1054,1,739760,9/15/2014,41.35975,-76.88407,5,1411100,-49.93,-7.07,6.6
145091,PAS9-0914,1,759320,7/10/2014,41.7208,-75.41279,1,1410459,-55.91,-8.75,14.1
154960,PAS9-0914,2,768920,9/22/2014,41.7208,-75.41279,1,1411153,-55.19,-8.19,10.34
144903,PAS9-0915,1,759300,7/9/2014,40.07336,-75.22354,3,1410432,-40.52,-6.77,13.65
151232,PAS9-0915,2,768120,8/20/2014,40.07336,-75.22354,3,1410899,-40.73,-6.13,8.28
152281,PAS9-0921,1,739640,8/27/2014,41.44305,-75.66055,3,1410987,-54.28,-8.33,12.35
143491,PAS9-0924,1,739580,6/25/2014,41.8317,-76.33241,3,1410328,-55.51,-8.91,15.8
148120,PAS9-0925,1,739660,7/30/2014,40.65367,-79.94249,1,1410667,-43.68,-6.31,6.83
141180,PASS-1164,1,739540,6/10/2014,41.74656,-79.30665,2,1410148,-63.83,-9.79,14.49
141000,PASS-1165,1,739520,6/9/2014,41.02335,-78.90572,2,1410135,-61.09,-9.54,15.21
141683,PASS-1166,1,740760,6/12/2014,39.88029105,-75.27583202,1,1410179,-37.92,-6.47,13.81
141380,PASS-1167,1,739560,6/11/2014,41.28689,-78.52937,1,1410159,-60.4,-9.32,14.17
148031,PASS-1168,1,739620,7/29/2014,41.53222,-80.30868,1,1410649,-51.33,-7.87,11.61
147045,RILS-1023,1,756200,7/22/2014,41.52182,-71.59218,3,1410576,-41.34,-6.96,14.36
148400,RILS-1024,1,760560,7/31/2014,41.88251,-71.34201,4,1410683,-43.01,-6.53,9.25
1430310,RILS-1029,1,750740,6/23/2014,41.58105,-71.72228,3,1410314,-41.57,-6.79,12.75
155711,RILS-1029,2,765080,9/29/2014,41.58105,-71.72228,3,1411177,-41.24,-6.26,8.82
148401,RIR9-0901,1,737220,7/31/2014,41.88014,-71.3813,5,1410676,-44.45,-6.74,9.49
150992,RIR9-0901,2,767400,8/18/2014,41.88014,-71.3813,5,1410860,-40.87,-6.14,8.26
147705,RIR9-0902,1,756100,7/27/2014,41.39354,-71.8408,5,1410635,-36.27,-5.83,10.37
149631,RIR9-0902,2,760580,8/10/2014,41.39354,-71.8408,5,1410776,-37.17,-6.01,10.94
149164,RIRF-0001,1,744300,8/6/2014,41.5287061,-71.68985435,NA,1410750,-40.83,-6.63,12.23
152600,RIRO-1001,1,767700,9/2/2014,41.39469,-71.84151,5,1411018,-36.14,-5.71,9.53
149630,RIRO-1002,1,760640,8/10/2014,41.40065,-71.7311,5,1410777,-36.79,-5.83,9.86
150993,RIRO-1003,1,767380,8/18/2014,41.9159,-71.41315,5,1410859,-39.74,-5.59,4.97
144820,RIS9-0911,1,750760,7/9/2014,41.84804,-71.78683,1,1410417,-44.98,-7.42,14.36
147046,RIS9-0912,1,756140,7/22/2014,41.50654,-71.71228,4,1410577,-39.83,-6.53,12.42
149090,RIS9-0913,1,765100,8/6/2014,41.83267,-71.46914,3,1410731,-41.54,-6.27,8.61
151763,RIS9-0913,2,765140,8/25/2014,41.83267,-71.46914,3,1410966,-40.76,-6.15,8.46
142040,RISS-1079,1,753380,6/16/2014,41.56816,-71.18604,1,1410203,-38.05,-6.19,11.47
152910,RISS-1093,1,765120,9/3/2014,41.79948,-71.6503,1,1411023,-42.46,-7.02,13.66
142334,SCLS-1031,1,749840,6/17/2014,34.96664,-82.10085,3,1410239,-28.4,-5.19,13.1
145494,SCLS-1033,1,752580,7/14/2014,33.89573,-82.01938,3,1410471,-17.38,-2.64,3.71
140921,SCR9-0901,1,737060,6/6/2014,33.88391,-78.78474,6,1410126,-10.62,-2.39,8.52
145094,SCR9-0901,2,752640,7/9/2014,33.88391,-78.78474,6,1410444,-18.1,-3.33,8.5
140922,SCR9-0902,1,736940,6/5/2014,33.90909,-79.4403,7,1410125,-30.06,-5.18,11.4
145092,SCR9-0902,2,752620,7/10/2014,33.90909,-79.4403,7,1410446,-26.65,-4.59,10.04
141901,SCR9-0903,1,747760,6/13/2014,34.12622,-80.65031,6,1410187,-28.67,-4.8,9.72
142445,SCR9-0904,1,752480,6/18/2014,34.57048,-81.77745,5,1410252,-26.76,-5.12,14.17
141902,SCRF-0001,1,749860,6/12/2014,33.31078493,-81.19277718,NA,1410190,-19.58,-3.2,6.02
140230,SCRF-0002,1,749820,6/2/2014,32.68479431,-81.05107996,NA,1410104,-9.78,-2.12,7.16
142072,SCRM-1001,1,747720,6/15/2014,34.93019,-80.8684,6,1410208,-27.81,-4.53,8.44
