UID,SAMPLE_ID,DATE_COL,SITE_ID,VISIT_NO,dD (vsmow),d18O (vsmow),d-excess,LAT_DD83,LON_DD83
12250,525661,7/10/2008,FW08UT009,1,-94.29,-12.58,6.33,37.31864862,-113.7168672
12251,533341,9/17/2008,FW08UT010,1,-119.17,-15.75,6.8,39.3616375,-111.043714
12252,525551,7/15/2008,FW08UT011,1,-127.01,-16.37,3.98,41.79782893,-113.7101606
12253,525641,8/5/2008,FW08UT012,1,-99.54,-13.13,5.53,37.95368314,-112.0634114
12254,522271,8/13/2008,FW08UT013,1,-124.55,-17.07,12.03,40.66222979,-111.1798649
15150,544441,8/10/2009,FW08UT014,1,-87.89,-10.98,-0.02,37.22371769,-109.2086935
15151,533451,5/20/2009,FW08UT015,1,-110.89,-14.02,1.28,39.1334011,-110.9467014
15152,535621,7/23/2009,FW08UT016,1,-121.69,-15.4,1.52,41.59254762,-111.1414827
15153,549381,10/7/2009,FW08UT020,1,-120.37,-15.87,6.56,40.98295474,-111.4506475
12255,522511,8/7/2008,FW08UT021,1,-96.01,-12.75,5.98,37.74306236,-112.0985939
12241,526661,8/20/2008,FW08UT022,1,-120.59,-16.24,9.31,39.08974622,-109.1016351
15154,542191,5/14/2009,FW08UT023,1,-122.99,-16.37,7.99,38.35280308,-109.7534644
15166,545381,9/23/2009,FW08UT023,2,-117.78,-16.01,10.33,38.35280308,-109.7534644
12256,531661,9/15/2008,FW08UT026,1,-107.09,-13.68,2.38,39.3065305,-110.4051738
15165,540101,6/23/2009,FW08UT027,1,-93.02,-12.8,9.41,37.66741279,-111.2171528
12257,524781,6/25/2008,FW08UT028,1,-128.25,-17,7.72,41.62460181,-111.7298982
15164,549071,10/6/2009,FW08UT029,1,-98.64,-11.01,-10.58,39.49133386,-112.384919
15163,551911,8/11/2009,FW08UT030,1,-88.24,-11.69,5.25,37.27503058,-109.4370712
15162,549371,7/27/2009,FW08UT031,1,-119.17,-15.45,4.41,40.13112667,-110.6537
12258,531671,9/4/2008,FW08UT032,1,-122.44,-16.34,8.28,40.864464,-110.539351
15161,540011,5/29/2009,FW08UT033,1,-91.51,-11.71,2.2,37.51017371,-112.0337085
15167,535631,7/8/2009,FW08UT035,1,-115.02,-15.06,5.44,39.78830338,-111.1081419
15168,549391,10/14/2009,FW08UT037,1,-96.64,-12.33,2.02,38.44687091,-112.2198647
15169,545391,9/23/2009,FW08UT039,1,-113.24,-14.95,6.36,38.15670289,-109.9319763
12262,524801,7/11/2008,FW08UT041,1,-82.99,-10.53,1.23,37.07694059,-113.5970254
15171,542181,5/12/2009,FW08UT042,1,-129.15,-16.85,5.64,38.83728451,-110.142338
15173,551921,8/13/2009,FW08UT046,1,-50.4,-8,13.58,37.19439594,-109.7334811
15179,555311,9/1/2009,FW08UT047,1,-109.69,-13.14,-4.56,39.73723267,-109.9502351
15180,525371,5/27/2009,FW08UT049,1,-93.09,-11.85,1.7,37.24595272,-111.9504976
12259,522351,9/16/2008,FW08UT051,1,-106.81,-13.75,3.19,38.37090635,-110.7567233
12260,523271,9/23/2008,FW08UT053,1,-93.82,-11.6,-1.03,38.18736155,-112.0946686
12242,526361,8/19/2008,FW08UT054,1,-118.65,-15.77,7.52,38.69665707,-109.4113362
15181,542151,5/13/2009,FW08UT055,1,-128.88,-16.93,6.58,38.71402872,-110.1003316
15182,548951,8/20/2009,FW08UT058,1,-101.78,-11.82,-7.22,39.21068431,-110.1731068
12263,525631,7/16/2008,FW08UT059,1,-130.01,-17.11,6.88,41.79317634,-113.8369888
15183,551881,7/15/2009,FW08UT060,1,-115.98,-14.33,-1.35,40.49144677,-109.1766704
15185,548961,10/13/2009,FW08UT061,1,-99.02,-12.57,1.5,38.5167759,-112.2651084
15190,545471,9/15/2009,FW08UT064,1,-120.5,-15.86,6.38,41.12035675,-111.7657642
12264,527451,9/10/2008,FW08UT067,1,-99.54,-13.42,7.82,37.85231882,-111.4473474
15228,533351,6/4/2009,FW08UT070,1,-103.43,-14.14,9.68,38.54468635,-109.5048423
15188,548941,7/29/2009,FW08UT076,1,-125.27,-16.77,8.93,40.72060852,-109.5943077
12266,525501,6/24/2008,FW08UT080,1,-129.69,-17.58,10.97,41.48977821,-111.2582292
15189,540091,5/28/2009,FW08UT097,1,-99.42,-13.61,9.43,37.36428866,-112.3426144
12267,524791,8/12/2008,FW08UT099,1,-122.52,-16.15,6.67,39.99030314,-111.0283603
15192,540071,7/7/2009,FW08UT112,1,-129.54,-17.48,10.29,40.86653858,-110.9017106
12295,527921,9/18/2008,FW08VA001,2,-46.45,-7.59,14.25,37.88508397,-79.15866411
12295,522811,9/18/2008,FW08VA001,2,-46.45,-7.7,15.13,37.88508397,-79.15866411
12294,523071,9/2/2008,FW08VA001,1,-45.06,-7.54,15.3,37.88508397,-79.15866411
14872,542701,6/2/2009,FW08VA002,1,-43.51,-7.32,15.02,38.17732121,-79.37611138
14873,532391,7/7/2009,FW08VA002,2,-44.58,-7.47,15.19,38.17732121,-79.37611138
14873,542681,7/7/2009,FW08VA002,2,-44.49,-7.53,15.73,38.17732121,-79.37611138
15630,541591,6/8/2009,FW08VA003,1,-32.26,-5.95,15.34,36.93005048,-78.35759661
15631,542541,6/29/2009,FW08VA004,1,-38.32,-6.76,15.79,36.78166654,-79.83430458
12296,522361,8/12/2008,FW08VA005,1,-39.11,-6.7,14.5,37.46347082,-80.34804838
12297,534331,9/23/2008,FW08VA006,1,-34.55,-5.34,8.14,37.15926553,-82.16605093
12290,523661,8/21/2008,FW08VA007,1,-29.68,-4.25,4.35,37.63333906,-78.90302594
12300,532311,8/28/2008,FW08VA008,1,-20.06,-2.52,0.08,37.70786314,-77.98928727
15632,541661,6/11/2009,FW08VA009,1,-38.34,-6.72,15.42,37.50907932,-79.38326837
12324,523531,8/27/2008,FW08VA010,1,-31.15,-5.03,9.12,38.20339415,-77.63950811
12320,532291,9/8/2008,FW08VA014,1,-42.42,-6.54,9.87,36.96530261,-82.05180047
15633,541821,6/24/2009,FW08VA017,1,-34.59,-5.77,11.54,36.87645243,-79.06775433
12302,534361,9/15/2008,FW08VA018,1,-44.11,-6.75,9.85,37.31028014,-80.68118278
15634,542721,7/16/2009,FW08VA019,1,-33.1,-4.9,6.06,38.39532745,-77.95541584
15635,541811,6/25/2009,FW08VA020,1,-34.29,-5.83,12.36,36.76202953,-78.8714182
15636,553191,8/4/2009,FW08VA021,1,-35.19,-6.27,14.95,36.61352338,-80.71125965
12291,523171,8/19/2008,FW08VA022,1,-46.07,-7.42,13.27,38.30561608,-78.90090844
14877,542531,5/27/2009,FW08VA023,1,-38.96,-6.52,13.21,37.49176358,-78.75646458
15637,535871,8/27/2009,FW08VA025,1,-44.75,-7.19,12.81,37.05595048,-80.29943382
12292,526911,9/3/2008,FW08VA026,1,-42.36,-6.63,10.69,37.59328261,-79.3832051
12293,528111,10/7/2008,FW08VA026,2,-43.49,-6.82,11.05,37.59328261,-79.3832051
12293,528031,10/7/2008,FW08VA026,2,-43.45,-6.82,11.1,37.59328261,-79.3832051
12305,534341,9/22/2008,FW08VA030,1,-48.81,-7.62,12.16,37.10205212,-81.04267722
14881,542661,7/14/2009,FW08VA031,1,-38.96,-6.6,13.86,38.16236947,-77.02401881
15638,549441,9/1/2009,FW08VA032,1,-24.68,-3.7,4.89,36.93047718,-77.20292673
15639,541801,8/26/2009,FW08VA033,1,-31.88,-5.23,9.96,36.5739417,-79.75945947
12306,522611,9/4/2008,FW08VA034,1,-50.08,-7.72,11.71,38.04565236,-79.87784037
15640,541621,7/15/2009,FW08VA035,1,-35.09,-5.25,6.9,38.34816475,-77.57099995
15641,542521,5/28/2009,FW08VA036,1,-33.96,-5.94,13.59,36.59568487,-78.95496617
12307,534311,9/30/2008,FW08VA037,1,-48.52,-7.73,13.34,37.1594084,-80.85783058
15642,549461,8/20/2009,FW08VA038,1,-31.33,-4.69,6.22,37.12219269,-79.35359005
15643,545751,9/10/2009,FW08VA038,2,-30.08,-4.67,7.31,37.12219269,-79.35359005
15643,549431,9/10/2009,FW08VA038,2,-30.9,-4.99,9.04,37.12219269,-79.35359005
15644,541671,6/9/2009,FW08VA039,1,-32.56,-5.3,9.85,37.52369975,-78.31031014
14882,542711,6/3/2009,FW08VA040,1,-29.9,-3.97,1.89,39.15394264,-77.73734862
14888,541651,10/20/2009,FW08VA041,1,-42.25,-6.57,10.27,36.6199874,-82.82102164
12308,534351,10/2/2008,FW08VA042,1,-38.82,-6.36,12.07,37.23958141,-79.44911471
15645,542511,7/23/2009,FW08VA044,1,-27.33,-4.35,7.5,37.48188058,-77.56225327
15646,552741,9/3/2009,FW08VA045,1,-40.02,-6.69,13.47,37.04539471,-79.25319474
14885,542571,8/6/2009,FW08VA046,1,-42.51,-6.75,11.49,36.77218871,-81.17728383
15647,541791,7/21/2009,FW08VA047,1,-32.93,-5.55,11.44,37.86030168,-78.26741777
15648,542501,9/2/2009,FW08VA048,1,-29.57,-4.79,8.74,36.78428283,-78.04688268
12345,523141,7/8/2008,FW08VT001,1,-70.96,-10.58,13.71,44.28115936,-72.45384929
12346,528291,7/15/2008,FW08VT002,1,-62.57,-9.65,14.61,44.78314819,-72.85897839
11134,528551,7/1/2008,FW08VT003,1,-71.54,-10.53,12.68,43.94606478,-72.71105066
11135,523121,8/21/2008,FW08VT004,1,-71.59,-9.99,8.29,44.8061487,-72.13634495
12405,522311,9/8/2008,FW08VT005,2,-79.42,-11.61,13.45,44.21421333,-72.96547209
12405,524061,9/8/2008,FW08VT005,2,-79.65,-11.65,13.57,44.21421333,-72.96547209
11136,524471,6/24/2008,FW08VT005,1,-78.67,-11.82,15.88,44.21421333,-72.96547209
12348,529601,10/12/2008,FW08VT006,2,-64.75,-9.42,10.59,42.79337016,-72.52476763
12347,529161,9/22/2008,FW08VT006,1,-65.94,-9.61,10.9,42.79337016,-72.52476763
12348,534521,10/12/2008,FW08VT006,2,-64.79,-9.51,11.32,42.79337016,-72.52476763
11137,531091,8/18/2008,FW08VT007,1,-67.81,-10.34,14.94,43.90350564,-72.8253244
11138,525861,7/30/2008,FW08VT008,1,-48.98,-7.71,12.71,43.04998903,-72.72147128
12349,532491,10/5/2008,FW08VT009,1,-67.7,-10.12,13.26,43.79297233,-72.67631047
12358,528281,7/31/2008,FW08VT010,1,-54.73,-8.62,14.23,42.94638954,-72.87178209
12351,532961,9/23/2008,FW08VT011,1,-70.18,-10.06,10.31,44.48913281,-73.14832101
12352,532071,10/8/2008,FW08VT011,2,-70.38,-10.27,11.81,44.48913281,-73.14832101
12352,527601,10/8/2008,FW08VT011,2,-70.37,-10.3,12.03,44.48913281,-73.14832101
13648,543841,7/1/2009,FW08VT012,1,-61.21,-9.29,13.08,43.48264991,-72.62773833
12353,528911,10/6/2008,FW08VT013,1,-65.89,-9.38,9.16,43.79748712,-72.50090314
12354,528961,10/1/2008,FW08VT014,1,-70.34,-10.14,10.81,44.4218729,-73.01537976
13506,544001,7/8/2009,FW08VT015,1,-68.9,-10.45,14.69,43.71524251,-72.92352172
12355,529871,10/7/2008,FW08VT016,1,-67.88,-10.08,12.78,43.65977031,-72.33973635
13507,543891,6/24/2009,FW08VT017,1,-79.96,-11.67,13.36,44.98024153,-71.544147
12356,527471,10/2/2008,FW08VT018,1,-70.8,-10.19,10.76,44.31823277,-72.72693639
15362,556621,9/17/2009,FW08VT019,1,-77.27,-10.91,10.03,44.93774049,-72.69973982
14234,543871,7/23/2009,FW08VT020,1,-74.21,-11.12,14.78,44.07469974,-72.25039348
14725,543881,6/16/2009,FW08VT021,1,-76.64,-11.2,12.94,44.62930667,-72.03324782
14235,544011,8/18/2009,FW08VT021,2,-75.87,-11.45,15.71,44.62930667,-72.03324782
14235,552191,8/18/2009,FW08VT021,2,-75.74,-11.44,15.77,44.62930667,-72.03324782
12357,534541,10/10/2008,FW08VT022,1,-58.66,-8.93,12.74,42.93002107,-72.60987539
14261,543861,7/29/2009,FW08VT024,1,-63.82,-9.97,15.96,43.0952044,-72.83496679
13508,543851,7/14/2009,FW08VT025,1,-68.58,-10.21,13.1,43.76413972,-72.63539338
15484,531501,8/20/2008,FW08WA001,1,-124.84,-16.51,7.21,48.66937195,-118.5002868
15846,531511,8/21/2008,FW08WA001,2,-124.74,-16.62,8.25,48.66937195,-118.5002868
15132,552461,9/15/2009,FW08WA004,1,-85,-11.86,9.88,46.896298,-121.9899991
12497,525751,8/5/2008,FW08WA005,1,-85.83,-12.37,13.13,46.20886743,-121.7938865
15839,531521,8/13/2008,FW08WA006,1,-125.57,-17.01,10.52,47.934476,-120.3067065
12359,521421,7/16/2008,FW08WA007,1,-114.81,-15.03,5.46,47.46288389,-120.6610745
14668,548201,9/28/2009,FW08WA007,1,-114.1,-15.53,10.17,47.46288389,-120.6610745
12360,524511,8/6/2008,FW08WA009,1,-102.75,-14.31,11.72,46.13171242,-121.5872954
14649,547361,7/30/2009,FW08WA010,1,-70.33,-9.59,6.39,47.05149107,-122.7212905
15971,529501,9/3/2008,FW08WA015,2,-121.53,-16.02,6.63,48.9560789,-119.6933195
15847,528391,7/9/2008,FW08WA015,1,-126.36,-16.79,7.98,48.9560789,-119.6933195
15845,550571,9/27/2009,FW08WA016,1,-126.35,-16.85,8.47,45.69860999,-120.4175314
14674,550791,9/17/2009,FW08WA017,2,-104.23,-14.2,9.35,48.52373485,-122.0534379
15784,529461,7/14/2009,FW08WA017,1,-106.07,-14.77,12.09,48.52373485,-122.0534379
14237,551391,7/27/2009,FW08WA018,1,-114.26,-15.51,9.8,46.52705817,-120.7842509
12498,531241,7/23/2008,FW08WA020,1,-106.73,-14.32,7.83,46.27617069,-118.1924783
14650,547241,7/29/2009,FW08WA021,1,-79.26,-11.19,10.23,46.5377567,-122.0414352
14679,551841,7/8/2009,FW08WA022,1,-95.33,-13.14,9.78,47.72891619,-121.4275645
14651,547651,9/9/2009,FW08WA026,1,-57.26,-8.12,7.67,46.8375725,-123.3862738
12499,525731,8/19/2008,FW08WA028,1,-125.02,-16.29,5.28,47.5038301,-119.2924423
15483,527341,7/28/2008,FW08WA029,1,-89.41,-12.52,10.77,47.84358178,-121.694596
15782,550611,7/9/2009,FW08WA030,1,-83.18,-11.54,9.1,46.22895461,-123.3929553
14657,552451,7/15/2009,FW08WA031,1,-101.1,-13.79,9.19,48.6813565,-121.7200228
12362,531251,7/22/2008,FW08WA032,1,-101.64,-13.53,6.58,46.2711703,-119.5704746
15849,521531,7/29/2008,FW08WA033,1,-80.69,-11.55,11.73,47.69211761,-121.9662622
12500,524331,7/15/2008,FW08WA035,1,-132.36,-17.54,7.94,48.25250673,-120.1167156
15783,525351,9/25/2009,FW08WA036,1,-122.3,-15.83,4.37,46.65598529,-117.4141086
14896,527811,7/7/2009,FW08WA037,1,-64.91,-9.75,13.07,46.27821517,-122.9933585
15844,529751,9/9/2008,FW08WA040,1,-110.13,-14.82,8.41,47.67981642,-117.2171913
15850,550131,9/3/2009,FW08WA041,1,-107.88,-14.27,6.31,45.9140259,-122.8096803
15970,556041,10/22/2009,FW08WA044,1,-99.38,-13.48,8.46,46.40442176,-120.2895875
12361,531751,9/17/2008,FW08WA046,1,-108.07,-14.63,8.96,46.79931424,-121.0911253
14897,552061,7/16/2009,FW08WA051,1,-134,-17.44,5.49,48.38499946,-120.2964235
14653,547371,7/28/2009,FW08WA058,1,-55.29,-8.26,10.78,47.06727475,-123.8236035
14655,552511,8/18/2009,FW08WA066,1,-105.51,-14.58,11.11,47.42374197,-121.0764659
14658,523311,10/11/2009,FW08WA078,1,-50.13,-7.65,11.06,46.53201333,-123.8270244
14654,547231,8/19/2009,FW08WA084,1,-102.48,-13.34,4.28,46.06525377,-118.3802556
15851,543911,10/14/2009,FW08WA109,1,-80.29,-11.58,12.39,47.58285721,-123.6444828
14652,552501,7/21/2009,FW08WA120,1,-114.76,-15.68,10.65,47.94746628,-117.1050258
15485,531731,10/6/2009,FW08WA122,1,-56.79,-8.14,8.36,47.13550231,-123.7768693
15781,557071,10/20/2009,FW08WA123,1,-126.09,-16.88,8.96,48.67034092,-118.4441872
15053,552271,7/22/2009,FW08WI001,1,-68.17,-9.26,5.91,44.55144305,-90.65238532
15054,555611,9/1/2009,FW08WI001,2,-65.37,-9.24,8.58,44.55144305,-90.65238532
15054,555951,9/1/2009,FW08WI001,2,-64.93,-9.33,9.69,44.55144305,-90.65238532
15055,556551,9/10/2009,FW08WI002,1,-85.28,-12.29,13.07,46.67050909,-90.92247359
15057,556331,9/15/2009,FW08WI003,2,-49.9,-6.03,-1.65,45.11727905,-91.27551369
15057,556251,9/15/2009,FW08WI003,2,-49.98,-6.13,-0.91,45.11727905,-91.27551369
15056,547171,6/29/2009,FW08WI003,1,-52.82,-6.81,1.65,45.11727905,-91.27551369
15059,553841,8/4/2009,FW08WI004,1,-71.05,-9.78,7.21,45.01646382,-90.0058077
15060,548171,6/24/2009,FW08WI005,1,-59.62,-9.27,14.56,43.56211746,-89.90506031
15061,548151,7/2/2009,FW08WI006,1,-62.87,-9.38,12.14,45.52534357,-90.70892637
15062,540761,6/10/2009,FW08WI007,1,-55.49,-8.55,12.91,42.98849379,-88.27833039
15063,548161,6/23/2009,FW08WI008,1,-56.27,-8.67,13.06,42.83585188,-89.89394186
15064,554191,8/11/2009,FW08WI009,1,-70.28,-9.33,4.35,45.53445389,-88.44749794
15065,543401,8/3/2009,FW08WI010,1,-63.82,-8.98,7.98,44.17959319,-88.63657734
15066,552421,8/27/2009,FW08WI011,1,-52.78,-8.13,12.24,43.46058542,-88.44499651
15067,552101,7/16/2009,FW08WI012,1,-65.56,-9.32,9,44.65312696,-91.10642934
15068,551131,7/14/2009,FW08WI013,1,-64.72,-8.99,7.18,45.6643154,-91.23251764
15069,556351,9/17/2009,FW08WI014,1,-54.73,-6.96,0.93,46.6757135,-91.94540006
15070,553821,8/10/2009,FW08WI016,1,-64.33,-8.7,5.24,45.26348168,-89.22826862
15071,552121,7/28/2009,FW08WI017,1,-52.47,-6.65,0.75,44.53034004,-89.98841138
15072,552111,7/21/2009,FW08WI018,1,-64.8,-9.86,14.11,44.20037418,-90.72584045
15073,552281,7/23/2009,FW08WI019,1,-63.03,-9.38,12.03,43.94377529,-90.97232083
15074,548181,7/6/2009,FW08WI020,1,-63.52,-8.17,1.82,45.73352369,-89.30851584
12131,528891,9/24/2008,FW08WI021,2,-55.24,-7.02,0.91,44.68673685,-92.69128688
12130,527181,9/10/2008,FW08WI021,1,-54.53,-6.95,1.1,44.68673685,-92.69128688
12131,529531,9/24/2008,FW08WI021,2,-55.91,-7.15,1.29,44.68673685,-92.69128688
12162,531221,7/28/2008,FW08WI022,1,-55.09,-7.71,6.56,44.00669818,-90.05381454
12163,527521,8/19/2008,FW08WI022,2,-58.02,-8.1,6.79,44.00669818,-90.05381454
12162,531111,7/28/2008,FW08WI022,1,-32.57,-5.31,9.9,44.00669818,-90.05381454
15077,554181,8/25/2009,FW08WI025,1,-55.82,-8.72,13.92,43.14322912,-91.02181226
15078,552251,8/6/2009,FW08WI026,1,-58.29,-8.34,8.43,44.21899776,-90.21632334
12132,531151,9/17/2008,FW08WI029,1,-54.39,-7.39,4.72,42.53136557,-90.6411818
12133,531231,8/23/2008,FW08WI030,1,-56.52,-7.86,6.36,43.21793313,-89.82450852
12157,531191,8/17/2008,FW08WI031,1,-55.87,-7.38,3.19,44.74817047,-91.15140038
12134,529891,9/15/2008,FW08WI033,1,-54.6,-7.22,3.18,43.82744814,-91.27192861
12141,531201,8/14/2008,FW08WI034,1,-59.5,-7.61,1.4,44.97807919,-89.63044833
12169,530401,8/12/2008,FW08WI036,1,-65.39,-8.67,4,45.07959635,-88.62394301
15081,555641,8/24/2009,FW08WI038,1,-60.11,-9.23,13.72,43.53296643,-90.62979471
15082,555661,9/9/2009,FW08WI039,1,-75.73,-10.42,7.61,46.41642292,-90.74116137
12171,531171,7/26/2008,FW08WI040,1,-58.2,-7.68,3.27,45.66597866,-91.17972397
12172,530571,8/25/2008,FW08WI041,1,-51.8,-8.03,12.41,42.65018029,-90.03286334
15084,547781,7/20/2009,FW08WI042,1,-60.55,-8.75,9.45,44.25218119,-90.76170837
12176,530841,8/24/2008,FW08WI044,1,-47.71,-6.57,4.86,42.89686692,-88.89542223
15086,542981,6/10/2009,FW08WI045,1,-63.77,-9.37,11.19,44.36112785,-91.91074732
12177,528241,8/20/2008,FW08WI046,1,-57.21,-7.91,6.03,43.56469113,-89.65428031
15087,551351,6/30/2009,FW08WI047,1,-64.93,-9.41,10.34,44.94776379,-91.55694877
12181,530441,7/29/2008,FW08WI048,1,-60.69,-8.42,6.7,44.88345865,-87.8571994
12164,528881,9/16/2008,FW08WI049,1,-55.12,-7.61,5.76,43.66726986,-91.25875336
12165,531211,8/12/2008,FW08WI050,1,-58.87,-7.22,-1.13,45.36288605,-89.72917242
12179,521731,8/16/2008,FW08WI051,1,-61.22,-8.59,7.47,44.74756373,-91.9196361
12138,532061,9/18/2008,FW08WI053,1,-55.08,-7.45,4.51,42.65911347,-90.80700842
12166,527371,8/21/2008,FW08WI054,1,-58.62,-8.8,11.77,43.30777004,-90.85485053
12180,531271,7/25/2008,FW08WI055,1,-72.62,-9.88,6.44,46.6064127,-90.68854168
15089,545441,7/22/2009,FW08WI056,1,-52.78,-6.83,1.86,43.82344146,-89.16831256
15090,554341,8/12/2009,FW08WI060,1,-73.88,-10.4,9.28,45.49625695,-87.98249332
15091,552411,8/5/2009,FW08WI062,1,-57.86,-7.33,0.74,44.9102852,-90.49366236
15092,551331,8/26/2009,FW08WI069,1,-55.8,-8.58,12.83,42.97611209,-90.99134562
15093,551361,7/27/2009,FW08WI072,1,-83.35,-11.19,6.17,43.45534935,-89.24909633
15095,554331,8/19/2009,FW08WI075,1,-56.12,-7.34,2.62,45.26919193,-92.49501661
15096,551781,8/20/2009,FW08WI077,1,-58.12,-8.7,11.47,43.96700493,-91.24194939
15097,551341,8/17/2009,FW08WI078,1,-46.13,-6.68,7.28,44.87740327,-90.84791783
15099,556391,9/11/2009,FW08WI083,1,-65.09,-9.14,8.01,45.68021178,-92.0705778
15100,556271,9/16/2009,FW08WI088,1,-92.04,-12.97,11.73,46.78863038,-91.26533584
15102,552291,9/2/2009,FW08WI098,1,-69.62,-9.73,8.21,45.22549321,-89.64785204
15103,556311,9/14/2009,FW08WI100,1,-70.56,-10.35,12.23,45.01972628,-89.12750568
15105,556211,9/18/2009,FW08WI104,1,-46.94,-5.48,-3.08,45.62458637,-91.5527614
14660,547661,6/29/2009,FW08WV001,1,-50.63,-7.66,10.67,37.99752502,-80.86203854
14661,549521,9/28/2009,FW08WV001,2,-47.3,-7.65,13.9,37.99752502,-80.86203854
14661,553261,9/28/2009,FW08WV001,2,-47.64,-7.85,15.14,37.99752502,-80.86203854
14665,549861,9/14/2009,FW08WV002,2,-36.81,-5.81,9.63,38.75218656,-80.94072277
14662,523041,6/23/2009,FW08WV002,1,-43.11,-6.66,10.17,38.75218656,-80.94072277
14665,544051,9/14/2009,FW08WV002,2,-37.43,-6.35,13.35,38.75218656,-80.94072277
14666,521251,6/16/2009,FW08WV003,1,-46.73,-7.46,12.97,39.24431803,-78.6645971
14667,525211,6/22/2009,FW08WV004,1,-47.47,-7.54,12.85,39.55737668,-80.18224139
12545,526581,8/12/2008,FW08WV005,1,-38.71,-6.09,10.05,37.54136119,-82.03361116
12543,529991,7/22/2008,FW08WV006,1,-33.09,-5.29,9.27,39.13142804,-81.34433728
14244,521651,9/30/2008,FW08WV007,2,-49.11,-7.13,7.93,39.91877336,-80.79683117
14245,521841,9/3/2008,FW08WV007,1,-52.29,-7.73,9.55,39.91877336,-80.79683117
12547,526211,7/30/2008,FW08WV008,2,-40.19,-6.3,10.2,38.58808573,-80.89452344
12546,521881,7/15/2008,FW08WV008,1,-43.22,-7.05,13.17,38.58808573,-80.89452344
12547,532551,7/30/2008,FW08WV008,2,-40.6,-6.73,13.24,38.58808573,-80.89452344
12555,528051,7/28/2008,FW08WV009,1,-35.71,-6.19,13.83,38.35711153,-82.22414611
14243,521661,9/4/2008,FW08WV010,1,-47.03,-7.18,10.4,39.39872679,-81.41908016
14670,544561,9/2/2009,FW08WV012,1,-49.41,-7.77,12.72,38.53576351,-80.48593498
12556,525961,6/24/2008,FW08WV013,1,-39.74,-6.42,11.63,38.32991799,-81.58526801
12557,528341,6/26/2008,FW08WV014,1,-39.43,-6.43,12.04,38.81709494,-82.10041106
14671,544021,7/21/2009,FW08WV015,1,-45.82,-7.18,11.64,39.3989783,-78.43836657
14672,531531,6/10/2009,FW08WV016,1,-47.05,-7.87,15.93,38.20966011,-80.04873003
14675,549931,9/21/2009,FW08WV018,1,-34.82,-5.34,7.94,38.27012895,-82.44883404
14676,524361,6/16/2009,FW08WV019,1,-51.66,-8.51,16.45,39.47200445,-78.36352684
12558,526471,7/22/2008,FW08WV022,1,-32.13,-4.99,7.78,39.21057992,-81.15284234
12569,526291,7/23/2008,FW08WV023,1,-34.85,-5.55,9.59,39.47830379,-80.88022407
14680,524311,6/24/2009,FW08WV024,1,-44.47,-6.67,8.91,38.80393681,-80.89188581
14681,544201,7/14/2009,FW08WV025,1,-35.3,-5.65,9.89,38.46936022,-82.27877687
14241,521541,9/17/2008,FW08WV026,1,-46.41,-7.03,9.8,39.00317964,-81.98420894
12568,525181,7/2/2008,FW08WV027,1,-39.77,-6.22,9.96,39.64842535,-79.98746651
14682,547671,6/30/2009,FW08WV028,1,-46.23,-7.55,14.15,37.57787118,-81.28849729
12570,521821,6/19/2008,FW08WV029,1,-32.83,-6.15,16.34,38.45405985,-81.78074814
14242,535101,9/17/2008,FW08WV030,1,-46.31,-6.74,7.59,38.96766688,-82.09232311
14684,549941,7/22/2009,FW08WV031,2,-47.5,-6.91,7.79,39.27680836,-78.81175214
14684,549951,7/22/2009,FW08WV031,2,-49.22,-7.61,11.69,39.27680836,-78.81175214
14683,526241,6/2/2009,FW08WV031,1,-51.6,-8.22,14.18,39.27680836,-78.81175214
14685,526621,6/9/2009,FW08WV032,1,-48.34,-7.72,13.39,37.73009938,-80.5944262
12571,521801,8/13/2008,FW08WV033,1,-37.21,-5.96,10.51,37.60034214,-82.15683374
14659,535771,9/29/2009,FW08WV034,1,-51.83,-7.87,11.15,39.57144074,-80.99237807
14686,545601,9/9/2009,FW08WV035,1,-41.76,-5.83,4.91,39.61255384,-78.29421681
14687,544291,7/1/2009,FW08WV037,1,-35.26,-5.58,9.4,38.27686363,-82.12485738
14533,543231,6/27/2009,FW08WY001,1,-132.19,-17.12,4.81,41.65267709,-110.7466022
14534,540751,6/15/2009,FW08WY004,1,-102.74,-11.47,-10.94,44.10229894,-105.1598382
13071,546881,6/8/2009,FW08WY005,1,-117.89,-15.17,3.5,44.30321955,-106.938932
12489,524391,8/12/2008,FW08WY006,1,-131.53,-16.89,3.62,42.873144,-109.1805961
14535,552931,6/30/2009,FW08WY007,1,-127.86,-14.61,-10.99,43.68250466,-106.3399949
12205,523461,8/26/2008,FW08WY008,1,-131.32,-16.76,2.76,41.65278617,-106.3134826
14536,534601,5/20/2009,FW08WY009,1,-141.99,-18.43,5.47,43.53973555,-108.8500178
14537,549261,7/22/2009,FW08WY010,1,-128.49,-17.35,10.32,43.85891709,-110.9098524
12206,523731,8/29/2008,FW08WY011,1,-103.41,-12.73,-1.53,42.10979814,-104.6280471
14538,547621,6/19/2009,FW08WY012,1,-146.24,-19.02,5.88,44.99127359,-108.3546138
14538,547601,6/19/2009,FW08WY012,1,-145.19,-18.96,6.48,44.99127359,-108.3546138
14539,543101,7/3/2009,FW08WY012,2,-145.41,-19,6.59,44.99127359,-108.3546138
12207,525541,7/17/2008,FW08WY013,1,-116.87,-13.97,-5.1,44.73307352,-106.1027321
