,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
10354,10,14.13110608,0.707658689,9,12.1559322,0.740379253,0.4040927,0.39817337
10357,23,25.8300778,0.890434794,13,12.1559322,1.069436698,0.315627127,0.270179221
10359,20,23.301066,0.858329829,6,12.1559322,0.493586168,0.384772956,0.522031367
10361,3,16.67005258,0.17996344,3,12.1559322,0.246793084,0.756219672,0.690002237
10366,10,12.51764894,0.79887206,10,12.1559322,0.822643614,0.354245102,0.356181151
10369,9,17.29707605,0.520319155,9,12.1559322,0.740379253,0.510107527,0.364845377
10418,8,18.29265792,0.437333931,7,12.1559322,0.57585053,0.587828797,0.503804636
10420,6,11.49630133,0.521906988,5,12.1559322,0.411321807,0.469469314,0.536455246
10425,10,12.60078838,0.793601138,10,12.1559322,0.822643614,0.332422364,0.357405141
10429,14,14.11957993,0.991530915,11,12.1559322,0.904907975,0.303383723,0.316937491
10436,15,13.65391408,1.098586084,13,12.1559322,1.069436698,0.286204379,0.292278669
10441,9,18.67076852,0.482036933,6,12.1559322,0.493586168,0.548891223,0.497012696
10445,13,19.95118963,0.651590218,11,12.1559322,0.904907975,0.453539671,0.322207583
10458,19,18.39383816,1.032954614,11,12.1559322,0.904907975,0.28579189,0.322207583
10459,29,22.78712717,1.272648359,13,12.1559322,1.069436698,0.263177024,0.272874276
10463,9,12.43227397,0.72392227,8,12.1559322,0.658114891,0.377262062,0.398923646
10485,11,17.49366343,0.62879911,9,12.1559322,0.740379253,0.447731438,0.414837366
10491,9,12.30852844,0.731200325,8,12.1559322,0.658114891,0.384458529,0.440632358
10502,14,12.36481335,1.132245154,13,12.1559322,1.069436698,0.239484088,0.273413287
10541,15,13.52585757,1.108986984,13,12.1559322,1.069436698,0.267607867,0.271257243
10563,10,17.60756631,0.56793766,9,12.1559322,0.740379253,0.497197565,0.393045986
10581,12,15.12691682,0.793287895,9,12.1559322,0.740379253,0.36200333,0.394007371
10583,7,18.8114216,0.372114354,9,12.1559322,0.740379253,0.608255678,0.400737061
10586,3,15.36811566,0.195209359,3,12.1559322,0.246793084,0.737241263,0.690002237
10615,7,20.12651715,0.347799868,7,12.1559322,0.57585053,0.641863846,0.481861617
10625,22,21.41542897,1.027296723,5,12.1559322,0.411321807,0.32408783,0.561351512
10626,15,22.11128558,0.678386607,10,12.1559322,0.822643614,0.478039024,0.356793146
10630,2,10.5671172,0.189266378,2,12.1559322,0.164528723,0.716916975,0.75862069
10637,10,12.32187188,0.811565004,9,12.1559322,0.740379253,0.333944428,0.389200449
10640,6,15.00141274,0.39996233,7,12.1559322,0.57585053,0.555735621,0.476906742
10648,3,13.87505295,0.216215391,3,12.1559322,0.246793084,0.713726512,0.6926862
10652,9,14.56167679,0.61806069,8,12.1559322,0.658114891,0.443835033,0.41271443
10655,14,13.55080949,1.03314861,13,12.1559322,1.069436698,0.281023333,0.268023177
10678,12,21.5300808,0.557359729,9,12.1559322,0.740379253,0.501543093,0.405543983
10679,12,19.5748554,0.613031348,11,12.1559322,0.904907975,0.486773864,0.309910701
10680,22,21.62835473,1.017183243,8,12.1559322,0.658114891,0.326233539,0.428187016
10681,8,11.73320883,0.681825417,6,12.1559322,0.493586168,0.416024701,0.517176998
10683,16,15.36627484,1.041241301,13,12.1559322,1.069436698,0.271054696,0.286619054
10684,7,12.78182902,0.547652452,5,12.1559322,0.411321807,0.458210177,0.545544359
10685,13,14.43987155,0.900285017,12,12.1559322,0.987172337,0.310292979,0.318832445
10686,7,11.13632714,0.628573488,6,12.1559322,0.493586168,0.423044116,0.508215086
10690,14,19.08850182,0.733425815,12,12.1559322,0.987172337,0.420211828,0.330058939
10699,6,13.1047131,0.457850542,6,12.1559322,0.493586168,0.545860156,0.531366692
10703,15,22.63756062,0.662615564,6,12.1559322,0.493586168,0.486574955,0.523151606
10717,16,15.15792197,1.055553659,14,12.1559322,1.15170106,0.287295509,0.252980819
10726,8,12.84142385,0.622983876,8,12.1559322,0.658114891,0.444049572,0.439286916
10744,25,20.61688618,1.212598245,14,12.1559322,1.15170106,0.250273828,0.258683256
10766,7,12.47284966,0.561218983,7,12.1559322,0.57585053,0.480361084,0.475137144
10783,9,14.95806145,0.601682245,9,12.1559322,0.740379253,0.475310875,0.390161833
10790,5,17.80228837,0.280862769,5,12.1559322,0.411321807,0.673767599,0.553447935
10798,11,12.3146856,0.893242455,11,12.1559322,0.904907975,0.32078127,0.380764163
10808,16,13.65391408,1.171825156,15,12.1559322,1.233965421,0.243787311,0.244039446
10809,7,11.27792718,0.620681433,6,12.1559322,0.493586168,0.4175716,0.497386109
10823,15,14.70232925,1.020246503,7,12.1559322,0.57585053,0.333834963,0.446823571
10824,15,14.64645844,1.024138365,14,12.1559322,1.15170106,0.280431932,0.260756869
10835,16,18.52519673,0.863688534,12,12.1559322,0.987172337,0.353074486,0.30171204
10838,8,19.22011378,0.416230626,6,12.1559322,0.493586168,0.614972279,0.513442868
10845,11,12.45640453,0.883079863,11,12.1559322,0.904907975,0.314469345,0.330112721
10847,0,13.46245835,0,0,12.1559322,0,1,1
10852,10,12.26087427,0.815602524,8,12.1559322,0.658114891,0.373907991,0.425159771
10861,13,16.03823785,0.810562863,13,12.1559322,1.069436698,0.352446876,0.27853389
10879,6,13.6984615,0.438005392,5,12.1559322,0.411321807,0.537237719,0.553447935
10880,18,19.31525112,0.931906082,11,12.1559322,0.904907975,0.383373231,0.345922998
10881,15,17.36272999,0.863919442,13,12.1559322,1.069436698,0.342735965,0.269909716
10889,21,19.50717733,1.076526842,13,12.1559322,1.069436698,0.302054738,0.265058617
10891,27,23.87757935,1.130767889,8,12.1559322,0.658114891,0.261715971,0.444332324
10901,6,12.35123258,0.485781477,6,12.1559322,0.493586168,0.546592501,0.571695295
10910,6,10.43182151,0.575163215,7,12.1559322,0.57585053,0.471722419,0.464519554
10921,11,14.47058489,0.760162777,13,12.1559322,1.069436698,0.382591306,0.272065759
10935,6,14.41153469,0.416333175,6,12.1559322,0.493586168,0.558971284,0.517176998
10955,18,14.36575462,1.252979776,15,12.1559322,1.233965421,0.24151247,0.247784297
10956,17,18.45087854,0.921365341,12,12.1559322,0.987172337,0.344642308,0.310412574
10964,7,15.79046188,0.443305589,7,12.1559322,0.57585053,0.525110784,0.451778446
10973,19,20.20921858,0.940165001,14,12.1559322,1.15170106,0.326990592,0.270088129
10979,15,21.42079597,0.70025409,10,12.1559322,0.822643614,0.434512441,0.377294982
10982,10,11.93568886,0.837823448,8,12.1559322,0.658114891,0.371758588,0.436596031
10994,11,13.47800716,0.816144395,9,12.1559322,0.740379253,0.379742444,0.39817337
11004,16,16.83612712,0.950337324,16,12.1559322,1.316229782,0.28736508,0.223693715
11026,9,13.02210851,0.691132315,7,12.1559322,0.57585053,0.411367951,0.470182269
11027,3,16.67005258,0.17996344,3,12.1559322,0.246793084,0.751250943,0.701632744
11032,6,14.73847493,0.407097751,7,12.1559322,0.57585053,0.572716706,0.490709609
11033,23,21.43549364,1.072986719,12,12.1559322,0.987172337,0.278906003,0.303676677
11041,5,12.73084251,0.392746984,3,12.1559322,0.246793084,0.6008495,0.670767166
11044,23,22.78697916,1.009348358,8,12.1559322,0.658114891,0.297593805,0.437941473
11055,17,22.15961558,0.767161323,9,12.1559322,0.740379253,0.416738039,0.388239064
11056,5,11.83555086,0.422456045,5,12.1559322,0.411321807,0.530540875,0.56846473
11069,11,19.5748554,0.561945403,11,12.1559322,0.904907975,0.496892812,0.304933392
11072,25,19.86063673,1.258771325,13,12.1559322,1.069436698,0.243992689,0.282576472
11073,14,12.50578198,1.119482174,13,12.1559322,1.069436698,0.267022398,0.293626196
11083,12,13.94243951,0.860681518,12,12.1559322,0.987172337,0.316999419,0.293572832
11087,2,13.30842203,0.150280777,2,12.1559322,0.164528723,0.780881508,0.75862069
11097,5,11.6587617,0.428862012,5,12.1559322,0.411321807,0.54180899,0.56846473
11123,26,23.11884213,1.124623796,12,12.1559322,0.987172337,0.254145726,0.31714847
11132,17,17.15633575,0.990887579,12,12.1559322,0.987172337,0.33344523,0.303676677
11140,9,13.41026109,0.671127873,9,12.1559322,0.740379253,0.389955487,0.395289216
11146,16,18.52519673,0.863688534,13,12.1559322,1.069436698,0.342807803,0.28742757
11152,9,12.81823916,0.702124518,8,12.1559322,0.658114891,0.404346906,0.416078036
11161,18,20.53137803,0.876706862,9,12.1559322,0.740379253,0.355226175,0.427014901
11163,10,17.49366343,0.571635555,8,12.1559322,0.658114891,0.489247305,0.462495795
11172,10,12.59143844,0.794190437,9,12.1559322,0.740379253,0.384010598,0.410991828
11185,19,17.32070704,1.09695291,13,12.1559322,1.069436698,0.27429041,0.265867134
11203,10,19.25868671,0.519246206,11,12.1559322,0.904907975,0.521464719,0.332454985
11212,6,14.25576366,0.420882398,6,12.1559322,0.493586168,0.533477819,0.523898432
11213,26,21.84489638,1.190209353,9,12.1559322,0.740379253,0.281196104,0.393686909
11214,21,18.97945006,1.106459878,12,12.1559322,0.987172337,0.303755483,0.29694078
11215,14,18.36295001,0.762404733,11,12.1559322,0.904907975,0.387816454,0.332162202
11217,8,11.84499036,0.67539101,7,12.1559322,0.57585053,0.405096486,0.484339055
11223,8,20.5351982,0.389575008,5,12.1559322,0.411321807,0.612028504,0.539221498
11225,5,12.37354323,0.404087973,5,12.1559322,0.411321807,0.525664709,0.547125074
11229,7,14.13485953,0.495229541,7,12.1559322,0.57585053,0.493832493,0.482569457
11234,13,13.6205988,0.954436746,12,12.1559322,0.987172337,0.29118282,0.28627561
11239,5,12.78499896,0.391083332,5,12.1559322,0.411321807,0.522638965,0.576763485
11240,8,18.58817608,0.430381118,8,12.1559322,0.658114891,0.551449147,0.443995964
11252,20,21.38751843,0.935124852,6,12.1559322,0.493586168,0.348459422,0.523525019
11253,15,12.04359679,1.245475107,11,12.1559322,0.904907975,0.25017782,0.316937491
11261,5,17.75855953,0.281554368,3,12.1559322,0.246793084,0.709265786,0.694922836
11274,6,13.625077,0.440364484,6,12.1559322,0.493586168,0.566309727,0.520164302
11279,21,21.67926152,0.968667682,10,12.1559322,0.822643614,0.321894312,0.363831089
11280,22,18.87826724,1.165361191,11,12.1559322,0.904907975,0.275360534,0.321329234
11309,15,21.61694202,0.693900182,6,12.1559322,0.493586168,0.447852278,0.521657954
11315,20,20.41960827,0.979450719,15,12.1559322,1.233965421,0.317783691,0.242791162
11331,6,12.07852297,0.496749479,5,12.1559322,0.411321807,0.526532677,0.600079036
11335,10,13.67054726,0.731499611,10,12.1559322,0.822643614,0.381758623,0.36995104
11336,15,13.62119708,1.101224798,15,12.1559322,1.233965421,0.246675958,0.23530146
11363,18,17.24795867,1.043601758,15,12.1559322,1.233965421,0.340385601,0.24978155
11367,8,17.03116851,0.469727018,5,12.1559322,0.411321807,0.550747036,0.548705789
11376,9,14.80679179,0.607829173,8,12.1559322,0.658114891,0.450952786,0.448368651
11382,6,13.70363468,0.437840043,5,12.1559322,0.411321807,0.544249016,0.553447935
11383,13,19.61315904,0.662820302,5,12.1559322,0.411321807,0.454549816,0.615886189
11400,2,18.37505743,0.108843197,1,12.1559322,0.082264361,0.861678465,0.876320536
11402,18,19.33063006,0.931164682,13,12.1559322,1.069436698,0.341141593,0.268023177
11403,2,12.79612385,0.156297331,2,12.1559322,0.164528723,0.763948346,0.763888889
11408,5,11.81639782,0.423140798,4,12.1559322,0.329057446,0.539657815,0.612673101
11419,21,23.00305438,0.912922243,6,12.1559322,0.493586168,0.334839873,0.548917102
11444,8,13.72845336,0.582731338,7,12.1559322,0.57585053,0.466841448,0.460980357
11447,7,17.60437488,0.397628433,6,12.1559322,0.493586168,0.611980994,0.549290515
11449,11,13.41026109,0.8202674,11,12.1559322,0.904907975,0.328776293,0.334504465
11457,13,18.25333889,0.712198468,11,12.1559322,0.904907975,0.438114667,0.353535354
11471,7,18.22543974,0.384078524,7,12.1559322,0.57585053,0.595284006,0.483631216
11473,24,19.53805431,1.228372059,13,12.1559322,1.069436698,0.23734965,0.272065759
11481,4,14.11194161,0.283447885,4,12.1559322,0.329057446,0.674403277,0.639530004
11494,21,20.42244505,1.028280402,12,12.1559322,0.987172337,0.31877428,0.295256806
11497,8,13.08297487,0.611481722,8,12.1559322,0.658114891,0.434585249,0.431214262
11509,14,13.38627273,1.04584751,13,12.1559322,1.069436698,0.291117458,0.283384989
11518,13,17.54017098,0.741155831,13,12.1559322,1.069436698,0.373605868,0.268023177
11519,14,13.45603271,1.040425533,13,12.1559322,1.069436698,0.303407969,0.29281768
11520,6,17.8080201,0.336926843,6,12.1559322,0.493586168,0.651348179,0.541448842
11521,2,12.89596886,0.155087223,2,12.1559322,0.164528723,0.773026342,0.75862069
11539,7,13.01024193,0.538037651,5,12.1559322,0.411321807,0.502724554,0.572416518
11543,14,13.81178889,1.013626846,13,12.1559322,1.069436698,0.271805249,0.281228945
11544,8,12.03706834,0.664613656,7,12.1559322,0.57585053,0.429261258,0.454255884
11560,17,19.67830734,0.863895441,9,12.1559322,0.740379253,0.36112161,0.387918603
11561,13,13.00705352,0.999457716,12,12.1559322,0.987172337,0.327545077,0.307044625
11567,3,12.88570819,0.232816075,3,12.1559322,0.246793084,0.696259624,0.690002237
11576,11,15.09274312,0.728827087,9,12.1559322,0.740379253,0.435874303,0.389841372
11581,12,13.05679959,0.919061361,10,12.1559322,0.822643614,0.322107946,0.35495716
11631,20,21.67926152,0.922540649,12,12.1559322,0.987172337,0.3331517,0.336794836
11632,13,13.3171179,0.976187198,13,12.1559322,1.069436698,0.312941492,0.29281768
11633,4,14.20351464,0.281620437,4,12.1559322,0.329057446,0.634006488,0.603021402
11639,18,12.13565114,1.483233145,16,12.1559322,1.316229782,0.233757589,0.217192391
11641,15,13.6013458,1.102832045,14,12.1559322,1.15170106,0.268951792,0.263089684
11643,13,21.51925248,0.604110204,8,12.1559322,0.658114891,0.502252993,0.416750757
11670,4,12.07852297,0.33116632,4,12.1559322,0.329057446,0.593183489,0.612673101
11687,13,20.84744981,0.62357747,10,12.1559322,0.822643614,0.464739749,0.36627907
11704,17,14.44107703,1.177197516,15,12.1559322,1.233965421,0.251359501,0.256522282
11709,4,20.5351982,0.194787504,2,12.1559322,0.164528723,0.777156468,0.79454023
11712,12,19.25868671,0.623095447,11,12.1559322,0.904907975,0.46533644,0.309910701
11726,8,21.72266965,0.368278859,5,12.1559322,0.411321807,0.616757802,0.5653033
11728,4,12.66952576,0.315718211,4,12.1559322,0.329057446,0.601575981,0.611414184
11740,13,13.18675443,0.985837726,12,12.1559322,0.987172337,0.284766179,0.285433623
11755,12,12.92964485,0.928099738,11,12.1559322,0.904907975,0.310708862,0.311667399
11766,16,13.30728847,1.202348625,15,12.1559322,1.233965421,0.20858958,0.233553863
11795,7,13.6205988,0.513927479,7,12.1559322,0.57585053,0.482510004,0.460626438
11797,9,12.73084251,0.706944571,8,12.1559322,0.658114891,0.435962651,0.407332661
11813,9,13.94243951,0.645511139,9,12.1559322,0.740379253,0.382270457,0.354270149
11814,9,12.78499896,0.703949998,10,12.1559322,0.822643614,0.321004562,0.359241126
11816,15,11.63536946,1.289172643,15,12.1559322,1.233965421,0.216921727,0.237548371
11819,15,18.02838169,0.832021435,13,12.1559322,1.069436698,0.375709661,0.286619054
11820,9,12.45336235,0.722696389,8,12.1559322,0.658114891,0.376908148,0.447359569
11822,12,12.32279382,0.973805143,11,12.1559322,0.904907975,0.293169687,0.318108622
11859,5,11.57655407,0.431907454,5,12.1559322,0.411321807,0.503184128,0.553447935
11870,8,13.05694111,0.612700933,9,12.1559322,0.740379253,0.412548445,0.386636757
11874,10,12.49285793,0.800457354,9,12.1559322,0.740379253,0.32516936,0.376061529
11884,11,16.57548543,0.66363064,11,12.1559322,0.904907975,0.422578408,0.340945689
11919,16,13.47399408,1.18747269,14,12.1559322,1.15170106,0.238999115,0.240539139
11920,11,18.88924852,0.582341854,9,12.1559322,0.740379253,0.488662662,0.393686909
11921,10,12.28930852,0.813715432,11,12.1559322,0.904907975,0.362147292,0.342702386
11927,9,13.38684463,0.672301819,9,12.1559322,0.740379253,0.434363511,0.392084602
11931,18,17.22759601,1.044835274,16,12.1559322,1.316229782,0.281784439,0.215266073
11934,16,19.65174605,0.814177018,8,12.1559322,0.658114891,0.374507235,0.423477968
11937,16,13.7812112,1.161001001,16,12.1559322,1.316229782,0.226731002,0.223693715
11939,15,14.0306066,1.069091339,14,12.1559322,1.15170106,0.257335303,0.269828927
11946,9,13.01024193,0.691762694,7,12.1559322,0.57585053,0.424323867,0.476198903
11949,20,17.58033624,1.137634669,13,12.1559322,1.069436698,0.271720472,0.269909716
11950,13,15.01340567,0.865892808,12,12.1559322,0.987172337,0.311318657,0.289362896
11951,9,14.15201528,0.635951829,9,12.1559322,0.740379253,0.426435802,0.402980292
11957,21,17.83396248,1.177528551,16,12.1559322,1.316229782,0.285382495,0.225379244
11975,3,14.31707405,0.209540021,3,12.1559322,0.246793084,0.711675948,0.661373295
11976,20,20.47360596,0.976867487,13,12.1559322,1.069436698,0.272027086,0.279342407
11977,5,14.81461234,0.337504613,5,12.1559322,0.411321807,0.648726662,0.60877297
11982,13,13.87900181,0.936666785,12,12.1559322,0.987172337,0.302022774,0.305641313
11983,3,13.62645671,0.220159948,3,12.1559322,0.246793084,0.722081154,0.690002237
11997,6,14.31990156,0.418997294,6,12.1559322,0.493586168,0.575643781,0.517176998
12000,11,13.85141172,0.79414288,11,12.1559322,0.904907975,0.37693943,0.358512663
12004,9,12.11375576,0.74295703,8,12.1559322,0.658114891,0.37691794,0.428187016
12010,19,19.37857504,0.980464248,16,12.1559322,1.316229782,0.318257933,0.223693715
12013,19,20.74413328,0.915921612,7,12.1559322,0.57585053,0.381267926,0.543797558
12015,8,13.12150644,0.609686094,7,12.1559322,0.57585053,0.469699685,0.476552823
12021,10,15.72346265,0.635992225,10,12.1559322,0.822643614,0.472770491,0.376376989
12022,14,18.80433316,0.744509251,12,12.1559322,0.987172337,0.379101651,0.294695481
12027,14,12.62743497,1.108697058,14,12.1559322,1.15170106,0.234062924,0.250388802
12028,6,18.84657516,0.31836023,4,12.1559322,0.329057446,0.640452703,0.640788922
12029,3,14.34502557,0.209131729,3,12.1559322,0.246793084,0.727327863,0.698948781
12030,5,14.18313396,0.352531395,5,12.1559322,0.411321807,0.59927285,0.559375617
12061,22,18.46906711,1.191180901,12,12.1559322,0.987172337,0.289262845,0.299466742
12065,25,22.13233504,1.12956902,8,12.1559322,0.658114891,0.268771352,0.414396233
12066,16,13.93619826,1.148089293,15,12.1559322,1.233965421,0.223125714,0.23530146
12072,9,12.19066293,0.738269941,8,12.1559322,0.658114891,0.366837615,0.412041709
12078,6,14.80848565,0.405173097,6,12.1559322,0.493586168,0.585274519,0.517176998
12087,17,21.70092326,0.783376808,4,12.1559322,0.329057446,0.398731264,0.644985313
12089,13,19.23507981,0.675848509,13,12.1559322,1.069436698,0.43855242,0.263172079
12091,11,13.22822179,0.831555456,10,12.1559322,0.822643614,0.34469101,0.381578947
12104,4,15.42036841,0.259397175,4,12.1559322,0.329057446,0.669485777,0.603021402
12115,17,18.43340185,0.922238887,13,12.1559322,1.069436698,0.374401624,0.275299825
12116,0,14.06778778,0,0,12.1559322,0,1,1
12135,7,14.79257975,0.473210226,7,12.1559322,0.57585053,0.507835287,0.49000177
12137,13,12.92964485,1.005441383,13,12.1559322,1.069436698,0.290801186,0.275030319
12148,13,13.47399408,0.964821561,11,12.1559322,0.904907975,0.310298653,0.316644708
12150,12,14.2840277,0.840099183,12,12.1559322,0.987172337,0.321690259,0.293572832
12153,15,12.32279382,1.217256429,14,12.1559322,1.15170106,0.22754542,0.249092794
12154,13,12.59726793,1.031969795,12,12.1559322,0.987172337,0.29224193,0.303957339
12155,10,13.50246608,0.740605453,8,12.1559322,0.658114891,0.374702119,0.429196098
12156,7,14.13485953,0.495229541,7,12.1559322,0.57585053,0.488369867,0.481507698
12171,16,21.50610782,0.743974695,9,12.1559322,0.740379253,0.417380416,0.379586605
12184,5,13.52881031,0.369581647,5,12.1559322,0.411321807,0.606976587,0.61549101
12186,12,14.79062876,0.811324535,9,12.1559322,0.740379253,0.366517592,0.357795225
12189,5,14.27097905,0.350361386,5,12.1559322,0.411321807,0.650255339,0.617466904
12194,12,15.39401136,0.779523915,8,12.1559322,0.658114891,0.355177429,0.419105281
12196,7,12.08945916,0.579016803,6,12.1559322,0.493586168,0.454107133,0.521657954
12205,15,14.81461234,1.012513838,14,12.1559322,1.15170106,0.259099043,0.269828927
12221,10,14.03201303,0.712656123,10,12.1559322,0.822643614,0.383991428,0.358017136
12226,10,11.70466582,0.854360146,9,12.1559322,0.740379253,0.339481596,0.400737061
12253,16,17.77585315,0.900097445,13,12.1559322,1.069436698,0.356917878,0.280150923
12256,26,22.45914444,1.157657634,12,12.1559322,0.987172337,0.280038076,0.282907662
12257,13,18.02118332,0.721373273,10,12.1559322,0.822643614,0.421767293,0.349143207
12264,10,12.49285793,0.800457354,9,12.1559322,0.740379253,0.360506759,0.415478289
12273,5,14.077374,0.355179879,5,12.1559322,0.411321807,0.601373387,0.56174669
12274,11,13.5173426,0.813769416,10,12.1559322,0.822643614,0.33388933,0.359853121
12295,4,16.799086,0.238108192,5,12.1559322,0.411321807,0.692445143,0.560561154
12297,16,12.94034163,1.2364434,15,12.1559322,1.233965421,0.224568479,0.233553863
12301,20,22.21082943,0.900461645,10,12.1559322,0.822643614,0.386359633,0.358935129
12303,14,12.47411063,1.122324502,13,12.1559322,1.069436698,0.256615345,0.276108341
12305,9,18.6314037,0.483055391,8,12.1559322,0.658114891,0.5565907,0.450050454
12342,14,13.84468794,1.01121817,13,12.1559322,1.069436698,0.274332801,0.28742757
12348,18,18.67007914,0.964109464,6,12.1559322,0.493586168,0.307668379,0.51493652
12357,6,16.29987929,0.368100885,6,12.1559322,0.493586168,0.591453218,0.498132935
12361,10,13.52836388,0.739187687,9,12.1559322,0.740379253,0.364141301,0.392405063
12417,9,17.59327992,0.511558961,8,12.1559322,0.658114891,0.517286641,0.425159771
12543,14,14.90876253,0.939045073,12,12.1559322,0.987172337,0.317801873,0.290766208
12544,9,15.10968118,0.5956446,6,12.1559322,0.493586168,0.507824363,0.550410754
12547,6,13.34455688,0.449621524,6,12.1559322,0.493586168,0.563308864,0.551530993
12548,4,13.56683209,0.2948367,3,12.1559322,0.246793084,0.671423247,0.690002237
12549,6,18.04985806,0.332412586,5,12.1559322,0.411321807,0.627987464,0.570835803
138710,9,13.26781018,0.678333491,8,12.1559322,0.658114891,0.417829004,0.452404978
139381,15,13.28147963,1.129392238,14,12.1559322,1.15170106,0.235247626,0.249092794
139780,21,19.34489307,1.085557822,13,12.1559322,1.069436698,0.294435359,0.290122625
139860,9,13.0290678,0.690763157,9,12.1559322,0.740379253,0.405486163,0.383432142
140020,21,15.13628988,1.387394148,16,12.1559322,1.316229782,0.228335411,0.224416085
140090,15,14.69549311,1.020721108,13,12.1559322,1.069436698,0.289835176,0.266945156
140350,5,12.35126811,0.404816733,4,12.1559322,0.329057446,0.566947842,0.612673101
140500,12,12.44678834,0.964104126,11,12.1559322,0.904907975,0.284187421,0.31781584
140640,10,12.19429709,0.820055468,8,12.1559322,0.658114891,0.379918672,0.444332324
140860,13,12.5387095,1.036789313,11,12.1559322,0.904907975,0.306539976,0.334504465
140890,27,22.29731219,1.210908282,11,12.1559322,0.904907975,0.270631417,0.353535354
141000,20,21.56824149,0.927289321,10,12.1559322,0.822643614,0.346902424,0.371175031
141020,9,13.72445251,0.655763864,9,12.1559322,0.740379253,0.408014396,0.382791219
141023,5,12.04116928,0.415242065,4,12.1559322,0.329057446,0.560746841,0.6319765
141024,15,13.09289802,1.145659271,11,12.1559322,0.904907975,0.281545709,0.306397306
141025,19,19.27933133,0.985511358,14,12.1559322,1.15170106,0.340284562,0.272939347
141180,20,20.73490051,0.964557317,8,12.1559322,0.658114891,0.288307571,0.456441305
141242,14,12.63177576,1.108316065,13,12.1559322,1.069436698,0.265806569,0.261824552
141243,9,13.47252215,0.668026365,5,12.1559322,0.411321807,0.451948965,0.568069551
141261,16,16.6848906,0.958951448,9,12.1559322,0.740379253,0.293987165,0.386957218
141321,10,13.13482966,0.761334578,9,12.1559322,0.740379253,0.397654616,0.407787214
141380,23,21.46027324,1.071747771,8,12.1559322,0.658114891,0.294549612,0.439286916
141394,14,11.59918309,1.206981552,12,12.1559322,0.987172337,0.262145205,0.285152961
141470,8,13.64614573,0.586246121,8,12.1559322,0.658114891,0.465511266,0.431886983
141471,17,19.86128425,0.855936594,14,12.1559322,1.15170106,0.372936085,0.265940902
141600,4,17.44699568,0.229265833,4,12.1559322,0.329057446,0.739493951,0.648762065
141721,12,14.9030003,0.805206989,12,12.1559322,0.987172337,0.401526767,0.326690991
141931,8,13.26781018,0.602963103,7,12.1559322,0.57585053,0.456181341,0.483631216
142030,20,19.92248712,1.003890723,10,12.1559322,0.822643614,0.330749191,0.371481028
142040,13,19.63541046,0.662069175,10,12.1559322,0.822643614,0.481948939,0.361383109
142071,9,11.39524617,0.789803034,8,12.1559322,0.658114891,0.351414045,0.445005045
142072,10,14.76286599,0.677375247,9,12.1559322,0.740379253,0.39344977,0.372856914
142073,5,13.07749921,0.382336096,5,12.1559322,0.411321807,0.561163253,0.56174669
142230,10,16.5087209,0.605740448,6,12.1559322,0.493586168,0.478081258,0.50373413
142334,7,15.71306129,0.445489257,7,12.1559322,0.57585053,0.525877981,0.464519554
142336,20,20.29385411,0.985520044,10,12.1559322,0.822643614,0.308800958,0.347919217
142337,18,22.8605404,0.787382961,7,12.1559322,0.57585053,0.366513042,0.450716687
142338,15,19.93330958,0.752509258,11,12.1559322,0.904907975,0.424785511,0.323085932
142350,20,21.40993829,0.934145616,14,12.1559322,1.15170106,0.305312742,0.268273717
142383,15,14.27179163,1.051024314,14,12.1559322,1.15170106,0.291347977,0.288232245
142425,17,18.35012527,0.926424193,16,12.1559322,1.316229782,0.347509452,0.232362148
142426,4,21.07639346,0.189785791,4,12.1559322,0.329057446,0.760904607,0.652958456
142445,2,11.98266563,0.16690777,2,12.1559322,0.164528723,0.761861394,0.77394636
142446,20,20.09909517,0.99506967,12,12.1559322,0.987172337,0.296108865,0.281223688
142560,6,17.77815869,0.337492769,6,12.1559322,0.493586168,0.624463785,0.525018671
142571,7,14.3388569,0.488183964,6,12.1559322,0.493586168,0.526694915,0.504480956
142693,15,19.81478272,0.757010572,7,12.1559322,0.57585053,0.394450142,0.475844983
143039,14,13.48674483,1.038056267,12,12.1559322,0.987172337,0.292516514,0.308728599
143293,15,13.45812113,1.114568657,14,12.1559322,1.15170106,0.283566591,0.273716952
143297,8,19.15465189,0.417653114,9,12.1559322,0.740379253,0.609947367,0.421567057
143390,13,13.59205967,0.956440769,11,12.1559322,0.904907975,0.333668014,0.341238472
143491,16,16.48738387,0.970438981,15,12.1559322,1.233965421,0.311346889,0.23530146
143642,28,22.29731219,1.255756737,11,12.1559322,0.904907975,0.26483946,0.319572537
143643,14,13.46609364,1.039648199,12,12.1559322,0.987172337,0.294138987,0.309009262
143644,16,13.94960424,1.146985945,15,12.1559322,1.233965421,0.249981824,0.260267133
144070,21,22.58479198,0.929829242,10,12.1559322,0.822643614,0.30403422,0.374847001
144171,10,18.7642755,0.532927584,7,12.1559322,0.57585053,0.496922005,0.469828349
144173,14,13.40151241,1.044658212,13,12.1559322,1.069436698,0.249161475,0.268023177
144295,13,15.68262635,0.828942787,10,12.1559322,0.822643614,0.384077713,0.354039168
144310,5,11.67949571,0.428100675,5,12.1559322,0.411321807,0.546519759,0.572416518
144491,8,11.98434282,0.667537646,6,12.1559322,0.493586168,0.434317168,0.517176998
144550,4,13.35068791,0.29961003,4,12.1559322,0.329057446,0.63154264,0.603021402
