UID,DATE_COL,SITE_ID,VISIT_NO,OE_SCORE
2013430,9/5/2018,NRS18_GA_10005,1,0.506280512
2013431,9/5/2018,NRS18_SD_10021,1,1.278674066
2013432,9/5/2018,NRS18_TN_10008,1,0.330275931
2013433,9/5/2018,NRS18_NY_10041,1,1.024711986
2013434,9/5/2018,NRS18_NJ_10002,1,0.868598538
2013435,9/5/2018,NRS18_UT_10032,2,0.971500146
2013436,9/6/2018,NRS18_MD_10002,2,0.932040255
2013437,9/6/2018,NRS18_NY_10020,1,0.94782354
2013438,9/5/2018,NRS18_WY_10010,2,0
2013439,9/6/2018,NRS18_WY_10071,1,1.018028207
2013440,9/6/2018,NRS18_TN_10019,1,0.677969973
2013441,9/6/2018,NRS18_CT_10009,1,0.84405949
2013442,9/6/2018,NRS18_OR_10006,1,1.11437701
2013443,9/6/2018,NRS18_ME_10017,1,0.559688849
2013444,9/7/2018,NRS18_MI_10001,2,0.940855157
2013445,9/6/2018,NRS18_TX_10080,1,0.878990896
2013446,9/5/2018,NRS18_ID_10021,1,1.270727697
2013447,9/6/2018,NRS18_NY_10021,1,0.338234587
2013448,9/7/2018,NRS18_NY_10064,1,0.68575774
2013449,9/7/2018,NRS18_MA_10016,1,0.463493971
2013450,9/7/2018,NRS18_TN_10009,2,1.113662615
2013451,9/9/2018,NRS18_MA_10005,2,0.357747625
2013452,9/9/2018,NRS18_AR_10001,2,0.767766197
2013453,9/6/2018,NRS18_GA_10014,1,0.856043845
2013454,9/7/2018,NRS18_WY_10021,1,0.660507977
2013455,9/8/2018,NRS18_WY_10069,2,0.972566151
2013456,9/10/2018,NRS18_RI_10002,2,0.345943271
2013457,9/10/2018,NRS18_WI_10113,1,0.649120708
2013458,9/10/2018,NRS18_OH_10021,1,0.750763687
2013459,9/10/2018,NRS18_IA_10016,1,0.537710165
2013460,9/9/2018,NRS18_WA_10023,1,1.186491636
2013461,9/10/2018,NRS18_SD_10057,1,1.177313573
2013462,9/11/2018,NRS18_MI_10039,1,0.764893068
2013463,9/11/2018,NRS18_SD_10041,1,0.695059654
2013464,9/11/2018,NRS18_IA_10001,1,1.000275669
2013465,9/11/2018,NRS18_WI_10541,1,1.298483951
2013466,9/11/2018,NRS18_NC_10023,1,0.948198839
2013467,9/11/2018,NRS18_MO_10001,2,0.983241278
2013468,9/11/2018,NRS18_RI_10005,2,0.707201095
2013469,9/11/2018,NRS18_OH_10022,1,0.409868557
2013470,9/11/2018,NRS18_SD_10053,1,1.122630892
2013471,9/11/2018,NRS18_WY_10026,1,0.918926588
2013472,9/11/2018,NRS18_FL_10037,1,0.554396882
2013473,9/12/2018,NRS18_CT_10001,2,0.963321473
2013474,9/12/2018,NRS18_MO_10029,1,0.987123406
2013475,9/12/2018,NRS18_MI_10008,1,1.32171608
2013476,9/12/2018,NRS18_MO_10026,1,0.937933334
2013477,9/11/2018,NRS18_VA_10013,1,1.133390144
2013478,9/12/2018,NRS18_TN_11089,1,0.399583825
2013479,9/11/2018,NRS18_TX_10445,1,0.728502601
2013480,9/12/2018,NRS18_TX_10021,1,1.141600794
2013481,9/12/2018,NRS18_NE_10012,1,0.674963833
2013482,9/10/2018,NRS18_WA_10029,1,0.738194052
2013483,9/12/2018,NRS18_IA_10656,1,0.860440293
2013484,9/12/2018,NRS18_PA_10218,1,0.619652095
2013485,9/12/2018,NRS18_SD_10014,1,0.991445675
2013486,9/12/2018,NRS18_WY_11151,1,0.801906602
2013487,9/11/2018,NRS18_KY_10033,1,0.635521546
2013488,9/12/2018,NRS18_KY_10032,1,0.160668797
2013489,9/13/2018,NRS18_MD_10007,1,1.119759642
2013490,9/12/2018,NRS18_SD_10060,1,0.638547946
2013491,9/13/2018,NRS18_MI_10231,1,0.888636885
2013492,9/13/2018,NRS18_ND_10026,1,0.883552352
2013493,9/13/2018,NRS18_WI_10569,1,0.763515694
2013494,9/12/2018,NRS18_WI_10050,1,0.987337689
2013495,9/13/2018,NRS18_AL_10023,1,0.370206141
2013496,9/13/2018,NRS18_IA_10004,1,0.979116768
2013497,9/13/2018,NRS18_PA_10018,1,1.003026371
2013498,9/13/2018,NRS18_WY_10078,1,1.003210444
2013499,9/13/2018,NRS18_WY_11746,1,0.558501617
2013500,9/13/2018,NRS18_TX_10042,1,0.925580079
2013501,9/14/2018,NRS18_AL_10002,2,0.566662265
2013502,9/14/2018,NRS18_MO_10665,1,1.13395879
2013503,9/14/2018,NRS18_MO_10039,1,0.972344295
2013504,9/14/2018,NRS18_IA_10034,1,0.823384782
2013505,9/17/2018,NRS18_MO_10051,1,0.763017309
2013506,9/16/2018,NRS18_MO_10361,1,1.160935122
2013507,9/16/2018,NRS18_NY_10549,1,1.073219593
2013508,9/16/2018,NRS18_IL_10035,1,0.625130591
2013509,9/16/2018,NRS18_MO_11111,1,1.044405379
2013510,9/16/2018,NRS18_WY_10011,1,0.800527406
2013511,9/17/2018,NRS18_MI_10044,1,1.237805893
2013512,9/17/2018,NRS18_ND_10031,1,1.228671806
2013513,9/17/2018,NRS18_WI_10049,1,0.754373834
2013514,9/17/2018,NRS18_IL_10023,1,0.859063024
2013515,9/17/2018,NRS18_MS_10022,1,0.202683139
2013516,9/17/2018,NRS18_NJ_10007,1,0.075742222
2013517,9/17/2018,NRS18_NJ_11083,1,0.370018619
2013518,9/17/2018,NRS18_KS_10137,1,1.111929921
2013519,9/17/2018,NRS18_WY_10052,1,1.30041339
2013520,9/17/2018,NRS18_WY_11308,1,1.453491586
2013521,9/18/2018,NRS18_IL_10022,1,1.383399391
2013522,9/18/2018,NRS18_AR_10009,2,0.81050511
2013523,9/18/2018,NRS18_MI_10040,1,0.560685891
2013524,9/18/2018,NRS18_MI_10030,1,0.924804009
2013525,9/17/2018,NRS18_OH_10028,1,0.854128598
2013526,9/18/2018,NRS18_OH_10024,1,1.038829348
2013527,9/18/2018,NRS18_MS_10021,1,0.703524024
2013528,9/18/2018,NRS18_NJ_10001,2,0.644176538
2013529,9/18/2018,NRS18_SD_10012,1,0.598442875
2013530,9/18/2018,NRS18_OR_10035,1,0.845768274
2013531,9/18/2018,NRS18_WY_10022,1,1.300335092
2013532,9/18/2018,NRS18_AL_RF001,1,0.952634482
2013533,9/19/2018,NRS18_WI_10051,1,1.133454348
2013534,9/18/2018,NRS18_ND_10007,1,0.954074837
2013535,9/19/2018,NRS18_MO_10213,1,0.665754454
2013536,9/19/2018,NRS18_MS_10020,1,0.797611113
2013537,9/18/2018,NRS18_OH_10007,1,0.221732709
2013538,9/19/2018,NRS18_GA_10023,1,1.108953731
2013539,9/19/2018,NRS18_NJ_10002,2,0.394817517
2013540,9/19/2018,NRS18_NY_10065,1,0.285991446
2013541,9/19/2018,NRS18_IL_10968,1,0.716249001
2013542,9/19/2018,NRS18_SD_10026,1,0.66278925
2013543,9/20/2018,NRS18_MI_10041,1,1.461959092
2013544,9/19/2018,NRS18_TX_10022,1,1.213250133
2013545,9/20/2018,NRS18_TX_10007,1,0.560040763
2013546,9/20/2018,NRS18_MD_10005,2,0.697435118
2013547,9/19/2018,NRS18_OR_10024,1,0.377826401
2013548,9/20/2018,NRS18_MS_10006,1,0.797599261
2013549,9/20/2018,NRS18_VA_10001,2,0.419297315
2013550,9/20/2018,NRS18_MO_10006,1,1.12086709
2013551,9/20/2018,NRS18_GA_10016,1,0.937465094
2013552,9/19/2018,NRS18_IL_10040,1,1.03857535
2013553,9/19/2018,NRS18_OH_10004,1,0.873089871
2013554,9/19/2018,NRS18_NE_10013,2,0.446502223
2013555,9/20/2018,NRS18_SD_10004,1,1.271021885
2013556,9/20/2018,NRS18_WY_11145,1,0.744851519
2013557,9/20/2018,NRS18_WY_10546,1,0.307897082
2013558,9/20/2018,NRS18_CT_10037,1,1.028091449
2013559,9/20/2018,NRS18_FL_10017,1,0.454591858
2013560,9/21/2018,NRS18_MO_10004,1,1.023760479
2013561,9/20/2018,NRS18_OH_10038,1,1.062169203
2013562,9/21/2018,NRS18_AL_10020,1,1.079630744
2013563,9/20/2018,NRS18_NY_10021,2,0.541175339
2013564,9/21/2018,NRS18_NJ_10013,1,0.824846487
2013565,9/21/2018,NRS18_VA_10011,1,0.767259765
2013566,9/21/2018,NRS18_MO_10053,1,0.808215403
2013567,9/20/2018,NRS18_MO_10055,1,0.878946546
2013568,9/21/2018,NRS18_MN_10063,1,1.120255936
2013569,9/23/2018,NRS18_MO_10033,1,0.804738449
2013570,9/23/2018,NRS18_MN_10066,1,0.914437873
2013571,9/22/2018,NRS18_WY_11747,1,0.530169548
2013572,9/21/2018,NRS18_WY_10060,1,0.833139334
2013573,9/24/2018,NRS18_IA_10024,1,1.03318936
2013574,9/23/2018,NRS18_MO_10812,1,1.01021824
2013575,9/24/2018,NRS18_WI_10017,1,0.899199774
2013576,9/24/2018,NRS18_MD_10013,1,0.742145582
2013577,9/24/2018,NRS18_KS_10001,2,1.421804187
2013578,9/24/2018,NRS18_MN_10033,1,0.740751369
2013579,9/24/2018,NRS18_MO_10214,1,0.539226891
2013580,9/25/2018,NRS18_WI_10542,1,1.302566919
2013581,9/25/2018,NRS18_GA_RF001,1,1.201776701
2013582,9/25/2018,NRS18_MN_10013,1,1.329263378
2013583,9/25/2018,NRS18_MO_10362,1,1.090618079
2013584,9/26/2018,NRS18_MI_10062,1,0.127883163
2013585,9/26/2018,NRS18_IA_10001,2,0.875241211
2013586,9/25/2018,NRS18_TX_10002,1,0.588374252
2013587,9/26/2018,NRS18_FL_RF001,1,1.242854309
2013588,9/26/2018,NRS18_MN_10071,1,0.954857389
2013589,9/26/2018,NRS18_WI_10245,1,0.955721243
2013590,9/26/2018,NRS18_VA_10015,1,1.32317329
2013591,9/26/2018,NRS18_NE_10042,1,0.739038406
2013593,9/27/2018,NRS18_MI_10013,2,0.892448457
2013594,9/26/2018,NRS18_SD_10014,2,0.881285045
2013595,9/27/2018,NRS18_WI_10022,1,0.760997222
2013596,9/27/2018,NRS18_NE_10011,1,0.527047459
2013597,9/26/2018,NRS18_PA_10217,1,1.126122042
2013598,9/26/2018,NRS18_OR_10519,1,1.252449365
2013599,9/25/2018,NRS18_OR_10231,1,0.832140532
2013600,9/26/2018,NRS18_MO_10037,1,1.042321304
2013601,10/1/2018,NRS18_WI_10083,1,1.058244038
2013602,10/2/2018,NRS18_WI_10324,1,0.939566746
2013603,10/3/2018,NRS18_VA_10022,1,0.996566554
2013604,10/4/2018,NRS18_VA_10006,1,1.326784458
2013605,4/25/2019,NRS18_AZ_10011,1,0.652086308
2013606,4/25/2019,NRS18_AZ_10001,1,0.557473874
2013607,4/26/2019,NRS18_NM_10007,1,1.171319566
2013608,4/25/2019,NRS18_NM_10645,1,0.964284901
2013609,4/26/2019,NRS18_AZ_10010,1,0.548338588
2013610,4/26/2019,NRS18_AZ_10021,1,0.652327165
2013611,4/28/2019,NRS18_AZ_10006,1,0.690578786
2013612,4/27/2019,NRS18_NM_10001,1,1.208562375
2013613,4/28/2019,NRS18_NM_10038,1,0.671783199
2013614,4/29/2019,NRS18_NM_10511,1,0.771102395
2013615,4/28/2019,NRS18_AZ_10002,1,0.712695866
2013616,4/28/2019,NRS18_AZ_12837,1,0.713175479
2013617,4/29/2019,NRS18_AZ_10016,1,0.8477079
2013618,4/30/2019,NRS18_TX_10024,1,0.147844768
2013619,4/29/2019,NRS18_AZ_10007,1,0.509837875
2013620,4/30/2019,NRS18_NV_10004,1,0.717968729
2013621,4/30/2019,NRS18_AZ_10020,1,0.410267845
2013622,4/30/2019,NRS18_NM_10968,1,1.523291285
2013623,5/1/2019,NRS18_NM_10507,1,1.134725821
2013624,5/1/2019,NRS18_TX_10074,1,0.861307656
2013625,5/2/2019,NRS18_TX_10079,1,0.923389998
2013626,5/2/2019,NRS18_NM_11409,1,1.096732977
2013627,5/2/2019,NRS18_NM_11401,1,1.099968843
2013628,5/2/2019,NRS18_AZ_12038,1,0.654119343
2013629,5/3/2019,NRS18_AZ_10012,1,0.641604587
2013630,5/6/2019,NRS18_NM_10014,1,0.737576198
2013631,5/5/2019,NRS18_NM_11246,1,0.472000545
2013632,5/6/2019,NRS18_AZ_10027,1,0.824143281
2013633,5/5/2019,NRS18_AZ_10013,1,0.811086941
2013634,5/6/2019,NRS18_TX_10041,1,1.365545435
2013635,5/7/2019,NRS18_NM_10809,1,0.88764798
2013636,5/7/2019,NRS18_AZ_12037,1,0.999701152
2013637,5/8/2019,NRS18_NM_10035,1,1.176079799
2013638,5/7/2019,NRS18_AZ_10014,1,0.443144779
2013639,5/3/2019,NRS18_AZ_10004,1,0.44422145
2013640,5/2/2019,NRS18_AZ_10005,1,0.73839487
2013641,5/9/2019,NRS18_NM_11545,1,1.270259629
2013642,5/9/2019,NRS18_AZ_10457,1,0.403246538
2013643,5/10/2019,NRS18_AZ_10024,1,0.821586198
2013644,5/10/2019,NRS18_AZ_10843,1,0.549882066
2013645,5/9/2019,NRS18_AZ_12844,1,0.568313839
2013646,5/10/2019,NRS18_NM_11094,1,1.167708215
2013647,5/12/2019,NRS18_AZ_10003,1,0.904647346
2013648,5/12/2019,NRS18_NM_11437,1,1.036868855
2013649,5/12/2019,NRS18_AZ_10456,1,0.759290647
2013650,5/13/2019,NRS18_NM_11434,1,0.634942803
2013651,5/13/2019,NRS18_AZ_10015,1,0.487923617
2013652,5/13/2019,NRS18_AZ_10008,1,0.466347131
2013653,5/14/2019,NRS18_AZ_10009,1,0.800679852
2013654,5/14/2019,NRS18_TX_11093,1,0.374050099
2013655,5/14/2019,NRS18_NM_10001,2,1.294888259
2013657,5/16/2019,NRS18_NM_11401,2,1.099968843
2013658,5/17/2019,NRS18_NM_11409,2,1.096732977
2013659,5/19/2019,NRS18_TX_11224,1,0.322407081
2013660,5/19/2019,NRS18_TX_11086,1,0.401704914
2013661,5/19/2019,NRS18_TX_11101,1,0.30209189
2013662,5/19/2019,NRS18_NM_10397,1,0.83126667
2013663,5/20/2019,NRS18_NM_11701,1,0.901700263
2013664,5/19/2019,NRS18_TX_11369,1,1.077544806
2013665,5/19/2019,NRS18_TX_11330,1,0.826309996
2013666,5/15/2019,NRS18_NM_10013,1,0.603822975
2013667,5/21/2019,NRS18_TX_11028,1,0.940035928
2013668,5/21/2019,NRS18_NM_10042,1,1.160975814
2013669,5/21/2019,NRS18_TX_11270,1,1.135868248
2013670,5/23/2019,NRS18_NM_10381,1,0.137366787
2013671,5/22/2019,NRS18_NM_10031,1,0.879462619
2013672,5/22/2019,NRS18_TX_10887,1,0.909868064
2013673,5/27/2019,NRS18_NM_10007,2,1.171319566
2013674,5/26/2019,NRS18_NM_10003,1,1.137631936
2013675,5/24/2019,NRS18_NM_10805,1,0.238665794
2013676,5/28/2019,NRS18_NM_11002,1,1.176616535
2013677,5/29/2019,NRS18_GA_10057,1,0.276894759
2013678,5/29/2019,NRS18_NM_10951,1,0.541974332
2013679,5/30/2019,NRS18_GA_10036,1,1.087122518
2013680,5/29/2019,NRS18_TX_10017,1,0.277137739
2013681,5/30/2019,NRS18_NM_10019,1,1.076379563
2013682,5/31/2019,NRS18_TX_11185,1,0.283265055
2013683,6/2/2019,NRS18_TX_11144,1,0.189815038
2013684,6/2/2019,NRS18_SC_10332,1,0.41706596
2013685,6/3/2019,NRS18_KY_10012,1,1.000171072
2013686,5/31/2019,NRS18_NM_10947,1,1.140161284
2013687,6/3/2019,NRS18_SC_10017,1,1.221734251
2013688,6/3/2019,NRS18_NM_10002,1,0.518698902
2013689,6/3/2019,NRS18_NC_10012,1,0.447627914
2013690,6/4/2019,NRS18_VA_10004,1,0.558227772
2013691,6/4/2019,NRS18_PA_10003,1,0.23506969
2013692,6/4/2019,NRS18_NY_10250,1,0.513394384
2013693,6/3/2019,NRS18_VT_10003,1,1.096824966
2013694,6/4/2019,NRS18_VT_RF001,1,0.824565083
2013695,6/4/2019,NRS18_MN_10253,1,1.101392304
2013696,6/4/2019,NRS18_KY_10002,1,0.289334394
2013697,6/4/2019,NRS18_AL_11088,1,0.461102472
2013698,6/4/2019,NRS18_GA_10002,1,0.895519196
2013699,6/4/2019,NRS18_OR_10013,1,1.335233904
2013700,6/4/2019,NRS18_SC_10001,1,1.14821509
2013701,6/4/2019,NRS18_TX_10987,1,0.30178899
2013702,6/4/2019,NRS18_MN_10038,1,0.969055501
2013703,6/4/2019,NRS18_NM_10008,1,0.377194775
2013704,6/5/2019,NRS18_MN_10022,1,0.458601332
2013705,6/5/2019,NRS18_OK_11427,1,0.286614887
2013706,6/4/2019,NRS18_WV_10005,1,1.091702391
2013707,6/5/2019,NRS18_NY_10700,1,1.010140097
2013708,6/5/2019,NRS18_SC_10002,1,1.127437926
2013709,6/5/2019,NRS18_KY_10027,1,0.993501691
2013710,6/5/2019,NRS18_MN_10005,1,0.981380857
2013711,6/5/2019,NRS18_GA_10026,1,1.207091872
2013712,6/5/2019,NRS18_CA_10247,1,0.607817112
2013713,6/5/2019,NRS18_AL_10004,1,0.583324989
2013714,6/5/2019,NRS18_OR_10968,1,0.589317787
2013715,6/5/2019,NRS18_TX_11022,1,1.003674613
2013716,6/5/2019,NRS18_NC_10037,1,0.545614842
2013717,6/5/2019,NRS18_VT_10004,1,1.073658735
2013718,6/6/2019,NRS18_MI_10025,1,1.120840798
2013719,6/6/2019,NRS18_KY_10023,1,0.249355501
2013720,6/6/2019,NRS18_GA_10008,1,0.761809666
2013721,6/6/2019,NRS18_NY_10063,1,0.678924397
2013722,6/6/2019,NRS18_MN_10026,1,1.194462258
2013723,6/6/2019,NRS18_OR_10009,1,1.233841235
2013724,6/6/2019,NRS18_IA_10020,1,0.876559076
2013725,6/5/2019,NRS18_KY_10029,1,0.827328977
2013726,6/6/2019,NRS18_OH_10010,1,0.904770029
2013727,6/6/2019,NRS18_VA_10008,1,1.199595279
2013728,6/7/2019,NRS18_MI_10012,1,0.873047421
2013729,6/7/2019,NRS18_CO_10135,1,0.335802641
2013730,6/6/2019,NRS18_NM_11252,1,0.606551855
2013731,6/6/2019,NRS18_MN_10029,1,1.236447011
2013732,6/7/2019,NRS18_NY_10399,1,0.668364272
2013733,6/7/2019,NRS18_IA_10011,1,0.677886472
2013734,6/7/2019,NRS18_MN_10021,1,1.34308066
2013735,6/9/2019,NRS18_IA_10046,1,0.804519832
2013736,6/9/2019,NRS18_NY_10054,1,0.81877198
2013737,6/9/2019,NRS18_MN_10061,1,0.930707395
2013738,6/9/2019,NRS18_WY_10039,1,0.423338209
2013739,6/10/2019,NRS18_NY_10039,1,0.544639516
2013740,6/10/2019,NRS18_MI_10009,1,0.961870987
2013741,6/10/2019,NRS18_MN_10014,1,1.141761717
2013742,6/9/2019,NRS18_MN_10044,1,1.069368149
2013743,6/10/2019,NRS18_NE_10041,1,0.738442827
2013744,6/10/2019,NRS18_OR_10817,1,1.086459704
2013745,6/10/2019,NRS18_TN_10040,1,0.441382305
2013746,6/10/2019,NRS18_IA_10005,1,0.950938584
2013747,6/10/2019,NRS18_OK_10046,1,0.602806553
2013748,6/10/2019,NRS18_VT_RF002,1,0.860395774
2013749,6/10/2019,NRS18_WY_10549,1,0.597791773
2013750,6/11/2019,NRS18_NC_10032,1,1.089448593
2013751,6/11/2019,NRS18_IA_10003,1,0.799016931
2013752,6/11/2019,NRS18_MN_10025,1,1.340297173
2013753,6/11/2019,NRS18_OK_10049,1,0.795384251
2013754,6/11/2019,NRS18_NE_10053,1,0.632210233
2013755,6/11/2019,NRS18_MN_10062,1,0.723215366
2013756,6/11/2019,NRS18_WV_10009,1,1.083587953
2013757,6/11/2019,NRS18_UT_10432,1,0.786310141
2013758,6/11/2019,NRS18_OH_10031,1,0.560105487
2013759,6/11/2019,NRS18_NH_10014,1,0.714695331
2013760,6/11/2019,NRS18_WY_11452,1,0.831994532
2013761,6/11/2019,NRS18_SD_10094,1,0.772943662
2013762,6/12/2019,NRS18_MN_10030,1,0.997008883
2013763,6/12/2019,NRS18_OK_11579,1,0.965162359
2013764,6/11/2019,NRS18_TX_11175,1,0.367182855
2013765,6/12/2019,NRS18_VA_RF013,1,1.017750538
2013766,6/12/2019,NRS18_NE_11590,1,0.452725515
2013767,6/12/2019,NRS18_NE_11578,1,0.841000187
2013768,6/12/2019,NRS18_MN_10057,1,0.99488406
2013769,6/12/2019,NRS18_UT_10017,1,0.769058041
2013770,6/12/2019,NRS18_SC_10019,1,0.377199104
2013771,6/12/2019,NRS18_TN_10340,1,1.107947509
2013772,6/11/2019,NRS18_TN_10339,1,0.711882533
2013773,6/12/2019,NRS18_WY_11453,1,0.932446229
2013774,6/12/2019,NRS18_OH_10658,1,0.661815181
2013775,6/12/2019,NRS18_VT_10014,1,0.673184966
2013776,6/12/2019,NRS18_SD_10694,1,0.500665277
2013777,6/13/2019,NRS18_NC_10111,1,0.801214792
2013778,6/13/2019,NRS18_SC_10009,1,0.433526495
2013779,6/12/2019,NRS18_WV_10019,1,1.088626263
2013780,6/13/2019,NRS18_VA_RF011,1,1.178098237
2013781,6/13/2019,NRS18_WI_10054,1,0.969148528
2013782,6/13/2019,NRS18_MN_10039,1,0.852043874
2013783,6/13/2019,NRS18_UT_10013,1,0.923505651
2013784,6/13/2019,NRS18_NH_10016,1,0.793030027
2013785,6/14/2019,NRS18_SC_10034,1,0.92342622
2013786,6/13/2019,NRS18_MN_10058,1,1.27533984
2013787,6/11/2019,NRS18_CA_10025,1,0.300202453
2013788,6/14/2019,NRS18_MN_10553,1,1.363669646
2013789,6/13/2019,NRS18_WY_10251,1,1.2231603
2013790,6/13/2019,NRS18_TX_10988,1,0.760145835
2013791,6/14/2019,NRS18_TN_10023,1,1.034902933
2013792,6/14/2019,NRS18_MN_10012,1,0.740377098
2013797,6/16/2019,NRS18_SC_10779,1,0.512737545
2013798,6/16/2019,NRS18_MN_10060,1,1.209164851
2013799,6/12/2019,NRS18_OR_11118,1,1.039650786
2013800,6/16/2019,NRS18_NC_10009,1,0.932018942
2013801,6/14/2019,NRS18_WY_11906,1,1.052673772
2013802,6/16/2019,NRS18_WY_11305,1,1.454869967
2013803,6/16/2019,NRS18_WY_11316,1,1.102346232
2013804,6/17/2019,NRS18_MD_10001,1,1.42287001
2013805,6/16/2019,NRS18_MN_10009,1,1.205236322
2013806,6/17/2019,NRS18_WI_10028,1,0.897760154
2013808,6/17/2019,NRS18_KY_10003,1,0.608001554
2013809,6/17/2019,NRS18_SC_10003,1,0.56588032
2013810,6/17/2019,NRS18_MN_10007,1,1.00057591
2013811,6/17/2019,NRS18_WY_11301,1,0.670274548
2013812,6/18/2019,NRS18_NE_10058,1,0.698176514
2013814,6/17/2019,NRS18_AL_RF002,1,0.90545397
2013815,6/17/2019,NRS18_OK_10024,1,1.007816387
2013816,6/18/2019,NRS18_MN_10010,1,1.093591345
2013817,6/18/2019,NRS18_FL_RF002,1,1.275297568
2013818,6/17/2019,NRS18_OK_10040,1,0.861554503
2013819,6/18/2019,NRS18_KY_10004,1,1.028242334
2013820,6/18/2019,NRS18_NH_10012,1,0.719749586
2013821,6/18/2019,NRS18_MI_10017,1,0.654596032
2013822,6/18/2019,NRS18_TX_10017,2,0.184758493
2013823,6/18/2019,NRS18_CA_10015,1,0.730832739
2013824,6/17/2019,NRS18_CA_10049,1,0.456300252
2013825,6/18/2019,NRS18_PA_10034,1,0.908214418
2013826,6/18/2019,NRS18_CA_10007,1,0.798758136
2013827,6/18/2019,NRS18_SC_10001,2,1.059890852
2013828,6/19/2019,NRS18_SC_10002,2,0.901950341
2013829,6/18/2019,NRS18_ID_10053,1,0.994983017
2013830,6/18/2019,NRS18_WV_RF004,1,1.149955142
2013831,6/19/2019,NRS18_CA_10019,1,0.8544519
2013832,6/19/2019,NRS18_MN_10018,1,0.65818489
2013833,6/18/2019,NRS18_NC_10645,1,1.066164894
2013834,6/19/2019,NRS18_WI_10048,1,1.1737812
2013835,6/19/2019,NRS18_CA_10094,1,0.74776807
2013837,6/19/2019,NRS18_FL_RF003,1,0.378696161
2013838,6/19/2019,NRS18_KY_10016,1,1.126196825
2013839,6/19/2019,NRS18_FL_10010,1,1.397848989
2013840,6/19/2019,NRS18_WY_10034,1,0.886438356
2013841,6/18/2019,NRS18_WY_11315,1,0.918829176
2013842,6/20/2019,NRS18_NH_10008,1,0.793594726
2013843,6/20/2019,NRS18_MN_10050,1,1.216456501
2013844,6/19/2019,NRS18_MN_10067,1,0.953376962
2013845,6/19/2019,NRS18_WV_10008,1,0.887599365
2013846,6/20/2019,NRS18_WI_10027,1,1.132549238
2013847,6/20/2019,NRS18_MN_10052,1,0.656476701
2013848,6/20/2019,NRS18_TX_10116,1,0.403821222
2013849,6/20/2019,NRS18_WY_10400,1,1.213257445
2013850,6/20/2019,NRS18_DE_10037,1,1.100256257
2013851,6/21/2019,NRS18_MN_10008,1,0.873261689
2013852,6/21/2019,NRS18_MN_10046,1,0.835340129
2013853,6/21/2019,NRS18_IA_10007,1,0.256442424
2013854,6/19/2019,NRS18_NC_10002,1,0.579555632
2013855,6/18/2019,NRS18_NC_10006,1,0.527192682
2013856,6/20/2019,NRS18_NC_10008,1,0.883089478
2013857,6/21/2019,NRS18_NC_10026,1,0.169863623
2013861,6/23/2019,NRS18_NC_10027,1,0.668089911
2013862,6/23/2019,NRS18_IL_10014,1,0.659841956
2013864,6/23/2019,NRS18_WY_10025,1,0.717014095
2013865,6/23/2019,NRS18_WY_10005,1,1.124743678
2013866,6/21/2019,NRS18_WY_11594,1,0.884364087
2013867,6/22/2019,NRS18_OR_10014,1,0.785322146
2013868,6/24/2019,NRS18_MD_11081,1,0.888955334
2013869,6/24/2019,NRS18_NE_10079,1,0.708883347
2013870,6/24/2019,NRS18_MI_10035,1,0.844321325
2013871,6/24/2019,NRS18_MN_10054,1,0.91716877
2013872,6/23/2019,NRS18_MN_10037,1,1.149881527
2013873,6/24/2019,NRS18_NC_10010,1,0.71411321
2013876,6/24/2019,NRS18_OK_11421,1,0.492382142
2013877,6/24/2019,NRS18_IA_10031,1,0.627564443
2013878,6/23/2019,NRS18_MN_10020,1,0.574140442
2013879,6/24/2019,NRS18_OK_10035,1,0.556121371
2013880,6/24/2019,NRS18_CO_10398,1,1.104963776
2013881,6/25/2019,NRS18_NY_10051,1,0.736388271
2013882,6/25/2019,NRS18_TN_10015,1,0.667231803
2013883,6/25/2019,NRS18_NE_10030,1,0.905353941
2013884,6/25/2019,NRS18_WI_10010,1,0.858113712
2013885,6/25/2019,NRS18_MD_10004,1,1.159603037
2013886,6/25/2019,NRS18_KY_10005,1,0.7678431
2013887,6/25/2019,NRS18_MI_10006,1,1.051968425
2013888,6/25/2019,NRS18_GA_10019,1,0.510336987
2013889,6/25/2019,NRS18_ND_10044,1,1.138023375
2013890,6/25/2019,NRS18_MN_10028,1,1.135987718
2013891,6/25/2019,NRS18_UT_10010,1,1.085589803
2013894,6/25/2019,NRS18_MN_10068,1,0.666830181
2013895,6/25/2019,NRS18_OK_10032,1,0.73916754
2013896,6/25/2019,NRS18_IA_10018,1,0.676881421
2013897,6/25/2019,NRS18_NH_10017,1,0.973940769
2013898,6/25/2019,NRS18_SD_10061,1,0.663858536
2013899,6/25/2019,NRS18_NC_10001,1,0.519497531
2013900,6/25/2019,NRS18_WI_10015,1,1.302277737
2013901,6/25/2019,NRS18_CO_10064,1,1.107969632
2013902,6/25/2019,NRS18_CA_10026,1,0.868017109
2013903,6/26/2019,NRS18_WI_10014,1,0.720099013
2013904,6/25/2019,NRS18_ID_10018,1,1.420048509
2013905,6/26/2019,NRS18_NY_10089,1,1.184293851
2013906,6/26/2019,NRS18_OK_10432,1,0.193555886
2013907,6/25/2019,NRS18_FL_10047,1,0.81692484
2013908,6/26/2019,NRS18_TN_RF001,1,0.775036624
2013909,6/25/2019,NRS18_TX_10060,1,0.449421061
2013910,6/26/2019,NRS18_OR_10521,1,0.769867853
