UID,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
2013517,5,13.51283353,0.370018619,4,12.1559322,0.329057446,0.579914333,0.603021402
2013518,11,9.892709778,1.111929921,8,7.693617021,1.039823009,0.268019824,0.302603037
2013519,11,8.458848612,1.30041339,10,7.693617021,1.299778761,0.237330267,0.248677249
2013520,14,9.631978705,1.453491586,11,7.693617021,1.429756637,0.228079211,0.234691555
2013521,11,7.951427527,1.383399391,10,7.693617021,1.299778761,0.216794334,0.262626263
2013522,7,8.636589591,0.81050511,7,7.693617021,0.909845133,0.344855197,0.32406603
2013523,6,10.70117886,0.560685891,4,7.693617021,0.519911504,0.553601589,0.579330422
2013524,8,8.650481531,0.924804009,8,7.693617021,1.039823009,0.343578326,0.299349241
2013525,8,9.366271095,0.854128598,9,7.693617021,1.169800885,0.313905643,0.280142748
2013526,9,8.663598135,1.038829348,8,7.693617021,1.039823009,0.286925262,0.300976139
2013527,7,9.94990897,0.703524024,7,7.693617021,0.909845133,0.4283424,0.361135245
2013528,10,15.52369484,0.644176538,9,12.1559322,0.740379253,0.474773431,0.410991828
2013529,6,10.02601961,0.598442875,4,7.693617021,0.519911504,0.503388497,0.558224163
2013530,10,11.82356953,0.845768274,8,9.059375,0.883063125,0.367453912,0.355559626
2013531,10,7.69032541,1.300335092,9,9.059375,0.993446016,0.192693352,0.289150372
2013532,13,13.64636725,0.952634482,11,12.1559322,0.904907975,0.285961219,0.323671498
2013533,8,7.058069886,1.133454348,7,7.693617021,0.909845133,0.324352514,0.359976832
2013534,10,10.48135808,0.954074837,7,7.693617021,0.909845133,0.340972625,0.355922386
2013535,8,12.01644233,0.665754454,8,12.1559322,0.658114891,0.396953333,0.429868819
2013536,9,11.28369434,0.797611113,6,7.693617021,0.779867257,0.419560881,0.426973275
2013537,3,13.52980356,0.221732709,2,12.1559322,0.164528723,0.76049025,0.804118774
2013538,12,10.82101053,1.108953731,11,7.693617021,1.429756637,0.262610804,0.233781015
2013539,5,12.66407841,0.394817517,6,12.1559322,0.493586168,0.558273702,0.510455564
2013540,5,17.48304039,0.285991446,3,12.1559322,0.246793084,0.636324442,0.664951912
2013541,7,9.77313754,0.716249001,6,7.693617021,0.779867257,0.41291167,0.384089497
2013542,6,9.052651357,0.66278925,3,9.059375,0.331148672,0.424956294,0.659497279
2013543,10,6.840136672,1.461959092,8,7.693617021,1.039823009,0.26072078,0.303687636
2013544,8,6.593858748,1.213250133,11,7.693617021,1.429756637,0.248619738,0.233781015
2013545,5,8.927921561,0.560040763,8,7.693617021,1.039823009,0.479073199,0.300976139
2013546,8,11.47060106,0.697435118,9,12.1559322,0.740379253,0.383463685,0.387918603
2013547,4,10.58687268,0.377826401,3,9.059375,0.331148672,0.579579811,0.659497279
2013548,9,11.28386201,0.797599261,5,7.693617021,0.649889381,0.399656726,0.458933959
2013549,6,14.30965519,0.419297315,4,12.1559322,0.329057446,0.588561824,0.645404952
2013550,11,9.813830823,1.12086709,9,7.693617021,1.169800885,0.257600926,0.280652562
2013551,9,9.600357451,0.937465094,6,7.693617021,0.779867257,0.309635398,0.382224984
2013552,9,8.665716938,1.03857535,6,7.693617021,0.779867257,0.289688114,0.382224984
2013553,12,13.74428956,0.873089871,10,12.1559322,0.822643614,0.332530216,0.381884945
2013554,4,8.958522022,0.446502223,4,7.693617021,0.519911504,0.562618545,0.538573508
2013555,9,7.080916626,1.271021885,11,7.693617021,1.429756637,0.250553795,0.234691555
2013556,6,8.055296725,0.744851519,5,9.059375,0.551914453,0.372623671,0.444987775
2013557,3,9.743515525,0.307897082,2,9.059375,0.220765781,0.672615526,0.729867194
2013558,15,14.59014178,1.028091449,13,12.1559322,1.069436698,0.311644467,0.313300094
2013559,4,8.799101724,0.454591858,5,7.693617021,0.649889381,0.513528048,0.475025142
2013560,10,9.767909788,1.023760479,7,7.693617021,0.909845133,0.329410933,0.35534318
2013561,9,8.473226278,1.062169203,8,7.693617021,1.039823009,0.30865826,0.313449024
2013562,12,11.11491134,1.079630744,10,7.693617021,1.299778761,0.302237857,0.262626263
2013563,8,14.7826396,0.541175339,9,12.1559322,0.740379253,0.415957657,0.373177375
2013564,8,9.698774409,0.824846487,7,7.693617021,0.909845133,0.333705499,0.328699681
2013565,8,10.42671644,0.767259765,9,12.1559322,0.740379253,0.317511649,0.389200449
2013566,8,9.898351325,0.808215403,6,7.693617021,0.779867257,0.390319885,0.40149161
2013567,10,11.37725616,0.878946546,6,7.693617021,0.779867257,0.350282577,0.395898073
2013568,13,11.60449107,1.120255936,8,7.693617021,1.039823009,0.278715194,0.309110629
2013569,9,11.18375792,0.804738449,7,7.693617021,0.909845133,0.39168922,0.347813496
2013570,9,9.84211204,0.914437873,6,7.693617021,0.779867257,0.383408537,0.417029211
2013571,5,9.430945295,0.530169548,4,9.059375,0.441531563,0.525762341,0.580043073
2013572,7,8.401955967,0.833139334,4,9.059375,0.441531563,0.370727718,0.60373295
2013573,10,9.67876789,1.03318936,8,7.693617021,1.039823009,0.314359915,0.311822126
2013574,10,9.898851167,1.01021824,8,7.693617021,1.039823009,0.306722552,0.310737527
2013575,6,6.672599541,0.899199774,8,7.693617021,1.039823009,0.336873832,0.345444685
2013576,14,18.86422332,0.742145582,11,12.1559322,0.904907975,0.404379057,0.314595228
2013577,13,9.143312506,1.421804187,10,7.693617021,1.299778761,0.229869177,0.250601251
2013578,8,10.79984504,0.740751369,6,7.693617021,0.779867257,0.393356642,0.40149161
2013579,7,12.98154843,0.539226891,6,12.1559322,0.493586168,0.471371625,0.504854369
2013580,8,6.141719003,1.302566919,10,7.693617021,1.299778761,0.215268038,0.248677249
2013581,13,10.81731738,1.201776701,9,7.693617021,1.169800885,0.231313274,0.270456283
2013582,15,11.28444539,1.329263378,9,7.693617021,1.169800885,0.244078266,0.301045119
2013583,12,11.00293515,1.090618079,8,7.693617021,1.039823009,0.302697146,0.341106291
2013584,1,7.819637665,0.127883163,1,7.693617021,0.129977876,0.881301505,0.87567303
2013585,7,7.997795254,0.875241211,7,7.693617021,0.909845133,0.344007366,0.350130321
2013586,6,10.19759105,0.588374252,5,7.693617021,0.649889381,0.454641559,0.438149514
2013587,11,8.850594894,1.242854309,8,7.693617021,1.039823009,0.220513811,0.306941432
2013588,7,7.330937668,0.954857389,9,7.693617021,1.169800885,0.299224206,0.266377772
2013589,7,7.324311408,0.955721243,7,7.693617021,0.909845133,0.328231967,0.362872864
2013590,13,9.824865797,1.32317329,11,7.693617021,1.429756637,0.258931949,0.256544503
2013591,7,9.471767558,0.739038406,4,7.693617021,0.519911504,0.478196848,0.545851528
2013593,11,12.32564179,0.892448457,8,7.693617021,1.039823009,0.372094545,0.334598698
2013594,8,9.077653194,0.881285045,6,7.693617021,0.779867257,0.385335196,0.425108763
2013595,8,10.51252195,0.760997222,5,7.693617021,0.649889381,0.494816225,0.534696614
2013596,5,9.486811698,0.527047459,3,7.693617021,0.389933628,0.533710082,0.582968563
2013597,19,16.87206119,1.126122042,11,12.1559322,0.904907975,0.272620913,0.331283853
2013598,14,11.17809661,1.252449365,11,9.059375,1.214211797,0.264920577,0.238354884
2013599,11,13.21892106,0.832140532,7,9.059375,0.772680235,0.387673008,0.369332555
2013600,9,8.63457359,1.042321304,7,7.693617021,0.909845133,0.265210631,0.328699681
2013601,12,11.33953944,1.058244038,8,7.693617021,1.039823009,0.354735203,0.354663774
2013602,10,10.64320341,0.939566746,6,7.693617021,0.779867257,0.352558387,0.366687383
2013603,18,18.06201495,0.996566554,10,12.1559322,0.822643614,0.334017503,0.367809058
2013604,18,13.56663465,1.326784458,16,12.1559322,1.316229782,0.212762953,0.220804238
2013605,7,10.73477531,0.652086308,4,9.059375,0.441531563,0.416777233,0.534338358
2013606,6,10.76283622,0.557473874,3,9.059375,0.331148672,0.463363774,0.683337652
2013607,11,9.391117778,1.171319566,10,9.059375,1.103828907,0.252070732,0.263485817
2013608,8,8.296303291,0.964284901,7,9.059375,0.772680235,0.262411402,0.360381397
2013609,6,10.94214438,0.548338588,5,9.059375,0.551914453,0.477653901,0.518781952
2013610,7,10.73081173,0.652327165,6,9.059375,0.662297344,0.416499247,0.407345922
2013611,5,7.240303496,0.690578786,6,9.059375,0.662297344,0.379521058,0.424776925
2013612,14,11.58401113,1.208562375,11,9.059375,1.214211797,0.225680856,0.220906683
2013613,8,11.90860387,0.671783199,6,9.059375,0.662297344,0.440145866,0.420834198
2013614,5,6.484223153,0.771102395,7,7.693617021,0.909845133,0.376225364,0.344917463
2013615,7,9.821861378,0.712695866,4,9.059375,0.441531563,0.4097684,0.569035654
2013616,7,9.815256139,0.713175479,4,9.059375,0.441531563,0.409776793,0.569035654
2013617,6,7.077909734,0.8477079,6,9.059375,0.662297344,0.25664643,0.397800374
2013618,1,6.76385112,0.147844768,1,7.693617021,0.129977876,0.847502889,0.853157122
2013619,5,9.80703915,0.509837875,3,9.059375,0.331148672,0.535974139,0.659497279
2013620,7,9.749728256,0.717968729,5,9.059375,0.551914453,0.422540712,0.514114248
2013621,4,9.749728256,0.410267845,3,9.059375,0.331148672,0.583190962,0.659497279
2013622,10,6.564732629,1.523291285,8,7.693617021,1.039823009,0.207384414,0.286876356
2013623,9,7.931431397,1.134725821,6,7.693617021,0.779867257,0.279509671,0.392790553
2013624,6,6.966151938,0.861307656,6,7.693617021,0.779867257,0.353533644,0.384711001
2013625,6,6.497796177,0.923389998,8,7.693617021,1.039823009,0.357801411,0.317787419
2013626,8,7.29439177,1.096732977,9,7.693617021,1.169800885,0.287954754,0.295946979
2013627,8,7.272933278,1.099968843,11,7.693617021,1.429756637,0.275057701,0.234691555
2013628,7,10.7014111,0.654119343,3,9.059375,0.331148672,0.473486424,0.659497279
2013629,7,10.91014644,0.641604587,4,9.059375,0.441531563,0.366941102,0.511366356
2013630,6,8.134752745,0.737576198,6,9.059375,0.662297344,0.382828308,0.424776925
2013631,5,10.5932081,0.472000545,3,9.059375,0.331148672,0.551335753,0.683337652
2013632,9,10.92043121,0.824143281,5,9.059375,0.551914453,0.36323038,0.523671927
2013633,8,9.863307607,0.811086941,7,9.059375,0.772680235,0.339796207,0.367192061
2013634,9,6.590773012,1.365545435,8,7.693617021,1.039823009,0.257598929,0.335683297
2013635,8,9.012581772,0.88764798,8,9.059375,0.883063125,0.295634018,0.317091042
2013636,11,11.00328831,0.999701152,5,9.059375,0.551914453,0.272817288,0.488108469
2013637,10,8.502824391,1.176079799,5,9.059375,0.551914453,0.231187007,0.434541009
2013638,4,9.026395405,0.443144779,4,9.059375,0.441531563,0.505277471,0.569035654
2013639,4,9.00451791,0.44422145,3,9.059375,0.331148672,0.592249488,0.679450635
2013640,5,6.771444659,0.73839487,6,9.059375,0.662297344,0.32799502,0.442207927
2013641,11,8.659647009,1.270259629,8,9.059375,0.883063125,0.171503921,0.335226232
2013642,4,9.919489987,0.403246538,2,9.059375,0.220765781,0.593574126,0.792314213
2013643,9,10.95441966,0.821586198,3,9.059375,0.331148672,0.335532313,0.62088624
2013644,6,10.91143059,0.549882066,4,9.059375,0.441531563,0.44994606,0.511366356
2013645,6,10.55754689,0.568313839,2,9.059375,0.220765781,0.513231397,0.792314213
2013646,10,8.563783206,1.167708215,7,9.059375,0.772680235,0.210893077,0.360381397
2013647,8,8.843224975,0.904647346,6,9.059375,0.662297344,0.319650979,0.408798506
2013648,9,8.679979105,1.036868855,8,7.693617021,1.039823009,0.314311667,0.291214751
2013649,8,10.53614981,0.759290647,6,9.059375,0.662297344,0.350974243,0.397800374
2013650,5,7.87472505,0.634942803,5,7.693617021,0.649889381,0.438331903,0.456252095
2013651,4,8.19800449,0.487923617,4,9.059375,0.441531563,0.49533723,0.565446279
2013652,5,10.72162702,0.466347131,5,9.059375,0.551914453,0.527751087,0.497221605
2013653,7,8.742570428,0.800679852,5,9.059375,0.551914453,0.371530737,0.441653701
2013654,4,10.69375469,0.374050099,2,9.059375,0.220765781,0.650813006,0.792314213
2013655,15,11.58401113,1.294888259,12,9.059375,1.324594688,0.204959735,0.19038433
2013657,8,7.272933278,1.099968843,9,7.693617021,1.169800885,0.27578448,0.283201631
2013658,8,7.29439177,1.096732977,10,7.693617021,1.299778761,0.275359134,0.263588264
2013659,3,9.30500656,0.322407081,2,9.059375,0.220765781,0.676851529,0.792314213
2013660,4,9.957558051,0.401704914,2,9.059375,0.220765781,0.633724992,0.792314213
2013661,3,9.930753173,0.30209189,2,9.059375,0.220765781,0.688104842,0.792314213
2013662,6,7.217900368,0.83126667,8,9.059375,0.883063125,0.294096864,0.317091042
2013663,7,7.763111853,0.901700263,9,9.059375,0.993446016,0.279965929,0.295725904
2013664,7,6.496249584,1.077544806,10,7.693617021,1.299778761,0.28612346,0.250601251
2013665,5,6.050997838,0.826309996,7,7.693617021,0.909845133,0.35844942,0.372140168
2013666,5,8.280572631,0.603822975,7,7.693617021,0.909845133,0.453787365,0.340283811
2013667,6,6.382734769,0.940035928,4,7.693617021,0.519911504,0.389555011,0.500727802
2013668,9,7.752099476,1.160975814,7,9.059375,0.772680235,0.214410872,0.368748784
2013669,9,7.923454168,1.135868248,10,7.693617021,1.299778761,0.334897598,0.278980279
2013670,1,7.279780096,0.137366787,1,9.059375,0.110382891,0.839695265,0.888785337
2013671,7,7.959405949,0.879462619,6,9.059375,0.662297344,0.307853154,0.431002283
2013672,6,6.594362675,0.909868064,8,7.693617021,1.039823009,0.340192436,0.325921909
2013673,11,9.391117778,1.171319566,8,9.059375,0.883063125,0.252070732,0.310313244
2013674,15,13.18528385,1.137631936,11,9.059375,1.214211797,0.282945198,0.240691697
2013675,2,8.379918893,0.238665794,3,9.059375,0.331148672,0.723413519,0.695257839
2013676,9,7.649051098,1.176616535,7,7.693617021,0.909845133,0.281791605,0.32406603
2013677,3,10.83444126,0.276894759,2,7.693617021,0.259955752,0.674137461,0.671641791
2013678,5,9.225529159,0.541974332,4,7.693617021,0.519911504,0.532016434,0.519650655
2013679,17,15.63761187,1.087122518,15,12.1559322,1.233965421,0.261418845,0.251029834
2013680,3,10.82494217,0.277137739,2,9.059375,0.220765781,0.700051173,0.729867194
2013681,10,9.290403072,1.076379563,8,9.059375,0.883063125,0.253156851,0.317091042
2013682,3,10.59078749,0.283265055,1,9.059375,0.110382891,0.726249155,0.882882883
2013683,2,10.53657298,0.189815038,1,9.059375,0.110382891,0.810825086,0.882882883
2013684,4,9.590809096,0.41706596,3,7.693617021,0.389933628,0.542045219,0.553521687
2013685,11,10.99811853,1.000171072,8,7.693617021,1.039823009,0.313830412,0.313449024
2013686,9,7.893620076,1.140161284,8,7.693617021,1.039823009,0.309608369,0.346529284
2013687,13,10.64061189,1.221734251,9,7.693617021,1.169800885,0.242215889,0.286260515
2013688,4,7.711602986,0.518698902,2,9.059375,0.220765781,0.55124869,0.753602713
2013689,6,13.40398982,0.447627914,6,12.1559322,0.493586168,0.512291569,0.509335325
2013690,9,16.12245118,0.558227772,9,12.1559322,0.740379253,0.48869387,0.38952091
2013691,4,17.01623037,0.23506969,2,12.1559322,0.164528723,0.715002854,0.75862069
2013692,9,17.53038264,0.513394384,4,12.1559322,0.329057446,0.539565113,0.631137222
2013693,21,19.1461725,1.096824966,9,12.1559322,0.740379253,0.314245144,0.394968755
2013694,14,16.97864764,0.824565083,8,12.1559322,0.658114891,0.388035784,0.430877901
2013695,8,7.263533593,1.101392304,9,7.693617021,1.169800885,0.26278466,0.268926842
2013696,3,10.36862559,0.289334394,4,7.693617021,0.519911504,0.643423496,0.518922853
2013697,6,13.01229198,0.461102472,5,12.1559322,0.411321807,0.506042454,0.553447935
2013698,10,11.16670646,0.895519196,7,7.693617021,0.909845133,0.353737172,0.33391254
2013699,16,11.98291921,1.335233904,11,9.059375,1.214211797,0.234622304,0.232590746
2013700,13,11.32192053,1.14821509,9,7.693617021,1.169800885,0.274685522,0.30257456
2013701,2,6.627147004,0.30178899,2,7.693617021,0.259955752,0.704460884,0.723441615
2013702,8,8.255461105,0.969055501,8,7.693617021,1.039823009,0.350614447,0.329175705
2013703,3,7.953450582,0.377194775,2,9.059375,0.220765781,0.585338748,0.761231986
2013704,4,8.72217266,0.458601332,5,7.693617021,0.649889381,0.547121416,0.456922561
2013705,3,10.46700692,0.286614887,3,7.693617021,0.389933628,0.712055712,0.632311978
2013706,14,12.82400782,1.091702391,13,12.1559322,1.069436698,0.271927415,0.282576472
2013707,15,14.84942539,1.010140097,13,12.1559322,1.069436698,0.263885714,0.270179221
2013708,10,8.869667916,1.127437926,8,7.693617021,1.039823009,0.254816317,0.30856833
2013709,7,7.045785691,0.993501691,6,7.693617021,0.779867257,0.260345242,0.362336855
2013710,7,7.132806747,0.981380857,10,7.693617021,1.299778761,0.322476244,0.28042328
2013711,13,10.76968564,1.207091872,10,7.693617021,1.299778761,0.234378479,0.251563252
2013712,6,9.871390393,0.607817112,3,9.059375,0.331148672,0.451959387,0.683337652
2013713,7,12.00017166,0.583324989,7,7.693617021,0.909845133,0.444461111,0.33217492
2013714,8,13.57501873,0.589317787,6,9.059375,0.662297344,0.481737877,0.411288649
2013715,7,6.974371886,1.003674613,6,7.693617021,0.779867257,0.364952911,0.438160348
2013716,6,10.9967683,0.545614842,8,12.1559322,0.658114891,0.457618514,0.458123108
2013717,21,19.55928762,1.073658735,12,12.1559322,0.987172337,0.31846959,0.349985967
2013718,11,9.814061032,1.120840798,10,7.693617021,1.299778761,0.276757178,0.254449254
2013719,2,8.020677271,0.249355501,2,7.693617021,0.259955752,0.666751909,0.680421422
2013720,8,10.5013107,0.761809666,5,7.693617021,0.649889381,0.39141436,0.443513242
2013721,11,16.20209857,0.678924397,11,12.1559322,0.904907975,0.399133317,0.336261162
2013722,12,10.0463618,1.194462258,12,7.693617021,1.559734513,0.27823854,0.218668971
2013723,16,12.96763274,1.233841235,9,9.059375,0.993446016,0.262007665,0.280844437
2013724,8,9.126595365,0.876559076,8,7.693617021,1.039823009,0.344843033,0.313991323
2013725,10,12.08709024,0.827328977,8,12.1559322,0.658114891,0.350659183,0.418096199
2013726,11,12.15778557,0.904770029,9,12.1559322,0.740379253,0.319066765,0.368370453
2013727,16,13.33783175,1.199595279,16,12.1559322,1.316229782,0.211543065,0.222971346
2013728,9,10.30871838,0.873047421,8,7.693617021,1.039823009,0.387233987,0.344360087
2013729,3,8.933818947,0.335802641,5,7.693617021,0.649889381,0.622440255,0.494468656
2013730,5,8.243318287,0.606551855,4,9.059375,0.441531563,0.44307471,0.587461115
2013731,12,9.705227875,1.236447011,11,7.693617021,1.429756637,0.256368297,0.237423173
2013732,10,14.96190089,0.668364272,9,12.1559322,0.740379253,0.426272168,0.386316295
2013733,8,11.80138612,0.677886472,5,7.693617021,0.649889381,0.414322699,0.401944351
2013734,8,5.956455363,1.34308066,9,7.693617021,1.169800885,0.258898545,0.302064746
2013735,7,8.700842071,0.804519832,7,7.693617021,0.909845133,0.381807147,0.346075876
2013736,14,17.09877762,0.81877198,6,12.1559322,0.493586168,0.406746591,0.539208364
2013737,8,8.595612375,0.930707395,7,7.693617021,0.909845133,0.323101454,0.344917463
2013738,3,7.086532551,0.423338209,3,9.059375,0.331148672,0.538639189,0.659497279
2013739,8,14.68861471,0.544639516,8,12.1559322,0.658114891,0.446447876,0.412041709
2013740,10,10.39640465,0.961870987,7,7.693617021,0.909845133,0.347558754,0.344917463
2013741,12,10.51007388,1.141761717,11,7.693617021,1.429756637,0.272962952,0.237423173
2013742,9,8.416184834,1.069368149,9,7.693617021,1.169800885,0.288912606,0.268926842
2013743,7,9.479406864,0.738442827,6,7.693617021,0.779867257,0.474548509,0.473586078
2013744,11,10.12462769,1.086459704,6,9.059375,0.662297344,0.275348557,0.410458601
2013745,5,11.32804813,0.441382305,6,7.693617021,0.779867257,0.508627682,0.358607831
2013746,9,9.464333608,0.950938584,8,7.693617021,1.039823009,0.346095947,0.336225597
2013747,4,6.63562793,0.602806553,3,7.693617021,0.389933628,0.483348251,0.593314763
2013748,17,19.75834902,0.860395774,8,12.1559322,0.658114891,0.376988681,0.427850656
2013749,6,10.03693973,0.597791773,5,9.059375,0.551914453,0.493554803,0.544787731
2013750,20,18.35791072,1.089448593,10,12.1559322,0.822643614,0.310583864,0.397184823
2013751,10,12.51537934,0.799016931,6,7.693617021,0.779867257,0.40781044,0.392790553
2013752,13,9.699341506,1.340297173,10,7.693617021,1.299778761,0.272642412,0.286195286
2013753,6,7.543523766,0.795384251,6,7.693617021,0.779867257,0.4448036,0.427594779
2013754,5,7.908761582,0.632210233,5,7.693617021,0.649889381,0.468280476,0.4837412
2013755,7,9.678997895,0.723215366,8,7.693617021,1.039823009,0.404085971,0.323752711
2013756,16,14.76576032,1.083587953,14,12.1559322,1.15170106,0.29004401,0.273716952
2013757,7,8.902339715,0.786310141,5,9.059375,0.551914453,0.377515387,0.477661703
2013758,8,14.2830238,0.560105487,6,12.1559322,0.493586168,0.459634526,0.495892457
2013759,13,18.18956896,0.714695331,7,12.1559322,0.57585053,0.44431014,0.492833127
2013760,8,9.615447811,0.831994532,7,7.693617021,0.909845133,0.389592176,0.369823342
2013761,5,6.468776766,0.772943662,5,7.693617021,0.649889381,0.427333608,0.472343279
2013762,11,11.033001,0.997008883,11,7.693617021,1.429756637,0.313767812,0.26200774
2013763,8,8.288760874,0.965162359,7,7.693617021,0.909845133,0.35248144,0.373877787
2013764,4,10.89375482,0.367182855,2,9.059375,0.220765781,0.62986424,0.729867194
2013765,15,14.73838573,1.017750538,14,12.1559322,1.15170106,0.251295361,0.266459305
2013766,4,8.835375673,0.452725515,5,7.693617021,0.649889381,0.566220706,0.494468656
2013767,7,8.323422648,0.841000187,7,7.693617021,0.909845133,0.396781894,0.386041124
2013768,10,10.05142247,0.99488406,9,7.693617021,1.169800885,0.361630924,0.30512363
2013769,6,7.801751853,0.769058041,5,9.059375,0.551914453,0.394367588,0.495443432
2013770,4,10.60447906,0.377199104,3,7.693617021,0.389933628,0.627894007,0.634699562
2013771,12,10.83083802,1.107947509,9,7.693617021,1.169800885,0.260533481,0.284731073
2013772,8,11.2378091,0.711882533,8,7.693617021,1.039823009,0.382018892,0.306941432
2013773,9,9.652031097,0.932446229,7,7.693617021,0.909845133,0.361740677,0.360556038
2013774,9,13.59896275,0.661815181,10,12.1559322,0.822643614,0.40073019,0.370257038
2013775,13,19.31118585,0.673184966,4,12.1559322,0.329057446,0.483110122,0.613512379
2013776,3,5.992027281,0.500665277,3,7.693617021,0.389933628,0.574597991,0.632311978
2013777,10,12.48104766,0.801214792,7,7.693617021,0.909845133,0.380556438,0.362872864
2013778,5,11.53332047,0.433526495,4,7.693617021,0.519911504,0.515118878,0.475982533
2013779,16,14.69742239,1.088626263,13,12.1559322,1.069436698,0.215276886,0.269370705
2013780,16,13.58121038,1.178098237,15,12.1559322,1.233965421,0.242478936,0.255024342
2013781,10,10.31833585,0.969148528,8,7.693617021,1.039823009,0.353218152,0.356290672
2013782,6,7.041890894,0.852043874,5,7.693617021,0.649889381,0.403393224,0.460945357
2013783,7,7.579812849,0.923505651,7,9.059375,0.772680235,0.31194344,0.387234871
2013784,16,20.17578081,0.793030027,7,12.1559322,0.57585053,0.429618912,0.480092019
2013785,10,10.8292355,0.92342622,8,7.693617021,1.039823009,0.320830809,0.300976139
2013786,13,10.19336148,1.27533984,12,7.693617021,1.559734513,0.255632051,0.218668971
2013787,3,9.993256128,0.300202453,2,9.059375,0.220765781,0.651077997,0.755863238
2013788,10,7.333154353,1.363669646,10,7.693617021,1.299778761,0.214680687,0.247715248
2013789,8,6.540434642,1.2231603,8,7.693617021,1.039823009,0.278481435,0.334598698
2013790,5,6.577685187,0.760145835,4,7.693617021,0.519911504,0.402195064,0.478165939
2013791,13,12.56156456,1.034902933,8,7.693617021,1.039823009,0.299380103,0.286876356
2013792,8,10.80530451,0.740377098,6,7.693617021,0.779867257,0.374122346,0.362958359
2013797,6,11.70189321,0.512737545,6,12.1559322,0.493586168,0.462276856,0.47386109
2013798,13,10.75122221,1.209164851,11,7.693617021,1.429756637,0.246767003,0.232415206
2013799,10,9.61861438,1.039650786,5,9.059375,0.551914453,0.277861883,0.466548122
2013800,11,11.80233523,0.932018942,8,7.693617021,1.039823009,0.361327358,0.316160521
2013801,11,10.44958114,1.052673772,10,7.693617021,1.299778761,0.292928353,0.270803271
2013802,14,9.622853122,1.454869967,10,7.693617021,1.299778761,0.251084595,0.275613276
2013803,9,8.164404013,1.102346232,9,7.693617021,1.169800885,0.274031635,0.297476421
2013804,15,10.54207334,1.42287001,10,7.693617021,1.299778761,0.214320284,0.250601251
2013805,8,6.637702375,1.205236322,8,7.693617021,1.039823009,0.239208987,0.290130152
2013806,9,10.02494927,0.897760154,7,7.693617021,0.909845133,0.321088356,0.31074428
2013808,9,14.80259375,0.608001554,5,12.1559322,0.411321807,0.493255718,0.559375617
2013809,7,12.37010681,0.56588032,6,7.693617021,0.779867257,0.449773915,0.357364823
2013810,8,7.995395369,1.00057591,8,7.693617021,1.039823009,0.307782986,0.317245119
2013811,7,10.44348174,0.670274548,5,7.693617021,0.649889381,0.48090044,0.468990949
2013812,6,8.593815285,0.698176514,6,7.693617021,0.779867257,0.464212936,0.432566812
2013814,12,13.25302047,0.90545397,9,12.1559322,0.740379253,0.309948031,0.382470758
2013815,16,15.87590775,1.007816387,13,12.1559322,1.069436698,0.266390178,0.272065759
2013816,8,7.315346849,1.093591345,8,7.693617021,1.039823009,0.286881529,0.310195228
2013817,15,11.7619608,1.275297568,10,7.693617021,1.299778761,0.254241469,0.249158249
2013818,11,12.76761941,0.861554503,10,12.1559322,0.822643614,0.337841026,0.336597307
2013819,11,10.69786726,1.028242334,12,12.1559322,0.987172337,0.237112811,0.28627561
2013820,13,18.06183741,0.719749586,6,12.1559322,0.493586168,0.457656755,0.513442868
2013821,5,7.638298675,0.654596032,4,7.693617021,0.519911504,0.500452216,0.560407569
2013822,2,10.82494217,0.184758493,0,9.059375,0,0.800863428,1
2013823,9,12.31471925,0.730832739,7,9.059375,0.772680235,0.433369289,0.395796848
2013824,4,8.766157767,0.456300252,4,9.059375,0.441531563,0.554628521,0.580043073
2013825,14,15.41486208,0.908214418,9,12.1559322,0.740379253,0.361314912,0.400096138
2013826,13,16.27526458,0.798758136,8,9.059375,0.883063125,0.395086129,0.28411797
2013827,12,11.32192053,1.059890852,10,7.693617021,1.299778761,0.27695197,0.262626263
2013828,8,8.869667916,0.901950341,7,7.693617021,0.909845133,0.313374979,0.350709528
2013829,16,16.08067647,0.994983017,10,9.059375,1.103828907,0.212877853,0.266109198
2013830,17,14.78318534,1.149955142,17,12.1559322,1.398494144,0.178743379,0.211719567
2013831,13,15.21443161,0.8544519,6,9.059375,0.662297344,0.365667148,0.440547832
2013832,7,10.63530948,0.65818489,5,7.693617021,0.649889381,0.438019757,0.454240697
2013833,12,11.25529463,1.066164894,9,7.693617021,1.169800885,0.281296965,0.286260515
2013834,12,10.22337042,1.1737812,10,7.693617021,1.299778761,0.289392435,0.262626263
2013835,13,17.38506968,0.74776807,8,9.059375,0.883063125,0.403511761,0.293460341
2013837,4,10.56255756,0.378696161,3,7.693617021,0.389933628,0.601544897,0.596498209
2013838,9,7.991498287,1.126196825,9,7.693617021,1.169800885,0.29422465,0.308182513
2013839,14,10.01538801,1.397848989,10,7.693617021,1.299778761,0.221999472,0.262626263
2013840,7,7.896770203,0.886438356,5,9.059375,0.551914453,0.335681275,0.465214492
2013841,9,9.79507425,0.918829176,7,7.693617021,0.909845133,0.299574682,0.347813496
2013842,14,17.64124627,0.793594726,7,12.1559322,0.57585053,0.422303528,0.506282074
2013843,12,9.864717719,1.216456501,11,7.693617021,1.429756637,0.249005194,0.245162759
2013844,10,10.48903047,0.953376962,10,7.693617021,1.299778761,0.291039417,0.250601251
