UNIQUE_ID,IND_DOMAIN,DSGN_CYCLE,WGT_TP,SITE_ID
NRS_CA-11076,CORE,2018-19,692.0332192,NRS18_CA_10066
NRS_CA-11099,CORE,2013-14,692.0332192,CASS-1271
NRS_CA-11103,CORE,2013-14,692.0332192,CASS-1275
NRS_CA-11106,CORE,2013-14,692.0332192,CASS-1278
NRS_CA-11125,CORE,2013-14,692.0332192,CASS-1297
NRS_CA-11141,CORE,2013-14,692.0332192,CASS-1313
NRS_CA-11167,CORE,2013-14,290.8421468,CASS-1339
NRS_CA-11178,CORE,2013-14,692.0332192,CASS-1350
NRS_CA-11185,CORE,2013-14,259.9480507,CASS-1357
NRS_CA-11197,CORE,2018-19,151.8048668,NRS18_CA_10048
NRS_CA-11198,CORE,2018-19,84.38352112,NRS18_CA_10049
NRS_CA-11201,CORE,2018-19,84.38352112,NRS18_CA_10052
NRS_CA-11203,CORE,2018-19,84.38352112,NRS18_CA_10054
NRS_CA-11204,CORE,2018-19,84.38352112,NRS18_CA_10055
NRS_CA-11205,CORE,2018-19,84.38352112,NRS18_CA_10056
NRS_CA-11206,CORE,2018-19,692.0332192,NRS18_CA_10088
NRS_CA-11212,CORE,2018-19,692.0332192,NRS18_CA_10094
NRS_CA-11226,CORE,2018-19,692.0332192,NRS18_CA_10108
NRS_CA-11236,CORE,2018-19,290.8421468,NRS18_CA_10247
NRS_CA-11311,CORE,2018-19,290.8421468,NRS18_CA_10322
NRS_CA-11313,CORE,2018-19,290.8421468,NRS18_CA_10324
NRS_CA-11332,CORE,2018-19,290.8421468,NRS18_CA_10343
NRS_CA-11341,CORE,2018-19,290.8421468,NRS18_CA_10352
NRS_CA-11343,CORE,2018-19,698.0194651,NRS18_CA_10389
NRS_CA-11354,CORE,2018-19,259.9480507,NRS18_CA_10548
NRS_CA-11355,CORE,2018-19,84.38352112,NRS18_CA_10788
NRS_CA-11362,CORE,2018-19,84.38352112,NRS18_CA_10795
NRS_CA-11364,CORE,2018-19,151.8048668,NRS18_CA_10889
NRS_CO-10220,CORE,2008-09,74.10660669,FW08CO021
NRS_CO-10220,CORE,2013-14,74.10660669,COR9-0901
NRS_CO-10222,CORE,2008-09,329.8683868,FW08CO023
NRS_CO-10222,CORE,2013-14,329.8683868,COS9-0920
NRS_CO-10224,CORE,2008-09,74.10660669,FW08CO025
NRS_CO-10224,CORE,2013-14,74.10660669,COR9-0902
NRS_CO-10224,CORE,2018-19,74.10660669,NRS18_CO_10002
NRS_CO-10226,CORE,2008-09,905.5945422,FW08CO027
NRS_CO-10226,CORE,2013-14,905.5945422,COS9-0921
NRS_CO-10226,CORE,2018-19,905.5945422,NRS18_CO_10003
NRS_CO-10227,CORE,2008-09,68.41295868,FW08CO028
NRS_CO-10227,CORE,2013-14,68.41295868,COR9-0903
NRS_CO-10227,CORE,2018-19,68.41295868,NRS18_CO_10009
NRS_CO-10228,CORE,2008-09,329.8683868,FW08CO029
NRS_CO-10228,CORE,2013-14,329.8683868,COS9-0922
NRS_CO-10228,CORE,2018-19,329.8683868,NRS18_CO_10004
NRS_CO-10230,CORE,2008-09,135.8889911,FW08CO031
NRS_CO-10230,CORE,2013-14,135.8889911,COS9-0923
NRS_CO-10230,CORE,2018-19,135.8889911,NRS18_CO_10005
NRS_CO-10231,CORE,2008-09,68.41295868,FW08CO032
NRS_CO-10231,CORE,2013-14,68.41295868,COR9-0904
NRS_CO-10231,CORE,2018-19,68.41295868,NRS18_CO_10010
NRS_CO-10232,CORE,2008-09,74.10660669,FW08CO033
NRS_CO-10232,CORE,2013-14,74.10660669,COR9-0905
NRS_CO-10232,CORE,2018-19,74.10660669,NRS18_CO_10011
NRS_CO-10235,CORE,2008-09,68.41295868,FW08CO036
NRS_CO-10235,CORE,2013-14,68.41295868,COR9-0906
NRS_CO-10235,CORE,2018-19,68.41295868,NRS18_CO_10012
NRS_CO-10236,CORE,2008-09,74.10660669,FW08CO037
NRS_CO-10236,CORE,2013-14,74.10660669,COR9-0907
NRS_CO-10236,CORE,2018-19,74.10660669,NRS18_CO_10060
NRS_CO-10237,CORE,2008-09,329.8683868,FW08CO038
NRS_CO-10237,CORE,2013-14,329.8683868,COS9-0924
NRS_CO-10245,CORE,2008-09,69.61732354,FW08CO046
NRS_CO-10245,CORE,2013-14,69.61732354,COR9-0908
NRS_CO-10246,CORE,2008-09,68.41295868,FW08CO047
NRS_CO-10246,CORE,2013-14,68.41295868,COR9-0909
NRS_CO-10246,CORE,2018-19,68.41295868,NRS18_CO_10061
NRS_CO-10248,CORE,2008-09,74.10660669,FW08CO049
NRS_CO-10249,CORE,2008-09,69.61732354,FW08CO050
NRS_CO-10252,CORE,2008-09,74.10660669,FW08CO053
NRS_CO-10253,CORE,2008-09,69.61732354,FW08CO054
NRS_CO-10254,CORE,2008-09,69.61732354,FW08CO055
NRS_CO-10258,CORE,2008-09,69.61732354,FW08CO059
NRS_CO-10259,CORE,2008-09,68.41295868,FW08CO060
NRS_CO-10261,CORE,2008-09,69.61732354,FW08CO062
NRS_CO-10265,CORE,2008-09,74.10660669,FW08CO066
NRS_CO-10271,CORE,2008-09,68.41295868,FW08CO072
NRS_CO-10272,CORE,2008-09,274.6765423,FW08CO073
NRS_CO-10272,CORE,2013-14,274.6765423,COS9-0925
NRS_CO-10273,CORE,2008-09,135.8889911,FW08CO076
NRS_CO-10273,CORE,2013-14,135.8889911,COS9-0926
NRS_CO-10273,CORE,2018-19,135.8889911,NRS18_CO_10050
NRS_CO-10277,CORE,2008-09,329.8683868,FW08CO083
NRS_CO-10277,CORE,2013-14,329.8683868,COS9-0927
NRS_CO-10279,CORE,2008-09,274.6765423,FW08CO085
NRS_CO-10279,CORE,2013-14,274.6765423,COS9-0928
NRS_CO-10280,CORE,2008-09,329.8683868,FW08CO086
NRS_CO-10280,CORE,2013-14,329.8683868,COS9-0929
NRS_CO-10280,CORE,2018-19,329.8683868,NRS18_CO_10053
NRS_CO-10281,CORE,2008-09,905.5945422,FW08CO087
NRS_CO-10281,CORE,2013-14,905.5945422,COS9-0930
NRS_CO-10289,CORE,2008-09,905.5945422,FW08CO103
NRS_CO-10289,CORE,2013-14,905.5945422,COS9-0931
NRS_CO-10289,CORE,2018-19,905.5945422,NRS18_CO_10055
NRS_CO-10292,CORE,2008-09,329.8683868,FW08CO123
NRS_CO-10292,CORE,2013-14,329.8683868,COS9-0932
NRS_CO-10293,CORE,2008-09,135.8889911,FW08CO125
NRS_CO-10294,CORE,2008-09,329.8683868,FW08CO129
NRS_CO-10294,CORE,2013-14,329.8683868,COS9-0934
NRS_CO-10297,CORE,2008-09,135.8889911,FW08CO136
NRS_CO-10299,CORE,2008-09,905.5945422,FW08CO138
NRS_CO-10303,CORE,2008-09,905.5945422,FW08CO143
NRS_CO-10303,CORE,2013-14,905.5945422,COS9-0937
NRS_CO-10312,CORE,2008-09,905.5945422,FW08CO171
NRS_CO-10312,CORE,2013-14,905.5945422,COS9-0938
NRS_CO-10314,CORE,2013-14,329.8683868,COLS-1060
NRS_CO-10314,CORE,2018-19,329.8683868,NRS18_CO_10013
NRS_CO-10315,CORE,2013-14,329.8683868,COLS-1061
NRS_CO-10315,CORE,2018-19,329.8683868,NRS18_CO_10018
NRS_CO-10318,CORE,2013-14,329.8683868,COLS-1064
NRS_CO-10319,CORE,2013-14,274.6765423,COLS-1065
NRS_CO-10319,CORE,2018-19,274.6765423,NRS18_CO_10020
NRS_CO-10322,CORE,2013-14,329.8683868,COLS-1068
NRS_CO-10322,CORE,2018-19,329.8683868,NRS18_CO_10068
NRS_CO-10324,CORE,2013-14,329.8683868,COLS-1070
NRS_CO-10324,CORE,2018-19,329.8683868,NRS18_CO_10069
NRS_CO-10325,CORE,2013-14,74.10660669,CORM-1001
NRS_CO-10325,CORE,2018-19,74.10660669,NRS18_CO_10014
NRS_CO-10326,CORE,2013-14,69.61732354,CORM-1002
NRS_CO-10326,CORE,2018-19,69.61732354,NRS18_CO_10024
NRS_CO-10327,CORE,2013-14,69.61732354,CORM-1003
NRS_CO-10328,CORE,2013-14,74.10660669,CORM-1004
NRS_CO-10328,CORE,2018-19,74.10660669,NRS18_CO_10026
NRS_CO-10329,CORE,2013-14,74.10660669,CORM-1005
NRS_CO-10329,CORE,2018-19,74.10660669,NRS18_CO_10071
NRS_CO-10331,CORE,2013-14,74.10660669,CORM-1007
NRS_CO-10331,CORE,2018-19,74.10660669,NRS18_CO_10072
NRS_CO-10333,CORE,2013-14,68.41295868,CORO-1032
NRS_CO-10333,CORE,2018-19,68.41295868,NRS18_CO_10021
NRS_CO-10334,CORE,2013-14,68.41295868,CORO-1033
NRS_CO-10335,CORE,2013-14,74.10660669,CORO-1034
NRS_CO-10336,CORE,2013-14,68.41295868,CORO-1035
NRS_CO-10336,CORE,2018-19,68.41295868,NRS18_CO_10070
NRS_CO-10337,CORE,2013-14,905.5945422,COSS-1095
NRS_CO-10339,CORE,2013-14,337.5381129,COSS-1097
NRS_CO-10339,CORE,2018-19,337.5381129,NRS18_CO_10016
NRS_CO-10341,CORE,2013-14,905.5945422,COSS-1099
NRS_CO-10341,CORE,2018-19,905.5945422,NRS18_CO_10017
NRS_CO-10346,CORE,2013-14,905.5945422,COSS-1104
NRS_CO-10349,CORE,2013-14,337.5381129,COSS-1107
NRS_CO-10349,CORE,2018-19,337.5381129,NRS18_CO_10063
NRS_CO-10351,CORE,2013-14,905.5945422,COSS-1109
NRS_CO-10351,CORE,2018-19,905.5945422,NRS18_CO_10064
NRS_CO-10353,CORE,2013-14,905.5945422,COSS-1111
NRS_CO-10353,CORE,2018-19,905.5945422,NRS18_CO_10065
NRS_CO-10356,CORE,2013-14,905.5945422,COSS-1114
NRS_CO-10357,CORE,2013-14,905.5945422,COSS-1115
NRS_CO-10364,CORE,2018-19,905.5945422,NRS18_CO_10028
NRS_CO-10369,CORE,2018-19,135.8889911,NRS18_CO_10033
NRS_CO-10370,CORE,2018-19,329.8683868,NRS18_CO_10034
NRS_CO-10378,CORE,2018-19,68.41295868,NRS18_CO_10042
NRS_CO-10382,CORE,2018-19,69.61732354,NRS18_CO_10046
NRS_CO-10384,CORE,2018-19,74.10660669,NRS18_CO_10048
NRS_CO-10447,CORE,2018-19,337.5381129,NRS18_CO_10135
NRS_CO-10449,CORE,2018-19,905.5945422,NRS18_CO_10224
NRS_CO-10451,CORE,2018-19,687.4969433,NRS18_CO_10374
NRS_CO-10475,CORE,2018-19,687.4969433,NRS18_CO_10398
NRS_CO-10476,CORE,2018-19,135.8889911,NRS18_CO_10523
NRS_CO-10479,CORE,2018-19,274.6765423,NRS18_CO_10825
NRS_CO-10481,CORE,2018-19,68.41295868,NRS18_CO_10974
NRS_CO-10482,CORE,2018-19,68.41295868,NRS18_CO_10975
NRS_CO-10484,CORE,2018-19,68.41295868,NRS18_CO_10977
NRS_CO-10486,CORE,2018-19,69.61732354,NRS18_CO_11124
NRS_CO-10488,CORE,2018-19,74.10660669,NRS18_CO_11274
NRS_CO-10490,CORE,2018-19,74.10660669,NRS18_CO_11276
NRS_CO-10492,CORE,2018-19,74.10660669,NRS18_CO_11278
NRS_CO-10493,CORE,2018-19,68.41295868,NRS18_CO_11423
NRS_CO-10494,CORE,2018-19,68.41295868,NRS18_CO_11424
NRS_CO-10495,CORE,2018-19,68.41295868,NRS18_CO_11425
NRS_CO-10498,CORE,2018-19,74.10660669,NRS18_CO_11725
NRS_CT-10063,CORE,2008-09,261.7800839,FW08CT003
NRS_CT-10063,CORE,2013-14,261.7800839,CTS9-0916
NRS_CT-10063,CORE,2018-19,261.7800839,NRS18_CT_10001
NRS_CT-10064,CORE,2008-09,261.7800839,FW08CT004
NRS_CT-10064,CORE,2013-14,261.7800839,CTS9-0917
NRS_CT-10064,CORE,2018-19,261.7800839,NRS18_CT_10003
NRS_CT-10065,CORE,2008-09,10.64221075,FW08CT005
NRS_CT-10065,CORE,2013-14,10.64221075,CTR9-0901
NRS_CT-10065,CORE,2018-19,10.64221075,NRS18_CT_10002
NRS_CT-10066,CORE,2008-09,10.64221075,FW08CT006
NRS_CT-10066,CORE,2013-14,10.64221075,CTR9-0902
NRS_CT-10066,CORE,2018-19,10.64221075,NRS18_CT_10004
NRS_CT-10067,CORE,2008-09,10.64221075,FW08CT007
NRS_CT-10067,CORE,2013-14,10.64221075,CTR9-0903
NRS_CT-10067,CORE,2018-19,10.64221075,NRS18_CT_10005
NRS_CT-10068,CORE,2008-09,261.7800839,FW08CT008
NRS_CT-10069,CORE,2008-09,132.3325178,FW08CT009
NRS_CT-10072,CORE,2008-09,10.64221075,FW08CT012
NRS_CT-10075,CORE,2008-09,10.64221075,FW08CT015
NRS_CT-10076,CORE,2008-09,10.64221075,FW08CT016
NRS_CT-10076,CORE,2013-14,10.64221075,CTR9-0906
NRS_CT-10077,CORE,2008-09,10.64221075,FW08CT017
NRS_CT-10078,CORE,2008-09,10.64221075,FW08CT018
NRS_CT-10080,CORE,2008-09,10.64221075,FW08CT020
NRS_CT-10081,CORE,2008-09,10.64221075,FW08CT021
NRS_CT-10082,CORE,2008-09,10.64221075,FW08CT022
NRS_CT-10083,CORE,2008-09,10.64221075,FW08CT023
NRS_CT-10084,CORE,2008-09,10.64221075,FW08CT024
NRS_CT-10085,CORE,2008-09,10.64221075,FW08CT025
NRS_CT-10087,CORE,2008-09,261.7800839,FW08CT027
NRS_CT-10090,CORE,2008-09,132.3325178,FW08CT030
NRS_CT-10090,CORE,2013-14,132.3325178,CTS9-0921
NRS_CT-10091,CORE,2008-09,10.64221075,FW08CT032
NRS_CT-10093,CORE,2013-14,132.3325178,CTLS-1044
NRS_CT-10093,CORE,2018-19,132.3325178,NRS18_CT_10006
NRS_CT-10094,CORE,2013-14,132.3325178,CTLS-1045
NRS_CT-10094,CORE,2018-19,132.3325178,NRS18_CT_10009
NRS_CT-10096,CORE,2013-14,132.3325178,CTLS-1047
NRS_CT-10097,CORE,2013-14,10.64221075,CTRM-1001
NRS_CT-10097,CORE,2018-19,10.64221075,NRS18_CT_10007
NRS_CT-10098,CORE,2013-14,10.64221075,CTRM-1002
NRS_CT-10098,CORE,2018-19,10.64221075,NRS18_CT_10011
NRS_CT-10099,CORE,2013-14,10.64221075,CTRM-1003
NRS_CT-10100,CORE,2013-14,10.64221075,CTRO-1019
NRS_CT-10100,CORE,2018-19,10.64221075,NRS18_CT_10010
NRS_CT-10101,CORE,2013-14,10.64221075,CTRO-1020
NRS_CT-10102,CORE,2013-14,10.64221075,CTRO-1021
NRS_CT-10103,CORE,2013-14,10.64221075,CTRO-1022
NRS_CT-10105,CORE,2013-14,261.7800839,CTSS-1077
NRS_CT-10105,CORE,2018-19,261.7800839,NRS18_CT_10008
NRS_CT-10107,CORE,2013-14,261.7800839,CTSS-1079
NRS_CT-10108,CORE,2013-14,261.7800839,CTSS-1080
NRS_CT-10115,CORE,2018-19,261.7800839,NRS18_CT_10017
NRS_CT-10116,CORE,2018-19,132.3325178,NRS18_CT_10018
NRS_CT-10117,CORE,2018-19,10.64221075,NRS18_CT_10019
NRS_CT-10118,CORE,2018-19,10.64221075,NRS18_CT_10020
NRS_CT-10119,CORE,2018-19,261.7800839,NRS18_CT_10030
NRS_CT-10120,CORE,2018-19,261.7800839,NRS18_CT_10031
NRS_CT-10121,CORE,2018-19,261.7800839,NRS18_CT_10032
NRS_CT-10125,CORE,2018-19,261.7800839,NRS18_CT_10036
NRS_CT-10126,CORE,2018-19,261.7800839,NRS18_CT_10037
NRS_DE-10006,CORE,2008-09,21.27262346,FW08DE002
NRS_DE-10006,CORE,2013-14,21.27262346,DES9-0905
NRS_DE-10009,CORE,2008-09,18.9330253,FW08DE005
NRS_DE-10009,CORE,2013-14,18.9330253,DER9-0901
NRS_DE-10009,CORE,2018-19,18.9330253,NRS18_DE_10002
NRS_DE-10012,CORE,2008-09,40.12840855,FW08DE008
NRS_DE-10013,CORE,2008-09,2.540216951,FW08DE009
NRS_DE-10013,CORE,2013-14,2.540216951,DER9-0902
NRS_DE-10013,CORE,2018-19,2.540216951,NRS18_DE_10004
NRS_DE-10014,CORE,2008-09,18.9330253,FW08DE010
NRS_DE-10014,CORE,2013-14,18.9330253,DER9-0903
NRS_DE-10015,CORE,2008-09,40.12840855,FW08DE011
NRS_DE-10016,CORE,2008-09,21.27262346,FW08DE012
NRS_DE-10016,CORE,2013-14,21.27262346,DES9-0908
NRS_DE-10016,CORE,2018-19,21.27262346,NRS18_DE_10003
NRS_DE-10017,CORE,2008-09,21.27262346,FW08DE013
NRS_DE-10018,CORE,2008-09,18.9330253,FW08DE014
NRS_DE-10019,CORE,2008-09,40.12840855,FW08DE015
NRS_DE-10025,CORE,2008-09,11.90540134,FW08DE021
NRS_DE-10028,CORE,2008-09,11.90540134,FW08DE025
NRS_DE-10028,CORE,2013-14,11.90540134,DES9-0912
NRS_DE-10028,CORE,2018-19,11.90540134,NRS18_DE_10021
NRS_DE-10031,CORE,2008-09,40.12840855,FW08DE028
NRS_DE-10032,CORE,2008-09,40.12840855,FW08DE030
NRS_DE-10036,CORE,2008-09,40.12840855,FW08DE034
NRS_DE-10040,CORE,2008-09,21.27262346,FW08DE040
NRS_DE-10042,CORE,2008-09,40.12840855,FW08DE043
NRS_DE-10043,CORE,2008-09,91.83005002,FW08DE044
NRS_DE-10045,CORE,2008-09,40.12840855,FW08DE046
NRS_DE-10047,CORE,2008-09,40.12840855,FW08DE049
NRS_DE-10050,CORE,2013-14,21.27262346,DELS-1027
NRS_DE-10050,CORE,2018-19,21.27262346,NRS18_DE_10005
NRS_DE-10055,CORE,2013-14,21.27262346,DELS-1032
NRS_DE-10055,CORE,2018-19,21.27262346,NRS18_DE_10008
NRS_DE-10056,CORE,2013-14,21.27262346,DELS-1033
NRS_DE-10059,CORE,2013-14,21.27262346,DELS-1036
NRS_DE-10061,CORE,2013-14,9.141282102,DELS-1038
NRS_DE-10062,CORE,2013-14,18.9330253,DERO-1001
NRS_DE-10062,CORE,2018-19,18.9330253,NRS18_DE_10006
NRS_DE-10063,CORE,2013-14,18.9330253,DERO-1002
NRS_DE-10063,CORE,2018-19,18.9330253,NRS18_DE_10009
NRS_DE-10065,CORE,2013-14,2.540216951,DERO-1004
NRS_DE-10066,CORE,2013-14,18.9330253,DERO-1005
NRS_DE-10068,CORE,2013-14,11.90540134,DESS-1081
NRS_DE-10068,CORE,2018-19,11.90540134,NRS18_DE_10007
NRS_DE-10072,CORE,2013-14,11.90540134,DESS-1085
NRS_DE-10077,CORE,2013-14,40.12840855,DESS-1090
NRS_DE-10079,CORE,2013-14,11.90540134,DESS-1092
NRS_DE-10083,CORE,2013-14,40.12840855,DESS-1096
NRS_DE-10084,CORE,2018-19,40.12840855,NRS18_DE_10010
NRS_DE-10086,CORE,2018-19,40.12840855,NRS18_DE_10012
NRS_DE-10088,CORE,2018-19,11.90540134,NRS18_DE_10014
NRS_DE-10089,CORE,2018-19,11.90540134,NRS18_DE_10015
NRS_DE-10090,CORE,2018-19,11.90540134,NRS18_DE_10016
NRS_DE-10092,CORE,2018-19,9.141282102,NRS18_DE_10018
NRS_DE-10093,CORE,2018-19,18.9330253,NRS18_DE_10019
NRS_DE-10094,CORE,2018-19,2.540216951,NRS18_DE_10020
NRS_DE-10096,CORE,2018-19,40.12840855,NRS18_DE_10033
NRS_DE-10100,CORE,2018-19,40.12840855,NRS18_DE_10037
NRS_DE-10105,CORE,2018-19,21.27262346,NRS18_DE_10332
NRS_FL-10028,CORE,2008-09,801.8244506,FW08FL002
NRS_FL-10028,CORE,2013-14,801.8244506,FLS9-0915
NRS_FL-10028,CORE,2018-19,801.8244506,NRS18_FL_10003
NRS_FL-10031,CORE,2008-09,65.69908629,FW08FL005
NRS_FL-10031,CORE,2013-14,65.69908629,FLR9-0901
NRS_FL-10031,CORE,2018-19,65.69908629,NRS18_FL_10002
NRS_FL-10032,CORE,2008-09,65.69908629,FW08FL006
NRS_FL-10032,CORE,2013-14,65.69908629,FLR9-0902
NRS_FL-10033,CORE,2008-09,65.69908629,FW08FL007
NRS_FL-10033,CORE,2013-14,65.69908629,FLR9-0903
NRS_FL-10035,CORE,2008-09,65.69908629,FW08FL009
NRS_FL-10036,CORE,2008-09,65.69908629,FW08FL010
NRS_FL-10039,CORE,2008-09,801.8244506,FW08FL013
NRS_FL-10041,CORE,2008-09,245.4294889,FW08FL015
NRS_FL-10042,CORE,2008-09,65.69908629,FW08FL016
NRS_FL-10043,CORE,2008-09,65.69908629,FW08FL017
NRS_FL-10044,CORE,2008-09,801.8244506,FW08FL018
NRS_FL-10044,CORE,2013-14,801.8244506,FLS9-0917
NRS_FL-10044,CORE,2018-19,801.8244506,NRS18_FL_10004
NRS_FL-10047,CORE,2008-09,801.8244506,FW08FL021
NRS_FL-10047,CORE,2013-14,801.8244506,FLS9-0918
NRS_FL-10049,CORE,2008-09,801.8244506,FW08FL023
NRS_FL-10049,CORE,2013-14,801.8244506,FLS9-0919
NRS_FL-10051,CORE,2008-09,65.69908629,FW08FL025
NRS_FL-10052,CORE,2008-09,65.69908629,FW08FL026
NRS_FL-10055,CORE,2008-09,65.69908629,FW08FL029
NRS_FL-10057,CORE,2008-09,245.4294889,FW08FL031
NRS_FL-10058,CORE,2008-09,65.69908629,FW08FL032
NRS_FL-10059,CORE,2008-09,65.69908629,FW08FL033
NRS_FL-10070,CORE,2008-09,801.8244506,FW08FL048
NRS_FL-10077,CORE,2008-09,801.8244506,FW08FL064
NRS_FL-10077,CORE,2013-14,801.8244506,FLS9-0921
NRS_FL-10082,CORE,2008-09,801.8244506,FW08FL075
NRS_FL-10082,CORE,2013-14,801.8244506,FLS9-0922
NRS_FL-10087,CORE,2008-09,801.8244506,FW08FL081
NRS_FL-10087,CORE,2013-14,801.8244506,FLS9-0923
NRS_FL-10088,CORE,2008-09,801.8244506,FW08FL083
NRS_FL-10092,CORE,2008-09,801.8244506,FW08FL091
NRS_FL-10095,CORE,2008-09,801.8244506,FW08FL095
NRS_FL-10096,CORE,2008-09,245.4294889,FW08FL096
NRS_FL-10106,CORE,2008-09,801.8244506,FW08FL123
NRS_FL-10107,CORE,2008-09,801.8244506,FW08FL124
NRS_FL-10107,CORE,2013-14,801.8244506,FLS9-0929
NRS_FL-10107,CORE,2018-19,801.8244506,NRS18_FL_10021
NRS_FL-10116,CORE,2013-14,245.4294889,FLLS-1047
NRS_FL-10116,CORE,2018-19,245.4294889,NRS18_FL_10006
NRS_FL-10118,CORE,2013-14,245.4294889,FLLS-1049
NRS_FL-10118,CORE,2018-19,245.4294889,NRS18_FL_10009
NRS_FL-10132,CORE,2013-14,245.4294889,FLLS-1063
NRS_FL-10133,CORE,2013-14,245.4294889,FLLS-1064
NRS_FL-10134,CORE,2013-14,65.69908629,FLRM-1001
NRS_FL-10134,CORE,2018-19,65.69908629,NRS18_FL_10007
NRS_FL-10135,CORE,2013-14,65.69908629,FLRM-1002
NRS_FL-10135,CORE,2018-19,65.69908629,NRS18_FL_10011
NRS_FL-10137,CORE,2013-14,65.69908629,FLRO-1024
NRS_FL-10137,CORE,2018-19,65.69908629,NRS18_FL_10010
NRS_FL-10138,CORE,2013-14,65.69908629,FLRO-1025
NRS_FL-10140,CORE,2013-14,801.8244506,FLSS-1068
NRS_FL-10140,CORE,2018-19,801.8244506,NRS18_FL_10008
NRS_FL-10141,CORE,2013-14,801.8244506,FLSS-1069
NRS_FL-10148,CORE,2013-14,801.8244506,FLSS-1076
NRS_FL-10179,CORE,2013-14,801.8244506,FLSS-1107
NRS_FL-10185,CORE,2018-19,801.8244506,NRS18_FL_10012
NRS_FL-10190,CORE,2018-19,245.4294889,NRS18_FL_10017
NRS_FL-10193,CORE,2018-19,65.69908629,NRS18_FL_10020
NRS_FL-10196,CORE,2018-19,801.8244506,NRS18_FL_10035
NRS_FL-10198,CORE,2018-19,801.8244506,NRS18_FL_10037
NRS_FL-10203,CORE,2018-19,801.8244506,NRS18_FL_10042
NRS_FL-10208,CORE,2018-19,801.8244506,NRS18_FL_10047
NRS_FL-10209,CORE,2018-19,245.4294889,NRS18_FL_10183
NRS_FL-10210,CORE,2018-19,65.69908629,NRS18_FL_10333
NRS_FL-10211,CORE,2018-19,65.69908629,NRS18_FL_10334
NRS_GA-10041,CORE,2008-09,115.4181329,FW08GA006
NRS_GA-10041,CORE,2013-14,115.4181329,GAR9-0901
NRS_GA-10041,CORE,2018-19,115.4181329,NRS18_GA_10002
NRS_GA-10043,CORE,2008-09,115.4181329,FW08GA008
NRS_GA-10044,CORE,2008-09,115.4181329,FW08GA009
NRS_GA-10045,CORE,2008-09,115.4181329,FW08GA010
NRS_GA-10047,CORE,2008-09,115.4181329,FW08GA012
NRS_GA-10047,CORE,2013-14,115.4181329,GAR9-0905
NRS_GA-10050,CORE,2008-09,527.6012247,FW08GA015
NRS_GA-10050,CORE,2013-14,527.6012247,GAS9-0914
NRS_GA-10050,CORE,2018-19,527.6012247,NRS18_GA_10001
NRS_GA-10053,CORE,2008-09,115.4181329,FW08GA018
NRS_GA-10053,CORE,2013-14,115.4181329,GAR9-0906
NRS_GA-10053,CORE,2018-19,115.4181329,NRS18_GA_10007
NRS_GA-10055,CORE,2008-09,115.4181329,FW08GA020
NRS_GA-10055,CORE,2013-14,115.4181329,GAR9-0907
NRS_GA-10055,CORE,2018-19,115.4181329,NRS18_GA_10008
NRS_GA-10057,CORE,2008-09,115.4181329,FW08GA022
NRS_GA-10058,CORE,2008-09,1083.596741,FW08GA023
NRS_GA-10058,CORE,2013-14,1083.596741,GAS9-0915
NRS_GA-10058,CORE,2018-19,1083.596741,NRS18_GA_10003
NRS_GA-10059,CORE,2008-09,115.4181329,FW08GA024
NRS_GA-10060,CORE,2008-09,115.4181329,FW08GA025
NRS_GA-10060,CORE,2013-14,115.4181329,GAR9-0910
NRS_GA-10063,CORE,2008-09,141.1540243,FW08GA028
NRS_GA-10063,CORE,2013-14,141.1540243,GAR9-0911
NRS_GA-10063,CORE,2018-19,141.1540243,NRS18_GA_10010
NRS_GA-10064,CORE,2008-09,115.4181329,FW08GA029
NRS_GA-10065,CORE,2008-09,115.4181329,FW08GA030
NRS_GA-10065,CORE,2013-14,115.4181329,GAR9-0913
NRS_GA-10065,CORE,2018-19,115.4181329,NRS18_GA_10035
NRS_GA-10070,CORE,2008-09,1862.309846,FW08GA041
NRS_GA-10070,CORE,2013-14,1862.309846,GAS9-0916
NRS_GA-10070,CORE,2018-19,1862.309846,NRS18_GA_10004
NRS_GA-10071,CORE,2008-09,527.6012247,FW08GA044
NRS_GA-10071,CORE,2013-14,527.6012247,GAS9-0917
NRS_GA-10071,CORE,2018-19,527.6012247,NRS18_GA_10005
NRS_GA-10075,CORE,2008-09,1862.309846,FW08GA054
NRS_GA-10076,CORE,2008-09,1083.596741,FW08GA059
NRS_GA-10076,CORE,2013-14,1083.596741,GAS9-0919
NRS_GA-10076,CORE,2018-19,1083.596741,NRS18_GA_10006
NRS_GA-10079,CORE,2008-09,1967.156641,FW08GA064
NRS_GA-10082,CORE,2008-09,1083.596741,FW08GA069
NRS_GA-10082,CORE,2013-14,1083.596741,GAS9-0921
NRS_GA-10083,CORE,2008-09,1083.596741,FW08GA071
NRS_GA-10083,CORE,2013-14,1083.596741,GAS9-0922
NRS_GA-10086,CORE,2008-09,1454.670674,FW08GA081
NRS_GA-10088,CORE,2008-09,527.6012247,FW08GA091
NRS_GA-10088,CORE,2013-14,527.6012247,GAS9-0924
NRS_GA-10089,CORE,2008-09,527.6012247,FW08GA095
NRS_GA-10089,CORE,2013-14,527.6012247,GAS9-0925
NRS_GA-10095,CORE,2008-09,527.6012247,FW08GA113
NRS_GA-10097,CORE,2008-09,1083.596741,FW08GA115
NRS_GA-10098,CORE,2008-09,1967.156641,FW08GA123
