"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"PARO-1050",1,"S",9.958089577,0,10,10,10,10,9.5,10,8,86.82
"PARO-1051",1,"S",0,0,10,0,10,0,10,10,8,50
"PARO-1052",1,"T",0,5.588728558,0,0,9.679633867,10,10,10,8,56.59
"PARO-1053",1,"S",8.396827887,7.237367347,9.464788732,10,0.348837209,10,10,10,8,81.81
"PARO-1054",1,"S",10,5.586059369,10,10,10,10,10,10,8,94.48
"PASS-1163",1,"R",10,0.773124304,2.422535211,10,0,10,10,10,8,66.49
"PASS-1164",1,"R",10,4.601068646,10,10,10,10,10,10,8,93.25
"PASS-1165",1,"S",2.021002583,6.841853157,9.329446064,1.698113208,4.874141876,10,10,10,8,68.46
"PASS-1166",1,"T",0,0,0,0,10,10,10,10,8,50
"PASS-1167",1,"S",10,0,10,10,10,10,10,10,8,87.5
"PASS-1168",1,"T",10,8.981380334,0,0,5.930232558,10,10,10,8,68.64
"PARF-0002",1,"S",0,0,0,0,5.174418605,10,10,10,8,43.97
"PARF-0004",1,"S",0,9.987419604,4.956268222,1.924528302,10,10,10,10,8,71.09
"PARF-0005",1,"S",0,7.178583789,8.454810496,0,2.517162471,0,10,10,8,47.69
"RIR9-0901",1,"T",0,0,0,0,4.709302326,0,10,10,8,30.89
"RIR9-0901",2,"T",0,0,0,0,3.779069767,0,10,10,8,29.72
"RIR9-0902",1,"S",0,6.130701299,4.112676056,0,10,0,10,10,8,50.3
"RIR9-0902",2,"T",0,4.579823748,0,0,10,0,10,10,8,43.22
"RIS9-0911",1,"S",10,10,2.985915493,8.169934641,10,10,10,10,8,88.94
"RIS9-0912",1,"S",0,9.350269017,9.746478873,10,10,0,10,10,8,73.87
"RIS9-0913",1,"T",0,0,8.901408451,0.163398693,10,10,10,10,8,61.33
"RIS9-0913",2,"T",0,0,10,0,10,10,10,10,8,62.5
"RILS-1022",1,"S",1.122858028,0,5.802816901,0,10,10,10,10,8,58.66
"RILS-1023",1,"S",7.20502507,8.085231911,6.929577465,8.562091503,10,10,10,10,8,88.48
"RILS-1024",1,"T",0,0,0.450704225,0,10,10,10,10,8,50.56
"RILS-1026",1,"S",3.804414366,10,7.492957746,9.215686275,0,10,10,10,8,75.64
"RILS-1029",1,"S",10,10,0,10,10,0,10,10,8,75
"RILS-1029",2,"S",10,10,10,10,10,10,10,10,8,100
"RIRO-1001",1,"T",0,3.397834879,1.577464789,0,10,0,10,10,8,43.72
"RIRO-1002",1,"S",0,6.798949907,0,0,10,10,10,10,8,58.5
"RIRO-1003",1,"T",0,0,0,0,0,0,10,10,8,25
"RISS-1079",1,"S",0,10,0,0,10,0,10,10,8,50
"RISS-1080",1,"T",0,5.107083488,10,4.836601307,10,10,10,10,8,74.93
"RISS-1081",1,"S",9.813749014,10,10,10,10,0,10,10,8,87.27
"RISS-1082",1,"T",2.077624507,6.588432282,7.492957746,0,10,10,10,10,8,70.2
"RISS-1083",1,"T",3.318423662,8.07171243,0.732394366,0,10,0,10,10,8,52.65
"RISS-1084",1,"T",0,6.128769944,2.14084507,2.352941176,9.76744186,10,10,10,8,62.99
"RISS-1093",1,"S",0,7.306896104,8.338028169,10,10,0,10,10,8,69.56
"RIRF-0001",1,"S",5.515313521,10,8.61971831,10,9.76744186,10,10,10,8,92.38
"SCR9-0901",1,"S",5.723089098,5.957990529,10,0,10,10,3.576767996,10,8,69.07
"SCR9-0901",2,"S",6.854510226,1.27954025,10,3.634408602,10,10,10,10,8,77.21
"SCR9-0902",1,"S",8.565956992,4.275720189,3.085714286,2.451612903,10,10,10,10,8,72.97
"SCR9-0902",2,"S",6.527914436,0.765986225,1.828571429,10,2.207317073,10,10,10,8,64.16
"SCR9-0903",1,"T",8.136504737,4.98286526,10,8.903225806,10,10,10,10,8,90.03
"SCR9-0904",1,"T",5.882598799,10,0,0,3.752860412,10,10,10,8,62.04
"SCS9-0920",1,"S",5.39861406,10,8.914285714,0,5.658536585,10,10,10,8,74.96
"SCS9-0920",2,"S",0,7.815926819,0,0,0,0,5,10,8,28.52
"SCS9-0921",1,"S",10,10,4.081632653,6.113207547,0,10,10,10,8,75.24
"SCS9-0921",2,"S",10,10,1.749271137,8,0,0,10,10,8,62.19
"SCS9-0922",1,"S",0,5.110133448,9.257142857,0,10,0,2.185394126,10,8,45.69
"SCS9-0923",1,"S",9.382514474,10,0,0,0,10,10,10,8,61.73
"SCLS-1031",1,"T",8.932743123,10,2.040816327,0,0,0,10,10,8,51.22
"SCLS-1033",1,"R",6.139247988,10,3.790087464,7.433962264,10,10,2,10,8,74.2
"SCRM-1001",1,"?",5.828389069,10,2.040816327,0,10,10,10,10,8,72.34
"SCRM-1002",1,"T",3.867521502,9.913637135,0,1.169811321,10,0,10,10,8,56.19
"SCRO-1013",1,"S",10,10,0,7.773584906,0,10,10,10,8,72.22
"SCRO-1014",1,"S",10,7.373176926,10,10,10,10,10,10,8,96.72
"SCRO-1015",1,"S",9.647540451,10,0.114285714,5.52688172,10,10,7.713321627,10,8,78.75
"SCSS-1054",1,"R",0,0,0,0,10,10,10,10,8,50
"SCSS-1057",1,"S",10,10,0,10,6.956521739,0,10,10,8,71.2
"SCSS-1058",1,"?",5.059293759,10,9.371428571,1.548387097,10,0,NA,10,7,65.68
"SCSS-1059",1,"R",10,10,2.973760933,10,0,0,10,10,8,66.22
"SCSS-1072",1,"T",9.075043664,10,5.539358601,0.264150943,0.137299771,0,10,10,8,56.27
"SCRF-0001",1,"S",10,10,9.257142857,10,10,0,10,10,8,86.57
"SDR9-0901",1,"S",10,10,0,0,1.631713555,10,10,10,8,64.54
"SDR9-0902",1,"S",0,0.178037425,0,7.616221563,0,10,10,10,8,47.24
"SDR9-0903",1,"S",10,10,10,3.709327549,10,10,10,10,8,92.14
"SDR9-0904",1,"S",0,1.888795293,0,0,10,0,10,10,8,39.86
"SDR9-0905",1,"S",8.965586355,6.237290278,9.259259259,0,10,10,NA,10,7,77.8
"SDR9-0907",1,"S",0,7.895516528,5.379188713,10,9.68797954,10,10,10,8,78.7
"SDR9-0909",1,"S",9.324618668,10,6.790123457,7.527114967,10,10,10,10,8,92.05
"SDS9-0937",1,"S",10,10,4.05643739,4.468546638,9.630434783,10,10,10,8,85.19
"SDR9-0910",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"SDR9-0911",1,"S",10,10,9.87654321,7.592190889,10,10,10,10,8,96.84
"SDS9-0938",1,"T",9.798193113,10,9.788359788,10,10,10,10,10,8,99.48
"SDR9-0913",1,"S",5.365091908,6.751663191,10,10,10,0,10,10,8,77.65
"SDR9-0913",2,"S",6.051940305,6.886195667,10,10,10,10,10,10,8,91.17
"SDR9-0915",1,"R",2.41772811,10,10,10,10,10,10,10,8,90.52
"SDR9-0916",1,"S",6.85290458,1.889038688,1.182033097,0,10,10,10,10,8,62.4
"SDR9-0919",1,"S",8.729285937,2.702883222,10,0,10,10,10,10,8,76.79
"SDR9-0920",1,"R",10,10,0,5.986984816,3.97826087,10,10,10,8,74.96
"SDS9-0939",1,"S",9.173308512,2.219165222,10,10,10,10,10,10,8,89.24
"SDS9-0941",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"SDS9-0942",1,"S",0,8.553450752,5.6107171,0,9.568627451,10,10,10,8,67.17
"SDS9-0942",2,"T",0,8.347944322,0,0,0,10,3.5,10,8,39.81
"SDS9-0944",1,"T",10,6.570670528,9.435626102,0,10,10,10,10,8,82.51
"SDS9-0944",2,"S",10,6.202281833,1.587301587,0,8.985933504,10,10,10,8,70.97
"SDS9-0945",1,"S",0,0,0,0,3.068627451,10,10,10,8,41.34
"SDS9-0945",2,"S",0,0,0,0,0,10,10,10,8,37.5
"SDLS-1110",1,"S",10,10,0,0,10,10,10,10,8,75
"SDLS-1113",1,"S",9.212734809,0,0,3.382789318,10,0,10,10,8,53.24
"SDLS-1114",1,"S",9.893541441,0,10,7.875,0,10,10,10,8,72.21
"SDLS-1116",1,"S",10,10,10,0,9.806905371,10,10,10,8,87.26
"SDLS-1117",1,"S",10,10,5.428571429,6.574468085,10,0,10,10,8,77.5
"SDLS-1118",1,"T",10,10,10,10,10,0,10,10,8,87.5
"SDLS-1119",1,"S",10,10,2.53968254,2.060737527,10,10,10,10,8,80.75
"SDLS-1119",2,"S",10,10,0.705467372,3.340563991,10,10,10,10,8,80.06
"SDLS-1120",1,"S",0,5.457013249,3.940110323,4.362017804,10,10,10,10,8,67.2
"SDRM-1001",1,"R",10,10,6.790123457,3.253796095,9.984654731,10,10,10,8,87.54
"SDRM-1004",1,"S",0,4.493072075,0,2.690405539,0,10,10,10,8,46.48
"SDRM-1005",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"SDRM-1007",1,"S",0,0,0,0,0,10,10,10,8,37.5
"SDRM-1011",1,"R",5.648045316,10,5.643738977,10,10,10,10,10,8,89.11
"SDRM-1012",1,"S",0,4.055805019,0,1.137487636,0,10,10,10,8,43.99
"SDRM-1013",1,"S",10,10,0,5.553145336,0,NA,10,10,7,65.08
"SDRM-1014",1,"S",10,10,0,1.670281996,0,NA,10,10,7,59.53
"SDRM-1016",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"SDRM-1017",1,"R",10,10,10,9.436008677,9.941176471,NA,10,10,7,99.11
"SDRM-1020",1,"S",0,3.203290032,0,3.827893175,0,10,10,10,8,46.29
"SDRM-1022",1,"S",10,10,10,6.225596529,10,10,10,10,8,95.28
"SDRO-1067",1,"S",0,0,0,2.294757666,10,10,10,10,8,52.87
"SDRO-1070",1,"R",9.165576918,9.055547167,3.703703704,0,10,10,10,10,8,77.41
"SDRO-1071",1,"S",7.920790298,8.145173389,0,0,10,10,10,10,8,70.08
"SDRO-1072",1,"S",10,10,0,0,0,10,10,10,8,62.5
"SDRO-1074",1,"R",8.771723797,10,6.349206349,0,10,10,10,10,8,81.4
"SDRO-1075",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"SDRO-1077",1,"S",10,10,9.347442681,5.748373102,10,10,10,10,8,93.87
"SDRO-1078",1,"S",10,10,0,0,5.035805627,10,10,10,8,68.79
"SDSS-1186",1,"S",0,5.675338477,0,5.450049456,10,10,10,10,8,63.91
"SDSS-1188",1,"S",10,8.742907345,0,6.625,10,10,10,10,8,81.71
"SDSS-1190",1,"T",10,10,0,0,10,10,0,10,8,62.5
"SDSS-1191",1,"S",6.858361261,0,1.086956522,0,10,0,10,10,8,47.43
"SDSS-1194",1,"T",3.519859695,0,9.535066982,4.371909001,10,0,5.5,10,8,53.66
"SDSS-1195",1,"S",9.336645592,10,10,10,10,10,10,10,8,99.17
"SDSS-1196",1,"S",10,10,0,0,9.92455243,10,10,10,8,74.91
"SDSS-1201",1,"T",8.697615038,7.659421583,10,10,10,0,10,10,8,82.95
"SDSS-1203",1,"S",7.598098198,10,0,6.25,0,10,10,10,8,67.31
"SDRF-0001",1,"R",10,5.821764851,7.486209614,10,10,0,10,10,8,79.13
"SDRF-0002",1,"S",10,10,10,9.652928416,10,0,10,10,8,87.07
"SDRF-0003",1,"S",10,10,0,0,0,10,10,10,8,62.5
"SDRF-0004",1,"S",10,10,0,0,5.739130435,10,10,10,8,69.67
"TNS9-0919",1,"R",10,10,10,10,10,0,10,10,8,87.5
"TNS9-0919",2,"R",10,10,6.413994169,10,8.535469108,0,10,10,8,81.19
"TNS9-0920",1,"T",10,9.638909169,0,10,10,10,0,10,8,74.55
"TNS9-0920",2,"T",8.165134887,7.750500215,0,0,0,0,0,10,8,32.39
"TNR9-0901",1,"S",7.735893934,7.982243638,10,0,10,10,10,10,8,82.15
"TNR9-0901",2,"S",8.324577718,7.985285203,10,0.79245283,10,10,10,10,8,83.88
"TNR9-0902",1,"T",6.949852853,10,1.166180758,7.056603774,5.766590389,10,10,10,8,76.17
"TNR9-0902",2,"S",6.745719339,9.992619698,0,2.754716981,0,10,10,10,8,61.87
"TNR9-0903",1,"T",5.026254474,9.84426984,2.040816327,3.886792453,10,10,4.870927705,10,8,69.59
"TNR9-0904",1,"S",7.25562961,9.523335721,0,0,0,10,10,10,8,58.47
"TNS9-0921",1,"S",10,10,7.871720117,10,3.112128146,0,10,10,8,76.23
"TNR9-0905",1,"S",5.690323664,10,5.539358601,9.056603774,10,10,10,10,8,87.86
"TNS9-0922",1,"S",10,9.755475778,3.790087464,0,2.311212815,0,10,10,8,57.32
"TNS9-0923",1,"S",10,10,10,10,8.902439024,0,8.5,10,8,84.25
"TNS9-0924",1,"S",8.340671231,9.819937323,0,6.830188679,10,10,NA,10,7,78.56
"TNS9-0926",1,"S",10,10,4.342857143,10,3.573170732,0,0.5,10,8,60.52
"TNS9-0927",1,"T",2.652884745,10,2.332361516,0,7.414187643,10,10,10,8,65.5
"TNLS-1031",1,"S",1.31797015,10,9.037900875,0,10,10,10,10,8,75.44
"TNLS-1032",1,"S",8.744703123,9.690916117,5.539358601,8.301886792,2.105263158,10,10,10,8,80.48
"TNLS-1034",1,"T",0.22503985,0.42092811,0,0,7.329268293,0,10,10,8,34.97
"TNRM-1003",1,"T",5.819071772,9.915599434,7.580174927,7.773584906,10,10,10,10,8,88.86
"TNRM-1004",1,"S",7.917157718,7.974590669,9.912536443,0,10,10,10,10,8,82.26
"TNRO-1014",1,"S",10,10,9.620991254,10,10,10,10,10,8,99.53
"TNRO-1015",1,"S",8.516005826,10,0,0,0,0,10,10,8,48.15
"TNRO-1017",1,"S",6.644923123,8.967318096,0,0,0,10,8,10,8,54.52
"TNSS-1064",1,"T",10,10,0,9.612903226,10,10,6.5,10,8,82.64
"TNSS-1065",1,"S",10,8.311555747,0,0,0,NA,0,10,7,40.45
"TNSS-1072",1,"R",9.828050691,9.70141442,7.871720117,10,0.457665904,10,10,10,8,84.82
"TNSS-1073",1,"S",10,10,10,10,10,0,10,10,8,87.5
"TNSS-1074",1,"T",10,9.84603591,0,0,10,10,10,10,8,74.81
"TNSS-1077",1,"S",8.972553393,10,6.705539359,10,10,0,10,10,8,82.1
"TNSS-1080",1,"R",10,10,10,10,10,10,10,10,8,100
"TNSS-1082",1,"S",10,10,4.664723032,10,0,0,10,10,8,68.33
"TXR9-0902",1,"T",8.524676901,9.699411348,10,0,0,10,10,10,8,72.78
"TXR9-0902",2,"T",5.526916747,6.885514686,0,0,0,NA,10,10,7,46.3
"TXS9-0926",1,"T",0,0,0,0,10,10,0,10,8,37.5
"TXS9-0926",2,"T",0,0,0,0,10,0,0,10,8,25
"TXR9-0903",1,"S",10,10,6.530612245,4.978723404,9.485849057,10,10,10,8,88.74
"TXR9-0903",2,"S",10,10,5.102040816,0,0,10,10,10,8,68.88
"TXS9-0928",1,"R",10,10,10,10,10,10,10,10,8,100
"TXS9-0928",2,"R",10,10,10,10,10,10,10,10,8,100
"TXR9-0905",1,"R",7.90942487,10,10,10,10,0,10,10,8,84.89
"TXR9-0906",1,"S",10,10,0.775510204,0,0,0,8.5,10,8,49.09
"TXR9-0907",1,"T",0,0,7.771428571,7.397849462,10,10,10,10,8,68.96
"TXR9-0909",1,"R",9.580165357,10,6.244897959,3.553191489,0,10,10,10,8,74.22
"TXR9-0910",1,"T",9.719734922,10,0,0,10,10,10,10,8,74.65
"TXS9-0929",1,"T",0,0,7.017142857,10,5.56097561,10,2,10,8,55.72
"TXR9-0911",1,"S",0,0,10,0,10,10,10,10,8,62.5
"TXR9-0912",1,"S",9.918898927,10,10,10,2.155660377,10,10,10,8,90.09
"TXR9-0914",1,"S",0,0,8.457142857,8.838709677,9.987804878,10,10,10,8,71.6
"TXR9-0915",1,"S",9.774192411,8.326706852,10,10,8.849056604,10,7,10,8,92.44
"TXR9-0916",1,"S",0,0,8.914285714,10,10,10,10,10,8,73.64
"TXR9-0917",1,"S",10,10,10,10,10,10,0,10,8,87.5
"TXR9-0918",1,"S",9.110523105,10,10,10,10,10,10,10,8,98.89
"TXR9-0919",1,"S",8.556413609,0.33399139,3.657142857,4.752688172,10,10,10,10,8,71.63
"TXR9-0921",1,"S",0,0,0,0,0,10,10,10,8,37.5
"TXR9-0923",1,"S",0.004304648,0.135517633,10,10,10,10,10,10,8,75.17
"TXR9-0924",1,"R",10,10,10,10,10,0,10,10,8,87.5
"TXS9-0931",1,"S",10,10,0,0,0,10,0,10,8,50
"TXS9-0933",1,"S",10,10,10,10,10,10,10,10,8,100
"TXS9-0934",1,"T",0,0,1.942857143,9.569892473,0,10,10,10,8,51.89
"TXS9-0936",1,"T",10,10,10,9.659574468,4.830188679,10,10,10,8,93.11
"TXS9-0937",1,"S",10,10,6.775510204,0,3.117924528,10,0,10,8,62.37
"TXS9-0938",1,"R",6.082556541,0,2.514285714,6.860215054,0,10,0,10,8,44.32
"TXS9-0940",1,"T",9.26143465,10,0,0,10,10,10,10,8,74.08
"TXLS-1115",1,"S",7.171562632,10,2.857142857,9.010752688,0,10,10,10,8,73.8
"TXLS-1117",1,"S",8.755227047,10,0,0,8.688679245,0,0,10,8,46.8
"TXLS-1118",1,"T",9.80107966,10,9.142857143,5.446808511,6.849056604,10,4.5,10,8,82.17
"TXLS-1119",1,"S",0,0,10,7.419354839,10,10,10,10,8,71.77
"TXLS-1120",1,"S",0,0,0,0,6.780487805,10,5.5,10,8,40.35
"TXLS-1123",1,"S",0,6.004595781,6.4,10,4.43902439,0,9.5,10,8,57.93
"TXLS-1131",1,"S",0,0,0,2.817204301,0,10,0,10,8,28.52
"TXLS-1132",1,"T",9.788905741,10,0,0,10,0,6,10,8,57.24
"TXLS-1133",1,"R",10,10,10,10,10,10,10,10,8,100
"TXLS-1134",1,"S",10,10,8.204081633,6.70212766,0,10,4.5,10,8,74.26
"TXRM-1001",1,"T",0,0,4.859086492,9.14,0,10,10,10,8,55
"TXRM-1002",1,"S",9.260399268,10,9.87755102,10,10,10,10,10,8,98.92
"TXRM-1004",1,"S",6.155879212,8.559527152,10,10,10,10,10,10,8,93.39
"TXRM-1006",1,"S",10,10,10,10,0,10,6,10,8,82.5
"TXRM-1010",1,"S",0,0,6.057142857,10,4.780487805,10,10,10,8,63.55
"TXRM-1011",1,"S",9.91372928,10,9.836734694,10,1.490566038,10,10,10,8,89.05
"TXRM-1015",1,"S",0.009350775,2.535369633,10,10,10,10,10,10,8,78.18
"TXRM-1016",1,"S",0,0,0,0,0,10,10,10,8,37.5
"TXRM-1017",1,"T",0,0,5.053449951,3.98,0,NA,9,10,7,40.05
"TXRM-1018",1,"S",0,0,0,0,0,0,10,10,8,25
"TXRM-1020",1,"S",9.031579727,9.925363686,10,10,6.867924528,10,10,10,8,94.78
"TXRM-1021",1,"S",9.912428694,10,10,10,10,10,7.5,10,8,96.77
"TXRO-1074",1,"S",0,0,0,0,0,NA,10,10,7,28.57
"TXRO-1078",1,"S",8.350606818,9.663952071,8.857142857,0,5.632075472,10,10,10,8,78.13
"TXRO-1079",1,"T",6.915773701,0,10,1.510638298,8.202830189,10,10,10,8,70.79
"TXRO-1080",1,"S",0,0,2.468571429,10,0,10,10,10,8,53.09
"TXRO-1081",1,"S",10,10,10,10,10,10,5.5,10,8,94.38
"TXRO-1082",1,"S",9.728315882,10,6.979591837,0,6.627358491,10,5,10,8,72.92
"TXRO-1085",1,"R",10,10,10,10,10,10,10,10,8,100
"TXSS-1205",1,"T",9.308201244,10,0,0,4.551886792,10,10,10,8,67.33
"TXSS-1206",1,"S",10,10,6.285714286,10,10,0,1,10,8,71.61
"TXSS-1209",1,"S",9.723865554,10,10,10,10,0,10,10,8,87.15
"TXSS-1210",1,"S",10,10,10,10,10,10,10,10,8,100
"TXSS-1215",1,"S",3.991495188,0,9.142857143,10,0.414634146,10,10,10,8,66.94
"TXSS-1216",1,"T",10,10,6.897959184,10,0,0,3,10,8,62.37
"TXSS-1224",1,"T",10,10,10,10,10,0,10,10,8,87.5
"TXSS-1229",1,"T",0,0,0,0,0,10,10,9.7,8,37.13
"TXSS-1232",1,"T",10,10,10,4.14893617,10,0,8.5,10,8,78.31
"TXSS-1240",1,"T",10,10,10,10,10,0,10,10,8,87.5
"TXSS-1243",1,"S",0,0,7.428571429,10,0,10,10,10,8,59.29
"TXRF-0001",1,"S",0,7.52195523,6.971428571,10,0,10,NA,10,7,63.56
"TXRF-0002",1,"S",10,10,10,10,10,0,NA,10,7,85.71
"TXRF-0003",1,"?",10,10,10,10,10,10,NA,10,7,100
"TXRF-0004",1,"S",10,10,10,10,10,10,6.5,10,8,95.63
"TXRF-0005",1,"S",1.433868421,0,10,10,10,10,7,1.45,8,62.35
"TXRF-0006",1,"S",9.910357929,9.769440071,10,10,10,0,10,10,8,87.1
"TXRF-0007",1,"R",0,0,9.755102041,0,10,10,NA,10,7,56.79
"TXRF-0008",1,"R",9.773178826,10,10,7.85106383,10,10,NA,10,7,96.61
"TXRF-0009",1,"R",10,10,9.714285714,10,0,10,7,10,8,83.39
"UTR9-0901",1,"T",10,6.605403685,0,0,0,NA,10,10,7,52.29
"UTR9-0901",2,"T",10,9.915533511,0,0,0,NA,10,10,7,57.02
"UTS9-0927",1,"S",9.211648492,0,6.452866861,0,0,10,10,10,8,57.08
"UTS9-0927",2,"S",9.781843073,0,6.12244898,9.74,0,10,10,10,8,69.56
"UTR9-0902",1,"S",6.103639235,10,10,0.2,5.196471532,10,10,10,8,76.88
"UTR9-0903",1,"T",0,3.630244633,0,0,0,10,10,10,8,42.04
"UTR9-0904",1,"S",5.222187387,7.701319209,10,10,10,10,NA,10,7,89.89
"UTR9-0905",1,"S",3.949429785,5.109254579,0,0,0,NA,10,10,7,41.51
"UTR9-0906",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"UTR9-0906",2,"S",6.989530672,8.83697968,4.178814383,7.5,0,10,10,10,8,71.88
"UTR9-0907",1,"S",5.058086062,0,3.304178814,0,0,10,10,10,8,47.95
"UTS9-0928",1,"R",10,10,10,10,0,10,10,10,8,87.5
"UTS9-0928",2,"R",10,10,10,10,0.949367089,10,10,10,8,88.69
"UTS9-0929",1,"S",7.884397981,0,10,9.8,10,NA,10,10,7,82.41
"UTS9-0930",1,"S",0,0,0,0,0,10,10,10,8,37.5
"UTS9-0931",1,"T",0,0,10,0,10,10,10,10,8,62.5
"UTS9-0932",1,"S",10,10,8.14382896,10,7.866880513,10,10,10,8,95.01
"UTLS-1058",1,"R",10,4.904529212,0,9.8,0,10,10,10,8,68.38
"UTLS-1059",1,"S",0,0,10,2.48,10,10,10,10,8,65.6
"UTLS-1061",1,"S",1.531972973,0,0,0,0,10,10,10,8,39.41
"UTLS-1062",1,"S",2.59987559,10,10,10,0,10,10,10,8,78.25
"UTRM-1001",1,"S",3.280319274,2.886990601,0,0,0,NA,10,10,7,37.38
"UTRM-1002",1,"S",3.99113586,1.483600294,0,0,0,NA,10,10,7,36.39
"UTRM-1006",1,"S",10,9.192531909,0,0,0,NA,10,10,7,55.99
"UTRM-1008",1,"S",0,0,10,0,7.193263833,NA,10,10,7,53.13
"UTRM-1009",1,"S",10,9.210738985,0,0,0,NA,10,10,7,56.02
"UTRO-1032",1,"S",7.482337838,10,9.347826087,10,0,10,10,10,8,83.54
"UTRO-1035",1,"S",4.922904505,7.389019209,6.304347826,5.625,0,10,10,10,8,67.8
"UTRO-1036",1,"S",10,10,10,10,10,NA,10,10,7,100
"UTRO-1037",1,"S",8.2685472,3.278845794,3.887269193,3.88,0,10,10,10,8,61.64
"UTSS-1100",1,"R",10,10,8.47826087,0,10,10,10,10,8,85.6
"UTSS-1107",1,"S",10,10,10,10,10,0,10,10,8,87.5
"UTSS-1110",1,"S",10,9.363956395,10,0,10,0,10,10,8,74.2
"UTRF-0001",1,"S",10,10,8.260447036,10,10,0,10,10,8,85.33
"UTRF-0002",1,"R",10,10,9.037900875,10,10,10,10,10,8,98.8
"UTRF-0003",1,"S",10,10,10,10,10,0,10,10,8,87.5
"UTRF-0004",1,"S",10,10,10,9.98,10,0,10,10,8,87.48
"VAR9-0901",1,"S",1.179904745,9.058270688,8.746355685,0,10,10,10,10,8,73.73
"VAR9-0902",1,"S",9.102995556,10,0,10,10,10,10,10,8,86.38
"VAR9-0903",1,"S",6.631370691,10,4.373177843,5.132075472,10,10,10,10,8,82.67
"VAS9-0915",1,"S",0,9.374495287,4.664723032,7.358490566,10,10,10,10,8,76.75
"VAS9-0915",2,"S",0,9.205639397,4.956268222,5.735849057,10,10,0,10,8,62.37
"VAR9-0904",1,"S",9.057256096,10,0,10,0,10,10,10,8,73.82
"VAS9-0916",1,"S",0,10,7.288629738,0,10,0,10,10,8,59.11
"VAS9-0916",2,"S",0,10,6.705539359,0,10,0,10,10,8,58.38
"VAR9-0905",1,"S",0,9.048361074,6.12244898,0,10,10,10,10,8,68.96
"VAS9-0917",1,"R",10,10,2.623906706,10,0,10,10,10,8,78.28
"VAS9-0918",1,"S",6.441636637,10,0,0,0,0,10,10,8,45.55
"VAR9-0906",1,"S",3.298319339,6.013958907,10,10,10,0,10,10,8,74.14
"VAR9-0906",2,"S",0.672535556,4.921448539,10,10,10,10,10,10,8,81.99
"VAS9-0919",1,"S",0,10,2.915451895,0,10,10,10,10,8,66.14
"VAS9-0920",1,"S",10,10,10,10,10,0,10,10,8,87.5
"VAS9-0921",1,"S",10,9.694546371,10,10,10,10,10,10,8,99.62
"VAR9-0911",1,"S",5.94781988,9.953962394,4.956268222,7.622641509,10,0,10,10,8,73.1
"VAR9-0911",2,"S",4.813650691,9.921780679,9.329446064,9.849056604,10,0,10,10,8,79.89
"VARS11-111",1,"S",0,10,8.454810496,10,10,10,10,10,8,85.57
"VARS11-112",1,"S",10,10,9.942857143,10,10,10,9,10,8,98.68
"VARS11-113",1,"S",8.759102583,10,4.373177843,0,10,10,10,10,8,78.92
"VARS11-129",1,"S",10,10,10,10,10,10,10,10,8,100
"VARS11-131",1,"S",7.214972312,10,0,0,7.04805492,10,10,10,8,67.83
"VARS11-139",1,"S",0,9.661677851,8.746355685,0,10,10,10,10,8,73.01
"VARS11-151",1,"S",8.59732042,10,0,3.056603774,5.537757437,0,10,10,8,58.99
"VARS11-152",1,"S",6.642382042,10,2.040816327,9.849056604,10,10,10,10,8,85.67
"VARS11-153",1,"S",10,9.560030726,5.247813411,10,10,10,10,10,8,93.51
"VARS11-163",1,"S",0,3.368680773,10,10,10,10,10,10,8,79.21
"VARS11-169",1,"S",10,9.543906156,10,10,10,10,10,10,8,99.43
"VARS11-181",1,"S",5.485343123,10,6.12244898,8.943396226,10,10,10,10,8,88.19
"VARF-0002",1,"S",10,9.417534223,9.828571429,10,10,10,10,10,8,99.06
"VARF-0004",1,"R",10,10,10,10,10,10,10,10,8,100
"VARF-0005",1,"S",10,10,10,10,10,10,10,10,8,100
"VARF-0007",1,"S",5.160084745,10,10,10,10,10,10,10,8,93.95
"VARF-0008",1,"S",7.744165639,9.941843306,10,10,10,10,10,10,8,97.11
"VTR9-0901",1,"S",9.593927606,9.804137291,9.183098592,10,6.220930233,0,10,10,8,81
"VTR9-0901",2,"S",9.425750986,9.354131725,5.521126761,10,0,10,10,10,8,80.38
"VTS9-0909",1,"S",10,10,10,10,10,10,10,10,8,100
"VTS9-0909",2,"S",10,10,7.774647887,10,10,10,10,10,8,97.22
"VTS9-0910",1,"S",10,10,9.746478873,10,10,10,10,10,8,99.68
"VTR9-0902",1,"S",10,9.17451577,10,9.901960784,10,10,10,10,8,98.85
"VTS9-0911",1,"S",0,10,10,10,10,10,10,10,8,87.5
"VTR9-0904",1,"S",7.838666901,7.032643785,9.183098592,7.777777778,10,10,10,10,8,89.79
"VTR9-0904",2,"S",8.116754225,7.745313544,10,9.54248366,10,10,10,10,8,94.26
"VTS9-0917",1,"S",10,7.768489796,8.61971831,10,10,10,10,10,8,95.49
