"lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"dam_oe",":=","d2*sp1+d2*sp2*e2*su1+d3*l2*r1+d3*l3*n1+d3*l4*su1+d3*l5*e2*su1+d4*b2*r1+d4*b3*e2*su1","dam_oe",-0.17145011353148,0.033564384936719,-5.10809639010891,3.25420641988927e-07,-0.237235099170688,-0.105665127892272
"precip_oe",":=","p2*r1+p3*l2*r1+p3*l3*n1+p3*l4*su1+p3*l5*e2*su1+p4*b2*r1+p4*b3*e2*su1+p5*n1+p6*su1+p7*e2*su1","precip_oe",0.197762700379152,0.034878885717435,5.66998332404569,1.4281141824668e-08,0.129401340552091,0.266124060206213
"phdi_oe",":=","ph2*sp1+ph2*sp2*e2*su1+ph3*b2*r1+ph3*b3*e2*su1+ph4*su1+ph5*e2*su1","phdi_oe",-0.00382219999572928,0.0203455283055644,-0.187864376796936,0.850982968676839,-0.0436987027210758,0.0360543027296172
"strpwr_oe",":=","sp2*e2*su1","strpwr_oe",0.0048745486507706,0.00301290170233584,1.61789169789093,0.105685939772358,-0.00103063017476706,0.0107797274763083
"hag_oe",":=","ha2*r1+ha3*sp1+ha3*sp2*e2*su1+ha4*l2*r1+ha4*l3*n1+ha4*l4*su1+ha4*l5*e2*su1+ha5*b2*r1+ha5*b3*e2*su1","hag_oe",-0.0800364152206368,0.0224221399020252,-3.5695261723618,0.000357627488788204,-0.123983001884925,-0.0360898285563489
"nhag_oe",":=","na2*n1+na3*su1+na4*l2*r1+na4*l3*n1+na4*l4*su1+na4*l5*e2*su1","nhag_oe",-0.0387117575504991,0.0202938399708192,-1.90756197970238,0.0564478531231589,-0.078486953001324,0.00106343790032593
"rnat_oe",":=","rn2*sp1+rn2*sp2*e2*su1+rn3*e2*su1","rnat_oe",0.103210683783471,0.0219066939479996,4.71137653305718,2.46049147434313e-06,0.0602743526250503,0.146147014941892
"rwet_oe",":=","w2*l2*r1+w2*l3*n1+w2*l4*su1+w2*l5*e2*su1","rwet_oe",0.0459805898290876,0.0110876665241112,4.14700331481816,3.36855187421659e-05,0.0242491627692392,0.0677120168889361
"lflow_oe",":=","l2*r1+l3*n1+l4*su1+l5*e2*su1","lflow_oe",0.170172138688889,0.0301736737792377,5.63975536866788,1.70291925005728e-08,0.111032824800323,0.229311452577455
"bflow_oe",":=","b2*r1+b3*e2*su1","bflow_oe",-0.0697772167470782,0.0267639725789375,-2.60713227609533,0.00913040812871158,-0.122233639085013,-0.0173207944091431
"dexcess_oe",":=","e2*su1","dexcess_oe",-0.0278577665075075,0.0139664926502412,-1.99461433912876,0.0460849584625049,-0.0552315890923237,-0.000483943922691382
"urb_tot",":=","urb_oe","urb_tot",-0.102187295552155,0.0270128531304957,-3.78291382470785,0.000155003090463346,-0.155131514807596,-0.0492430762967133
"agr_tot",":=","a1+agr_oe","agr_tot",0.261825117351065,0.0699107047168929,3.7451362908061,0.00018029587177093,0.12480265397214,0.398847580729989
"dam_tot",":=","dam_oe","dam_tot",-0.17145011353148,0.033564384936719,-5.10809639010891,3.25420641988927e-07,-0.237235099170688,-0.105665127892272
"precip_tot",":=","precip_oe","precip_tot",0.197762700379152,0.034878885717435,5.66998332404569,1.4281141824668e-08,0.129401340552091,0.266124060206213
"phdi_tot",":=","phdi_oe","phdi_tot",-0.00382219999572928,0.0203455283055644,-0.187864376796936,0.850982968676839,-0.0436987027210758,0.0360543027296172
"strpwr_tot",":=","sp1+strpwr_oe","strpwr_tot",0.291075216856933,0.0548992955270925,5.30198455303109,1.14550536167712e-07,0.183474574847211,0.398675858866655
"hag_tot",":=","hag_oe","hag_tot",-0.0800364152206368,0.0224221399020252,-3.5695261723618,0.000357627488788204,-0.123983001884925,-0.0360898285563489
"nhag_tot",":=","nhag_oe","nhag_tot",-0.0387117575504991,0.0202938399708192,-1.90756197970238,0.0564478531231589,-0.078486953001324,0.00106343790032593
"rnat_tot",":=","rn1+rnat_oe","rnat_tot",0.357284005097692,0.0884032302765898,4.04152658200212,5.31043599201197e-05,0.184016857638576,0.530551152556809
"rwet_tot",":=","w1+rwet_oe","rwet_tot",0.181958151242537,0.0586297709060275,3.1035112099309,0.00191238989979525,0.067045911844889,0.296870390640185
"lflow_tot",":=","lflow_oe","lflow_tot",0.170172138688889,0.0301736737792377,5.63975536866788,1.70291925005728e-08,0.111032824800323,0.229311452577455
"bflow_tot",":=","bflow_oe","bflow_tot",-0.0697772167470782,0.0267639725789375,-2.60713227609533,0.00913040812871158,-0.122233639085013,-0.0173207944091431
"dexcess_tot",":=","dexcess_oe","dexcess_tot",-0.0278577665075075,0.0139664926502412,-1.99461433912876,0.0460849584625049,-0.0552315890923237,-0.000483943922691382
"rbs_tot",":=","r1","rbs_tot",0.183687400187317,0.0519546823700283,3.53553119387913,0.000406956194785701,0.0818580939138436,0.285516706460791
"tn_tot",":=","n1","tn_tot",-0.153949487647242,0.0626129188952612,-2.45874957378633,0.0139421832840856,-0.276668553648881,-0.0312304216456021
"sulf_tot",":=","su1","sulf_tot",-0.252697388860229,0.0584331922346867,-4.32455217995475,1.52842024894184e-05,-0.367224341141921,-0.138170436578538
